timestamps,X,Y,Z,Marker0
1484095940.906,0.793,-0.613,-1.450,0
1484095940.925,0.905,-0.538,-1.615,0
1484095940.945,0.867,-0.247,-2.049,0
1484095940.965,0.636,-0.007,-2.325,0
1484095940.985,0.179,0.150,-2.512,0
1484095941.004,-0.449,0.247,-2.983,0
1484095941.024,-0.972,0.277,-3.155,0
1484095941.044,-0.449,0.000,-2.579,0
1484095941.063,0.292,-0.374,-1.936,0
1484095941.083,1.189,-1.002,-1.608,0
1484095941.103,1.518,-0.957,-1.249,0
1484095941.123,1.495,-0.329,-1.249,0
1484095941.142,1.151,-0.142,-1.645,0
1484095941.162,0.606,-0.015,-2.034,0
1484095941.182,0.045,0.067,-2.632,0
1484095941.201,-0.224,0.112,-2.908,0
1484095941.221,-0.060,-0.037,-2.841,0
1484095941.241,0.172,-0.322,-2.662,0
1484095941.260,0.396,-0.643,-2.228,0
1484095941.280,0.583,-0.763,-1.705,0
1484095941.300,1.129,-0.733,-1.406,0
1484095941.320,1.667,-0.591,-1.323,0
1484095941.339,1.809,-0.329,-1.436,0
1484095941.359,1.174,0.157,-1.817,0
1484095941.379,0.456,0.292,-2.288,0
1484095941.398,-0.307,0.456,-2.609,0
1484095941.418,-0.568,0.359,-2.811,0
1484095941.438,-0.351,0.045,-2.811,0
1484095941.458,0.262,-0.120,-2.251,0
1484095941.477,0.852,-0.299,-1.697,0
1484095941.497,1.054,-0.426,-1.518,0
1484095941.517,1.166,-0.374,-1.488,0
1484095941.536,1.114,-0.344,-1.772,0
1484095941.556,0.800,-0.202,-2.393,0
1484095941.576,0.292,-0.082,-2.684,0
1484095941.595,-0.037,-0.194,-2.819,0
1484095941.615,-0.187,-0.381,-2.737,0
1484095941.635,-0.082,-0.449,-2.310,0
1484095941.655,0.262,-0.464,-1.981,0
1484095941.674,0.561,-0.479,-1.735,0
1484095941.694,0.695,-0.404,-1.750,0
1484095941.714,0.935,-0.277,-2.049,0
1484095941.733,1.047,-0.277,-2.221,0
1484095941.753,0.733,-0.322,-2.467,0
1484095941.773,0.262,-0.239,-2.385,0
1484095941.793,-0.007,-0.157,-2.221,0
1484095941.812,0.090,-0.135,-2.116,0
1484095941.832,0.396,-0.172,-1.966,0
