timestamps,X,Y,Z,Marker0
1483999008.446,0.135,2.146,-2.834,0
1483999008.466,0.194,2.094,-3.223,0
1483999008.486,0.239,2.079,-3.013,0
1483999008.505,0.254,2.273,-2.228,0
1483999008.525,0.366,2.475,-1.421,0
1483999008.545,0.366,2.505,-0.785,0
1483999008.565,0.329,2.393,-0.650,0
1483999008.584,0.351,2.318,-1.144,0
1483999008.604,0.307,2.273,-1.922,0
1483999008.624,0.127,2.101,-2.886,0
1483999008.643,-0.150,2.011,-3.447,0
1483999008.663,-0.202,1.936,-3.394,0
1483999008.683,0.030,2.079,-2.699,0
1483999008.703,0.247,2.198,-1.578,0
1483999008.722,0.486,2.228,-0.583,0
1483999008.742,0.621,2.415,-0.045,0
1483999008.762,0.561,2.505,-0.322,0
1483999008.781,0.389,2.452,-1.308,0
1483999008.801,0.097,2.228,-2.572,0
1483999008.821,-0.007,1.966,-3.656,0
1483999008.840,0.052,1.787,-3.993,0
1483999008.860,0.037,1.847,-3.537,0
1483999008.880,0.052,1.974,-2.632,0
1483999008.900,0.075,2.101,-1.593,0
1483999008.919,0.090,2.273,-0.748,0
1483999008.939,0.202,2.310,-0.479,0
1483999008.959,0.329,2.273,-0.785,1
1483999008.978,0.336,2.228,-1.443,0
1483999008.998,0.209,2.161,-2.213,0
1483999009.018,0.067,2.116,-2.841,0
1483999009.038,-0.052,2.056,-3.290,0
1483999009.057,-0.015,2.131,-3.178,0
1483999009.077,0.217,2.280,-2.639,0
1483999009.097,0.374,2.415,-1.727,0
1483999009.116,0.404,2.437,-0.658,0
1483999009.136,0.501,2.482,-0.082,0
1483999009.156,0.688,2.669,-0.037,0
1483999009.176,0.718,2.654,-0.628,0
1483999009.195,0.441,2.430,-1.667,0
1483999009.215,0.164,2.123,-2.692,0
1483999009.235,-0.105,1.936,-3.335,0
1483999009.254,-0.075,1.892,-3.522,0
1483999009.274,0.007,1.892,-3.021,0
1483999009.294,0.157,2.116,-2.176,0
1483999009.313,0.157,2.251,-1.331,0
1483999009.333,0.254,2.355,-0.755,0
1483999009.353,0.359,2.527,-0.658,0
1483999009.373,0.523,2.557,-1.009,0
1483999009.392,0.516,2.527,-1.675,0
1483999009.412,0.366,2.393,-2.422,0
1483999009.432,0.097,2.146,-3.036,0
1483999009.451,-0.127,1.966,-3.252,0
1483999009.471,0.022,2.108,-3.006,0
1483999009.491,0.209,2.183,-2.318,0
1483999009.511,0.299,2.228,-1.234,0
1483999009.530,0.284,2.258,-0.456,0
1483999009.550,0.351,2.452,-0.217,0
1483999009.570,0.449,2.557,-0.591,0
1483999009.589,0.426,2.520,-1.585,0
1483999009.609,0.239,2.318,-2.572,0
1483999009.629,0.045,2.034,-3.155,0
1483999009.648,-0.045,1.929,-3.282,0
1483999009.668,-0.030,1.981,-2.856,0
1483999009.688,0.097,2.153,-1.974,0
1483999009.708,0.269,2.340,-1.249,0
1483999009.727,0.456,2.527,-0.755,0
1483999009.747,0.501,2.520,-0.897,0
1483999009.767,0.344,2.415,-1.368,0
1483999009.786,0.202,2.280,-2.056,0
1483999009.806,0.097,2.183,-2.684,0
1483999009.826,0.007,2.041,-3.088,0
1483999009.846,-0.030,2.011,-3.148,0
1483999009.865,0.000,2.034,-2.916,0
1483999009.885,0.082,2.123,-2.340,0
1483999009.905,0.262,2.310,-1.615,0
1483999009.924,0.426,2.475,-0.972,0
1483999009.944,0.411,2.408,-0.695,0
1483999009.964,0.314,2.400,-0.905,0
1483999009.984,0.389,2.422,-1.458,0
1483999010.003,0.351,2.340,-1.966,0
1483999010.023,0.299,2.168,-2.437,0
1483999010.043,0.097,2.086,-2.707,0
1483999010.062,0.007,2.138,-2.587,0
1483999010.082,0.164,2.213,-2.333,0
1483999010.102,0.262,2.273,-1.944,0
1483999010.121,0.389,2.355,-1.540,0
1483999010.141,0.434,2.378,-1.279,0
1483999010.161,0.336,2.370,-1.234,0
1483999010.181,0.217,2.318,-1.368,0
1483999010.200,0.172,2.280,-1.637,0
1483999010.220,0.194,2.168,-2.019,0
1483999010.240,0.284,2.146,-2.295,2
1483999010.259,0.202,2.131,-2.557,0
