timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1483986160.958,37.598,41.016,59.082,49.316,-11.719,0
1483986160.962,40.039,41.504,50.293,58.594,-4.883,0
1483986160.966,25.879,37.109,59.570,57.617,27.832,0
1483986160.970,23.438,36.621,63.965,57.617,19.043,0
1483986160.974,43.457,44.922,63.477,64.941,18.555,0
1483986160.977,47.852,49.805,55.664,62.012,29.297,0
1483986160.981,40.039,44.922,41.016,55.176,-0.488,0
1483986160.985,21.973,40.039,46.875,42.969,-40.039,0
1483986160.989,22.949,39.551,68.848,43.945,-37.598,0
1483986160.993,41.016,41.016,65.918,54.199,17.578,0
1483986160.997,31.738,39.551,57.617,51.270,20.020,0
1483986161.001,24.902,36.133,62.988,41.016,-14.648,0
1483986161.005,38.086,35.645,59.570,38.574,9.766,0
1483986161.009,42.969,37.598,53.223,49.805,40.039,0
1483986161.013,30.762,39.062,45.410,53.711,30.273,0
1483986161.017,28.320,46.875,42.969,43.945,-9.766,0
1483986161.020,41.992,55.176,41.016,47.363,-23.926,0
1483986161.024,45.410,48.340,47.363,45.410,-5.859,0
1483986161.028,32.227,32.715,63.477,39.062,-7.812,0
1483986161.032,28.320,34.668,59.570,44.922,-13.184,0
1483986161.036,39.551,44.922,58.105,46.387,11.719,0
1483986161.040,36.621,45.410,64.453,49.316,20.020,0
1483986161.044,30.762,46.875,54.199,46.875,8.789,0
1483986161.048,25.879,44.434,43.945,39.062,16.602,0
1483986161.052,31.250,42.480,45.898,50.781,43.457,0
1483986161.056,46.875,47.363,41.992,57.129,47.363,0
1483986161.059,47.363,44.434,42.480,52.734,21.484,0
1483986161.063,44.922,43.457,46.387,55.664,7.812,0
1483986161.067,44.922,44.434,53.223,58.105,20.508,0
1483986161.071,44.434,46.387,49.805,62.012,4.395,0
1483986161.075,43.945,45.410,40.527,65.430,-31.738,0
1483986161.079,53.223,48.340,51.270,71.777,-22.461,0
1483986161.083,53.711,51.758,44.922,65.918,21.973,0
1483986161.087,37.598,38.574,37.598,50.293,7.324,0
1483986161.091,42.480,33.203,42.480,57.129,-23.438,0
1483986161.095,52.246,37.598,37.598,67.383,4.883,0
1483986161.099,50.781,42.969,43.945,68.359,13.672,0
1483986161.102,53.711,47.363,48.828,75.684,-9.766,0
1483986161.106,56.152,44.922,28.809,73.730,0.977,0
1483986161.110,48.340,43.457,26.855,60.547,20.996,0
1483986161.114,36.133,48.340,36.133,54.688,0.488,0
1483986161.118,30.273,54.199,51.758,60.547,-26.367,0
1483986161.122,39.551,50.781,63.965,60.547,-43.945,0
1483986161.126,44.434,41.992,36.133,53.711,-7.812,0
1483986161.130,30.273,42.480,17.090,48.828,-0.488,0
1483986161.134,18.555,44.434,29.785,45.898,-51.758,0
1483986161.138,27.344,39.551,35.156,35.645,-57.617,0
1483986161.142,39.551,41.504,40.527,32.227,-32.227,0
1483986161.145,34.180,43.457,32.227,39.062,-29.785,0
1483986161.149,25.879,41.016,18.555,36.621,-19.531,0
1483986161.153,35.645,41.504,40.039,36.621,1.953,0
1483986161.157,41.016,45.898,50.293,42.969,-15.137,0
1483986161.161,31.738,46.875,46.875,53.711,-28.809,0
1483986161.165,17.578,41.016,49.805,44.434,-38.574,0
1483986161.169,17.090,44.434,38.086,36.621,-23.438,0
1483986161.173,38.086,56.641,32.227,52.246,-4.883,0
1483986161.177,34.668,55.176,27.344,58.594,-11.230,0
1483986161.181,15.625,48.340,24.902,56.152,-27.344,0
1483986161.184,19.043,42.969,36.133,57.617,-34.180,0
1483986161.188,32.227,34.180,43.945,69.336,9.766,0
1483986161.192,36.133,34.180,43.457,67.383,-12.207,0
1483986161.196,34.668,43.945,39.551,62.012,-8.301,0
1483986161.200,44.922,50.293,42.480,73.730,14.160,0
1483986161.204,49.316,49.805,35.645,70.312,-17.090,0
1483986161.208,49.805,57.129,29.297,77.148,-28.809,0
1483986161.212,50.293,61.523,30.273,76.660,-31.738,0
1483986161.216,47.363,57.129,27.344,63.477,-35.156,0
1483986161.220,56.152,65.430,20.996,68.848,-2.930,0
1483986161.224,49.805,67.383,14.160,76.172,15.625,0
1483986161.227,31.250,57.617,8.301,70.312,-0.977,0
1483986161.231,37.598,52.246,21.973,66.895,2.441,0
1483986161.235,41.992,52.246,26.855,72.266,-10.254,0
1483986161.239,41.016,50.293,24.414,62.988,20.508,0
1483986161.243,49.805,53.711,32.227,55.664,40.039,0
1483986161.247,49.316,56.152,18.066,64.941,37.109,0
1483986161.251,33.691,53.711,10.254,62.988,17.578,0
1483986161.255,41.992,54.688,20.508,63.965,-5.371,0
1483986161.259,47.363,52.734,21.973,64.941,22.949,0
1483986161.263,41.504,53.711,17.090,65.918,23.926,0
1483986161.267,49.805,63.965,16.602,75.195,15.625,0
1483986161.270,51.270,60.059,9.277,62.988,-16.602,0
1483986161.274,56.641,48.828,10.254,55.664,-6.836,0
1483986161.278,64.453,52.246,21.484,62.012,64.453,0
1483986161.282,49.316,58.594,17.090,54.688,35.645,0
1483986161.286,39.551,59.082,12.695,43.457,0.977,0
1483986161.290,46.387,54.199,19.531,40.039,30.762,0
1483986161.294,41.504,52.246,28.809,39.062,48.828,0
1483986161.298,40.527,47.852,27.344,36.621,43.457,0
1483986161.302,44.922,47.363,19.043,37.109,31.738,0
1483986161.306,47.852,53.711,29.785,37.598,21.484,0
1483986161.309,52.734,56.152,33.691,38.574,7.324,0
1483986161.313,39.551,56.152,15.137,45.898,-13.184,0
1483986161.317,39.551,53.223,17.090,54.688,-18.555,0
1483986161.321,54.199,54.199,28.809,53.711,43.457,0
1483986161.325,50.293,48.828,20.020,41.016,84.473,0
1483986161.329,42.969,43.945,14.160,35.645,52.246,0
1483986161.333,46.875,46.875,26.855,45.898,21.484,0
1483986161.337,55.664,51.270,38.574,50.293,33.203,0
1483986161.341,54.688,54.688,43.945,52.734,45.410,0
1483986161.345,52.734,54.688,43.945,59.570,53.711,0
1483986161.349,45.410,53.223,41.504,54.688,54.199,0
1483986161.352,41.992,59.082,46.387,49.805,20.996,0
1483986161.356,51.758,56.641,41.992,56.152,33.691,0
1483986161.360,47.363,46.875,25.391,51.758,51.270,0
