timestamps,X,Y,Z,Marker0
1506028251.596,-0.180,0.592,0.789,0
1506028251.616,-0.178,0.592,0.791,0
1506028251.635,-0.180,0.587,0.793,0
1506028251.655,-0.178,0.579,0.792,0
1506028251.675,-0.177,0.576,0.791,0
1506028251.695,-0.179,0.577,0.792,0
1506028251.714,-0.180,0.580,0.793,0
1506028251.734,-0.184,0.587,0.793,0
1506028251.754,-0.184,0.585,0.794,0
1506028251.773,-0.187,0.583,0.795,0
1506028251.793,-0.188,0.581,0.791,0
1506028251.813,-0.187,0.577,0.794,0
1506028251.832,-0.186,0.573,0.794,0
1506028251.852,-0.183,0.571,0.791,0
1506028251.872,-0.184,0.578,0.791,0
1506028251.892,-0.188,0.583,0.791,0
1506028251.911,-0.189,0.586,0.791,0
1506028251.931,-0.186,0.582,0.793,0
1506028251.951,-0.182,0.580,0.794,0
1506028251.970,-0.179,0.579,0.795,0
1506028251.990,-0.180,0.579,0.795,0
1506028252.010,-0.182,0.579,0.793,0
1506028252.030,-0.188,0.578,0.791,0
1506028252.049,-0.187,0.579,0.789,0
1506028252.069,-0.187,0.580,0.792,0
1506028252.089,-0.190,0.580,0.794,0
1506028252.108,-0.189,0.580,0.793,0
1506028252.128,-0.187,0.579,0.790,0
1506028252.148,-0.188,0.579,0.791,0
1506028252.167,-0.187,0.580,0.789,0
1506028252.187,-0.189,0.583,0.787,0
1506028252.207,-0.191,0.588,0.793,0
1506028252.227,-0.189,0.585,0.793,0
1506028252.246,-0.186,0.583,0.788,0
1506028252.266,-0.182,0.582,0.788,0
1506028252.286,-0.181,0.582,0.791,0
1506028252.305,-0.182,0.583,0.790,0
1506028252.325,-0.182,0.580,0.791,0
1506028252.345,-0.183,0.579,0.789,0
1506028252.365,-0.185,0.580,0.788,0
1506028252.384,-0.186,0.583,0.790,0
1506028252.404,-0.188,0.585,0.793,0
1506028252.424,-0.188,0.585,0.796,0
1506028252.443,-0.188,0.583,0.795,0
1506028252.463,-0.186,0.578,0.795,0
1506028252.483,-0.186,0.574,0.792,0
1506028252.502,-0.183,0.575,0.790,0
1506028252.522,-0.183,0.576,0.794,0
