timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1486284244.398,46.387,34.668,33.691,38.574,240.234,0
1486284244.402,51.270,36.133,31.250,41.504,244.141,0
1486284244.406,48.340,39.551,33.691,41.992,232.910,0
1486284244.410,46.387,46.387,40.527,45.410,214.355,0
1486284244.413,43.457,46.387,40.039,54.199,173.340,0
1486284244.417,52.734,47.363,47.363,61.035,203.125,0
1486284244.421,56.152,45.410,48.340,44.922,205.078,0
1486284244.425,43.457,40.039,34.180,36.621,182.129,0
1486284244.429,39.062,39.551,35.156,41.016,192.383,0
1486284244.433,38.574,40.039,39.551,43.945,201.172,0
1486284244.437,44.434,42.480,35.156,43.945,180.176,0
1486284244.441,43.945,37.109,27.832,36.133,175.293,0
1486284244.445,43.457,31.738,20.996,36.133,196.289,0
1486284244.449,38.574,31.250,30.762,28.809,174.316,0
1486284244.452,27.832,28.320,38.086,26.855,156.738,0
1486284244.456,29.297,27.344,36.133,30.762,151.367,0
1486284244.460,34.180,28.320,41.016,39.551,148.438,0
1486284244.464,27.832,31.250,38.086,46.875,128.906,0
1486284244.468,20.020,23.926,32.227,43.457,111.328,0
1486284244.472,24.902,18.555,32.715,38.574,118.652,0
1486284244.476,25.391,15.137,31.738,24.414,139.648,0
1486284244.480,28.809,18.555,34.668,19.043,143.066,0
1486284244.484,34.180,24.902,35.645,29.297,128.906,0
1486284244.488,35.156,23.438,33.203,36.133,145.020,0
1486284244.492,41.504,23.438,38.086,41.992,148.926,0
1486284244.495,39.551,20.508,39.551,47.852,128.418,0
1486284244.499,36.133,26.367,45.410,53.223,108.887,0
1486284244.503,41.504,36.133,53.223,52.734,103.516,0
1486284244.507,48.828,39.551,50.781,62.012,111.328,0
1486284244.511,55.176,44.434,51.270,72.754,115.723,0
1486284244.515,51.270,41.504,44.434,58.105,72.754,0
1486284244.519,51.270,35.156,40.527,51.758,61.523,0
1486284244.523,55.176,38.086,40.527,56.152,113.770,0
1486284244.527,53.711,39.062,39.062,53.223,97.168,0
1486284244.531,52.734,38.086,46.875,45.898,60.547,0
1486284244.535,55.176,39.551,57.129,42.480,101.562,0
1486284244.538,51.270,34.668,56.152,44.434,133.789,0
1486284244.542,49.316,31.250,44.434,36.621,92.773,0
1486284244.546,54.688,38.574,49.805,50.293,74.707,0
1486284244.550,52.246,38.086,49.805,60.059,73.242,0
1486284244.554,59.082,36.621,46.875,57.129,83.984,0
1486284244.558,66.895,42.480,56.641,69.824,86.426,0
1486284244.562,62.500,47.363,56.641,63.965,58.105,0
1486284244.566,51.758,46.387,53.711,45.410,66.895,0
1486284244.570,45.898,41.504,49.805,46.387,84.473,0
1486284244.574,44.434,38.574,48.340,64.941,86.914,0
1486284244.577,48.340,39.551,47.363,55.664,73.730,0
1486284244.581,54.688,41.992,50.781,46.875,70.801,0
1486284244.585,51.758,47.852,60.059,65.430,91.797,0
1486284244.589,48.828,46.387,53.223,64.941,79.590,0
1486284244.593,59.082,41.504,47.852,62.012,69.824,0
1486284244.597,68.848,42.969,56.641,57.129,78.613,0
1486284244.601,63.965,43.945,54.688,62.012,98.633,0
1486284244.605,58.594,43.457,47.852,74.707,86.914,0
1486284244.609,56.152,43.945,51.270,76.172,61.035,0
1486284244.613,60.059,46.387,50.781,69.824,90.332,0
