timestamps,X,Y,Z,Marker0
1486284244.436,-0.835,0.500,0.215,0
1486284244.456,-0.833,0.500,0.213,0
1486284244.475,-0.832,0.500,0.214,0
1486284244.495,-0.833,0.502,0.214,0
1486284244.515,-0.833,0.502,0.214,0
1486284244.534,-0.833,0.502,0.214,0
1486284244.554,-0.833,0.501,0.213,0
1486284244.574,-0.834,0.502,0.215,0
1486284244.594,-0.834,0.502,0.213,0
1486284244.613,-0.833,0.500,0.214,0
1486284244.633,-0.833,0.502,0.214,0
1486284244.653,-0.833,0.501,0.214,0
1486284244.672,-0.833,0.502,0.215,0
1486284244.692,-0.832,0.503,0.215,0
1486284244.712,-0.834,0.501,0.214,1
1486284244.731,-0.834,0.502,0.214,0
1486284244.751,-0.833,0.502,0.215,0
1486284244.771,-0.834,0.501,0.214,0
1486284244.791,-0.833,0.502,0.214,0
1486284244.810,-0.832,0.500,0.214,0
1486284244.830,-0.833,0.502,0.213,0
1486284244.850,-0.834,0.502,0.214,0
1486284244.869,-0.833,0.501,0.214,0
1486284244.889,-0.832,0.502,0.214,0
1486284244.909,-0.833,0.501,0.214,0
1486284244.929,-0.834,0.503,0.214,0
1486284244.948,-0.833,0.502,0.215,0
1486284244.968,-0.834,0.502,0.214,0
1486284244.988,-0.833,0.502,0.213,0
1486284245.007,-0.833,0.500,0.213,0
1486284245.027,-0.832,0.500,0.214,0
1486284245.047,-0.833,0.500,0.214,0
1486284245.066,-0.833,0.501,0.213,0
1486284245.086,-0.833,0.502,0.214,0
1486284245.106,-0.834,0.502,0.213,0
1486284245.126,-0.833,0.501,0.214,0
1486284245.145,-0.834,0.501,0.213,0
1486284245.165,-0.833,0.501,0.213,0
1486284245.185,-0.836,0.502,0.214,0
1486284245.204,-0.834,0.502,0.214,0
1486284245.224,-0.831,0.501,0.215,0
1486284245.244,-0.831,0.499,0.215,0
1486284245.264,-0.833,0.499,0.213,0
1486284245.283,-0.836,0.502,0.213,0
1486284245.303,-0.836,0.503,0.214,0
1486284245.323,-0.835,0.503,0.214,0
1486284245.342,-0.833,0.500,0.214,0
1486284245.362,-0.832,0.499,0.214,0
1486284245.382,-0.832,0.501,0.215,0
1486284245.401,-0.833,0.501,0.213,0
1486284245.421,-0.834,0.502,0.214,0
1486284245.441,-0.834,0.503,0.214,0
1486284245.461,-0.833,0.502,0.214,0
1486284245.480,-0.833,0.501,0.214,0
1486284245.500,-0.831,0.500,0.214,0
1486284245.520,-0.834,0.501,0.214,0
1486284245.539,-0.833,0.502,0.214,0
1486284245.559,-0.836,0.503,0.213,0
1486284245.579,-0.835,0.503,0.213,0
1486284245.599,-0.833,0.501,0.215,0
1486284245.618,-0.831,0.500,0.214,0
1486284245.638,-0.831,0.501,0.214,0
1486284245.658,-0.832,0.500,0.214,0
1486284245.677,-0.836,0.502,0.214,0
1486284245.697,-0.835,0.501,0.215,0
1486284245.717,-0.834,0.502,0.213,0
1486284245.736,-0.832,0.501,0.214,0
1486284245.756,-0.832,0.500,0.214,0
1486284245.776,-0.832,0.501,0.214,0
1486284245.796,-0.834,0.502,0.214,0
1486284245.815,-0.834,0.501,0.214,0
1486284245.835,-0.834,0.500,0.213,0
1486284245.855,-0.834,0.500,0.213,0
1486284245.874,-0.835,0.499,0.214,0
1486284245.894,-0.834,0.498,0.214,0
1486284245.914,-0.835,0.499,0.214,0
1486284245.934,-0.836,0.499,0.214,0
1486284245.953,-0.835,0.498,0.213,0
1486284245.973,-0.836,0.498,0.215,2
1486284245.993,-0.835,0.497,0.215,0
1486284246.012,-0.836,0.498,0.214,0
1486284246.032,-0.835,0.496,0.215,0
1486284246.052,-0.835,0.498,0.214,0
1486284246.072,-0.836,0.498,0.215,0
1486284246.091,-0.837,0.497,0.214,0
1486284246.111,-0.837,0.497,0.213,0
1486284246.131,-0.836,0.496,0.214,0
1486284246.150,-0.836,0.496,0.215,0
1486284246.170,-0.836,0.496,0.215,0
1486284246.190,-0.836,0.494,0.215,0
1486284246.209,-0.837,0.495,0.214,0
1486284246.229,-0.837,0.495,0.215,0
1486284246.249,-0.837,0.496,0.214,0
1486284246.269,-0.837,0.496,0.215,0
1486284246.288,-0.836,0.495,0.214,0
1486284246.308,-0.837,0.495,0.216,0
1486284246.328,-0.837,0.496,0.214,0
1486284246.347,-0.838,0.494,0.215,0
1486284246.367,-0.837,0.494,0.214,0
1486284246.387,-0.838,0.494,0.214,0
1486284246.407,-0.838,0.493,0.215,0
1486284246.426,-0.839,0.494,0.213,0
1486284246.446,-0.839,0.493,0.215,0
1486284246.466,-0.839,0.493,0.215,3
1486284246.485,-0.835,0.493,0.216,0
1486284246.505,-0.834,0.492,0.215,0
1486284246.525,-0.836,0.492,0.215,0
1486284246.544,-0.839,0.494,0.215,0
1486284246.564,-0.841,0.495,0.215,0
1486284246.584,-0.841,0.496,0.215,0
1486284246.604,-0.839,0.492,0.215,0
1486284246.623,-0.837,0.491,0.215,0
1486284246.643,-0.837,0.490,0.216,0
1486284246.663,-0.838,0.491,0.216,0
1486284246.682,-0.839,0.492,0.217,0
1486284246.702,-0.839,0.492,0.216,0
1486284246.722,-0.839,0.491,0.217,0
1486284246.742,-0.839,0.490,0.216,0
1486284246.761,-0.838,0.491,0.216,0
1486284246.781,-0.837,0.490,0.217,0
1486284246.801,-0.837,0.491,0.215,0
1486284246.820,-0.841,0.492,0.216,0
1486284246.840,-0.840,0.492,0.216,0
1486284246.860,-0.839,0.492,0.216,0
1486284246.879,-0.839,0.490,0.214,0
1486284246.899,-0.839,0.490,0.216,0
1486284246.919,-0.839,0.490,0.215,0
1486284246.939,-0.840,0.490,0.215,0
1486284246.958,-0.839,0.490,0.216,0
1486284246.978,-0.840,0.490,0.216,4
1486284246.998,-0.839,0.489,0.216,0
1486284247.017,-0.840,0.490,0.217,0
1486284247.037,-0.839,0.490,0.216,0
1486284247.057,-0.840,0.489,0.218,0
1486284247.077,-0.839,0.489,0.216,0
1486284247.096,-0.840,0.489,0.216,0
1486284247.116,-0.841,0.488,0.215,0
1486284247.136,-0.841,0.490,0.216,0
1486284247.155,-0.842,0.490,0.215,0
1486284247.175,-0.840,0.489,0.215,0
1486284247.195,-0.840,0.489,0.217,0
1486284247.214,-0.840,0.489,0.216,0
1486284247.234,-0.840,0.488,0.217,0
1486284247.254,-0.840,0.488,0.216,0
1486284247.274,-0.840,0.487,0.216,0
1486284247.293,-0.842,0.487,0.217,0
1486284247.313,-0.841,0.487,0.217,0
1486284247.333,-0.841,0.488,0.217,0
1486284247.352,-0.841,0.488,0.217,0
1486284247.372,-0.840,0.488,0.217,0
1486284247.392,-0.840,0.487,0.217,0
1486284247.412,-0.840,0.487,0.217,0
1486284247.431,-0.841,0.487,0.217,0
1486284247.451,-0.841,0.488,0.215,0
1486284247.471,-0.841,0.487,0.217,5
1486284247.490,-0.841,0.488,0.217,0
1486284247.510,-0.841,0.487,0.217,0
1486284247.530,-0.840,0.487,0.217,0
1486284247.549,-0.840,0.487,0.217,0
1486284247.569,-0.840,0.488,0.217,0
1486284247.589,-0.840,0.487,0.217,0
1486284247.609,-0.841,0.487,0.218,0
1486284247.628,-0.841,0.488,0.216,0
1486284247.648,-0.841,0.488,0.217,0
1486284247.668,-0.842,0.487,0.217,0
1486284247.687,-0.839,0.489,0.219,0
1486284247.707,-0.838,0.487,0.218,0
1486284247.727,-0.840,0.487,0.216,0
1486284247.747,-0.842,0.487,0.216,0
1486284247.766,-0.844,0.488,0.217,0
1486284247.786,-0.841,0.488,0.216,0
1486284247.806,-0.840,0.486,0.217,0
1486284247.825,-0.839,0.486,0.215,0
1486284247.845,-0.839,0.487,0.216,0
1486284247.865,-0.840,0.489,0.217,0
1486284247.884,-0.841,0.491,0.218,0
1486284247.904,-0.839,0.491,0.217,0
1486284247.924,-0.838,0.490,0.218,0
1486284247.944,-0.837,0.490,0.218,0
1486284247.963,-0.837,0.490,0.217,0
1486284247.983,-0.838,0.491,0.218,0
1486284248.003,-0.838,0.491,0.217,0
1486284248.022,-0.839,0.493,0.216,0
1486284248.042,-0.838,0.495,0.215,0
1486284248.062,-0.838,0.495,0.216,0
1486284248.082,-0.837,0.494,0.216,0
1486284248.101,-0.836,0.494,0.215,0
1486284248.121,-0.836,0.495,0.216,0
1486284248.141,-0.836,0.495,0.216,0
1486284248.160,-0.837,0.497,0.216,0
1486284248.180,-0.837,0.497,0.217,0
1486284248.200,-0.835,0.497,0.216,0
1486284248.219,-0.835,0.497,0.217,0
1486284248.239,-0.834,0.497,0.216,0
1486284248.259,-0.835,0.498,0.216,0
1486284248.279,-0.835,0.498,0.216,0
1486284248.298,-0.835,0.500,0.215,0
1486284248.318,-0.836,0.499,0.216,0
1486284248.338,-0.835,0.499,0.214,0
1486284248.357,-0.836,0.499,0.215,0
1486284248.377,-0.835,0.499,0.214,0
1486284248.397,-0.835,0.499,0.213,0
1486284248.417,-0.834,0.498,0.216,0
1486284248.436,-0.834,0.498,0.215,0
1486284248.456,-0.835,0.498,0.216,0
1486284248.476,-0.834,0.499,0.215,0
1486284248.495,-0.834,0.499,0.215,0
1486284248.515,-0.835,0.499,0.216,0
1486284248.535,-0.834,0.500,0.215,0
1486284248.554,-0.834,0.500,0.216,0
1486284248.574,-0.834,0.500,0.214,0
1486284248.594,-0.834,0.500,0.215,0
1486284248.614,-0.833,0.501,0.215,0
1486284248.633,-0.834,0.501,0.214,0
1486284248.653,-0.834,0.501,0.215,0
1486284248.673,-0.835,0.502,0.214,0
1486284248.692,-0.834,0.500,0.215,0
1486284248.712,-0.833,0.500,0.214,0
1486284248.732,-0.833,0.500,0.214,0
1486284248.752,-0.833,0.501,0.215,0
1486284248.771,-0.833,0.501,0.215,0
1486284248.791,-0.835,0.501,0.217,0
1486284248.811,-0.835,0.501,0.215,0
1486284248.830,-0.834,0.501,0.216,0
1486284248.850,-0.834,0.501,0.214,0
1486284248.870,-0.833,0.502,0.214,0
1486284248.890,-0.835,0.502,0.215,0
1486284248.909,-0.834,0.502,0.213,0
1486284248.929,-0.831,0.501,0.217,0
1486284248.949,-0.831,0.501,0.214,0
1486284248.968,-0.832,0.501,0.214,0
1486284248.988,-0.835,0.502,0.214,0
1486284249.008,-0.835,0.504,0.215,0
1486284249.027,-0.836,0.503,0.214,0
1486284249.047,-0.833,0.503,0.214,0
1486284249.067,-0.832,0.500,0.214,0
1486284249.087,-0.831,0.500,0.214,0
1486284249.106,-0.832,0.502,0.215,0
1486284249.126,-0.833,0.501,0.215,0
1486284249.146,-0.833,0.503,0.215,0
1486284249.165,-0.833,0.503,0.214,0
1486284249.185,-0.834,0.502,0.214,0
1486284249.205,-0.832,0.501,0.215,0
1486284249.225,-0.832,0.501,0.215,0
1486284249.244,-0.832,0.501,0.214,0
1486284249.264,-0.834,0.502,0.214,0
1486284249.284,-0.835,0.504,0.214,0
1486284249.303,-0.834,0.504,0.215,0
1486284249.323,-0.832,0.501,0.215,0
1486284249.343,-0.832,0.501,0.214,0
1486284249.362,-0.833,0.502,0.214,0
1486284249.382,-0.833,0.502,0.214,0
1486284249.402,-0.834,0.502,0.215,0
1486284249.422,-0.833,0.503,0.214,0
1486284249.441,-0.832,0.503,0.215,0
1486284249.461,-0.832,0.503,0.215,0
1486284249.481,-0.833,0.503,0.215,0
1486284249.500,-0.833,0.504,0.214,0
1486284249.520,-0.834,0.505,0.214,0
1486284249.540,-0.833,0.502,0.214,0
1486284249.560,-0.832,0.502,0.214,0
1486284249.579,-0.833,0.501,0.215,0
1486284249.599,-0.834,0.503,0.214,0
1486284249.619,-0.833,0.503,0.214,0
1486284249.638,-0.832,0.503,0.215,0
1486284249.658,-0.832,0.503,0.214,0
1486284249.678,-0.833,0.503,0.215,0
1486284249.697,-0.834,0.504,0.214,0
1486284249.717,-0.833,0.504,0.215,0
1486284249.737,-0.833,0.502,0.215,0
1486284249.757,-0.831,0.502,0.215,0
1486284249.776,-0.832,0.501,0.214,0
1486284249.796,-0.832,0.502,0.214,0
1486284249.816,-0.833,0.503,0.216,0
1486284249.835,-0.833,0.503,0.214,0
1486284249.855,-0.833,0.504,0.215,0
1486284249.875,-0.833,0.503,0.215,0
1486284249.895,-0.833,0.503,0.214,0
1486284249.914,-0.833,0.502,0.214,0
1486284249.934,-0.833,0.503,0.214,0
1486284249.954,-0.833,0.502,0.215,0
1486284249.973,-0.834,0.503,0.214,0
1486284249.993,-0.833,0.502,0.215,0
1486284250.013,-0.832,0.502,0.214,0
1486284250.032,-0.834,0.503,0.215,0
1486284250.052,-0.833,0.503,0.215,0
1486284250.072,-0.834,0.503,0.213,0
1486284250.092,-0.833,0.503,0.214,0
1486284250.111,-0.833,0.502,0.214,0
1486284250.131,-0.833,0.504,0.214,0
1486284250.151,-0.834,0.503,0.214,0
1486284250.170,-0.834,0.503,0.214,0
1486284250.190,-0.830,0.504,0.216,0
1486284250.210,-0.830,0.502,0.216,0
1486284250.230,-0.831,0.502,0.214,0
1486284250.249,-0.834,0.504,0.214,0
1486284250.269,-0.836,0.505,0.214,0
1486284250.289,-0.834,0.505,0.214,0
1486284250.308,-0.832,0.503,0.213,0
1486284250.328,-0.833,0.503,0.214,0
1486284250.348,-0.832,0.503,0.214,0
1486284250.367,-0.832,0.504,0.214,0
1486284250.387,-0.833,0.504,0.214,0
1486284250.407,-0.832,0.504,0.215,0
1486284250.427,-0.833,0.505,0.214,0
1486284250.446,-0.832,0.504,0.214,0
1486284250.466,-0.832,0.504,0.214,0
1486284250.486,-0.832,0.503,0.214,0
1486284250.505,-0.831,0.504,0.215,0
1486284250.525,-0.833,0.504,0.213,0
1486284250.545,-0.834,0.507,0.213,0
1486284250.565,-0.833,0.506,0.214,0
1486284250.584,-0.831,0.505,0.214,0
1486284250.604,-0.830,0.504,0.214,0
1486284250.624,-0.831,0.504,0.213,0
1486284250.643,-0.833,0.506,0.213,0
1486284250.663,-0.833,0.506,0.215,0
1486284250.683,-0.832,0.505,0.214,0
1486284250.702,-0.831,0.506,0.214,0
1486284250.722,-0.830,0.504,0.215,0
1486284250.742,-0.831,0.506,0.215,0
1486284250.762,-0.832,0.505,0.215,0
1486284250.781,-0.832,0.505,0.214,0
1486284250.801,-0.832,0.506,0.215,0
1486284250.821,-0.832,0.505,0.214,0
1486284250.840,-0.832,0.506,0.214,0
1486284250.860,-0.831,0.506,0.214,0
1486284250.880,-0.832,0.505,0.213,0
1486284250.900,-0.831,0.506,0.215,0
1486284250.919,-0.831,0.506,0.214,0
1486284250.939,-0.832,0.506,0.215,0
1486284250.959,-0.831,0.506,0.213,0
1486284250.978,-0.831,0.507,0.214,0
1486284250.998,-0.831,0.507,0.215,0
1486284251.018,-0.831,0.505,0.214,0
1486284251.037,-0.831,0.506,0.214,0
1486284251.057,-0.831,0.505,0.213,0
1486284251.077,-0.831,0.505,0.215,0
1486284251.097,-0.831,0.507,0.215,0
1486284251.116,-0.830,0.507,0.215,0
1486284251.136,-0.831,0.506,0.214,0
1486284251.156,-0.831,0.506,0.213,0
1486284251.175,-0.831,0.506,0.214,0
1486284251.195,-0.832,0.506,0.213,0
1486284251.215,-0.832,0.507,0.214,0
1486284251.235,-0.831,0.506,0.214,0
1486284251.254,-0.831,0.506,0.215,0
1486284251.274,-0.831,0.507,0.214,0
1486284251.294,-0.831,0.505,0.214,0
1486284251.313,-0.831,0.506,0.214,0
1486284251.333,-0.832,0.506,0.213,0
1486284251.353,-0.833,0.507,0.214,0
1486284251.372,-0.831,0.506,0.214,0
1486284251.392,-0.831,0.508,0.214,0
1486284251.412,-0.831,0.507,0.214,0
1486284251.432,-0.831,0.508,0.214,0
1486284251.451,-0.830,0.507,0.215,0
1486284251.471,-0.828,0.506,0.215,0
1486284251.491,-0.830,0.505,0.214,0
1486284251.510,-0.831,0.507,0.214,0
1486284251.530,-0.834,0.509,0.213,0
1486284251.550,-0.834,0.508,0.213,0
1486284251.570,-0.831,0.507,0.212,0
1486284251.589,-0.829,0.505,0.213,0
1486284251.609,-0.829,0.506,0.214,0
1486284251.629,-0.829,0.507,0.214,0
1486284251.648,-0.832,0.509,0.215,0
1486284251.668,-0.831,0.508,0.215,0
1486284251.688,-0.831,0.507,0.215,0
1486284251.707,-0.830,0.507,0.214,0
1486284251.727,-0.831,0.506,0.215,0
1486284251.747,-0.830,0.505,0.214,0
1486284251.767,-0.832,0.504,0.214,0
1486284251.786,-0.832,0.504,0.214,0
1486284251.806,-0.835,0.505,0.214,0
1486284251.826,-0.834,0.504,0.214,0
1486284251.845,-0.832,0.503,0.213,0
1486284251.865,-0.831,0.502,0.214,0
1486284251.885,-0.832,0.501,0.214,0
1486284251.905,-0.834,0.502,0.214,0
1486284251.924,-0.835,0.503,0.214,0
1486284251.944,-0.836,0.502,0.214,0
1486284251.964,-0.834,0.501,0.215,0
1486284251.983,-0.834,0.500,0.215,0
1486284252.003,-0.834,0.499,0.214,0
1486284252.023,-0.835,0.498,0.214,0
1486284252.043,-0.834,0.499,0.215,0
1486284252.062,-0.835,0.498,0.216,0
1486284252.082,-0.836,0.498,0.214,0
1486284252.102,-0.835,0.499,0.215,0
1486284252.121,-0.836,0.499,0.215,0
1486284252.141,-0.835,0.497,0.216,0
1486284252.161,-0.836,0.497,0.216,0
1486284252.180,-0.836,0.498,0.216,0
1486284252.200,-0.836,0.497,0.216,0
1486284252.220,-0.837,0.497,0.214,0
1486284252.240,-0.836,0.497,0.215,0
1486284252.259,-0.836,0.497,0.216,0
1486284252.279,-0.836,0.496,0.215,0
1486284252.299,-0.836,0.496,0.216,0
1486284252.318,-0.838,0.496,0.215,0
1486284252.338,-0.837,0.496,0.215,0
1486284252.358,-0.838,0.495,0.215,0
1486284252.378,-0.837,0.496,0.216,0
1486284252.397,-0.837,0.494,0.216,0
1486284252.417,-0.836,0.495,0.215,0
1486284252.437,-0.837,0.495,0.216,0
1486284252.456,-0.837,0.496,0.216,0
1486284252.476,-0.837,0.495,0.216,0
1486284252.496,-0.837,0.493,0.216,0
1486284252.515,-0.838,0.493,0.216,0
1486284252.535,-0.838,0.493,0.216,0
1486284252.555,-0.838,0.493,0.216,0
1486284252.575,-0.838,0.493,0.216,0
1486284252.594,-0.839,0.494,0.216,0
1486284252.614,-0.839,0.492,0.216,0
1486284252.634,-0.838,0.492,0.216,0
1486284252.653,-0.840,0.493,0.215,0
1486284252.673,-0.837,0.492,0.218,0
1486284252.693,-0.836,0.491,0.218,0
1486284252.713,-0.837,0.490,0.216,0
1486284252.732,-0.840,0.492,0.216,0
1486284252.752,-0.842,0.493,0.216,0
1486284252.772,-0.841,0.493,0.217,0
1486284252.791,-0.839,0.491,0.216,0
1486284252.811,-0.838,0.490,0.216,0
1486284252.831,-0.838,0.489,0.216,0
1486284252.850,-0.839,0.489,0.216,0
1486284252.870,-0.841,0.489,0.216,0
1486284252.890,-0.841,0.489,0.216,0
1486284252.910,-0.840,0.489,0.219,0
1486284252.929,-0.838,0.488,0.218,0
1486284252.949,-0.839,0.488,0.217,0
1486284252.969,-0.838,0.487,0.217,0
1486284252.988,-0.839,0.488,0.217,0
1486284253.008,-0.842,0.488,0.216,0
1486284253.028,-0.841,0.489,0.217,0
1486284253.048,-0.839,0.489,0.218,0
1486284253.067,-0.840,0.488,0.217,0
1486284253.087,-0.840,0.487,0.217,0
1486284253.107,-0.840,0.488,0.217,0
1486284253.126,-0.841,0.487,0.217,0
1486284253.146,-0.841,0.488,0.217,0
1486284253.166,-0.841,0.487,0.217,0
1486284253.185,-0.840,0.487,0.217,0
1486284253.205,-0.841,0.487,0.218,0
1486284253.225,-0.841,0.486,0.218,0
1486284253.245,-0.840,0.487,0.218,0
1486284253.264,-0.841,0.487,0.217,0
1486284253.284,-0.842,0.487,0.218,0
1486284253.304,-0.841,0.486,0.217,0
1486284253.323,-0.842,0.486,0.217,0
1486284253.343,-0.842,0.485,0.216,0
1486284253.363,-0.840,0.486,0.218,0
1486284253.383,-0.841,0.485,0.217,0
1486284253.402,-0.841,0.485,0.217,0
1486284253.422,-0.842,0.486,0.218,0
1486284253.442,-0.840,0.487,0.217,0
1486284253.461,-0.843,0.487,0.217,0
1486284253.481,-0.842,0.487,0.218,0
1486284253.501,-0.843,0.487,0.218,0
1486284253.520,-0.841,0.485,0.218,0
1486284253.540,-0.841,0.486,0.218,0
1486284253.560,-0.841,0.485,0.218,0
1486284253.580,-0.840,0.484,0.218,0
1486284253.599,-0.841,0.485,0.218,0
1486284253.619,-0.840,0.485,0.218,0
1486284253.639,-0.843,0.486,0.218,0
1486284253.658,-0.842,0.485,0.218,0
1486284253.678,-0.840,0.486,0.217,0
1486284253.698,-0.844,0.485,0.218,0
1486284253.718,-0.840,0.485,0.218,0
1486284253.737,-0.844,0.486,0.219,0
1486284253.757,-0.843,0.486,0.216,0
1486284253.777,-0.838,0.485,0.214,0
1486284253.796,-0.840,0.485,0.220,0
1486284253.816,-0.841,0.484,0.219,0
1486284253.836,-0.839,0.483,0.222,0
1486284253.855,-0.841,0.483,0.220,0
1486284253.875,-0.841,0.484,0.219,0
1486284253.895,-0.844,0.486,0.220,0
1486284253.915,-0.842,0.487,0.219,0
1486284253.934,-0.841,0.486,0.221,0
1486284253.954,-0.838,0.484,0.216,0
1486284253.974,-0.839,0.483,0.217,0
1486284253.993,-0.844,0.484,0.216,0
1486284254.013,-0.846,0.487,0.216,0
1486284254.033,-0.839,0.485,0.219,0
1486284254.053,-0.843,0.486,0.216,0
1486284254.072,-0.840,0.482,0.222,0
1486284254.092,-0.837,0.484,0.218,0
1486284254.112,-0.844,0.484,0.218,0
1486284254.131,-0.837,0.484,0.218,0
1486284254.151,-0.846,0.487,0.217,0
1486284254.171,-0.843,0.484,0.221,0
1486284254.190,-0.840,0.487,0.216,0
1486284254.210,-0.842,0.486,0.218,0
1486284254.230,-0.845,0.486,0.217,0
1486284254.250,-0.839,0.484,0.218,0
1486284254.269,-0.846,0.487,0.217,0
1486284254.289,-0.842,0.485,0.212,0
1486284254.309,-0.843,0.483,0.220,0
1486284254.328,-0.844,0.484,0.218,0
1486284254.348,-0.840,0.486,0.218,0
1486284254.368,-0.839,0.483,0.217,0
1486284254.388,-0.841,0.485,0.220,0
1486284254.407,-0.840,0.485,0.220,0
1486284254.427,-0.840,0.487,0.217,0
1486284254.447,-0.842,0.488,0.220,0
1486284254.466,-0.843,0.487,0.218,0
1486284254.486,-0.842,0.487,0.217,0
1486284254.506,-0.842,0.486,0.217,0
1486284254.525,-0.841,0.485,0.216,0
1486284254.545,-0.841,0.484,0.217,0
1486284254.565,-0.841,0.484,0.215,0
1486284254.585,-0.841,0.485,0.216,0
1486284254.604,-0.843,0.486,0.217,0
1486284254.624,-0.843,0.489,0.217,0
1486284254.644,-0.845,0.489,0.217,0
1486284254.663,-0.844,0.489,0.215,0
1486284254.683,-0.841,0.489,0.216,0
1486284254.703,-0.838,0.486,0.217,0
1486284254.723,-0.839,0.483,0.218,0
1486284254.742,-0.840,0.483,0.218,0
1486284254.762,-0.841,0.483,0.217,0
