timestamps,X,Y,Z,Marker0
1507332093.868,1.122,0.187,-3.148,0
1507332093.888,0.553,0.419,-2.452,0
1507332093.908,-1.002,0.194,0.142,0
1507332093.927,1.166,-0.179,-1.428,0
1507332093.947,0.576,-0.531,-1.892,0
1507332093.967,0.576,-1.189,-2.908,0
1507332093.986,0.090,-0.957,-2.781,0
1507332094.006,0.000,-0.329,-2.819,0
1507332094.026,0.493,-0.591,-3.529,0
1507332094.046,-0.157,-0.583,-3.753,0
1507332094.065,-0.994,-0.269,-3.245,0
1507332094.085,-0.052,-0.037,-2.437,0
1507332094.105,1.293,-0.112,-2.340,0
1507332094.124,0.860,0.135,-2.505,0
1507332094.144,0.202,0.037,-1.989,0
1507332094.164,0.239,-0.037,-1.981,0
1507332094.184,0.247,0.531,-2.378,0
1507332094.203,0.568,0.142,-2.482,0
1507332094.223,1.615,-0.733,-2.198,0
1507332094.243,1.181,-0.688,-2.542,0
1507332094.262,0.120,-0.822,-2.393,0
1507332094.282,0.269,-1.084,-2.393,0
1507332094.302,0.464,-0.606,-2.565,0
1507332094.321,-0.157,-0.314,-2.602,0
1507332094.341,0.097,-0.628,-2.617,0
1507332094.361,0.172,-0.179,-2.430,0
1507332094.381,0.493,0.217,-2.639,0
1507332094.400,1.002,-0.224,-2.811,0
1507332094.420,0.755,-0.336,-2.430,0
1507332094.440,0.583,-0.142,-2.206,0
1507332094.459,0.837,-0.449,-2.333,0
1507332094.479,0.875,-0.793,-2.834,0
1507332094.499,0.351,-0.135,-3.013,0
1507332094.519,0.045,0.389,-2.961,0
1507332094.538,0.157,0.232,-2.138,0
1507332094.558,0.314,0.277,-1.503,0
1507332094.578,0.770,-0.464,-1.847,0
1507332094.597,1.241,-0.800,-2.393,0
1507332094.617,0.785,-0.718,-2.161,0
1507332094.637,0.636,-1.069,-1.510,0
1507332094.657,0.164,-0.636,-1.436,0
1507332094.676,0.052,0.396,-1.712,0
1507332094.696,0.882,0.411,-2.265,0
1507332094.716,1.406,0.090,-3.043,0
1507332094.735,0.703,-0.224,-2.550,0
1507332094.755,0.336,-0.710,-2.206,0
1507332094.775,0.695,-0.972,-2.243,0
1507332094.794,0.890,-0.695,-2.602,0
1507332094.814,0.658,-0.232,-2.707,0
1507332094.834,1.099,-0.359,-2.946,0
1507332094.854,1.413,-0.366,-2.520,0
1507332094.873,0.994,-0.082,-2.699,0
1507332094.893,1.271,-0.322,-3.095,0
1507332094.913,1.271,-0.120,-3.492,0
1507332094.932,-0.164,0.486,-2.796,0
1507332094.952,-0.665,0.142,-2.251,0
1507332094.972,-0.090,-0.621,-2.699,0
1507332094.992,1.570,-0.464,-4.344,0
1507332095.011,1.608,-0.277,-4.793,0
1507332095.031,-0.202,-0.299,-3.223,0
1507332095.051,-0.748,-0.157,-2.108,0
1507332095.070,-1.293,0.030,-0.770,0
1507332095.090,-0.867,0.202,-0.112,1
1507332095.110,2.213,0.516,-2.609,0
1507332095.129,1.966,-0.157,-3.432,0
1507332095.149,1.428,-1.465,-3.260,0
1507332095.169,1.331,-1.368,-3.918,0
1507332095.189,0.987,-0.426,-4.583,0
1507332095.208,0.052,-0.299,-3.985,0
1507332095.228,-1.099,-0.314,-2.243,0
1507332095.248,-1.077,0.262,-0.493,0
1507332095.267,0.411,0.673,-0.164,0
1507332095.287,1.398,0.262,-0.284,0
1507332095.307,1.368,-0.621,-0.621,0
1507332095.327,1.032,-0.763,-1.249,0
1507332095.346,0.606,0.164,-1.951,0
1507332095.366,0.493,0.561,-2.550,0
1507332095.386,0.090,0.456,-2.460,0
1507332095.405,0.351,-0.142,-2.004,0
1507332095.425,0.673,-0.546,-2.370,0
1507332095.445,0.359,-0.598,-2.662,0
1507332095.465,0.411,-0.718,-2.766,0
1507332095.484,0.733,-0.546,-2.886,0
1507332095.504,1.144,-0.359,-2.841,0
1507332095.524,1.570,-0.621,-2.774,0
1507332095.543,1.256,-0.479,-2.894,0
1507332095.563,1.234,0.000,-3.589,0
1507332095.583,0.942,-0.224,-4.082,0
1507332095.602,0.927,-0.650,-4.000,0
1507332095.622,1.144,-0.815,-3.806,0
1507332095.642,1.204,-0.568,-3.858,0
1507332095.662,1.346,-0.538,-3.761,0
1507332095.681,1.488,-0.568,-3.581,0
1507332095.701,0.942,-0.299,-3.417,0
1507332095.721,0.665,-0.508,-3.051,0
1507332095.740,0.568,-0.254,-2.804,0
1507332095.760,0.314,0.322,-2.355,0
1507332095.780,0.501,-0.045,-1.817,0
1507332095.800,0.322,-0.157,-1.914,0
1507332095.819,-0.075,-0.359,-2.146,0
1507332095.839,-0.419,-0.434,-1.877,0
1507332095.859,-0.471,0.202,-1.548,0
1507332095.878,0.194,0.164,-2.123,0
1507332095.898,1.159,-0.531,-2.692,0
1507332095.918,1.114,-0.673,-2.729,0
1507332095.937,0.673,-0.404,-3.163,0
1507332095.957,0.284,0.135,-3.095,0
1507332095.977,0.471,0.247,-3.036,0
1507332095.997,0.561,-0.187,-2.587,0
1507332096.016,0.015,-0.680,-2.348,0
1507332096.036,0.262,-0.546,-2.146,0
1507332096.056,0.658,-0.336,-2.183,0
1507332096.075,1.675,-0.643,-2.804,0
1507332096.095,1.757,-0.680,-3.297,0
1507332096.115,0.202,-0.778,-3.484,0
1507332096.135,-0.164,-1.122,-3.297,0
1507332096.154,0.636,-0.598,-3.499,0
1507332096.174,0.927,0.127,-3.738,0
1507332096.194,0.890,0.613,-3.626,0
1507332096.213,0.568,0.516,-3.200,0
1507332096.233,1.122,-0.508,-2.602,0
1507332096.253,1.009,-1.032,-2.288,0
1507332096.272,0.636,-1.084,-2.221,0
1507332096.292,0.830,-0.950,-2.393,0
