timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1507332093.887,68.359,69.336,7.812,51.758,60.547,0
1507332093.891,36.621,35.645,32.227,36.133,51.758,0
1507332093.895,34.180,29.297,64.453,28.809,13.184,0
1507332093.898,67.871,52.246,49.316,47.852,3.418,0
1507332093.902,70.801,32.715,53.223,56.641,-5.859,0
1507332093.906,53.711,36.621,66.895,48.828,-24.902,0
1507332093.910,51.270,37.109,27.832,45.410,-21.973,0
1507332093.914,62.500,40.039,8.301,53.711,15.625,0
1507332093.918,61.523,55.176,12.695,57.129,44.434,0
1507332093.922,64.941,44.434,29.785,46.875,-14.160,0
1507332093.926,58.105,30.273,63.965,53.711,-29.785,0
1507332093.930,41.504,34.180,65.430,50.781,11.719,0
1507332093.934,24.902,48.828,54.688,27.344,8.301,0
1507332093.938,25.391,62.500,56.641,20.020,-3.418,0
1507332093.941,36.133,45.410,34.180,23.438,2.441,0
1507332093.945,14.160,50.293,25.879,3.906,26.855,0
1507332093.949,29.297,48.828,2.930,-2.441,25.879,0
1507332093.953,53.711,39.062,2.441,37.109,3.906,0
1507332093.957,25.879,61.523,73.730,31.738,13.184,0
1507332093.961,33.691,45.410,100.586,7.324,10.254,0
1507332093.965,52.734,41.992,45.898,38.574,-6.836,0
1507332093.969,66.895,45.898,32.715,69.336,-36.133,0
1507332093.973,62.500,48.340,50.781,60.547,-47.363,0
1507332093.977,50.781,51.270,26.855,63.477,0.000,0
1507332093.981,49.316,41.992,40.527,43.945,-15.137,0
1507332093.984,34.668,36.621,55.176,27.344,-66.895,0
1507332093.988,25.879,39.551,11.230,38.574,-10.742,0
1507332093.992,44.922,39.062,2.441,43.457,23.926,0
1507332093.996,47.852,48.828,46.387,41.504,-22.949,0
1507332094.000,21.484,62.500,64.941,29.297,-27.344,0
1507332094.004,31.250,51.270,76.172,41.016,-7.324,0
1507332094.008,37.109,51.758,86.426,52.734,10.254,0
1507332094.012,52.734,41.016,61.523,58.105,-2.930,0
1507332094.016,65.430,32.227,38.574,53.223,0.488,0
1507332094.020,37.598,41.016,39.062,42.480,31.738,0
1507332094.023,51.270,39.062,33.691,38.086,18.555,0
1507332094.027,58.105,61.523,12.207,41.992,-3.906,0
1507332094.031,32.227,54.688,20.020,40.039,13.184,0
1507332094.035,43.457,39.062,11.230,42.969,26.367,0
1507332094.039,66.895,70.801,14.160,56.641,1.953,0
1507332094.043,49.805,78.125,29.785,35.645,-3.906,0
1507332094.047,47.363,50.293,25.879,36.621,27.832,0
1507332094.051,54.199,39.551,58.594,49.805,27.344,0
1507332094.055,43.945,36.621,72.266,54.688,20.020,0
1507332094.059,60.547,42.480,41.504,62.988,-5.371,0
1507332094.063,54.688,64.941,44.434,44.434,4.883,0
1507332094.066,39.551,66.895,57.617,30.762,38.086,0
1507332094.070,54.199,48.340,38.574,48.828,32.715,0
1507332094.074,62.012,42.480,44.434,58.105,16.113,0
1507332094.078,59.570,53.711,58.594,44.922,31.738,0
1507332094.082,39.551,29.297,35.645,38.574,51.270,0
1507332094.086,37.109,42.480,-18.066,26.855,24.414,0
1507332094.090,59.082,62.988,-2.930,45.898,6.836,0
1507332094.094,58.594,31.250,79.102,53.711,27.344,0
1507332094.098,82.520,37.109,63.477,61.035,21.484,0
1507332094.102,93.750,39.551,34.180,60.547,-5.859,0
1507332094.106,65.430,26.855,70.801,43.945,-20.996,0
1507332094.109,62.500,43.945,38.086,58.594,14.160,0
1507332094.113,48.828,51.758,30.762,55.176,22.949,0
1507332094.117,39.062,46.387,57.129,46.875,5.859,0
1507332094.121,55.176,48.340,41.504,45.410,12.695,0
1507332094.125,40.527,51.270,29.297,36.133,41.992,0
1507332094.129,23.926,46.387,29.297,22.461,34.180,0
1507332094.133,32.715,38.086,66.895,41.992,20.508,0
1507332094.137,46.875,38.086,100.098,59.570,58.105,0
1507332094.141,45.410,43.457,51.270,58.105,86.426,0
1507332094.145,57.129,44.922,2.441,60.547,84.473,0
1507332094.148,51.758,55.176,17.578,42.480,45.898,0
1507332094.152,32.227,61.523,55.664,31.250,63.477,0
1507332094.156,56.641,49.805,70.801,65.430,107.422,0
1507332094.160,58.594,28.320,69.824,59.570,76.172,0
1507332094.164,44.434,64.941,47.363,33.691,30.762,0
1507332094.168,68.359,79.590,-3.418,57.617,63.965,0
1507332094.172,77.637,36.133,7.812,62.500,65.918,0
1507332094.176,53.223,39.551,45.410,46.875,54.688,0
1507332094.180,56.152,43.457,40.039,60.059,53.711,0
1507332094.184,57.617,52.734,35.645,56.152,61.035,0
1507332094.188,48.828,39.062,52.734,45.410,70.801,0
1507332094.191,41.992,47.852,48.828,37.598,40.527,0
1507332094.195,27.344,41.016,49.316,38.574,27.832,0
1507332094.199,38.086,47.363,31.250,30.762,59.570,0
1507332094.203,45.898,51.270,37.109,22.949,60.547,0
1507332094.207,46.387,26.855,34.180,41.016,21.973,0
1507332094.211,58.105,38.574,18.555,50.781,16.113,0
1507332094.215,64.453,29.297,20.508,41.992,54.688,0
1507332094.219,65.430,33.691,-3.906,61.523,53.711,0
1507332094.223,66.895,47.852,57.129,57.129,12.207,0
1507332094.227,62.988,56.152,95.215,43.457,6.348,0
1507332094.231,50.293,53.711,79.102,48.340,29.297,0
1507332094.234,50.293,45.898,60.059,40.039,34.180,0
1507332094.238,36.133,55.664,49.316,34.180,2.930,0
1507332094.242,41.504,49.316,26.855,46.875,-1.465,0
1507332094.246,73.242,41.504,1.953,50.293,15.625,0
1507332094.250,51.270,57.617,-13.184,26.855,0.000,0
1507332094.254,39.551,52.734,31.250,2.930,15.137,0
1507332094.258,26.855,52.246,69.336,3.906,18.066,0
1507332094.262,57.617,52.246,73.730,39.062,6.836,0
1507332094.266,65.430,44.434,69.824,25.391,-2.930,0
1507332094.270,46.387,47.852,40.527,19.531,-10.254,0
1507332094.273,79.102,42.480,22.461,44.922,7.324,0
1507332094.277,69.824,41.016,57.129,22.949,10.254,0
1507332094.281,45.898,41.504,78.125,20.996,-2.441,0
1507332094.285,34.668,34.180,62.988,35.156,28.320,0
1507332094.289,54.688,51.270,34.180,53.223,26.367,0
1507332094.293,77.148,58.105,-2.441,59.570,11.719,0
1507332094.297,45.410,54.688,-13.184,30.762,-26.855,0
1507332094.301,37.598,48.340,16.602,37.109,-46.387,0
1507332094.305,41.016,60.547,40.527,24.414,-13.672,0
1507332094.309,38.086,53.711,39.551,3.418,-13.672,0
1507332094.313,41.016,43.945,54.199,22.461,12.695,0
1507332094.316,36.133,48.828,56.152,36.133,39.062,0
1507332094.320,41.504,36.621,60.059,26.367,72.754,0
1507332094.324,61.523,38.574,51.758,38.574,83.008,0
1507332094.328,76.660,31.250,53.711,54.688,65.430,0
1507332094.332,46.875,41.016,53.711,37.598,59.082,0
1507332094.336,35.645,40.527,25.391,32.227,68.359,0
1507332094.340,53.223,47.363,8.789,45.898,53.711,0
1507332094.344,45.898,45.410,53.223,61.035,-41.016,0
1507332094.348,37.109,40.527,95.703,45.410,-78.613,0
1507332094.352,42.969,50.293,47.363,41.504,0.977,0
1507332094.356,50.781,50.293,-12.207,44.434,62.012,0
1507332094.359,70.312,49.316,0.000,63.965,103.027,0
1507332094.363,63.477,52.246,50.781,57.129,167.480,0
1507332094.367,30.273,65.430,52.734,39.551,199.219,0
1507332094.371,25.879,64.941,47.852,45.898,163.086,0
1507332094.375,23.438,43.457,46.387,41.992,130.859,0
1507332094.379,20.996,33.203,37.598,37.109,127.441,0
1507332094.383,25.879,25.391,60.547,32.227,159.180,0
1507332094.387,16.602,43.457,60.059,20.508,163.086,0
1507332094.391,2.441,47.363,66.895,9.766,135.254,0
1507332094.395,27.344,23.926,55.664,37.109,122.559,0
1507332094.398,47.363,40.039,17.578,41.016,110.840,0
1507332094.402,22.949,59.570,49.805,13.672,55.664,0
1507332094.406,13.184,60.059,73.242,14.648,40.039,0
1507332094.410,15.625,43.457,19.531,27.832,64.941,0
1507332094.414,51.270,30.273,11.230,57.617,34.180,0
1507332094.418,54.688,45.410,22.461,50.293,-20.020,0
1507332094.422,27.832,48.828,-11.230,30.273,-15.625,0
1507332094.426,62.012,43.457,17.578,53.223,-4.883,0
1507332094.430,71.777,57.129,62.500,61.523,-21.973,0
1507332094.434,47.363,46.387,63.965,61.523,-22.949,0
1507332094.438,43.457,30.762,64.453,53.223,-5.859,0
1507332094.441,45.898,49.805,43.457,46.875,8.301,0
1507332094.445,43.457,56.641,31.738,47.363,-19.043,0
1507332094.449,31.250,40.039,36.621,20.996,-51.758,0
1507332094.453,30.762,34.180,52.246,12.695,-40.527,0
1507332094.457,14.648,39.062,63.965,8.301,-19.531,0
1507332094.461,25.391,44.922,26.855,27.344,-18.066,0
1507332094.465,67.383,42.480,14.160,57.617,-33.691,0
1507332094.469,51.758,43.457,52.246,46.875,-68.359,0
1507332094.473,41.016,46.387,14.160,40.527,-56.152,0
1507332094.477,50.293,38.574,10.742,37.109,-101.562,0
1507332094.481,47.363,41.504,65.430,36.621,-118.164,0
1507332094.484,49.316,44.434,65.918,47.363,-47.852,0
1507332094.488,59.570,54.199,40.527,40.039,-49.316,0
1507332094.492,50.293,54.199,43.457,24.414,-81.055,0
1507332094.496,22.461,41.504,56.641,26.855,-61.035,0
1507332094.500,6.836,58.594,36.621,22.461,-41.016,0
1507332094.504,26.367,55.664,44.434,27.832,-48.828,0
1507332094.508,37.109,29.785,45.898,17.090,-55.664,0
1507332094.512,33.203,38.086,35.156,11.719,-59.570,0
1507332094.516,37.598,45.898,41.992,17.578,-63.477,0
1507332094.520,31.250,49.805,28.809,20.996,-112.793,0
1507332094.523,34.180,55.664,35.645,59.082,-121.582,0
1507332094.527,41.016,41.504,19.043,51.758,-86.426,0
1507332094.531,44.922,36.621,29.785,29.297,-72.754,0
1507332094.535,48.340,43.945,74.219,33.691,-71.289,0
1507332094.539,46.875,36.133,70.801,45.410,-55.664,0
1507332094.543,53.223,48.828,50.781,45.410,-49.316,0
1507332094.547,34.180,48.340,1.465,41.992,-54.688,0
1507332094.551,45.410,29.785,-7.324,51.758,-50.293,0
1507332094.555,62.988,25.879,29.297,62.500,-59.082,0
1507332094.559,40.527,48.828,63.965,63.965,-73.730,0
1507332094.563,34.180,67.871,83.496,45.898,-92.285,0
1507332094.566,38.086,48.828,69.824,45.410,-83.984,0
1507332094.570,60.059,34.180,49.316,49.805,-62.012,0
1507332094.574,52.246,43.945,60.059,46.387,-41.504,0
1507332094.578,41.016,41.992,62.500,41.016,-45.898,0
1507332094.582,61.035,44.434,29.297,41.992,-54.688,0
1507332094.586,66.895,51.758,26.855,52.734,-24.414,0
1507332094.590,54.199,42.969,52.246,41.504,37.598,0
1507332094.594,26.855,30.273,63.965,35.645,65.430,0
1507332094.598,35.156,26.367,22.461,49.316,20.508,0
1507332094.602,32.227,34.668,12.695,29.297,-10.254,0
1507332094.606,28.320,46.875,49.316,26.855,11.719,0
1507332094.609,54.688,57.129,31.738,43.945,-17.578,0
1507332094.613,46.875,54.199,42.969,21.484,-56.641,0
1507332094.617,20.020,43.457,66.406,7.324,-31.250,0
1507332094.621,30.762,47.852,9.766,20.996,-16.113,0
1507332094.625,50.293,50.781,-4.395,40.039,-26.367,0
1507332094.629,59.082,42.969,48.828,42.480,-14.648,0
1507332094.633,62.012,38.086,56.641,49.316,7.324,0
1507332094.637,59.570,27.344,59.570,52.734,5.371,0
1507332094.641,49.316,31.738,55.176,39.062,4.395,0
1507332094.645,35.645,46.387,76.172,50.293,20.508,0
1507332094.648,61.523,46.387,75.195,66.406,36.133,0
1507332094.652,79.102,43.457,53.223,55.176,20.996,0
1507332094.656,77.148,48.340,19.531,49.316,19.531,0
1507332094.660,78.125,46.387,7.812,74.707,35.156,0
1507332094.664,70.801,36.133,12.207,68.848,56.641,0
1507332094.668,54.199,34.668,31.250,60.547,99.609,0
1507332094.672,32.227,26.855,96.191,43.945,96.191,0
1507332094.676,30.762,41.016,63.477,14.160,96.191,0
1507332094.680,43.457,58.594,26.855,23.438,122.559,0
1507332094.684,35.156,58.594,36.621,25.391,117.676,0
1507332094.688,29.785,58.105,44.922,16.113,122.559,0
1507332094.691,11.719,54.199,57.617,10.742,145.020,0
1507332094.695,21.973,33.203,69.336,25.879,135.742,0
1507332094.699,34.668,21.484,62.988,29.785,114.258,0
1507332094.703,37.109,36.133,20.508,32.227,104.492,0
1507332094.707,45.410,49.316,16.602,42.969,106.934,0
1507332094.711,41.504,55.664,33.203,30.762,128.906,0
1507332094.715,59.570,57.129,3.906,36.621,78.613,0
1507332094.719,40.039,45.410,24.414,22.949,68.848,0
1507332094.723,28.320,38.574,63.477,25.879,77.637,0
1507332094.727,67.871,53.223,25.391,56.641,63.477,0
1507332094.731,62.988,48.828,24.414,45.410,46.387,0
