timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1507427530.003,51.270,47.363,59.570,48.340,17.090,0
1507427530.007,54.199,55.176,52.246,52.734,0.977,0
1507427530.011,48.340,52.246,51.758,46.387,-5.859,0
1507427530.015,43.945,50.293,49.316,43.457,7.324,0
1507427530.019,53.223,51.270,57.617,54.199,22.949,0
1507427530.023,48.828,43.457,62.012,46.387,16.602,0
1507427530.027,40.039,46.387,56.641,33.203,-2.930,0
1507427530.031,43.945,42.480,46.875,38.086,13.672,0
1507427530.035,41.504,32.715,45.898,44.434,52.734,0
1507427530.038,36.621,32.227,40.527,36.621,10.254,0
1507427530.042,44.922,37.598,42.969,37.109,3.418,0
1507427530.046,50.781,42.969,34.668,42.969,46.387,0
1507427530.050,46.875,41.016,40.039,40.039,13.672,0
1507427530.054,38.574,44.434,64.941,37.109,7.812,0
1507427530.058,38.086,50.781,57.617,45.410,26.855,0
1507427530.062,37.109,46.387,42.969,39.062,25.879,0
1507427530.066,38.574,43.457,36.621,30.762,38.086,0
1507427530.070,47.363,47.852,35.645,39.062,17.578,0
1507427530.074,45.898,45.410,46.875,41.992,8.789,0
1507427530.078,34.668,44.434,61.035,35.156,39.551,0
1507427530.081,26.367,39.551,52.734,27.344,45.410,0
1507427530.085,20.508,20.020,41.992,23.438,9.766,0
1507427530.089,25.391,20.508,54.199,32.227,20.508,0
1507427530.093,37.598,31.738,41.504,36.133,46.875,0
1507427530.097,36.133,39.062,20.020,28.809,25.391,0
1507427530.101,19.043,44.434,34.668,20.020,-3.906,0
1507427530.105,11.719,45.898,41.504,19.531,5.859,0
1507427530.109,19.043,53.711,30.273,18.555,9.277,0
1507427530.113,23.926,51.270,47.852,15.625,-5.371,0
1507427530.117,20.508,38.086,63.965,16.602,6.348,0
1507427530.120,20.508,39.062,48.828,20.020,-14.648,0
1507427530.124,25.879,42.480,54.199,23.438,-7.812,0
1507427530.128,35.645,49.316,41.504,26.367,2.930,0
1507427530.132,48.828,54.199,36.133,33.691,-4.395,0
1507427530.136,52.246,55.664,58.594,40.527,23.438,0
1507427530.140,51.758,57.617,53.711,42.969,8.789,0
1507427530.144,46.387,52.246,63.965,48.340,-13.672,0
1507427530.148,44.922,52.246,73.730,45.410,15.137,0
1507427530.152,48.340,47.363,64.941,47.363,33.203,0
1507427530.156,46.875,36.621,42.969,51.270,8.789,0
1507427530.160,45.410,45.898,35.645,52.734,13.672,0
1507427530.163,46.387,56.641,59.082,55.176,18.555,0
1507427530.167,46.875,56.641,54.688,46.875,1.465,0
1507427530.171,43.457,55.664,41.016,45.410,-13.672,0
1507427530.175,41.016,46.875,57.617,44.922,-6.836,0
1507427530.179,42.969,45.898,67.871,42.480,14.648,0
1507427530.183,41.504,57.617,63.477,37.598,22.949,0
1507427530.187,33.691,55.664,62.988,31.250,27.344,0
1507427530.191,38.574,48.828,63.965,31.738,24.414,0
1507427530.195,39.062,48.340,70.801,27.344,29.785,0
1507427530.199,38.086,46.387,57.617,32.715,33.203,0
1507427530.203,41.992,47.852,38.574,40.039,34.180,0
1507427530.206,41.504,53.711,34.180,35.645,21.484,0
1507427530.210,39.551,57.617,45.898,32.227,2.441,0
1507427530.214,34.180,52.246,51.758,29.785,26.367,0
1507427530.218,42.969,47.363,43.457,38.086,17.090,0
1507427530.222,56.641,50.293,49.805,46.387,-23.926,0
1507427530.226,58.105,48.340,54.199,44.922,16.602,0
1507427530.230,52.246,47.852,53.223,46.875,38.086,0
1507427530.234,52.734,49.316,46.875,51.758,22.461,0
1507427530.238,58.105,46.875,31.250,57.617,3.418,0
1507427530.242,55.176,47.852,36.133,56.641,6.836,0
1507427530.245,56.152,54.688,59.082,56.641,56.152,0
1507427530.249,57.617,54.199,72.754,54.199,33.691,0
1507427530.253,49.316,54.199,64.941,51.270,5.371,0
1507427530.257,45.898,52.734,53.223,51.758,31.738,0
1507427530.261,45.898,52.246,47.852,50.781,28.320,0
1507427530.265,48.828,56.641,54.199,55.664,3.418,0
1507427530.269,47.363,48.828,62.500,51.758,16.113,0
1507427530.273,43.945,45.898,65.918,42.480,57.129,0
1507427530.277,57.129,57.617,78.125,51.758,58.105,0
1507427530.281,61.035,59.570,58.105,49.316,44.922,0
1507427530.285,54.688,57.617,28.809,36.621,43.457,0
1507427530.288,60.547,53.711,39.062,38.086,50.781,0
1507427530.292,60.059,42.480,35.156,33.203,43.457,0
1507427530.296,55.664,47.852,41.504,28.320,37.598,0
1507427530.300,61.523,52.734,62.988,28.809,20.996,0
1507427530.304,64.453,48.828,53.223,33.203,16.602,0
1507427530.308,51.270,36.133,53.223,30.273,7.812,0
1507427530.312,47.852,32.227,62.988,28.320,-20.020,0
1507427530.316,59.082,41.504,69.824,40.039,11.719,0
1507427530.320,58.105,44.434,64.941,44.434,33.691,0
1507427530.324,56.641,47.363,48.340,51.758,20.020,0
1507427530.328,58.105,45.898,56.641,56.641,12.695,0
1507427530.331,53.711,39.551,58.105,59.082,25.879,0
1507427530.335,52.734,45.410,38.086,61.523,50.781,0
1507427530.339,58.105,55.176,39.062,60.547,37.598,0
1507427530.343,62.988,51.758,58.105,59.082,31.250,0
