timestamps,X,Y,Z,Marker0
1512969218.667,-0.861,0.330,0.354,0
1512969218.686,-0.865,0.330,0.355,0
1512969218.706,-0.869,0.328,0.355,0
1512969218.726,-0.869,0.327,0.354,0
1512969218.746,-0.869,0.327,0.352,0
1512969218.765,-0.869,0.328,0.356,0
1512969218.785,-0.868,0.327,0.356,0
1512969218.805,-0.864,0.327,0.356,0
1512969218.824,-0.860,0.327,0.355,0
1512969218.844,-0.862,0.327,0.355,0
1512969218.864,-0.868,0.332,0.355,0
1512969218.884,-0.873,0.334,0.355,0
1512969218.903,-0.871,0.331,0.354,0
1512969218.923,-0.866,0.328,0.355,0
1512969218.943,-0.865,0.325,0.356,0
1512969218.962,-0.864,0.324,0.356,0
1512969218.982,-0.865,0.325,0.355,0
1512969219.002,-0.868,0.327,0.353,0
1512969219.022,-0.869,0.328,0.353,0
1512969219.041,-0.869,0.328,0.354,0
1512969219.061,-0.868,0.328,0.355,0
1512969219.081,-0.866,0.327,0.355,0
1512969219.100,-0.865,0.326,0.355,0
1512969219.120,-0.866,0.328,0.354,0
1512969219.140,-0.867,0.329,0.353,0
1512969219.159,-0.868,0.329,0.355,0
1512969219.179,-0.867,0.329,0.354,0
1512969219.199,-0.867,0.328,0.354,0
1512969219.219,-0.867,0.328,0.355,0
1512969219.238,-0.867,0.328,0.355,0
1512969219.258,-0.866,0.328,0.355,0
1512969219.278,-0.868,0.329,0.354,0
1512969219.297,-0.868,0.328,0.355,0
1512969219.317,-0.867,0.327,0.354,0
1512969219.337,-0.867,0.327,0.354,0
1512969219.357,-0.867,0.325,0.355,0
1512969219.376,-0.866,0.325,0.353,0
1512969219.396,-0.866,0.327,0.355,0
1512969219.416,-0.868,0.327,0.353,0
1512969219.435,-0.874,0.330,0.353,0
1512969219.455,-0.869,0.331,0.353,0
1512969219.475,-0.864,0.329,0.357,0
1512969219.494,-0.857,0.322,0.355,0
1512969219.514,-0.860,0.321,0.354,0
1512969219.534,-0.869,0.326,0.352,0
1512969219.554,-0.876,0.333,0.353,0
1512969219.573,-0.875,0.335,0.354,0
1512969219.593,-0.870,0.333,0.354,0
1512969219.613,-0.863,0.330,0.354,0
1512969219.632,-0.862,0.331,0.353,0
1512969219.652,-0.865,0.328,0.354,0
1512969219.672,-0.867,0.328,0.353,0
1512969219.692,-0.869,0.328,0.353,0
1512969219.711,-0.869,0.329,0.352,0
1512969219.731,-0.868,0.329,0.354,0
1512969219.751,-0.867,0.329,0.355,0
1512969219.770,-0.867,0.329,0.354,0
1512969219.790,-0.867,0.331,0.354,0
1512969219.810,-0.864,0.329,0.353,0
1512969219.829,-0.864,0.329,0.353,0
1512969219.849,-0.866,0.331,0.354,0
1512969219.869,-0.869,0.332,0.354,0
1512969219.889,-0.870,0.333,0.352,0
1512969219.908,-0.869,0.331,0.355,0
1512969219.928,-0.867,0.328,0.355,0
1512969219.948,-0.864,0.327,0.354,0
1512969219.967,-0.864,0.327,0.355,0
1512969219.987,-0.866,0.328,0.354,0
1512969220.007,-0.866,0.330,0.353,0
1512969220.027,-0.868,0.331,0.354,0
1512969220.046,-0.868,0.331,0.354,0
1512969220.066,-0.865,0.331,0.354,0
1512969220.086,-0.867,0.332,0.353,0
1512969220.105,-0.866,0.333,0.352,0
1512969220.125,-0.867,0.332,0.354,0
1512969220.145,-0.866,0.332,0.353,0
1512969220.165,-0.866,0.331,0.352,0
