timestamps,X,Y,Z,Marker0
1510137834.565,-0.469,0.340,0.809,0
1510137834.585,-0.471,0.339,0.806,0
1510137834.604,-0.467,0.337,0.808,0
1510137834.624,-0.468,0.337,0.807,0
1510137834.644,-0.469,0.338,0.810,0
1510137834.663,-0.470,0.339,0.808,0
1510137834.683,-0.468,0.339,0.809,0
1510137834.703,-0.468,0.337,0.808,0
1510137834.723,-0.465,0.337,0.806,0
1510137834.742,-0.468,0.338,0.808,0
1510137834.762,-0.468,0.338,0.808,0
1510137834.782,-0.469,0.340,0.807,0
1510137834.801,-0.474,0.341,0.808,0
1510137834.821,-0.472,0.341,0.806,0
1510137834.841,-0.471,0.342,0.807,0
1510137834.860,-0.468,0.340,0.807,0
1510137834.880,-0.467,0.342,0.806,0
1510137834.900,-0.465,0.344,0.807,0
1510137834.920,-0.468,0.344,0.808,0
1510137834.939,-0.469,0.344,0.809,0
1510137834.959,-0.471,0.343,0.808,0
1510137834.979,-0.472,0.339,0.807,0
1510137834.998,-0.470,0.340,0.807,0
1510137835.018,-0.468,0.338,0.807,0
1510137835.038,-0.467,0.337,0.807,0
1510137835.058,-0.466,0.338,0.807,0
1510137835.077,-0.467,0.338,0.807,0
1510137835.097,-0.469,0.340,0.809,0
1510137835.117,-0.471,0.342,0.808,0
1510137835.136,-0.471,0.343,0.807,0
1510137835.156,-0.470,0.344,0.807,0
1510137835.176,-0.469,0.342,0.807,0
1510137835.195,-0.469,0.343,0.807,0
1510137835.215,-0.466,0.342,0.805,0
1510137835.235,-0.465,0.343,0.805,0
1510137835.255,-0.466,0.344,0.806,0
1510137835.274,-0.467,0.344,0.808,0
1510137835.294,-0.471,0.345,0.809,0
1510137835.314,-0.472,0.345,0.807,0
1510137835.333,-0.472,0.342,0.806,0
1510137835.353,-0.469,0.342,0.806,0
1510137835.373,-0.469,0.341,0.807,0
1510137835.393,-0.466,0.341,0.805,0
1510137835.412,-0.466,0.342,0.806,0
1510137835.432,-0.466,0.346,0.806,0
1510137835.452,-0.470,0.345,0.808,0
1510137835.471,-0.473,0.345,0.806,0
1510137835.491,-0.469,0.345,0.807,0
1510137835.511,-0.469,0.346,0.806,0
1510137835.530,-0.469,0.348,0.805,0
1510137835.550,-0.469,0.349,0.804,0
1510137835.570,-0.471,0.348,0.805,0
1510137835.590,-0.475,0.351,0.804,0
1510137835.609,-0.477,0.349,0.805,0
1510137835.629,-0.477,0.346,0.805,0
1510137835.649,-0.475,0.346,0.799,0
1510137835.668,-0.475,0.341,0.804,0
1510137835.688,-0.476,0.339,0.804,0
1510137835.708,-0.473,0.339,0.803,0
1510137835.728,-0.472,0.340,0.800,0
1510137835.747,-0.473,0.339,0.803,0
1510137835.767,-0.473,0.336,0.804,0
1510137835.787,-0.474,0.334,0.802,0
1510137835.806,-0.473,0.336,0.802,0
1510137835.826,-0.472,0.338,0.803,0
1510137835.846,-0.475,0.342,0.802,0
1510137835.865,-0.478,0.344,0.800,1
1510137835.885,-0.482,0.344,0.805,0
1510137835.905,-0.484,0.346,0.802,0
1510137835.925,-0.479,0.346,0.797,0
1510137835.944,-0.474,0.345,0.800,0
1510137835.964,-0.475,0.343,0.802,0
1510137835.984,-0.474,0.344,0.802,0
1510137836.003,-0.475,0.344,0.804,0
1510137836.023,-0.478,0.343,0.802,0
1510137836.043,-0.478,0.342,0.802,0
1510137836.063,-0.479,0.341,0.802,0
1510137836.082,-0.476,0.339,0.800,0
1510137836.102,-0.475,0.341,0.802,0
1510137836.122,-0.478,0.342,0.803,0
1510137836.141,-0.478,0.342,0.802,0
1510137836.161,-0.480,0.343,0.804,0
