timestamps,X,Y,Z,Marker0
1510223878.632,-0.655,0.398,0.640,0
1510223878.652,-0.657,0.397,0.641,0
1510223878.672,-0.656,0.396,0.640,0
1510223878.691,-0.656,0.397,0.642,0
1510223878.711,-0.655,0.395,0.641,0
1510223878.731,-0.655,0.395,0.641,0
1510223878.750,-0.655,0.397,0.642,0
1510223878.770,-0.656,0.398,0.640,0
1510223878.790,-0.654,0.399,0.640,0
1510223878.810,-0.654,0.399,0.640,0
1510223878.829,-0.653,0.398,0.640,0
1510223878.849,-0.654,0.398,0.640,0
1510223878.869,-0.655,0.398,0.641,0
1510223878.888,-0.655,0.398,0.641,0
1510223878.908,-0.658,0.397,0.640,0
1510223878.928,-0.657,0.396,0.641,0
1510223878.948,-0.655,0.395,0.641,0
1510223878.967,-0.655,0.396,0.640,0
1510223878.987,-0.653,0.397,0.641,0
1510223879.007,-0.653,0.398,0.641,0
1510223879.026,-0.654,0.399,0.641,0
1510223879.046,-0.656,0.401,0.641,0
1510223879.066,-0.656,0.401,0.641,0
1510223879.086,-0.656,0.400,0.640,0
1510223879.105,-0.656,0.398,0.640,0
1510223879.125,-0.656,0.398,0.639,0
1510223879.145,-0.655,0.396,0.640,0
1510223879.164,-0.654,0.393,0.640,0
1510223879.184,-0.654,0.395,0.641,0
1510223879.204,-0.655,0.396,0.641,0
1510223879.224,-0.656,0.398,0.641,0
1510223879.243,-0.656,0.399,0.642,0
1510223879.263,-0.656,0.399,0.642,0
1510223879.283,-0.654,0.398,0.642,0
1510223879.302,-0.653,0.397,0.643,0
1510223879.322,-0.652,0.396,0.643,0
1510223879.342,-0.652,0.395,0.643,0
1510223879.362,-0.653,0.394,0.643,0
1510223879.381,-0.654,0.394,0.642,0
1510223879.401,-0.654,0.395,0.641,0
1510223879.421,-0.655,0.397,0.640,0
1510223879.440,-0.655,0.397,0.641,0
1510223879.460,-0.655,0.397,0.640,0
1510223879.480,-0.654,0.398,0.641,0
1510223879.500,-0.654,0.398,0.642,0
1510223879.519,-0.654,0.398,0.642,0
1510223879.539,-0.654,0.399,0.642,0
1510223879.559,-0.653,0.397,0.642,0
1510223879.578,-0.653,0.397,0.642,0
1510223879.598,-0.654,0.398,0.643,0
1510223879.618,-0.653,0.397,0.643,0
1510223879.638,-0.652,0.395,0.643,0
1510223879.657,-0.654,0.395,0.643,0
1510223879.677,-0.654,0.395,0.643,0
1510223879.697,-0.654,0.398,0.642,0
1510223879.716,-0.653,0.397,0.643,0
1510223879.736,-0.654,0.396,0.641,0
1510223879.756,-0.653,0.397,0.641,0
1510223879.776,-0.654,0.398,0.642,0
1510223879.795,-0.654,0.398,0.643,0
1510223879.815,-0.654,0.397,0.642,0
1510223879.835,-0.654,0.398,0.644,0
1510223879.854,-0.655,0.397,0.643,0
1510223879.874,-0.654,0.398,0.643,0
1510223879.894,-0.650,0.397,0.642,0
1510223879.914,-0.649,0.394,0.643,0
1510223879.933,-0.650,0.394,0.643,0
1510223879.953,-0.653,0.396,0.643,0
1510223879.973,-0.655,0.397,0.642,0
1510223879.992,-0.657,0.398,0.642,0
1510223880.012,-0.656,0.399,0.642,0
1510223880.032,-0.654,0.397,0.641,0
1510223880.052,-0.652,0.396,0.642,0
1510223880.071,-0.653,0.396,0.643,0
1510223880.091,-0.652,0.397,0.644,0
1510223880.111,-0.653,0.399,0.643,0
1510223880.130,-0.654,0.398,0.643,0
1510223880.150,-0.654,0.397,0.643,0
1510223880.170,-0.654,0.396,0.642,0
1510223880.190,-0.654,0.397,0.642,0
1510223880.209,-0.654,0.398,0.643,0
1510223880.229,-0.653,0.398,0.642,0
1510223880.249,-0.653,0.396,0.641,0
1510223880.268,-0.652,0.396,0.641,0
1510223880.288,-0.653,0.399,0.642,0
1510223880.308,-0.654,0.399,0.642,0
1510223880.328,-0.655,0.400,0.642,0
1510223880.347,-0.656,0.399,0.643,0
1510223880.367,-0.655,0.400,0.642,0
1510223880.387,-0.654,0.396,0.642,0
1510223880.406,-0.653,0.395,0.642,0
1510223880.426,-0.653,0.394,0.642,0
1510223880.446,-0.653,0.395,0.642,0
1510223880.466,-0.654,0.395,0.642,0
1510223880.485,-0.654,0.396,0.640,0
1510223880.505,-0.655,0.397,0.640,0
1510223880.525,-0.656,0.398,0.641,0
1510223880.544,-0.656,0.398,0.641,0
1510223880.564,-0.656,0.399,0.641,0
1510223880.584,-0.654,0.397,0.642,0
1510223880.604,-0.654,0.396,0.641,0
1510223880.623,-0.654,0.399,0.641,0
1510223880.643,-0.654,0.399,0.642,1
1510223880.663,-0.655,0.399,0.641,0
1510223880.682,-0.655,0.399,0.641,0
1510223880.702,-0.654,0.398,0.641,0
1510223880.722,-0.653,0.397,0.641,0
1510223880.742,-0.654,0.397,0.641,0
1510223880.761,-0.654,0.400,0.641,0
1510223880.781,-0.654,0.398,0.641,0
1510223880.801,-0.654,0.400,0.640,0
1510223880.820,-0.655,0.400,0.640,0
1510223880.840,-0.655,0.399,0.641,0
1510223880.860,-0.654,0.398,0.641,0
1510223880.880,-0.654,0.398,0.641,0
1510223880.899,-0.655,0.398,0.641,0
1510223880.919,-0.655,0.399,0.642,0
1510223880.939,-0.655,0.399,0.642,0
1510223880.958,-0.655,0.399,0.641,0
1510223880.978,-0.653,0.398,0.641,0
1510223880.998,-0.652,0.399,0.642,0
1510223881.018,-0.652,0.399,0.641,0
1510223881.037,-0.652,0.399,0.641,0
1510223881.057,-0.655,0.399,0.642,0
1510223881.077,-0.657,0.399,0.642,0
1510223881.097,-0.656,0.398,0.642,0
1510223881.116,-0.657,0.397,0.641,0
1510223881.136,-0.654,0.396,0.641,0
1510223881.156,-0.652,0.395,0.641,0
1510223881.175,-0.651,0.395,0.641,0
1510223881.195,-0.654,0.399,0.641,0
1510223881.215,-0.655,0.400,0.641,0
1510223881.235,-0.656,0.401,0.642,0
1510223881.254,-0.657,0.401,0.642,0
1510223881.274,-0.656,0.402,0.642,0
1510223881.294,-0.656,0.401,0.641,0
1510223881.313,-0.653,0.399,0.640,0
1510223881.333,-0.651,0.398,0.641,0
1510223881.353,-0.653,0.397,0.641,0
1510223881.373,-0.654,0.397,0.641,0
1510223881.392,-0.655,0.397,0.640,0
1510223881.412,-0.655,0.398,0.641,0
1510223881.432,-0.655,0.399,0.641,0
1510223881.451,-0.653,0.398,0.640,0
1510223881.471,-0.654,0.398,0.641,0
1510223881.491,-0.653,0.399,0.641,0
1510223881.511,-0.653,0.398,0.642,0
1510223881.530,-0.653,0.398,0.641,0
1510223881.550,-0.654,0.399,0.641,0
1510223881.570,-0.655,0.399,0.642,0
1510223881.589,-0.654,0.398,0.641,0
1510223881.609,-0.654,0.399,0.640,0
1510223881.629,-0.654,0.399,0.641,0
1510223881.649,-0.654,0.399,0.640,0
1510223881.668,-0.655,0.397,0.641,0
1510223881.688,-0.655,0.398,0.640,0
1510223881.708,-0.655,0.398,0.640,0
1510223881.727,-0.654,0.399,0.641,0
1510223881.747,-0.655,0.400,0.641,0
1510223881.767,-0.655,0.400,0.642,0
1510223881.787,-0.654,0.399,0.641,0
1510223881.806,-0.653,0.397,0.641,0
1510223881.826,-0.653,0.397,0.642,0
1510223881.846,-0.654,0.398,0.642,0
1510223881.865,-0.654,0.398,0.642,0
1510223881.885,-0.655,0.399,0.641,0
1510223881.905,-0.655,0.399,0.641,2
1510223881.925,-0.654,0.397,0.641,0
1510223881.944,-0.653,0.397,0.641,0
1510223881.964,-0.652,0.395,0.643,0
1510223881.984,-0.652,0.396,0.644,0
1510223882.003,-0.653,0.395,0.644,0
1510223882.023,-0.655,0.397,0.643,0
1510223882.043,-0.655,0.397,0.643,0
1510223882.063,-0.654,0.397,0.643,0
1510223882.082,-0.652,0.397,0.642,0
1510223882.102,-0.650,0.396,0.641,0
1510223882.122,-0.652,0.396,0.642,0
1510223882.141,-0.654,0.397,0.643,0
1510223882.161,-0.655,0.397,0.644,0
1510223882.181,-0.656,0.397,0.643,0
1510223882.201,-0.656,0.396,0.643,0
1510223882.220,-0.653,0.394,0.643,0
1510223882.240,-0.651,0.394,0.644,0
1510223882.260,-0.651,0.396,0.644,0
1510223882.279,-0.651,0.398,0.644,0
1510223882.299,-0.653,0.399,0.645,0
1510223882.319,-0.655,0.399,0.643,0
1510223882.339,-0.655,0.398,0.644,0
1510223882.358,-0.655,0.398,0.641,0
1510223882.378,-0.654,0.397,0.642,0
1510223882.398,-0.652,0.395,0.643,3
1510223882.417,-0.651,0.395,0.643,0
1510223882.437,-0.650,0.395,0.643,0
1510223882.457,-0.652,0.395,0.643,0
1510223882.477,-0.652,0.398,0.643,0
1510223882.496,-0.654,0.399,0.643,0
1510223882.516,-0.654,0.400,0.643,0
1510223882.536,-0.653,0.398,0.643,0
1510223882.555,-0.653,0.397,0.643,0
1510223882.575,-0.651,0.396,0.643,0
1510223882.595,-0.653,0.397,0.643,0
1510223882.615,-0.653,0.396,0.644,0
1510223882.634,-0.653,0.396,0.644,0
1510223882.654,-0.652,0.395,0.642,0
1510223882.674,-0.652,0.395,0.643,0
1510223882.693,-0.652,0.396,0.644,0
1510223882.713,-0.653,0.398,0.643,0
1510223882.733,-0.654,0.399,0.641,0
1510223882.753,-0.654,0.398,0.642,0
1510223882.772,-0.653,0.398,0.643,0
1510223882.792,-0.652,0.397,0.643,0
1510223882.812,-0.651,0.396,0.643,0
1510223882.831,-0.651,0.396,0.643,0
1510223882.851,-0.652,0.397,0.643,0
1510223882.871,-0.653,0.397,0.644,0
