timestamps,X,Y,Z,Marker0
1510145257.929,-0.795,0.614,-0.060,0
1510145257.948,-0.790,0.616,-0.058,0
1510145257.968,-0.791,0.619,-0.054,0
1510145257.988,-0.791,0.620,-0.060,0
1510145258.008,-0.786,0.616,-0.060,0
1510145258.027,-0.787,0.613,-0.060,0
1510145258.047,-0.793,0.607,-0.065,0
1510145258.067,-0.795,0.606,-0.067,0
1510145258.086,-0.793,0.605,-0.069,0
1510145258.106,-0.796,0.602,-0.070,0
1510145258.126,-0.802,0.602,-0.070,0
1510145258.146,-0.812,0.599,-0.068,0
1510145258.165,-0.810,0.597,-0.073,0
1510145258.185,-0.814,0.594,-0.071,0
1510145258.205,-0.814,0.594,-0.074,0
1510145258.224,-0.809,0.594,-0.074,0
1510145258.244,-0.807,0.593,-0.075,0
1510145258.264,-0.811,0.587,-0.078,0
1510145258.284,-0.806,0.580,-0.075,0
1510145258.303,-0.800,0.577,-0.073,0
1510145258.323,-0.800,0.578,-0.072,0
1510145258.343,-0.801,0.584,-0.075,0
1510145258.362,-0.810,0.584,-0.080,0
1510145258.382,-0.817,0.582,-0.080,0
1510145258.402,-0.809,0.583,-0.076,0
1510145258.421,-0.813,0.586,-0.078,0
1510145258.441,-0.809,0.595,-0.079,0
1510145258.461,-0.812,0.606,-0.082,0
1510145258.481,-0.821,0.605,-0.089,0
1510145258.500,-0.825,0.602,-0.092,0
1510145258.520,-0.817,0.594,-0.088,0
1510145258.540,-0.803,0.594,-0.086,0
1510145258.559,-0.791,0.595,-0.086,0
1510145258.579,-0.796,0.597,-0.094,0
1510145258.599,-0.792,0.590,-0.082,0
1510145258.619,-0.790,0.589,-0.087,0
1510145258.638,-0.785,0.592,-0.079,0
1510145258.658,-0.793,0.598,-0.084,0
1510145258.678,-0.795,0.608,-0.076,0
1510145258.697,-0.801,0.618,-0.080,0
1510145258.717,-0.796,0.630,-0.110,0
1510145258.737,-0.801,0.627,-0.151,0
1510145258.757,-0.799,0.602,-0.035,0
1510145258.776,-0.769,0.623,-0.072,1
1510145258.796,-0.804,0.625,-0.066,0
1510145258.816,-0.811,0.627,-0.104,0
1510145258.835,-0.789,0.621,-0.089,0
1510145258.855,-0.795,0.607,-0.082,0
1510145258.875,-0.799,0.594,-0.069,0
1510145258.894,-0.752,0.604,-0.062,0
1510145258.914,-0.765,0.611,-0.056,0
1510145258.934,-0.803,0.613,-0.096,0
1510145258.954,-0.813,0.612,-0.091,0
1510145258.973,-0.786,0.611,-0.067,0
1510145258.993,-0.798,0.615,-0.077,0
1510145259.013,-0.805,0.618,-0.091,0
1510145259.032,-0.789,0.624,-0.091,0
1510145259.052,-0.798,0.622,-0.086,0
1510145259.072,-0.803,0.620,-0.091,0
1510145259.092,-0.788,0.617,-0.087,0
1510145259.111,-0.783,0.616,-0.088,0
1510145259.131,-0.782,0.612,-0.100,0
1510145259.151,-0.780,0.608,-0.085,0
1510145259.170,-0.768,0.605,-0.078,0
1510145259.190,-0.780,0.605,-0.082,0
1510145259.210,-0.780,0.610,-0.091,0
1510145259.229,-0.787,0.615,-0.090,0
1510145259.249,-0.795,0.621,-0.089,0
1510145259.269,-0.815,0.624,-0.095,0
1510145259.289,-0.813,0.623,-0.098,0
1510145259.308,-0.816,0.616,-0.096,0
1510145259.328,-0.818,0.607,-0.095,0
1510145259.348,-0.799,0.602,-0.090,0
1510145259.367,-0.796,0.596,-0.087,0
1510145259.387,-0.789,0.591,-0.090,0
1510145259.407,-0.783,0.591,-0.087,0
1510145259.427,-0.780,0.593,-0.088,0
1510145259.446,-0.790,0.596,-0.089,0
1510145259.466,-0.796,0.600,-0.096,0
1510145259.486,-0.809,0.600,-0.104,0
1510145259.505,-0.797,0.606,-0.098,0
1510145259.525,-0.792,0.613,-0.101,0
1510145259.545,-0.800,0.611,-0.108,0
1510145259.565,-0.796,0.608,-0.099,0
1510145259.584,-0.792,0.610,-0.102,0
1510145259.604,-0.791,0.614,-0.103,0
1510145259.624,-0.800,0.617,-0.106,0
1510145259.643,-0.804,0.618,-0.106,0
1510145259.663,-0.805,0.617,-0.107,0
1510145259.683,-0.801,0.616,-0.112,0
1510145259.702,-0.797,0.612,-0.107,0
1510145259.722,-0.794,0.607,-0.109,0
1510145259.742,-0.784,0.604,-0.097,0
1510145259.762,-0.786,0.601,-0.104,0
1510145259.781,-0.789,0.602,-0.103,0
1510145259.801,-0.789,0.604,-0.102,0
1510145259.821,-0.796,0.604,-0.103,0
1510145259.840,-0.795,0.601,-0.106,0
1510145259.860,-0.794,0.598,-0.108,0
1510145259.880,-0.794,0.594,-0.104,0
1510145259.900,-0.780,0.594,-0.101,0
1510145259.919,-0.782,0.595,-0.098,0
1510145259.939,-0.788,0.601,-0.102,0
1510145259.959,-0.793,0.607,-0.108,0
1510145259.978,-0.800,0.610,-0.105,0
1510145259.998,-0.802,0.613,-0.108,0
1510145260.018,-0.804,0.618,-0.107,0
1510145260.038,-0.805,0.623,-0.108,2
1510145260.057,-0.803,0.623,-0.100,0
1510145260.077,-0.806,0.622,-0.097,0
1510145260.097,-0.802,0.618,-0.095,0
1510145260.116,-0.794,0.615,-0.085,0
1510145260.136,-0.785,0.613,-0.082,0
1510145260.156,-0.780,0.608,-0.075,0
1510145260.175,-0.780,0.603,-0.075,0
