timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1510145257.843,23.926,36.133,27.344,35.156,-146.484,0
1510145257.847,25.879,34.180,29.297,38.574,-94.238,0
1510145257.850,30.762,38.086,28.809,45.898,-74.219,0
1510145257.854,44.922,40.039,29.297,50.293,-92.285,0
1510145257.858,40.527,40.039,30.762,49.316,-95.703,0
1510145257.862,39.062,37.598,28.809,46.387,-118.164,0
1510145257.866,41.992,36.621,27.344,41.992,-149.902,0
1510145257.870,39.551,34.180,29.297,31.250,-85.449,0
1510145257.874,31.250,30.762,33.203,29.785,-72.266,0
1510145257.878,30.273,33.691,33.691,38.086,-123.047,0
1510145257.882,37.598,32.715,30.762,43.945,-114.258,0
1510145257.886,38.086,35.645,29.785,49.316,-118.164,0
1510145257.890,44.922,38.574,29.785,47.363,-106.934,0
1510145257.893,53.223,41.992,30.273,43.945,-97.656,0
1510145257.897,65.430,47.363,31.738,43.945,-80.566,0
1510145257.901,73.730,50.781,34.180,48.828,-88.379,0
1510145257.905,69.824,49.805,37.109,60.059,-71.777,0
1510145257.909,59.082,46.875,41.992,60.547,-67.871,0
1510145257.913,53.223,47.852,42.969,58.105,-82.520,0
1510145257.917,50.781,47.852,40.527,69.824,-33.691,0
1510145257.921,47.852,46.387,41.504,73.730,-20.996,0
1510145257.925,42.969,43.457,38.574,66.406,-63.965,0
1510145257.929,33.691,41.504,36.133,59.570,-111.816,0
1510145257.933,33.203,39.551,35.156,51.758,-79.590,0
1510145257.936,40.527,37.109,37.109,44.922,-19.043,0
1510145257.940,39.062,41.992,41.992,44.434,-30.273,0
1510145257.944,36.133,41.016,41.992,45.410,3.906,0
1510145257.948,31.250,39.062,40.527,49.805,25.391,0
1510145257.952,42.969,41.992,40.039,49.316,-21.484,0
1510145257.956,58.594,42.480,41.016,52.246,-54.199,0
1510145257.960,49.316,42.480,39.062,52.246,-25.879,0
1510145257.964,43.457,42.480,40.527,54.199,-12.695,0
1510145257.968,55.664,42.480,44.434,56.152,-72.754,0
1510145257.972,60.059,41.016,41.992,51.270,-36.133,0
1510145257.975,54.199,40.527,42.480,53.223,23.926,0
1510145257.979,52.734,40.527,44.434,54.199,-24.902,0
1510145257.983,47.852,44.922,41.016,48.340,-70.312,0
1510145257.987,46.875,43.457,40.527,43.945,-77.148,0
1510145257.991,50.293,38.574,41.504,48.340,-18.555,0
1510145257.995,46.387,41.992,41.992,51.270,33.691,0
1510145257.999,49.805,43.457,43.945,58.594,22.949,0
1510145258.003,53.223,45.898,44.434,62.012,-18.066,0
1510145258.007,60.547,48.340,42.969,59.570,-37.109,0
1510145258.011,68.848,49.316,43.945,57.129,-17.090,0
1510145258.015,72.266,52.734,45.898,57.129,0.488,0
1510145258.018,75.195,59.082,46.387,65.918,28.809,0
1510145258.022,73.242,59.082,49.316,71.777,12.207,0
1510145258.026,64.453,56.152,49.316,68.848,-57.129,0
1510145258.030,68.359,55.176,49.805,64.453,-35.156,0
1510145258.034,71.777,56.152,52.246,71.289,7.812,0
1510145258.038,70.312,52.734,53.223,73.730,-38.086,0
1510145258.042,66.895,50.781,52.734,65.918,-18.066,0
1510145258.046,62.988,50.781,54.199,64.453,-0.488,0
1510145258.050,61.523,47.852,54.199,66.406,-18.555,0
1510145258.054,62.988,49.805,53.711,70.312,20.020,0
1510145258.058,58.594,51.270,55.176,70.312,7.324,0
1510145258.061,58.105,53.711,54.199,56.641,24.902,0
1510145258.065,62.012,52.246,50.293,51.270,28.320,0
1510145258.069,58.594,48.828,49.805,55.176,12.207,0
1510145258.073,47.363,48.340,48.340,55.176,68.848,0
1510145258.077,35.645,46.875,47.363,58.105,74.219,0
1510145258.081,38.086,45.410,47.852,56.641,31.738,0
1510145258.085,42.480,44.434,49.805,51.758,16.113,0
1510145258.089,47.852,44.434,49.316,47.363,11.230,0
1510145258.093,52.734,46.387,48.828,43.457,40.527,0
1510145258.097,55.664,45.410,48.828,48.828,28.809,0
1510145258.100,55.664,43.945,51.270,59.570,9.766,0
1510145258.104,50.293,47.363,51.270,60.547,41.992,0
1510145258.108,54.688,46.387,50.293,62.988,9.277,0
1510145258.112,61.035,43.457,49.316,58.105,-11.230,0
1510145258.116,51.270,42.480,48.340,60.547,36.621,0
1510145258.120,38.574,39.551,49.805,63.965,21.484,0
1510145258.124,32.227,39.551,48.828,55.664,-0.488,0
1510145258.128,39.551,40.527,48.340,49.805,17.090,0
1510145258.132,51.758,43.945,49.316,47.363,8.789,0
1510145258.136,48.828,44.922,51.270,48.340,49.316,0
1510145258.140,46.875,44.922,54.688,54.199,112.793,0
1510145258.143,45.410,45.410,55.176,58.594,120.117,0
1510145258.147,41.504,41.504,51.758,57.617,52.734,0
1510145258.151,41.016,38.574,48.340,56.152,110.352,0
1510145258.155,41.016,41.504,47.852,51.270,130.859,0
1510145258.159,50.781,41.504,50.293,46.875,72.754,0
1510145258.163,58.105,38.574,50.781,45.410,91.309,0
1510145258.167,42.969,40.527,47.852,43.457,104.980,0
1510145258.171,36.621,43.945,48.340,46.875,109.863,0
1510145258.175,44.922,41.016,50.781,48.828,79.590,0
1510145258.179,42.480,38.574,49.805,47.363,69.824,0
1510145258.183,36.133,39.551,48.340,51.270,85.938,0
1510145258.186,31.738,39.551,49.805,57.129,72.266,0
1510145258.190,33.691,38.086,49.805,50.293,58.594,0
1510145258.194,43.457,36.133,44.434,44.922,45.410,0
1510145258.198,52.734,36.133,39.062,45.410,38.574,0
1510145258.202,65.918,41.016,38.574,42.969,58.105,0
1510145258.206,60.059,43.457,38.086,43.457,59.570,0
1510145258.210,34.180,42.480,37.109,43.945,136.719,0
1510145258.214,25.879,40.527,40.527,50.293,176.270,0
1510145258.218,35.645,39.062,46.875,60.547,106.445,0
1510145258.222,46.875,40.039,47.363,59.570,113.770,0
1510145258.225,58.105,42.480,46.387,55.664,184.570,0
1510145258.229,62.012,43.457,46.875,60.059,180.664,0
1510145258.233,60.059,42.480,46.387,63.965,131.836,0
1510145258.237,63.477,43.945,46.875,61.523,121.582,0
1510145258.241,71.777,45.410,48.340,58.105,115.234,0
1510145258.245,64.941,43.457,45.898,57.617,131.836,0
1510145258.249,45.898,41.016,42.969,55.176,103.027,0
1510145258.253,46.875,41.992,47.852,55.176,121.582,0
1510145258.257,52.246,39.062,47.852,50.781,248.047,0
1510145258.261,44.434,37.598,46.875,49.805,234.863,0
1510145258.265,30.273,38.086,48.828,56.641,163.574,0
1510145258.268,37.109,38.086,47.363,59.082,259.277,0
1510145258.272,53.223,41.992,52.246,56.152,294.434,0
1510145258.276,57.129,46.387,52.246,47.852,249.023,0
1510145258.280,53.711,44.434,51.758,56.641,246.094,0
1510145258.284,58.105,42.480,51.758,62.500,207.031,0
1510145258.288,59.570,44.922,46.875,56.641,223.633,0
1510145258.292,52.246,47.852,44.922,57.129,158.203,0
1510145258.296,47.363,46.875,44.922,56.152,71.289,0
1510145258.300,47.852,43.945,42.969,57.129,256.348,0
1510145258.304,43.457,46.387,41.992,56.152,225.586,0
1510145258.308,41.504,42.480,41.504,47.852,151.855,0
1510145258.311,41.504,38.574,35.156,40.039,178.711,0
1510145258.315,41.992,38.574,31.250,35.645,171.875,0
1510145258.319,41.504,37.109,32.715,40.039,187.988,0
1510145258.323,41.016,39.062,34.180,44.922,108.887,0
1510145258.327,43.457,37.598,35.156,50.293,122.559,0
1510145258.331,41.016,35.645,34.180,51.758,90.332,0
1510145258.335,45.410,36.133,36.133,52.246,-2.930,0
1510145258.339,51.758,34.668,37.598,57.617,-86.914,0
1510145258.343,55.176,35.156,36.621,53.223,-19.043,0
1510145258.347,51.758,33.203,37.598,47.852,96.680,0
1510145258.350,43.457,32.715,38.574,48.340,29.785,0
1510145258.354,41.016,35.645,40.039,52.734,-6.836,0
1510145258.358,39.062,32.715,37.109,49.805,31.738,0
1510145258.362,38.086,33.691,35.156,45.410,76.660,0
1510145258.366,36.621,35.645,34.668,38.574,42.480,0
1510145258.370,40.039,32.715,37.109,39.062,6.836,0
1510145258.374,32.715,35.645,35.156,38.574,-20.020,0
1510145258.378,42.969,35.156,30.762,39.551,-42.969,0
1510145258.382,61.523,36.133,33.203,48.340,-93.262,0
1510145258.386,64.453,38.574,32.715,46.387,-160.645,0
1510145258.390,51.270,39.551,35.156,48.340,-42.480,0
1510145258.393,30.273,38.086,37.109,50.781,23.926,0
1510145258.397,29.785,33.691,35.645,49.316,-82.520,0
1510145258.401,38.086,35.156,35.645,55.176,-82.520,0
1510145258.405,53.711,37.109,34.668,58.594,29.785,0
1510145258.409,61.523,38.086,32.715,48.340,37.598,0
1510145258.413,53.223,40.527,31.250,44.922,20.508,0
1510145258.417,50.781,40.039,35.156,52.734,23.926,0
