timestamps,X,Y,Z,Marker0
1490439035.668,0.374,0.135,-2.071,0
1490439035.687,0.239,0.120,-1.765,0
1490439035.707,0.232,0.045,-1.705,0
1490439035.727,0.322,0.015,-1.720,0
1490439035.747,0.381,0.060,-1.951,0
1490439035.766,0.434,0.150,-2.236,0
1490439035.786,0.553,0.224,-2.430,0
1490439035.806,0.568,0.179,-2.490,0
1490439035.825,0.449,0.082,-2.579,0
1490439035.845,0.344,-0.007,-2.692,0
1490439035.865,0.456,0.037,-2.707,0
1490439035.884,0.553,0.277,-2.565,0
1490439035.904,0.523,0.194,-2.251,0
1490439035.924,0.209,-0.060,-2.071,0
1490439035.944,0.015,-0.194,-2.026,0
1490439035.963,0.052,-0.075,-2.064,0
1490439035.983,0.292,0.007,-2.123,0
1490439036.003,0.381,0.082,-2.191,0
1490439036.022,0.329,0.112,-2.310,0
1490439036.042,0.329,0.030,-2.452,0
1490439036.062,0.299,-0.045,-2.587,0
1490439036.082,0.299,0.022,-2.594,0
1490439036.101,0.396,0.150,-2.565,0
1490439036.121,0.501,0.224,-2.632,0
1490439036.141,0.546,0.284,-2.467,0
1490439036.160,0.486,0.194,-2.393,0
1490439036.180,0.404,0.060,-2.482,0
1490439036.200,0.284,-0.097,-2.714,0
1490439036.220,0.329,-0.060,-2.991,0
1490439036.239,0.606,0.112,-3.065,0
1490439036.259,0.591,0.172,-3.021,0
1490439036.279,0.561,0.120,-2.834,0
1490439036.298,0.419,-0.030,-2.609,0
1490439036.318,0.299,-0.082,-2.535,0
1490439036.338,0.336,0.022,-2.505,0
1490439036.357,0.381,0.045,-2.430,0
1490439036.377,0.374,0.090,-2.415,0
1490439036.397,0.322,0.135,-2.445,0
1490439036.417,0.441,0.202,-2.475,0
1490439036.436,0.389,0.254,-2.490,0
1490439036.456,0.374,0.232,-2.475,1
1490439036.476,0.299,0.150,-2.572,0
1490439036.495,0.336,0.127,-2.692,0
1490439036.515,0.389,0.105,-2.931,0
1490439036.535,0.396,0.082,-3.028,0
1490439036.555,0.396,0.030,-3.200,0
1490439036.574,0.419,-0.060,-3.282,0
