timestamps,X,Y,Z,Marker0
1490430777.875,-5.152,5.376,-4.636,0
1490430777.895,-2.557,4.008,-5.406,0
1490430777.915,-0.411,2.841,-5.002,0
1490430777.934,1.323,4.127,-2.153,0
1490430777.954,2.879,5.802,2.422,0
1490430777.974,4.269,6.467,6.101,0
1490430777.994,5.451,6.879,7.193,0
1490430778.013,6.310,7.006,7.380,0
1490430778.033,7.185,6.968,7.155,0
1490430778.053,7.985,6.864,7.910,0
1490430778.072,8.023,6.497,9.907,0
1490430778.092,7.477,5.540,10.370,0
1490430778.112,7.155,4.441,8.935,0
1490430778.132,6.909,3.641,7.178,0
1490430778.151,6.595,2.894,6.774,0
1490430778.171,5.929,2.280,8.015,0
1490430778.191,4.882,1.981,9.817,0
1490430778.210,4.157,1.981,11.305,0
1490430778.230,4.015,2.228,11.402,0
1490430778.250,4.150,1.839,9.129,0
1490430778.269,4.322,1.062,6.131,0
1490430778.289,4.067,-0.329,5.032,0
1490430778.309,2.557,-2.363,6.587,0
1490430778.329,0.217,-4.052,9.107,0
1490430778.348,-1.892,-4.411,10.445,0
1490430778.368,-2.505,-3.559,10.034,0
1490430778.388,-2.497,-2.677,7.709,0
1490430778.407,-2.751,-2.505,4.636,0
1490430778.427,-3.664,-2.886,2.654,0
1490430778.447,-4.987,-3.656,2.505,0
1490430778.467,-6.385,-3.701,2.774,0
1490430778.486,-7.641,-2.804,2.422,0
1490430778.506,-8.217,-1.637,2.123,0
1490430778.526,-8.030,-0.807,1.196,0
1490430778.545,-7.761,-0.105,-0.142,0
1490430778.565,-7.925,0.882,-0.202,0
1490430778.585,-8.740,1.279,0.703,0
1490430778.604,-10.124,0.187,1.757,0
1490430778.624,-11.492,-1.996,1.996,0
1490430778.644,-13.212,-4.927,1.346,0
1490430778.664,-15.185,-7.768,-0.142,0
1490430778.683,-17.062,-9.787,-2.116,0
1490430778.703,-18.109,-10.796,-3.208,0
1490430778.723,-19.118,-10.834,-3.858,0
1490430778.742,-20.187,-11.993,-4.202,0
1490430778.762,-20.658,-14.341,-3.723,0
1490430778.782,-20.300,-17.399,-2.624,0
1490430778.802,-19.372,-20.703,-2.632,0
1490430778.821,-18.146,-23.290,-3.365,0
1490430778.841,-17.698,-24.681,-4.194,0
1490430778.861,-17.593,-24.599,-3.753,0
1490430778.880,-18.266,-23.440,-1.398,0
1490430778.900,-18.939,-23.029,1.219,0
1490430778.920,-19.133,-23.171,1.346,0
1490430778.940,-20.068,-23.470,-2.684,0
1490430778.959,-22.371,-24.075,-9.137,0
1490430778.979,-25.040,-25.855,-13.982,0
1490430778.999,-27.627,-27.627,-15.230,0
1490430779.018,-31.859,-26.767,-14.909,0
1490430779.038,-36.300,-24.733,-12.912,0
1490430779.058,-37.414,-24.786,-8.972,0
1490430779.077,-36.135,-25.750,-6.841,0
1490430779.097,-34.408,-26.393,-9.862,0
1490430779.117,-32.644,-26.453,-15.911,0
