timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1490430778.091,10.254,-34.180,28.320,106.934,-126.465,0
1490430778.094,71.289,-54.199,23.438,99.121,-97.168,0
1490430778.098,-31.738,-17.578,-69.336,-41.992,-111.328,0
1490430778.102,-70.801,6.348,-33.691,-6.348,-115.723,0
1490430778.106,-62.012,-57.129,-6.348,19.531,-124.023,0
1490430778.110,-57.617,-29.297,14.648,15.625,-157.715,0
1490430778.114,-48.340,49.316,57.617,45.898,-166.992,0
1490430778.118,-68.359,48.340,-55.664,13.672,-189.453,0
1490430778.122,-47.852,-13.184,-98.145,-2.930,-186.523,0
1490430778.126,-15.625,-72.266,0.488,-5.859,-131.348,0
1490430778.130,16.113,-104.492,12.695,21.484,-122.070,0
1490430778.133,71.289,-73.730,44.434,98.633,-173.828,0
1490430778.137,9.766,-65.430,27.832,70.801,-178.223,0
1490430778.141,-14.648,-12.207,26.855,17.578,-179.688,0
1490430778.145,0.488,61.523,-27.832,-4.395,-201.660,0
1490430778.149,-48.340,12.695,-104.980,-3.906,-205.566,0
1490430778.153,-14.160,-75.684,-37.109,36.621,-202.637,0
1490430778.157,9.766,-26.367,73.242,31.738,-212.402,0
1490430778.161,63.477,75.195,108.887,89.355,-241.699,0
1490430778.165,42.480,-26.367,-4.883,80.078,-253.906,0
1490430778.169,-53.711,-89.355,-75.684,5.371,-218.262,0
1490430778.173,-43.945,25.879,-3.418,23.438,-240.234,0
1490430778.176,-4.883,15.137,85.938,62.500,-280.273,0
1490430778.180,4.883,-4.395,58.105,19.043,-257.324,0
1490430778.184,32.227,47.852,-8.789,39.551,-246.094,0
1490430778.188,90.820,11.719,20.508,130.859,-249.023,0
1490430778.192,32.227,21.973,65.918,60.059,-238.281,0
1490430778.196,-79.590,65.430,7.812,-18.066,-248.535,0
1490430778.200,-71.289,36.133,-93.262,-25.391,-252.441,0
1490430778.204,18.555,-31.738,-59.082,35.645,-221.680,0
1490430778.208,90.820,-57.129,66.406,117.188,-245.605,0
1490430778.212,80.078,-6.348,43.457,63.477,-272.461,0
1490430778.216,4.883,34.180,26.367,3.418,-243.164,0
1490430778.219,-43.457,-5.859,24.414,-15.625,-241.699,0
1490430778.223,-43.945,-5.371,4.883,-24.414,-273.438,0
1490430778.227,-11.719,2.930,48.828,48.340,-271.973,0
1490430778.231,-25.391,-26.367,20.996,72.754,-273.926,0
1490430778.235,67.383,57.129,42.480,150.879,-306.152,0
1490430778.239,115.723,11.230,96.191,162.109,-334.473,0
1490430778.243,-10.742,-37.109,-10.742,-33.691,-385.742,0
1490430778.247,-44.922,60.547,-39.551,-59.082,-408.203,0
1490430778.251,-22.949,59.082,-47.852,26.855,-441.895,0
1490430778.255,7.812,46.875,-28.320,10.254,-508.789,0
1490430778.258,51.270,71.289,49.316,17.578,-490.234,0
1490430778.262,47.852,-33.203,59.082,52.246,-487.793,0
1490430778.266,-10.254,-99.609,50.293,27.832,-583.496,0
1490430778.270,-7.324,39.551,31.250,37.598,-655.762,0
1490430778.274,36.621,55.664,71.289,79.102,-674.805,0
1490430778.278,-26.855,40.527,2.930,-23.438,-678.223,0
1490430778.282,-18.555,62.500,-70.801,-76.660,-680.664,0
1490430778.286,39.551,101.562,-26.855,-46.875,-686.523,0
1490430778.290,13.672,146.973,19.043,-24.414,-720.215,0
1490430778.294,68.848,82.520,94.238,69.336,-754.883,0
1490430778.298,70.801,11.230,27.832,75.195,-746.582,0
1490430778.301,1.465,38.574,3.418,34.180,-746.094,0
1490430778.305,-13.672,14.160,32.227,-0.977,-747.070,0
1490430778.309,-5.371,-37.598,7.324,-11.719,-746.094,0
1490430778.313,21.484,13.184,-26.855,60.547,-749.512,0
1490430778.317,72.266,-0.488,-8.301,120.605,-738.281,0
1490430778.321,102.051,-32.227,53.223,89.844,-691.895,0
1490430778.325,105.957,128.906,74.219,68.848,-676.270,0
1490430778.329,60.547,199.219,67.383,31.250,-690.918,0
1490430778.333,21.484,46.387,44.434,1.465,-690.430,0
1490430778.337,45.898,-41.016,34.180,31.738,-694.824,0
1490430778.341,82.031,60.547,57.129,75.195,-699.219,0
1490430778.344,49.805,61.035,29.785,87.402,-709.473,0
1490430778.348,12.207,20.020,-47.363,34.180,-695.801,0
1490430778.352,42.969,73.730,-64.941,63.477,-688.477,0
1490430778.356,47.852,8.789,4.395,117.676,-709.961,0
1490430778.360,59.082,-10.254,29.297,80.566,-741.211,0
1490430778.364,88.379,41.992,9.766,42.480,-741.211,0
1490430778.368,65.918,-16.113,76.172,70.312,-745.117,0
1490430778.372,28.809,18.555,69.336,61.523,-756.836,0
1490430778.376,54.199,73.242,17.578,40.527,-781.738,0
1490430778.380,70.801,77.148,45.410,84.961,-787.598,0
1490430778.383,83.008,44.434,43.457,97.168,-796.875,0
1490430778.387,86.914,-31.738,70.312,89.355,-828.125,0
1490430778.391,41.992,15.137,32.715,66.406,-839.844,0
1490430778.395,34.180,7.812,-51.270,36.621,-846.680,0
1490430778.399,26.855,-48.828,-10.742,40.039,-868.652,0
1490430778.403,46.387,83.496,62.012,84.473,-930.664,0
1490430778.407,26.855,37.109,11.719,66.406,-962.402,0
1490430778.411,8.301,-48.828,-11.230,20.996,-926.270,0
1490430778.415,59.082,55.176,45.410,51.758,-937.012,0
1490430778.419,65.918,69.336,46.875,83.008,-937.500,0
1490430778.423,44.434,-11.230,-36.133,55.664,-926.270,0
1490430778.426,62.988,-40.039,-12.207,63.965,-940.430,0
1490430778.430,53.711,-6.348,69.824,59.570,-932.617,0
1490430778.434,0.488,27.344,39.062,28.320,-931.641,0
1490430778.438,42.480,80.078,9.277,81.543,-947.266,0
1490430778.442,78.125,12.695,19.531,95.215,-967.773,0
1490430778.446,75.684,-35.156,44.922,65.918,-965.820,0
1490430778.450,91.797,70.312,61.523,79.102,-968.262,0
1490430778.454,80.078,154.785,42.969,83.984,-961.426,0
1490430778.458,95.215,64.453,32.227,108.887,-929.199,0
1490430778.462,70.312,-43.457,43.945,97.168,-930.664,0
1490430778.466,17.578,-8.301,4.883,19.043,-934.570,0
1490430778.469,9.766,62.988,-19.043,34.668,-905.762,0
1490430778.473,7.324,46.875,40.527,130.859,-913.086,0
1490430778.477,48.340,22.949,43.457,121.094,-931.152,0
1490430778.481,82.520,30.273,59.082,26.367,-921.387,0
1490430778.485,56.152,34.668,68.359,12.207,-843.750,0
1490430778.489,21.484,1.953,-11.719,31.250,-728.516,0
1490430778.493,27.832,54.688,20.996,66.406,-807.129,0
1490430778.497,128.418,129.883,102.051,173.828,-849.121,0
1490430778.501,131.836,52.246,33.203,166.016,-867.676,0
1490430778.505,80.078,0.488,1.953,127.930,-967.285,0
1490430778.508,43.945,8.301,43.945,131.836,-967.773,0
1490430778.512,25.879,-5.371,50.293,43.945,-964.844,0
1490430778.516,53.711,5.859,55.176,-11.719,-967.773,0
1490430778.520,46.875,104.004,55.176,60.547,-966.797,0
1490430778.524,40.527,75.195,29.297,114.258,-966.797,0
1490430778.528,27.832,-81.543,-11.719,52.246,-967.285,0
1490430778.532,55.664,-81.055,31.738,38.574,-967.285,0
1490430778.536,104.492,52.246,20.508,93.262,-967.285,0
1490430778.540,85.449,155.273,-8.301,115.234,-967.285,0
1490430778.544,84.961,115.723,57.129,164.551,-967.285,0
1490430778.548,24.414,20.508,46.875,108.398,-966.797,0
1490430778.551,-16.602,26.367,47.363,44.434,-967.285,0
1490430778.555,27.344,10.742,20.508,58.105,-967.285,0
1490430778.559,62.012,16.602,19.043,112.793,-967.285,0
1490430778.563,79.590,97.168,106.934,136.719,-966.797,0
1490430778.567,57.617,81.055,36.621,80.078,-966.797,0
1490430778.571,23.926,38.574,-10.254,66.895,-966.797,0
1490430778.575,93.262,48.828,29.785,88.379,-967.285,0
1490430778.579,151.367,-58.594,62.012,92.773,-966.797,0
1490430778.583,115.723,-124.023,88.867,114.258,-966.797,0
1490430778.587,81.055,34.668,68.848,159.668,-966.797,0
1490430778.591,63.965,90.820,23.438,143.555,-966.797,0
1490430778.594,47.852,62.988,27.832,72.266,-966.797,0
1490430778.598,23.438,46.875,-16.602,60.547,-966.797,0
1490430778.602,40.039,-2.930,-52.734,100.586,-967.285,0
1490430778.606,94.727,-7.812,62.988,125.000,-966.797,0
1490430778.610,74.707,14.160,85.449,101.562,-966.797,0
1490430778.614,114.258,27.344,80.078,138.184,-966.797,0
1490430778.618,137.695,-58.105,86.426,166.992,-966.797,0
1490430778.622,94.238,-10.254,36.133,138.672,-966.797,0
1490430778.626,41.992,132.324,-20.996,109.375,-967.285,0
1490430778.630,43.457,128.418,2.930,85.938,-967.285,0
1490430778.633,88.379,46.875,53.711,122.559,-966.797,0
1490430778.637,73.730,-18.066,25.879,125.977,-966.797,0
1490430778.641,35.156,-33.203,-11.719,104.980,-967.285,0
1490430778.645,89.844,-20.508,45.898,139.160,-966.797,0
1490430778.649,137.695,-94.238,103.027,161.621,-966.797,0
1490430778.653,123.047,17.090,96.680,174.805,-967.285,0
1490430778.657,120.605,157.715,75.195,199.707,-966.797,0
1490430778.661,64.453,43.945,3.418,133.789,-967.285,0
1490430778.665,23.926,39.551,-73.730,48.828,-967.285,0
1490430778.669,80.566,39.551,2.930,75.684,-966.797,0
1490430778.673,106.934,4.883,88.379,134.277,-966.797,0
1490430778.676,79.590,43.457,56.641,169.434,-967.285,0
1490430778.680,77.637,53.223,57.129,180.664,-967.285,0
1490430778.684,83.496,-11.719,63.477,146.484,-967.285,0
1490430778.688,73.730,-19.531,82.520,109.375,-967.285,0
