timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1490530175.448,44.922,-9.277,-35.156,-15.625,58.594,0
1490530175.452,44.922,-1.953,-6.348,-5.371,6.348,0
1490530175.456,15.625,-27.344,-7.324,-28.320,9.277,0
1490530175.460,5.371,-28.320,-46.875,-64.453,16.602,0
1490530175.464,-0.488,-40.527,-42.480,-65.918,11.719,0
1490530175.468,-19.531,-37.598,-24.902,-65.430,24.902,0
1490530175.472,-13.672,-19.043,-32.227,-58.105,42.969,0
1490530175.476,36.621,37.109,-1.465,-10.742,41.504,0
1490530175.480,41.992,38.086,21.973,4.395,60.059,0
1490530175.483,23.438,-21.973,-9.766,-6.348,60.059,0
1490530175.487,17.090,-43.457,-27.344,-23.438,23.926,0
1490530175.491,-2.930,-20.996,-10.742,-34.668,9.766,0
1490530175.495,-23.926,-27.832,-15.137,-43.457,41.016,0
1490530175.499,-13.672,-24.902,-22.949,-38.086,34.668,0
1490530175.503,10.742,33.203,-10.254,-17.578,-10.742,0
1490530175.507,22.461,16.113,17.090,-6.348,7.812,0
1490530175.511,38.574,-4.395,12.207,-4.883,55.176,0
1490530175.515,34.180,-10.254,-9.277,-28.809,51.270,0
1490530175.519,22.461,-32.227,-8.301,-43.945,6.348,0
1490530175.522,39.062,1.953,6.836,-12.695,-9.277,0
1490530175.526,23.926,43.457,-10.254,-20.996,44.434,0
1490530175.530,24.414,29.785,-10.742,-13.184,75.684,0
1490530175.534,40.527,39.551,11.719,12.695,11.230,0
1490530175.538,32.715,12.207,-12.207,-5.859,2.930,0
1490530175.542,4.395,-63.965,-20.020,-24.414,66.895,0
1490530175.546,-1.953,-35.156,-12.207,-29.785,80.566,0
1490530175.550,30.273,15.625,2.930,-14.648,60.547,0
1490530175.554,43.945,36.133,8.789,-5.371,23.438,0
1490530175.558,51.758,20.508,1.953,-8.789,49.316,0
1490530175.562,34.180,11.719,-12.207,-13.672,64.941,0
1490530175.565,51.758,65.430,-3.418,13.184,17.578,0
1490530175.569,79.102,41.504,14.648,20.508,0.488,0
1490530175.573,63.965,3.906,0.000,0.977,28.809,0
1490530175.577,47.852,15.625,2.930,-5.859,60.059,0
1490530175.581,29.297,-12.207,9.277,-17.578,44.922,0
1490530175.585,39.062,-3.418,6.836,-12.695,22.461,0
1490530175.589,42.480,0.488,2.441,-17.090,60.059,0
1490530175.593,57.129,27.344,8.789,5.371,64.453,0
1490530175.597,68.359,46.387,22.949,14.160,30.273,0
1490530175.601,51.758,27.832,18.066,11.719,16.113,0
1490530175.605,64.453,25.391,19.531,21.484,17.578,0
1490530175.608,55.664,11.719,16.602,3.906,28.320,0
1490530175.612,49.316,7.324,-6.348,7.324,9.277,0
1490530175.616,37.109,31.738,-4.883,4.883,-6.348,0
1490530175.620,31.250,21.484,29.785,-0.488,-4.883,0
1490530175.624,48.340,-20.996,34.180,9.766,37.598,0
1490530175.628,33.691,1.953,20.996,-4.395,55.664,0
1490530175.632,40.527,33.691,29.297,-11.719,30.273,0
1490530175.636,70.801,70.312,19.043,22.949,20.508,0
1490530175.640,70.312,52.734,-5.859,32.227,-6.348,0
1490530175.644,59.082,-1.953,8.789,5.371,25.391,0
1490530175.647,42.480,6.836,11.230,-3.418,50.293,0
1490530175.651,38.574,27.832,0.488,3.906,30.273,0
1490530175.655,41.992,45.898,20.020,7.324,19.531,0
1490530175.659,35.156,38.086,12.207,0.977,16.602,0
1490530175.663,39.551,47.363,10.742,-2.930,43.457,0
1490530175.667,25.879,42.969,10.254,-22.461,26.855,0
1490530175.671,35.645,29.785,14.160,-18.555,-32.715,0
1490530175.675,40.527,10.254,-0.977,-8.789,-6.836,0
1490530175.679,28.320,8.789,-19.043,-22.949,52.246,0
1490530175.683,33.203,29.297,19.531,-13.672,23.438,0
1490530175.687,28.320,26.855,32.715,-20.508,3.906,0
1490530175.690,34.180,51.758,17.090,-19.043,48.340,0
1490530175.694,52.734,42.480,10.742,-3.906,67.871,0
1490530175.698,62.988,31.250,12.695,0.977,30.762,0
1490530175.702,81.055,36.621,33.203,30.273,7.812,0
1490530175.706,58.105,2.441,13.184,13.184,13.672,0
1490530175.710,37.109,6.836,-8.301,-27.832,24.414,0
1490530175.714,41.992,27.344,-1.465,-31.250,36.133,0
1490530175.718,64.941,32.715,8.789,-16.602,37.109,0
1490530175.722,86.426,43.457,18.066,-5.859,52.246,0
1490530175.726,67.383,55.176,26.855,-15.625,41.016,0
1490530175.730,40.039,21.484,29.785,-13.184,17.090,0
1490530175.733,26.367,3.906,15.137,-13.184,-1.465,0
1490530175.737,29.297,32.227,20.020,-13.184,2.441,0
1490530175.741,46.387,44.922,35.645,12.695,33.691,0
1490530175.745,24.902,16.113,17.090,16.113,25.879,0
1490530175.749,7.324,-10.254,-0.488,-5.371,-9.766,0
1490530175.753,31.250,9.766,17.090,-1.953,-1.465,0
1490530175.757,47.363,50.781,39.062,5.371,42.969,0
1490530175.761,52.246,58.594,49.805,19.043,50.293,0
1490530175.765,41.992,23.926,33.203,13.672,38.574,0
1490530175.769,21.973,9.277,7.812,-17.578,37.109,0
1490530175.772,20.996,-2.930,8.789,-9.277,45.410,0
1490530175.776,30.273,19.043,-2.930,-9.277,54.688,0
1490530175.780,52.734,32.715,-14.648,-15.137,54.688,0
1490530175.784,59.570,22.461,10.254,-1.953,41.992,0
1490530175.788,34.180,28.320,12.207,-3.418,29.785,0
1490530175.792,62.012,40.039,21.973,-0.488,41.016,0
1490530175.796,91.309,40.527,51.758,15.625,26.855,0
1490530175.800,77.637,32.715,54.199,11.719,18.555,0
1490530175.804,42.969,45.898,30.762,-11.230,2.441,0
1490530175.808,32.227,40.039,6.836,-12.695,-15.137,0
1490530175.812,49.316,22.949,-1.953,-6.836,54.688,0
1490530175.815,49.316,6.836,-6.836,-12.207,68.359,0
1490530175.819,56.641,19.531,-5.859,-6.348,17.578,0
1490530175.823,67.871,54.199,-3.418,-4.395,19.043,0
1490530175.827,65.430,30.762,22.949,-14.160,52.246,0
1490530175.831,55.176,24.414,28.320,-22.949,52.246,0
1490530175.835,20.020,10.742,3.906,-39.062,7.812,0
1490530175.839,48.828,18.555,20.508,-19.043,-4.395,0
1490530175.843,110.840,105.469,45.898,27.832,38.574,0
1490530175.847,84.961,104.980,32.715,0.488,38.086,0
1490530175.851,49.316,16.113,6.348,-25.391,2.441,0
1490530175.855,21.973,-2.441,-10.254,-21.973,6.836,0
1490530175.858,32.227,19.531,0.977,-23.926,56.641,0
1490530175.862,50.293,28.320,13.184,-20.996,69.824,0
1490530175.866,32.715,42.480,12.695,-19.043,38.574,0
1490530175.870,46.875,36.621,22.949,-5.859,13.672,0
1490530175.874,53.711,16.113,40.039,8.301,54.199,0
1490530175.878,55.664,6.836,27.344,-7.324,51.758,0
1490530175.882,43.945,-4.883,-5.371,-27.832,2.930,0
1490530175.886,33.203,5.371,-0.488,-7.324,16.113,0
1490530175.890,36.621,41.016,36.133,5.371,8.301,0
1490530175.894,27.832,59.570,39.062,-6.836,15.625,0
1490530175.897,51.270,28.809,27.344,4.395,26.855,0
1490530175.901,62.500,29.297,27.832,-3.906,13.184,0
1490530175.905,35.156,1.465,5.371,-25.391,19.043,0
1490530175.909,34.668,-12.207,-7.324,-18.555,7.324,0
1490530175.913,42.480,17.090,11.230,-27.344,0.000,0
1490530175.917,25.879,8.789,22.461,-30.762,20.508,0
1490530175.921,10.742,-11.230,8.301,-28.320,8.789,0
1490530175.925,40.527,0.977,-3.906,-20.020,22.949,0
1490530175.929,59.570,54.688,20.996,-29.297,45.410,0
1490530175.933,66.406,83.984,34.180,-17.578,11.719,0
1490530175.937,87.402,32.715,32.227,8.789,-5.859,0
1490530175.940,58.105,14.648,8.789,-9.277,-5.859,0
1490530175.944,33.691,26.855,0.000,-20.020,8.789,0
1490530175.948,41.992,-15.137,-10.254,-38.574,11.719,0
1490530175.952,43.457,0.000,-18.555,-39.062,-16.113,0
1490530175.956,50.293,28.809,4.883,-12.695,-4.395,0
1490530175.960,48.828,13.672,15.625,-11.719,28.809,0
1490530175.964,42.969,20.996,0.977,-16.602,25.879,0
1490530175.968,40.039,6.348,4.883,-20.020,2.930,0
1490530175.972,44.922,19.531,29.297,-8.301,-17.578,0
1490530175.976,71.289,56.152,42.969,14.160,17.578,0
1490530175.980,72.754,23.438,34.668,12.695,70.801,0
1490530175.983,50.293,43.457,5.371,-4.395,28.320,0
1490530175.987,33.203,34.180,-16.602,-25.391,-25.879,0
1490530175.991,51.270,-13.184,6.836,-3.906,20.996,0
