timestamps,X,Y,Z,Marker0
1490430777.937,-0.534,0.669,0.572,0
1490430777.957,-0.525,0.673,0.566,0
1490430777.977,-0.501,0.674,0.569,0
1490430777.996,-0.497,0.672,0.570,0
1490430778.016,-0.491,0.669,0.571,0
1490430778.036,-0.500,0.654,0.589,0
1490430778.055,-0.515,0.643,0.584,0
1490430778.075,-0.494,0.647,0.582,0
1490430778.095,-0.484,0.635,0.590,0
1490430778.115,-0.485,0.627,0.594,0
1490430778.134,-0.505,0.609,0.599,0
1490430778.154,-0.520,0.602,0.598,0
1490430778.174,-0.528,0.599,0.592,0
1490430778.193,-0.524,0.596,0.597,0
1490430778.213,-0.506,0.602,0.600,0
1490430778.233,-0.488,0.606,0.594,0
1490430778.252,-0.492,0.602,0.612,0
1490430778.272,-0.523,0.587,0.610,0
1490430778.292,-0.554,0.571,0.597,0
1490430778.312,-0.562,0.566,0.592,0
1490430778.331,-0.557,0.568,0.596,0
1490430778.351,-0.541,0.566,0.616,0
1490430778.371,-0.528,0.570,0.603,0
1490430778.390,-0.535,0.570,0.597,0
1490430778.410,-0.556,0.563,0.591,0
1490430778.430,-0.575,0.557,0.584,0
1490430778.450,-0.564,0.559,0.586,0
1490430778.469,-0.558,0.562,0.590,0
1490430778.489,-0.558,0.563,0.601,0
1490430778.509,-0.551,0.568,0.602,0
1490430778.528,-0.549,0.567,0.595,0
1490430778.548,-0.544,0.562,0.590,0
1490430778.568,-0.548,0.555,0.579,0
1490430778.588,-0.542,0.551,0.570,0
1490430778.607,-0.524,0.552,0.565,0
1490430778.627,-0.534,0.565,0.566,0
1490430778.647,-0.534,0.580,0.567,0
1490430778.666,-0.543,0.586,0.560,0
1490430778.686,-0.552,0.587,0.571,0
1490430778.706,-0.549,0.601,0.564,0
1490430778.725,-0.554,0.614,0.547,0
1490430778.745,-0.561,0.615,0.541,0
1490430778.765,-0.560,0.621,0.527,0
1490430778.785,-0.558,0.632,0.521,0
1490430778.804,-0.557,0.645,0.522,0
1490430778.824,-0.577,0.651,0.508,0
1490430778.844,-0.593,0.637,0.498,0
1490430778.863,-0.621,0.627,0.477,0
1490430778.883,-0.636,0.626,0.463,0
1490430778.903,-0.618,0.619,0.453,0
1490430778.923,-0.578,0.661,0.448,0
1490430778.942,-0.572,0.640,0.427,0
1490430778.962,-0.599,0.627,0.410,0
1490430778.982,-0.630,0.654,0.387,0
1490430779.001,-0.628,0.638,0.379,0
1490430779.021,-0.641,0.648,0.368,0
1490430779.041,-0.676,0.647,0.359,0
1490430779.061,-0.649,0.684,0.357,0
1490430779.080,-0.598,0.724,0.343,0
1490430779.100,-0.588,0.730,0.335,0
1490430779.120,-0.614,0.736,0.312,0
1490430779.139,-0.637,0.737,0.297,0
1490430779.159,-0.652,0.725,0.273,0
1490430779.179,-0.617,0.760,0.262,0
1490430779.198,-0.578,0.758,0.266,0
1490430779.218,-0.570,0.759,0.260,0
1490430779.238,-0.571,0.751,0.235,0
1490430779.258,-0.583,0.750,0.186,0
1490430779.277,-0.624,0.781,0.158,0
1490430779.297,-0.612,0.844,0.160,0
1490430779.317,-0.627,0.880,0.153,0
1490430779.336,-0.685,0.881,0.116,0
1490430779.356,-0.719,0.874,0.113,0
1490430779.376,-0.708,0.860,0.096,0
1490430779.396,-0.678,0.842,0.097,0
1490430779.415,-0.627,0.841,0.090,0
1490430779.435,-0.598,0.823,0.101,0
1490430779.455,-0.584,0.810,0.107,0
1490430779.474,-0.575,0.804,0.107,0
1490430779.494,-0.568,0.801,0.106,0
1490430779.514,-0.563,0.799,0.106,0
1490430779.534,-0.563,0.807,0.102,0
1490430779.553,-0.568,0.822,0.095,0
1490430779.573,-0.572,0.834,0.095,0
1490430779.593,-0.583,0.843,0.092,0
1490430779.612,-0.588,0.849,0.089,0
1490430779.632,-0.582,0.850,0.091,0
1490430779.652,-0.569,0.845,0.094,0
1490430779.671,-0.562,0.837,0.100,0
1490430779.691,-0.559,0.828,0.100,0
1490430779.711,-0.562,0.821,0.104,0
1490430779.731,-0.564,0.822,0.105,0
1490430779.750,-0.569,0.826,0.101,0
1490430779.770,-0.570,0.826,0.102,0
1490430779.790,-0.571,0.827,0.103,0
1490430779.809,-0.570,0.829,0.100,0
1490430779.829,-0.571,0.828,0.100,0
1490430779.849,-0.567,0.828,0.098,0
1490430779.869,-0.569,0.831,0.097,0
1490430779.888,-0.570,0.831,0.097,0
1490430779.908,-0.573,0.844,0.092,0
1490430779.928,-0.575,0.855,0.085,0
1490430779.947,-0.580,0.861,0.081,0
1490430779.967,-0.583,0.859,0.091,0
1490430779.987,-0.582,0.841,0.100,0
1490430780.006,-0.582,0.814,0.108,0
1490430780.026,-0.572,0.790,0.114,0
1490430780.046,-0.561,0.772,0.126,0
1490430780.066,-0.547,0.758,0.132,1
1490430780.085,-0.567,0.755,0.140,0
1490430780.105,-0.586,0.763,0.132,0
1490430780.125,-0.602,0.779,0.116,0
1490430780.144,-0.616,0.798,0.101,0
1490430780.164,-0.616,0.811,0.090,0
1490430780.184,-0.611,0.818,0.089,0
1490430780.204,-0.608,0.816,0.090,0
1490430780.223,-0.598,0.813,0.087,0
1490430780.243,-0.587,0.811,0.082,0
1490430780.263,-0.577,0.815,0.079,0
