timestamps,X,Y,Z,Marker0
1490530175.850,-0.247,0.239,-2.908,0
1490530175.870,-0.254,0.209,-3.118,0
1490530175.890,-0.314,0.172,-3.193,0
1490530175.910,-0.411,0.067,-3.080,0
1490530175.929,-0.329,0.075,-2.916,0
1490530175.949,-0.224,0.262,-2.707,0
1490530175.969,-0.127,0.441,-2.632,0
1490530175.988,-0.232,0.419,-2.467,0
1490530176.008,-0.187,0.344,-2.400,0
1490530176.028,-0.067,0.434,-2.236,0
1490530176.048,-0.015,0.583,-2.161,0
1490530176.067,0.015,0.621,-2.333,0
1490530176.087,-0.097,0.531,-2.572,0
1490530176.107,-0.164,0.381,-2.774,1
1490530176.126,-0.247,0.322,-2.879,0
1490530176.146,-0.209,0.322,-2.781,0
1490530176.166,-0.150,0.411,-2.714,0
1490530176.185,-0.112,0.366,-2.953,0
1490530176.205,-0.135,0.359,-2.946,0
1490530176.225,-0.067,0.344,-2.811,0
1490530176.245,-0.060,0.426,-2.744,0
1490530176.264,-0.067,0.583,-2.512,0
1490530176.284,-0.045,0.598,-2.108,0
1490530176.304,-0.090,0.479,-1.869,0
1490530176.323,-0.157,0.501,-1.922,0
1490530176.343,-0.120,0.479,-2.101,0
1490530176.363,-0.052,0.456,-2.393,0
1490530176.383,-0.082,0.441,-2.766,0
1490530176.402,-0.120,0.486,-2.916,0
1490530176.422,-0.105,0.471,-2.864,0
1490530176.442,-0.082,0.434,-2.864,0
1490530176.461,-0.082,0.523,-2.714,0
1490530176.481,-0.060,0.493,-2.490,0
1490530176.501,-0.045,0.471,-2.400,0
1490530176.520,-0.060,0.471,-2.437,0
1490530176.540,-0.097,0.449,-2.535,0
1490530176.560,-0.150,0.493,-2.632,0
1490530176.580,-0.187,0.449,-2.766,0
1490530176.599,-0.157,0.441,-2.714,0
1490530176.619,-0.172,0.359,-2.766,0
1490530176.639,-0.194,0.419,-2.654,0
1490530176.658,-0.179,0.419,-2.572,0
1490530176.678,-0.202,0.426,-2.520,0
1490530176.698,-0.150,0.471,-2.497,0
1490530176.718,-0.142,0.434,-2.587,0
1490530176.737,-0.179,0.389,-2.497,0
1490530176.757,-0.135,0.464,-2.452,0
1490530176.777,-0.120,0.516,-2.393,0
1490530176.796,-0.075,0.553,-2.475,0
1490530176.816,-0.067,0.523,-2.512,0
1490530176.836,-0.112,0.516,-2.624,0
1490530176.856,-0.135,0.471,-2.594,0
1490530176.875,-0.157,0.464,-2.467,0
1490530176.895,-0.135,0.508,-2.400,0
1490530176.915,-0.082,0.516,-2.213,0
1490530176.934,-0.112,0.501,-2.108,0
1490530176.954,-0.127,0.546,-2.131,0
1490530176.974,-0.224,0.501,-2.146,0
1490530176.993,-0.150,0.486,-2.221,0
1490530177.013,-0.105,0.486,-2.482,0
1490530177.033,-0.097,0.658,-2.647,0
1490530177.053,-0.164,0.665,-2.707,0
1490530177.072,-0.232,0.508,-2.557,0
1490530177.092,-0.262,0.449,-2.415,0
1490530177.112,-0.150,0.471,-2.206,0
1490530177.131,-0.075,0.591,-2.049,0
1490530177.151,0.052,0.658,-2.026,0
1490530177.171,-0.007,0.650,-2.079,0
1490530177.191,-0.075,0.576,-2.123,0
1490530177.210,-0.112,0.531,-2.318,0
1490530177.230,-0.157,0.516,-2.378,0
1490530177.250,-0.112,0.486,-2.460,0
1490530177.269,-0.120,0.471,-2.370,0
1490530177.289,-0.052,0.508,-2.198,0
1490530177.309,-0.060,0.486,-2.004,0
1490530177.328,-0.239,0.434,-1.944,0
1490530177.348,-0.179,0.531,-2.086,0
1490530177.368,-0.052,0.673,-2.243,2
1490530177.388,0.067,0.695,-2.415,0
1490530177.407,0.000,0.688,-2.445,0
1490530177.427,-0.097,0.636,-2.161,0
1490530177.447,-0.105,0.613,-1.705,0
1490530177.466,-0.060,0.673,-1.570,0
1490530177.486,-0.037,0.703,-1.637,0
1490530177.506,-0.007,0.740,-1.802,0
1490530177.526,-0.052,0.695,-2.041,0
1490530177.545,-0.082,0.553,-2.258,0
1490530177.565,-0.105,0.531,-2.363,0
1490530177.585,-0.090,0.568,-2.310,0
1490530177.604,-0.120,0.553,-2.131,0
1490530177.624,-0.127,0.531,-2.168,0
1490530177.644,-0.135,0.621,-2.108,0
1490530177.664,-0.150,0.591,-2.086,0
1490530177.683,-0.142,0.523,-2.086,0
1490530177.703,-0.097,0.583,-1.989,0
1490530177.723,-0.142,0.613,-2.034,0
1490530177.742,-0.142,0.621,-1.989,0
1490530177.762,-0.135,0.591,-2.056,0
1490530177.782,-0.075,0.628,-2.049,0
1490530177.801,-0.075,0.621,-2.011,0
