timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1490439035.761,52.734,32.715,38.086,65.918,13.184,0
1490439035.765,-1.953,24.414,3.906,22.461,43.945,0
1490439035.769,-55.176,-16.602,-4.883,-22.949,38.574,0
1490439035.773,13.184,30.762,44.922,35.156,13.184,0
1490439035.777,41.992,1.465,69.824,61.035,19.531,0
1490439035.781,22.949,-3.906,40.527,47.852,30.273,0
1490439035.785,-20.996,-28.320,0.000,9.277,29.785,0
1490439035.788,-18.555,7.812,-27.344,8.301,18.555,0
1490439035.792,14.160,22.461,23.926,44.434,-2.441,0
1490439035.796,-2.441,-4.883,64.453,46.875,26.855,0
1490439035.800,-23.926,-26.367,32.227,34.180,34.668,0
1490439035.804,-43.457,-37.109,-22.949,3.906,23.926,0
1490439035.808,-21.484,17.578,-18.066,-9.277,57.617,0
1490439035.812,-14.160,-6.348,14.160,-13.672,71.289,0
1490439035.816,-28.320,-33.691,10.254,-12.207,63.477,0
1490439035.820,-10.254,24.414,46.387,21.484,30.273,0
1490439035.824,-32.227,-4.395,12.207,4.395,26.367,0
1490439035.828,-23.926,-59.570,4.883,-2.930,37.598,0
1490439035.831,27.832,38.086,79.590,44.434,55.664,0
1490439035.835,29.785,63.965,37.598,36.621,51.270,0
1490439035.839,11.719,25.391,9.277,3.906,0.000,0
1490439035.843,-36.133,8.301,48.340,-37.109,17.090,0
1490439035.847,-99.609,-35.645,9.766,-75.684,52.246,0
1490439035.851,-73.730,-41.016,4.395,-53.711,45.410,0
1490439035.855,-27.344,-27.832,36.133,-15.137,25.879,0
1490439035.859,-27.832,-2.930,23.926,-11.719,24.902,0
1490439035.863,-10.254,20.996,33.203,0.977,22.461,0
1490439035.867,22.461,30.762,60.059,49.805,45.410,0
1490439035.870,-7.324,41.504,52.734,23.438,52.246,0
1490439035.874,-43.945,20.996,23.926,-40.039,9.766,0
1490439035.878,-37.109,-16.602,4.883,-34.668,15.625,0
1490439035.882,-47.363,-10.254,-8.301,-42.969,34.668,0
1490439035.886,-13.184,-7.812,30.762,-19.043,46.875,0
1490439035.890,46.875,18.555,108.887,80.078,64.453,0
1490439035.894,-17.090,29.785,57.129,30.762,33.691,0
1490439035.898,-61.035,29.297,18.555,-38.086,30.273,0
1490439035.902,-22.949,57.129,47.363,7.812,37.109,0
1490439035.906,-47.363,52.246,1.953,-19.531,44.434,0
1490439035.910,-59.570,76.660,-8.789,-43.457,44.434,0
1490439035.913,-10.254,109.863,70.801,-3.906,22.949,0
1490439035.917,-13.184,83.496,91.309,4.883,37.598,0
1490439035.921,-49.805,41.992,53.711,-22.461,18.555,0
1490439035.925,-58.105,45.898,-20.508,-40.039,4.395,0
1490439035.929,-34.668,75.684,-12.207,-21.484,17.090,0
1490439035.933,-9.277,92.285,58.594,1.953,20.996,0
1490439035.937,1.953,81.055,56.641,19.531,17.578,0
1490439035.941,1.465,70.801,62.988,26.855,27.344,0
1490439035.945,-42.480,63.477,-4.883,-19.531,49.316,0
1490439035.949,-10.254,61.035,-17.090,-11.719,49.805,0
1490439035.953,71.289,86.426,80.566,54.199,26.855,0
1490439035.956,51.758,75.684,80.078,55.176,1.465,0
1490439035.960,-27.344,30.273,-9.277,-8.301,-6.348,0
1490439035.964,18.066,77.637,30.762,29.785,17.090,0
