timestamps,X,Y,Z,Marker0
1512870028.142,-0.447,0.905,0.051,0
1512870028.162,-0.428,0.907,0.054,0
1512870028.182,-0.432,0.919,0.048,0
1512870028.202,-0.444,0.928,0.042,0
1512870028.221,-0.439,0.939,0.044,0
1512870028.241,-0.430,0.947,0.026,0
1512870028.261,-0.412,0.950,0.019,0
1512870028.280,-0.401,0.944,0.026,0
1512870028.300,-0.391,0.932,0.022,0
1512870028.320,-0.377,0.926,0.031,0
1512870028.340,-0.378,0.938,0.049,0
1512870028.359,-0.380,0.965,0.032,0
1512870028.379,-0.397,0.988,0.009,0
1512870028.399,-0.419,1.006,0.002,0
1512870028.418,-0.429,1.009,-0.000,0
1512870028.438,-0.419,0.995,-0.006,0
1512870028.458,-0.403,0.953,-0.003,0
1512870028.478,-0.388,0.897,0.027,0
1512870028.497,-0.382,0.857,0.051,0
1512870028.517,-0.380,0.859,0.079,0
1512870028.537,-0.407,0.884,0.085,0
1512870028.556,-0.431,0.924,0.071,0
1512870028.576,-0.464,0.957,0.052,0
1512870028.596,-0.485,0.973,0.050,0
1512870028.616,-0.497,0.961,0.061,0
1512870028.635,-0.497,0.935,0.080,0
1512870028.655,-0.490,0.902,0.089,0
1512870028.675,-0.482,0.883,0.103,0
1512870028.694,-0.460,0.874,0.103,0
1512870028.714,-0.450,0.841,0.068,0
1512870028.734,-0.478,0.809,0.101,0
1512870028.754,-0.444,0.830,0.095,0
1512870028.773,-0.455,0.806,0.101,0
1512870028.793,-0.461,0.824,0.118,0
1512870028.813,-0.475,0.840,0.097,0
1512870028.832,-0.457,0.848,0.083,0
1512870028.852,-0.470,0.867,0.078,0
1512870028.872,-0.496,0.878,0.069,0
1512870028.892,-0.500,0.892,0.090,0
1512870028.911,-0.493,0.919,0.097,0
1512870028.931,-0.497,0.926,0.098,0
1512870028.951,-0.495,0.918,0.097,0
1512870028.970,-0.516,0.914,0.118,0
1512870028.990,-0.518,0.913,0.121,0
1512870029.010,-0.529,0.912,0.119,0
1512870029.030,-0.527,0.912,0.117,0
1512870029.049,-0.539,0.911,0.131,0
1512870029.069,-0.539,0.921,0.134,0
1512870029.089,-0.528,0.923,0.121,0
1512870029.108,-0.522,0.914,0.117,0
1512870029.128,-0.507,0.900,0.105,0
1512870029.148,-0.506,0.891,0.106,0
1512870029.168,-0.490,0.893,0.091,0
1512870029.187,-0.496,0.902,0.089,0
1512870029.207,-0.477,0.921,0.084,0
1512870029.227,-0.462,0.922,0.061,0
1512870029.246,-0.463,0.918,0.063,0
1512870029.266,-0.444,0.908,0.059,0
1512870029.286,-0.439,0.906,0.059,1
1512870029.306,-0.424,0.905,0.064,0
1512870029.325,-0.416,0.915,0.068,0
1512870029.345,-0.412,0.933,0.066,0
1512870029.365,-0.415,0.943,0.054,0
1512870029.384,-0.424,0.955,0.058,0
1512870029.404,-0.415,0.962,0.063,0
1512870029.424,-0.417,0.962,0.068,0
1512870029.444,-0.407,0.957,0.061,0
1512870029.463,-0.414,0.936,0.068,0
1512870029.483,-0.409,0.916,0.067,0
1512870029.503,-0.414,0.894,0.068,0
1512870029.522,-0.415,0.883,0.068,0
1512870029.542,-0.415,0.886,0.062,0
1512870029.562,-0.427,0.892,0.057,0
1512870029.582,-0.444,0.899,0.058,0
1512870029.601,-0.451,0.906,0.054,0
1512870029.621,-0.446,0.918,0.056,0
1512870029.641,-0.456,0.928,0.061,0
1512870029.660,-0.452,0.941,0.060,0
