timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1512971323.908,22.949,4.395,41.504,36.133,46.875,0
1512971323.912,19.531,7.324,32.715,32.227,11.719,0
1512971323.916,20.996,27.832,38.574,34.668,50.293,0
1512971323.920,16.602,39.551,35.645,34.180,53.223,0
1512971323.923,0.000,34.668,25.391,10.742,36.621,0
1512971323.927,4.395,16.602,33.203,10.254,5.371,0
1512971323.931,15.625,7.812,35.156,14.160,0.977,0
1512971323.935,9.277,23.438,25.879,8.789,21.973,0
1512971323.939,2.441,36.621,23.438,9.277,-10.742,0
1512971323.943,4.883,29.297,20.020,6.348,-5.859,0
1512971323.947,16.602,21.484,14.160,1.953,42.480,0
1512971323.951,26.855,30.762,18.066,6.348,51.270,0
1512971323.955,28.320,37.598,25.391,11.230,46.875,0
1512971323.959,25.391,32.715,31.250,18.066,15.625,0
1512971323.962,20.996,34.180,31.250,19.531,20.508,0
1512971323.966,18.555,41.016,25.391,19.531,10.742,0
1512971323.970,26.367,43.457,23.438,23.438,14.160,0
1512971323.974,25.391,39.062,25.879,19.043,25.879,0
1512971323.978,21.973,25.391,33.691,26.855,7.324,0
1512971323.982,33.691,30.273,35.156,37.598,40.039,0
1512971323.986,36.133,42.969,33.691,39.551,43.457,0
1512971323.990,41.504,37.598,41.992,44.434,50.293,0
1512971323.994,49.805,25.391,41.016,46.387,62.988,0
1512971323.998,42.969,6.348,25.391,53.223,26.367,0
1512971324.002,47.363,21.484,35.645,65.918,29.297,0
1512971324.005,49.316,38.574,43.457,61.523,48.828,0
1512971324.009,45.898,41.992,44.434,58.105,38.086,0
1512971324.013,47.852,34.180,43.945,61.035,40.039,0
1512971324.017,42.969,15.137,30.273,57.617,30.273,0
1512971324.021,39.062,16.602,30.273,56.641,21.484,0
1512971324.025,41.504,24.414,39.551,49.805,26.367,0
1512971324.029,33.203,12.207,43.945,47.363,9.766,0
1512971324.033,25.879,17.090,45.410,50.293,-18.555,0
1512971324.037,23.926,19.531,45.898,45.898,20.508,0
1512971324.041,26.855,-1.465,32.227,52.246,49.316,0
1512971324.045,26.367,7.324,25.391,50.293,53.223,0
1512971324.048,20.020,36.133,43.457,41.016,33.203,0
1512971324.052,20.996,30.762,45.898,36.133,38.574,0
1512971324.056,18.066,22.461,36.621,31.738,36.133,0
1512971324.060,15.137,18.555,37.598,33.691,21.973,0
1512971324.064,20.996,0.488,41.992,36.621,59.570,0
1512971324.068,20.508,2.930,32.715,30.273,61.035,0
1512971324.072,8.301,20.508,27.344,26.367,18.066,0
1512971324.076,8.789,14.160,33.203,20.508,0.977,0
1512971324.080,8.301,16.602,31.738,9.766,17.090,0
1512971324.084,0.977,31.738,20.996,10.254,39.551,0
1512971324.087,6.836,20.508,20.508,20.508,39.551,0
1512971324.091,23.926,12.695,21.484,27.832,18.066,0
1512971324.095,36.621,31.738,20.020,31.738,32.227,0
1512971324.099,38.086,33.691,23.438,31.738,50.781,0
1512971324.103,37.109,31.738,22.461,32.715,16.602,0
1512971324.107,34.668,20.508,21.484,36.133,-5.371,0
1512971324.111,42.480,8.301,32.227,42.480,9.277,0
1512971324.115,41.016,18.066,38.086,42.969,36.621,0
1512971324.119,24.414,25.879,27.344,32.715,33.691,0
1512971324.123,28.809,26.855,23.438,38.574,-5.859,0
1512971324.127,31.738,28.809,25.879,38.574,-19.531,0
1512971324.130,20.996,37.598,24.414,28.320,10.254,0
1512971324.134,22.461,39.062,24.414,32.227,35.156,0
1512971324.138,30.762,32.715,30.273,40.039,20.996,0
1512971324.142,21.484,30.273,33.203,35.645,39.062,0
1512971324.146,13.184,21.973,33.203,31.250,49.316,0
1512971324.150,21.973,21.484,28.320,39.551,39.062,0
1512971324.154,20.996,25.391,26.855,44.922,31.738,0
1512971324.158,19.531,9.277,32.227,44.434,24.902,0
1512971324.162,12.695,10.742,28.320,31.250,19.043,0
1512971324.166,7.812,34.668,28.809,29.785,18.555,0
1512971324.170,10.742,30.273,27.344,36.133,40.039,0
1512971324.173,3.906,14.648,15.137,29.785,61.035,0
1512971324.177,5.371,21.484,17.578,21.973,23.926,0
1512971324.181,7.324,19.043,31.738,15.137,3.418,0
1512971324.185,6.348,7.324,34.180,21.484,51.270,0
1512971324.189,13.184,20.508,28.809,24.902,58.105,0
1512971324.193,17.090,35.645,26.367,18.066,44.922,0
1512971324.197,16.113,39.551,23.438,18.066,29.785,0
1512971324.201,20.508,39.551,22.949,24.902,26.855,0
1512971324.205,20.508,26.855,27.344,26.367,41.992,0
1512971324.209,21.484,8.301,36.621,32.227,22.949,0
1512971324.212,22.461,15.625,41.504,41.504,-20.996,0
1512971324.216,20.508,29.785,30.762,30.762,15.625,0
1512971324.220,33.203,25.879,25.391,32.715,35.645,0
1512971324.224,52.734,8.789,36.621,46.387,-8.789,0
1512971324.228,54.688,11.230,38.574,51.270,-3.418,0
1512971324.232,53.223,23.926,21.973,51.270,40.039,0
1512971324.236,54.688,31.250,21.484,57.617,51.758,0
1512971324.240,53.711,25.879,33.203,62.988,17.578,0
1512971324.244,61.523,27.832,45.898,64.453,23.438,0
1512971324.248,64.453,28.809,49.316,64.453,26.855,0
1512971324.252,67.871,27.832,38.574,70.801,24.902,0
1512971324.255,68.359,19.043,39.062,76.660,32.227,0
1512971324.259,53.711,17.578,40.527,67.383,12.207,0
1512971324.263,40.039,21.973,36.133,58.594,21.973,0
1512971324.267,32.715,24.902,38.086,58.594,27.344,0
1512971324.271,32.715,33.203,44.434,59.570,-11.719,0
1512971324.275,47.852,18.555,55.664,64.941,11.719,0
1512971324.279,53.711,2.930,53.711,72.266,50.293,0
1512971324.283,42.969,11.230,52.246,68.848,23.926,0
1512971324.287,34.668,22.461,51.270,67.383,12.207,0
1512971324.291,44.434,19.043,48.828,67.383,47.363,0
1512971324.295,55.176,2.930,53.223,77.148,57.129,0
1512971324.298,48.828,5.371,49.805,81.055,37.598,0
1512971324.302,36.133,17.578,39.062,59.082,44.922,0
1512971324.306,44.922,29.785,24.414,54.199,22.461,0
1512971324.310,55.664,32.715,23.926,62.500,5.859,0
1512971324.314,49.316,32.227,44.922,62.012,0.977,0
1512971324.318,52.246,26.367,52.246,61.035,3.418,0
1512971324.322,52.734,27.832,46.387,60.059,48.340,0
1512971324.326,44.922,27.832,41.992,61.035,37.598,0
1512971324.330,48.340,12.695,37.598,62.500,4.883,0
1512971324.334,49.805,7.812,41.016,62.988,31.250,0
1512971324.337,52.734,14.160,47.363,65.918,65.430,0
1512971324.341,51.270,11.230,40.039,55.176,50.293,0
1512971324.345,41.016,13.672,35.645,43.945,35.156,0
1512971324.349,47.852,25.879,27.344,53.711,31.250,0
1512971324.353,54.688,27.344,22.461,60.547,51.270,0
1512971324.357,51.270,20.020,35.645,61.035,37.598,0
1512971324.361,58.594,16.602,51.758,66.406,20.996,0
1512971324.365,62.500,19.043,56.152,73.242,52.246,0
1512971324.369,52.246,16.602,49.316,74.707,62.988,0
1512971324.373,51.758,4.883,51.758,76.172,45.410,0
1512971324.377,56.641,-0.488,52.246,75.195,21.973,0
1512971324.380,50.293,-7.324,52.246,76.172,24.414,0
1512971324.384,41.504,4.395,59.570,77.637,32.715,0
1512971324.388,44.434,14.648,67.871,76.172,24.902,0
1512971324.392,38.086,-12.207,54.688,67.383,26.367,0
1512971324.396,31.250,0.977,44.434,57.129,41.504,0
1512971324.400,29.297,22.949,56.152,59.570,56.641,0
1512971324.404,15.625,14.648,53.711,52.246,59.570,0
1512971324.408,15.137,16.602,45.410,40.527,43.945,0
1512971324.412,25.391,20.996,42.969,45.410,36.133,0
1512971324.416,24.902,5.859,41.016,47.363,27.832,0
1512971324.420,21.484,-12.207,36.621,37.109,41.016,0
1512971324.423,25.879,-2.930,39.551,42.480,55.664,0
1512971324.427,31.738,15.625,44.434,44.434,36.621,0
1512971324.431,28.320,22.461,42.969,45.898,34.180,0
1512971324.435,24.902,23.926,44.922,47.852,45.410,0
1512971324.439,25.391,13.672,41.992,34.668,38.086,0
1512971324.443,32.227,7.812,27.832,28.320,15.625,0
1512971324.447,38.574,28.320,29.785,34.668,3.418,0
1512971324.451,41.992,35.156,45.898,41.016,-7.324,0
1512971324.455,42.969,34.180,49.805,36.621,12.695,0
1512971324.459,55.176,26.855,47.852,41.016,46.875,0
1512971324.462,63.477,22.949,45.898,48.340,41.504,0
1512971324.466,58.594,23.926,45.410,41.992,23.926,0
1512971324.470,59.082,25.879,40.039,43.945,41.504,0
