timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1512569199.499,25.391,12.695,41.504,30.762,-428.223,0
1512569199.502,23.926,18.555,53.711,41.504,-438.965,0
1512569199.506,34.668,29.785,48.340,51.270,-412.598,0
1512569199.510,35.645,25.391,28.320,41.016,-419.434,0
1512569199.514,32.227,20.508,33.691,29.785,-453.613,0
1512569199.518,29.297,19.531,31.250,23.438,-458.984,0
1512569199.522,33.691,22.949,40.039,23.926,-455.078,0
1512569199.526,42.480,28.320,56.641,28.320,-445.801,0
1512569199.530,49.805,39.551,53.223,44.922,-472.656,0
1512569199.534,53.711,39.551,41.992,53.711,-504.395,0
1512569199.538,37.109,24.414,35.645,28.320,-487.305,0
1512569199.541,26.367,21.973,33.203,9.277,-468.750,0
1512569199.545,30.273,21.973,31.250,16.602,-485.352,0
1512569199.549,40.039,24.414,32.227,27.832,-484.375,0
1512569199.553,33.691,31.738,50.293,38.574,-459.961,0
1512569199.557,20.020,31.738,47.363,44.434,-492.676,0
1512569199.561,23.926,31.250,33.203,44.922,-506.348,0
1512569199.565,28.320,32.715,30.762,36.133,-501.465,0
1512569199.569,28.320,31.738,33.691,29.785,-520.996,0
1512569199.573,29.785,29.297,42.480,21.973,-557.129,0
1512569199.577,33.203,30.762,44.922,19.043,-589.355,0
1512569199.581,30.762,32.715,26.367,15.625,-558.594,0
1512569199.584,26.367,32.227,28.320,20.020,-523.926,0
1512569199.588,18.555,32.715,41.016,20.996,-531.250,0
1512569199.592,15.625,29.297,32.227,8.301,-548.340,0
1512569199.596,16.113,28.320,28.320,4.883,-533.691,0
1512569199.600,19.043,33.691,46.875,4.395,-542.480,0
1512569199.604,16.113,29.785,43.945,4.883,-566.895,0
1512569199.608,12.695,24.902,20.996,0.977,-549.805,0
1512569199.612,19.531,31.250,20.996,-1.465,-568.848,0
1512569199.616,31.250,34.180,34.668,6.836,-546.875,0
1512569199.620,37.598,35.156,42.480,15.137,-552.734,0
1512569199.624,33.691,35.156,44.922,23.438,-614.258,0
1512569199.627,31.250,36.621,46.387,27.344,-592.285,0
1512569199.631,36.133,40.527,47.363,22.949,-574.219,0
1512569199.635,29.785,31.738,40.039,12.207,-593.262,0
1512569199.639,29.297,26.855,35.156,9.766,-574.707,0
1512569199.643,39.062,28.320,34.180,21.484,-567.871,0
1512569199.647,35.156,24.414,39.062,19.531,-603.516,0
1512569199.651,31.738,22.949,44.922,10.742,-610.840,0
1512569199.655,40.039,28.809,38.086,15.625,-610.840,0
1512569199.659,36.621,31.738,33.203,16.113,-615.234,0
1512569199.663,36.621,25.391,35.156,17.090,-618.652,0
1512569199.666,47.363,31.250,40.527,30.273,-633.301,0
1512569199.670,54.199,35.156,43.457,33.203,-604.004,0
1512569199.674,55.664,31.738,41.504,31.738,-544.922,0
1512569199.678,55.176,34.668,47.852,37.109,-550.781,0
1512569199.682,50.781,32.715,48.340,38.574,-556.641,0
1512569199.686,46.387,32.227,36.621,33.203,-549.805,0
1512569199.690,53.711,36.621,42.480,39.062,-549.316,0
1512569199.694,54.199,35.156,47.852,38.574,-545.410,0
1512569199.698,34.180,26.367,45.410,27.344,-520.508,0
1512569199.702,12.695,23.926,42.480,24.902,-531.738,0
1512569199.706,17.090,25.879,34.668,19.043,-563.477,0
1512569199.709,30.273,26.367,42.969,17.578,-574.707,0
1512569199.713,41.992,36.621,49.316,39.551,-596.191,0
1512569199.717,51.758,44.434,42.480,42.969,-562.500,0
1512569199.721,40.527,32.227,32.227,20.508,-532.715,0
1512569199.725,35.156,32.227,27.832,18.555,-592.773,0
1512569199.729,39.551,36.133,31.250,22.949,-613.770,0
1512569199.733,21.973,30.273,32.227,15.625,-567.383,0
1512569199.737,38.086,49.316,45.898,33.203,-544.434,0
1512569199.741,62.988,67.871,62.012,47.852,-564.941,0
1512569199.745,23.926,36.133,39.551,14.648,-597.656,0
1512569199.749,2.930,18.066,21.484,-0.488,-596.191,0
1512569199.752,26.367,36.133,37.109,12.207,-597.656,0
1512569199.756,28.320,41.016,32.715,5.371,-622.559,0
1512569199.760,21.484,32.227,33.203,1.465,-612.305,0
1512569199.764,27.832,34.668,20.996,4.883,-583.496,0
1512569199.768,28.320,33.691,11.719,14.160,-605.469,0
1512569199.772,28.320,29.297,20.996,19.043,-607.910,0
1512569199.776,38.574,30.273,20.508,20.020,-576.172,0
