timestamps,X,Y,Z,Marker0
1512569200.040,0.037,-0.449,-4.299,0
1512569200.059,0.000,-0.471,-4.441,0
1512569200.079,-0.224,-0.591,-4.299,0
1512569200.099,-0.568,-0.591,-3.477,1
1512569200.119,-0.591,-0.471,-2.415,0
1512569200.138,-0.538,-0.307,-1.832,0
1512569200.158,-0.396,-0.015,-1.809,0
1512569200.178,-0.082,0.135,-2.288,0
1512569200.197,0.082,-0.007,-2.938,0
1512569200.217,0.135,-0.150,-3.462,0
1512569200.237,-0.120,-0.396,-3.738,0
1512569200.256,-0.284,-0.606,-3.858,0
1512569200.276,-0.561,-0.763,-3.933,0
1512569200.296,-0.755,-0.800,-3.634,0
1512569200.316,-0.553,-0.598,-2.931,0
1512569200.335,-0.262,-0.359,-2.251,0
1512569200.355,-0.052,-0.179,-2.019,0
1512569200.375,0.164,0.045,-2.243,0
1512569200.394,0.232,0.067,-2.587,0
1512569200.414,0.015,-0.112,-3.021,0
1512569200.434,-0.314,-0.389,-3.387,0
1512569200.454,-0.628,-0.561,-3.686,0
1512569200.473,-0.688,-0.449,-3.708,0
1512569200.493,-0.187,-0.217,-3.335,0
1512569200.513,0.381,-0.142,-3.021,0
1512569200.532,0.501,-0.142,-2.938,0
1512569200.552,0.164,-0.284,-3.028,0
1512569200.572,-0.239,-0.404,-2.991,0
1512569200.592,-0.344,-0.449,-2.983,0
1512569200.611,-0.120,-0.277,-3.006,0
1512569200.631,-0.037,-0.239,-2.916,0
1512569200.651,0.135,-0.269,-3.006,0
1512569200.670,0.269,-0.262,-2.976,0
1512569200.690,0.269,-0.396,-3.065,0
1512569200.710,0.105,-0.426,-3.290,0
1512569200.729,0.067,-0.299,-3.566,0
1512569200.749,0.202,-0.164,-3.634,0
1512569200.769,0.135,-0.082,-3.282,0
1512569200.789,-0.082,-0.247,-2.811,0
1512569200.808,-0.239,-0.456,-2.654,0
1512569200.828,-0.247,-0.643,-3.036,0
1512569200.848,-0.015,-0.531,-3.708,0
1512569200.867,0.202,-0.404,-4.277,0
1512569200.887,0.067,-0.419,-4.366,0
1512569200.907,-0.172,-0.568,-3.895,0
1512569200.927,-0.426,-0.591,-3.051,0
1512569200.946,-0.538,-0.486,-2.437,0
1512569200.966,-0.164,-0.179,-1.959,0
1512569200.986,0.150,0.112,-1.892,0
1512569201.005,0.344,0.150,-2.079,0
1512569201.025,0.277,-0.052,-2.692,0
1512569201.045,0.090,-0.329,-3.342,0
1512569201.064,-0.187,-0.456,-3.551,0
1512569201.084,-0.232,-0.307,-3.185,0
1512569201.104,-0.052,-0.247,-2.587,0
1512569201.124,0.022,-0.105,-2.168,0
1512569201.143,0.187,-0.007,-2.011,0
1512569201.163,0.374,0.037,-2.011,0
1512569201.183,0.179,-0.082,-2.348,0
1512569201.202,-0.217,-0.344,-2.624,0
1512569201.222,-0.344,-0.583,-2.983,0
1512569201.242,-0.164,-0.411,-2.946,0
1512569201.262,0.344,-0.015,-2.408,0
1512569201.281,0.344,0.090,-1.869,0
1512569201.301,0.150,-0.022,-1.794,0
1512569201.321,-0.037,-0.142,-2.026,0
1512569201.340,-0.179,-0.164,-2.400,0
1512569201.360,-0.030,-0.082,-2.587,2
1512569201.380,0.366,0.127,-2.400,0
1512569201.399,0.606,0.277,-1.966,0
1512569201.419,0.471,0.247,-1.862,0
1512569201.439,0.389,0.127,-2.041,0
1512569201.459,0.232,-0.142,-2.490,0
1512569201.478,-0.022,-0.374,-3.036,0
1512569201.498,-0.224,-0.546,-3.282,0
1512569201.518,-0.164,-0.351,-3.312,0
1512569201.537,0.202,0.015,-2.849,0
1512569201.557,0.733,0.471,-2.273,0
1512569201.577,1.181,0.695,-1.832,0
1512569201.597,0.994,0.508,-1.869,0
1512569201.616,0.254,0.030,-2.318,0
1512569201.636,-0.292,-0.396,-2.714,0
1512569201.656,-0.404,-0.464,-2.714,0
1512569201.675,-0.456,-0.449,-2.280,0
1512569201.695,-0.284,-0.112,-1.615,0
1512569201.715,0.164,0.523,-0.867,0
1512569201.734,0.464,0.800,-0.344,0
1512569201.754,0.493,0.912,-0.187,0
1512569201.774,0.366,0.628,-0.434,0
1512569201.794,0.135,0.164,-0.807,0
1512569201.813,-0.217,-0.232,-1.450,0
1512569201.833,-0.351,-0.546,-2.303,0
1512569201.853,-0.269,-0.501,-3.058,0
1512569201.872,-0.030,-0.329,-3.365,3
1512569201.892,0.239,-0.022,-3.073,0
1512569201.912,0.493,0.359,-2.445,0
1512569201.932,0.508,0.516,-1.735,0
1512569201.951,0.314,0.449,-1.226,0
1512569201.971,0.224,0.471,-0.972,0
1512569201.991,0.269,0.434,-1.204,0
1512569202.010,0.269,0.486,-1.779,0
1512569202.030,0.464,0.628,-2.011,0
1512569202.050,0.740,0.852,-1.525,0
1512569202.069,0.434,0.755,-0.680,0
1512569202.089,-0.239,0.322,-0.007,0
1512569202.109,-0.643,0.082,0.486,0
1512569202.129,-0.464,0.157,0.322,0
1512569202.148,0.322,0.591,-0.299,0
1512569202.168,0.927,0.748,-1.107,0
1512569202.188,0.793,0.628,-1.794,0
1512569202.207,0.247,0.209,-2.176,0
1512569202.227,-0.164,-0.090,-2.295,0
1512569202.247,-0.075,-0.075,-2.183,0
1512569202.267,0.112,0.217,-1.817,0
1512569202.286,0.262,0.389,-1.279,0
1512569202.306,0.209,0.479,-0.860,0
1512569202.326,0.120,0.464,-0.815,0
1512569202.345,0.135,0.493,-0.927,0
1512569202.365,0.299,0.396,-1.129,4
1512569202.385,0.150,0.187,-1.338,0
1512569202.405,-0.142,0.007,-1.608,0
1512569202.424,-0.187,-0.022,-1.802,0
1512569202.444,0.037,0.097,-1.652,0
1512569202.464,0.164,0.277,-1.323,0
1512569202.483,0.209,0.419,-1.069,0
1512569202.503,0.404,0.501,-0.927,0
