timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1512656148.887,9.277,18.555,23.438,24.414,70.312,0
1512656148.891,12.207,21.973,19.531,22.949,-87.402,0
1512656148.894,16.602,22.461,26.855,23.926,-32.715,0
1512656148.898,17.578,24.414,22.949,26.367,145.996,0
1512656148.902,23.438,31.738,20.020,31.738,134.766,0
1512656148.906,29.297,38.574,26.367,38.086,-27.832,0
1512656148.910,33.203,38.574,26.367,39.062,-56.641,0
1512656148.914,40.527,39.551,23.438,41.504,70.312,0
1512656148.918,39.062,40.039,20.996,45.410,130.371,0
1512656148.922,35.645,39.062,19.531,40.527,30.762,0
1512656148.926,40.039,41.992,19.531,40.527,-74.219,0
1512656148.930,47.852,45.898,18.555,44.434,17.578,0
1512656148.934,54.199,49.316,20.020,40.039,153.320,0
1512656148.937,55.664,52.246,22.461,39.551,48.828,0
1512656148.941,62.012,54.199,20.508,40.039,-122.559,0
1512656148.945,74.707,51.758,18.066,36.133,-74.707,0
1512656148.949,86.914,52.246,17.090,38.086,111.328,0
1512656148.953,96.680,55.176,21.973,39.551,100.098,0
1512656148.957,104.980,53.711,23.926,38.574,-55.176,0
1512656148.961,112.793,48.340,20.508,37.109,-81.543,0
1512656148.965,125.488,41.992,20.996,36.621,62.012,0
1512656148.969,141.113,41.504,16.113,39.062,100.586,0
1512656148.973,154.785,42.969,17.578,42.480,-60.059,0
1512656148.977,161.621,37.598,24.414,44.434,-90.820,0
1512656148.980,167.480,35.156,26.855,44.922,64.941,0
1512656148.984,171.387,35.645,29.785,44.434,131.836,0
1512656148.988,178.223,32.227,28.320,48.340,2.441,0
1512656148.992,182.129,29.297,23.926,49.805,-100.098,0
1512656148.996,182.617,30.273,23.926,48.828,27.832,0
1512656149.000,185.547,35.645,28.809,50.781,152.344,0
1512656149.004,183.105,34.180,30.762,52.734,43.457,0
1512656149.008,176.758,29.297,34.180,54.688,-98.633,0
1512656149.012,171.387,32.227,34.180,53.711,-6.836,0
1512656149.016,166.016,36.133,33.203,49.316,181.641,0
1512656149.019,158.203,34.668,37.109,49.316,117.676,0
1512656149.023,149.414,33.691,36.133,51.270,-61.523,0
1512656149.027,139.648,34.668,36.133,48.828,-12.695,0
1512656149.031,128.418,31.250,37.598,49.316,138.672,0
1512656149.035,117.676,30.762,36.621,49.316,164.062,0
1512656149.039,112.305,33.691,35.156,47.852,28.320,0
1512656149.043,103.516,33.203,31.738,39.062,-24.902,0
1512656149.047,87.891,35.156,32.227,33.691,110.840,0
1512656149.051,83.496,37.598,32.715,34.668,135.742,0
1512656149.055,84.961,39.062,28.809,32.227,11.230,0
1512656149.059,77.637,35.645,28.809,31.738,-60.059,0
1512656149.062,78.613,39.062,29.785,33.691,21.484,0
1512656149.066,78.125,41.992,31.250,30.762,152.344,0
1512656149.070,71.777,39.062,28.809,28.320,127.441,0
1512656149.074,66.406,39.551,28.809,28.320,-11.230,0
1512656149.078,63.965,40.039,28.320,30.273,-8.789,0
1512656149.082,68.848,40.527,28.320,35.156,149.414,0
1512656149.086,70.312,40.039,31.738,39.551,129.395,0
1512656149.090,59.570,39.551,33.691,40.527,-21.484,0
1512656149.094,51.270,36.133,31.250,41.016,-11.230,0
1512656149.098,46.387,32.227,35.156,38.086,119.629,0
1512656149.102,38.574,32.715,41.992,38.574,154.297,0
1512656149.105,33.691,30.273,40.527,43.457,14.160,0
1512656149.109,26.855,27.832,38.574,45.898,-63.477,0
1512656149.113,21.973,26.367,37.598,46.387,59.082,0
1512656149.117,21.484,23.438,33.203,45.410,156.738,0
1512656149.121,19.531,20.508,31.738,42.969,40.527,0
1512656149.125,16.113,21.973,36.621,38.574,-119.141,0
1512656149.129,13.184,30.273,38.574,38.574,-41.016,0
1512656149.133,15.625,35.156,36.621,41.016,95.703,0
1512656149.137,20.508,35.156,34.180,44.922,25.391,0
1512656149.141,23.926,34.668,34.668,43.945,-138.184,0
1512656149.144,24.902,32.227,30.762,38.574,-115.723,0
1512656149.148,18.555,21.973,20.996,37.598,55.176,0
1512656149.152,10.254,17.578,20.996,36.621,49.805,0
1512656149.156,5.371,20.996,29.297,34.180,-142.578,0
1512656149.160,2.930,20.020,24.902,28.320,-149.902,0
1512656149.164,3.418,16.113,22.461,28.320,36.133,0
1512656149.168,-1.953,15.137,24.902,25.879,49.316,0
1512656149.172,-2.441,19.043,27.344,19.043,-74.219,0
1512656149.176,-0.488,22.949,26.855,18.066,-138.672,0
1512656149.180,-7.812,25.391,24.414,12.207,-56.152,0
1512656149.184,-13.184,23.926,21.484,12.695,70.801,0
1512656149.187,-10.742,24.414,27.344,13.672,-12.207,0
1512656149.191,-7.324,32.227,32.227,10.742,-163.574,0
1512656149.195,-13.184,35.156,30.273,8.301,-71.289,0
1512656149.199,-22.461,29.297,31.738,7.812,92.773,0
1512656149.203,-21.484,25.879,28.320,6.348,27.832,0
1512656149.207,-18.066,28.809,30.762,5.371,-86.426,0
1512656149.211,-18.555,28.809,34.668,6.348,-29.297,0
1512656149.215,-21.973,31.738,28.320,0.977,101.562,0
1512656149.219,-22.461,41.016,36.133,2.930,89.355,0
1512656149.223,-24.902,41.992,44.434,4.883,-35.156,0
1512656149.227,-24.902,38.574,38.086,0.977,-56.641,0
1512656149.230,-26.855,35.645,35.645,-3.906,88.379,0
1512656149.234,-29.297,33.691,37.109,-4.883,151.367,0
1512656149.238,-27.344,33.203,36.133,-0.977,16.602,0
1512656149.242,-25.879,33.203,36.133,-2.441,-106.445,0
1512656149.246,-24.414,29.785,36.621,-6.348,-10.254,0
1512656149.250,-25.391,29.297,36.133,-3.418,136.719,0
1512656149.254,-21.484,36.621,34.180,3.418,59.082,0
1512656149.258,-18.555,34.668,37.598,5.859,-109.375,0
1512656149.262,-18.555,27.344,42.480,5.859,-68.359,0
1512656149.266,-16.602,26.855,41.016,6.836,101.562,0
1512656149.269,-15.137,28.809,42.969,12.695,72.754,0
1512656149.273,-10.254,29.785,46.875,19.531,-119.141,0
1512656149.277,-2.441,28.320,49.805,21.484,-120.605,0
1512656149.281,-3.418,27.832,48.340,22.949,33.203,0
1512656149.285,-2.930,25.879,48.828,23.926,62.500,0
1512656149.289,0.977,28.809,50.293,26.367,-118.164,0
1512656149.293,0.977,30.273,50.781,30.762,-217.773,0
1512656149.297,-1.465,23.438,47.852,28.809,-46.387,0
1512656149.301,-0.977,21.973,48.828,26.855,41.016,0
1512656149.305,1.953,25.391,51.270,30.762,-88.867,0
1512656149.309,5.859,23.438,51.758,32.715,-204.102,0
1512656149.312,5.371,20.020,49.316,28.809,-101.074,0
1512656149.316,4.395,20.508,49.805,31.250,66.895,0
1512656149.320,3.418,20.508,49.316,33.691,-11.230,0
1512656149.324,2.441,16.113,44.434,26.855,-160.645,0
1512656149.328,5.371,16.602,41.504,23.926,-92.285,0
1512656149.332,9.766,19.531,40.527,25.391,73.242,0
1512656149.336,7.324,19.531,42.480,28.320,18.066,0
1512656149.340,8.301,21.484,41.992,30.273,-120.117,0
1512656149.344,11.719,21.973,40.039,24.902,-58.594,0
1512656149.348,11.230,21.484,43.945,24.414,101.074,0
1512656149.352,9.277,25.391,45.898,24.902,163.086,0
1512656149.355,3.906,26.367,41.016,22.949,21.973,0
