timestamps,X,Y,Z,Marker0
1512656149.104,-0.324,0.793,0.522,0
1512656149.123,-0.328,0.794,0.522,0
1512656149.143,-0.327,0.795,0.526,0
1512656149.163,-0.325,0.790,0.528,0
1512656149.183,-0.324,0.789,0.525,0
1512656149.202,-0.325,0.789,0.524,0
1512656149.222,-0.326,0.790,0.524,0
1512656149.242,-0.327,0.795,0.525,0
1512656149.261,-0.327,0.793,0.524,0
1512656149.281,-0.325,0.794,0.522,0
1512656149.301,-0.324,0.791,0.529,0
1512656149.321,-0.320,0.786,0.527,0
1512656149.340,-0.320,0.786,0.523,0
1512656149.360,-0.326,0.794,0.523,0
1512656149.380,-0.331,0.798,0.522,0
1512656149.399,-0.332,0.797,0.524,0
1512656149.419,-0.326,0.792,0.524,0
1512656149.439,-0.322,0.786,0.525,0
1512656149.458,-0.320,0.787,0.526,0
1512656149.478,-0.323,0.789,0.526,0
1512656149.498,-0.327,0.794,0.525,0
1512656149.518,-0.328,0.794,0.523,0
1512656149.537,-0.327,0.794,0.522,1
1512656149.557,-0.326,0.791,0.522,0
1512656149.577,-0.324,0.791,0.526,0
1512656149.596,-0.323,0.790,0.526,0
1512656149.616,-0.324,0.791,0.524,0
1512656149.636,-0.326,0.792,0.524,0
1512656149.656,-0.326,0.792,0.524,0
1512656149.675,-0.325,0.792,0.524,0
1512656149.695,-0.325,0.793,0.525,0
1512656149.715,-0.323,0.791,0.525,0
1512656149.734,-0.324,0.791,0.525,0
1512656149.754,-0.325,0.792,0.523,0
1512656149.774,-0.327,0.793,0.522,0
1512656149.793,-0.326,0.792,0.525,0
1512656149.813,-0.326,0.792,0.525,0
1512656149.833,-0.324,0.791,0.525,0
1512656149.853,-0.324,0.790,0.526,0
1512656149.872,-0.323,0.792,0.524,0
1512656149.892,-0.325,0.793,0.524,0
1512656149.912,-0.324,0.792,0.524,0
1512656149.931,-0.324,0.792,0.523,0
1512656149.951,-0.322,0.792,0.526,0
1512656149.971,-0.325,0.794,0.524,0
1512656149.991,-0.328,0.795,0.523,0
1512656150.010,-0.326,0.794,0.526,0
1512656150.030,-0.323,0.792,0.523,0
1512656150.050,-0.323,0.791,0.524,0
1512656150.069,-0.322,0.791,0.528,0
1512656150.089,-0.322,0.789,0.525,0
1512656150.109,-0.323,0.791,0.524,0
1512656150.128,-0.323,0.793,0.525,0
1512656150.148,-0.329,0.796,0.524,0
1512656150.168,-0.329,0.796,0.523,0
1512656150.188,-0.326,0.792,0.524,0
1512656150.207,-0.321,0.791,0.524,0
1512656150.227,-0.320,0.787,0.526,0
1512656150.247,-0.321,0.790,0.526,0
1512656150.266,-0.325,0.794,0.524,0
1512656150.286,-0.327,0.795,0.524,0
1512656150.306,-0.327,0.794,0.522,0
1512656150.326,-0.325,0.792,0.522,0
1512656150.345,-0.325,0.791,0.526,0
1512656150.365,-0.324,0.791,0.528,0
1512656150.385,-0.321,0.791,0.528,0
1512656150.404,-0.322,0.789,0.523,0
1512656150.424,-0.322,0.793,0.525,0
1512656150.444,-0.325,0.796,0.525,0
1512656150.463,-0.325,0.795,0.525,0
1512656150.483,-0.324,0.794,0.524,0
