timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1483718801.453,18.066,38.574,23.438,24.414,14.160,0
1483718801.457,12.207,26.855,10.254,13.672,15.137,0
1483718801.460,20.020,5.371,16.113,12.207,34.668,0
1483718801.464,28.320,28.320,24.902,10.742,35.156,0
1483718801.468,20.508,66.895,29.785,7.324,36.133,0
1483718801.472,25.391,82.031,28.320,27.832,34.668,0
1483718801.476,27.832,83.496,30.762,26.855,54.688,0
1483718801.480,26.367,50.781,30.273,24.902,61.035,0
1483718801.484,30.273,15.137,20.508,28.809,16.113,0
1483718801.488,36.133,47.852,16.113,29.297,2.441,0
1483718801.492,31.250,92.285,10.254,26.855,17.578,0
1483718801.496,33.203,87.402,20.996,26.367,32.715,0
1483718801.500,34.180,79.590,22.949,34.668,28.320,0
1483718801.503,28.320,59.082,15.625,15.137,41.992,0
1483718801.507,38.086,54.199,21.484,14.160,55.664,0
1483718801.511,24.902,58.105,19.531,16.602,33.203,0
1483718801.515,22.949,40.039,22.461,19.043,3.418,0
1483718801.519,37.598,45.898,22.461,20.020,-2.930,0
1483718801.523,37.109,61.523,14.160,21.484,20.996,0
1483718801.527,36.621,71.777,29.297,23.438,39.551,0
1483718801.531,35.156,52.246,42.480,6.348,27.832,0
1483718801.535,31.738,35.156,32.227,4.395,-11.230,0
1483718801.539,30.762,47.852,31.250,18.066,14.160,0
1483718801.543,47.852,43.945,41.504,37.109,80.078,0
1483718801.546,52.246,35.156,50.293,58.594,63.965,0
1483718801.550,50.781,57.129,57.129,47.363,17.578,0
1483718801.554,50.293,58.594,52.734,24.902,30.762,0
1483718801.558,36.133,30.273,42.969,26.855,54.199,0
1483718801.562,39.551,26.855,52.246,45.898,28.320,0
1483718801.566,50.293,43.945,60.059,50.293,15.137,0
1483718801.570,46.387,41.992,45.898,43.457,21.484,0
1483718801.574,46.387,42.969,39.062,34.668,24.414,0
1483718801.578,41.016,32.227,47.363,31.738,2.441,0
1483718801.582,42.969,6.348,43.457,41.992,-2.930,0
1483718801.585,45.410,37.109,38.574,46.875,61.035,0
1483718801.589,37.109,59.570,31.250,41.504,69.336,0
1483718801.593,40.039,52.246,33.203,43.457,44.922,0
1483718801.597,53.223,58.594,38.574,55.176,22.461,0
1483718801.601,62.500,59.082,33.203,63.477,41.504,0
1483718801.605,60.547,28.809,33.691,63.965,50.781,0
1483718801.609,61.035,34.180,35.645,62.012,60.547,0
1483718801.613,62.988,54.199,35.645,57.129,59.082,0
1483718801.617,56.152,52.734,38.086,62.988,27.344,0
1483718801.621,52.246,30.762,37.109,62.988,20.508,0
1483718801.625,62.012,-1.465,36.621,61.523,8.301,0
1483718801.628,68.359,11.230,38.086,60.547,44.922,0
1483718801.632,53.711,33.203,41.992,38.574,48.340,0
1483718801.636,49.805,35.156,41.016,29.785,21.973,0
1483718801.640,55.664,53.223,43.457,53.711,47.852,0
1483718801.644,46.875,83.008,52.734,63.477,62.012,0
1483718801.648,40.527,87.891,39.551,52.246,44.434,0
1483718801.652,41.992,67.383,30.273,48.828,28.809,0
1483718801.656,46.387,40.527,36.133,47.852,33.203,0
1483718801.660,51.270,42.480,39.062,49.805,50.781,0
1483718801.664,47.363,53.711,43.457,41.504,62.988,0
1483718801.668,41.504,51.758,47.852,43.457,9.766,0
1483718801.671,53.711,45.410,54.199,57.129,-8.301,0
1483718801.675,55.176,34.668,53.223,51.270,67.383,0
1483718801.679,37.109,41.016,44.922,41.992,56.152,0
1483718801.683,35.645,34.668,49.805,41.992,0.000,0
1483718801.687,42.969,44.434,57.617,41.992,9.766,0
1483718801.691,45.410,60.059,58.594,52.246,56.152,0
1483718801.695,34.180,62.012,57.617,44.434,46.387,0
1483718801.699,32.715,52.734,53.223,37.109,10.254,0
1483718801.703,37.109,42.969,55.176,35.645,25.391,0
1483718801.707,46.387,51.270,55.176,46.875,52.734,1
1483718801.710,54.199,55.176,48.340,67.383,40.039,0
1483718801.714,37.598,24.414,45.898,47.852,8.301,0
1483718801.718,31.738,15.625,50.781,37.598,-2.930,0
1483718801.722,38.086,51.270,47.363,29.297,32.227,0
1483718801.726,38.574,54.199,35.156,10.742,64.941,0
1483718801.730,40.527,54.688,37.109,13.672,52.734,0
1483718801.734,49.805,64.941,35.645,26.367,37.598,0
1483718801.738,49.316,35.156,44.922,22.949,51.270,0
1483718801.742,41.016,45.898,49.316,25.879,63.477,0
1483718801.746,34.180,70.801,48.340,45.410,52.246,0
1483718801.750,36.133,55.664,48.828,39.551,18.066,0
1483718801.753,42.969,49.316,37.598,23.438,11.230,0
1483718801.757,34.668,11.230,35.156,20.508,17.090,0
