timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1483709207.008,25.391,73.242,14.160,72.266,-157.227,0
1483709207.012,22.949,67.871,34.180,69.824,-178.711,0
1483709207.016,24.902,41.016,22.949,38.574,-163.574,0
1483709207.020,23.926,38.574,28.809,35.156,-146.973,0
1483709207.024,9.766,47.363,43.945,46.875,-171.875,0
1483709207.028,14.160,46.875,33.203,58.594,-172.852,0
1483709207.032,31.250,17.578,33.203,73.242,-184.570,0
1483709207.036,17.090,29.785,39.551,51.758,-197.266,0
1483709207.040,21.484,63.965,20.020,34.668,-154.785,0
1483709207.044,30.273,36.621,20.996,43.457,-179.199,0
1483709207.047,29.785,40.039,14.160,55.176,-194.824,0
1483709207.051,48.340,41.504,12.695,63.965,-131.836,0
1483709207.055,50.781,24.902,28.809,44.434,-115.723,0
1483709207.059,35.645,47.363,59.570,48.828,-141.602,0
1483709207.063,32.227,63.965,41.504,73.242,-135.254,0
1483709207.067,19.043,45.410,50.781,65.430,-119.141,0
1483709207.071,4.395,20.996,76.172,65.918,-101.562,0
1483709207.075,19.531,14.648,29.785,65.430,-82.520,0
1483709207.079,43.457,36.621,11.230,53.711,-83.008,0
1483709207.083,40.527,38.574,31.250,57.617,-40.039,0
1483709207.087,46.875,21.973,47.363,82.520,-32.227,0
1483709207.090,31.250,23.438,56.641,83.984,-28.809,0
1483709207.094,4.395,36.621,38.086,62.012,27.344,0
1483709207.098,5.371,33.203,27.344,50.293,21.484,0
1483709207.102,13.184,20.508,33.691,42.480,26.855,0
1483709207.106,21.484,22.461,42.480,45.410,69.336,0
1483709207.110,29.297,39.062,48.340,54.199,88.379,0
1483709207.114,27.344,39.062,46.875,69.336,96.680,0
1483709207.118,-1.953,22.461,50.293,66.406,131.348,0
1483709207.122,-7.324,22.461,49.805,48.828,125.977,0
1483709207.126,1.953,24.902,33.691,49.805,110.352,0
1483709207.129,11.719,20.508,20.020,63.477,126.465,0
1483709207.133,18.555,6.348,28.809,65.430,120.117,0
1483709207.137,23.438,10.254,35.645,47.363,135.254,0
1483709207.141,30.273,26.367,105.469,13.672,180.664,0
1483709207.145,27.344,48.340,72.266,39.062,176.758,0
1483709207.149,27.832,46.875,1.953,68.359,142.578,0
1483709207.153,22.461,31.250,22.949,48.828,166.992,0
1483709207.157,26.855,33.203,11.719,40.527,204.102,0
1483709207.161,22.461,20.996,23.438,34.668,215.332,0
1483709207.165,29.785,23.438,42.480,37.109,194.824,0
1483709207.169,29.785,35.645,32.715,40.039,180.664,0
1483709207.172,14.160,39.551,28.809,35.156,184.082,0
1483709207.176,6.348,34.180,32.227,19.531,168.457,0
1483709207.180,12.207,22.461,26.367,19.043,144.043,0
1483709207.184,19.043,23.926,25.391,33.691,170.898,0
1483709207.188,20.508,24.414,33.691,35.156,172.852,0
1483709207.192,43.457,35.156,38.574,27.344,106.934,0
1483709207.196,47.852,50.781,39.062,18.555,104.492,0
1483709207.200,31.250,32.227,34.180,20.508,140.625,0
1483709207.204,35.156,34.180,42.480,31.250,99.121,0
1483709207.208,43.457,46.875,70.312,31.738,67.871,0
1483709207.212,37.109,26.367,86.914,27.344,85.938,0
1483709207.215,43.945,27.832,24.414,24.414,85.938,0
1483709207.219,43.457,45.410,-27.344,22.949,54.688,0
1483709207.223,42.969,33.691,-15.625,36.133,-17.090,0
1483709207.227,50.781,13.672,-5.859,27.344,-12.695,0
1483709207.231,45.898,43.457,8.301,21.973,4.883,0
1483709207.235,35.645,55.176,20.020,21.484,-23.438,0
1483709207.239,40.527,42.480,17.578,12.695,-42.480,0
1483709207.243,50.293,35.156,12.207,13.184,-22.461,0
1483709207.247,68.359,20.020,10.742,25.879,-16.113,0
1483709207.251,60.059,20.508,1.465,18.066,-38.086,0
1483709207.254,41.992,18.555,-12.207,-8.301,-50.293,0
1483709207.258,41.016,9.766,-18.066,-20.996,-47.852,0
1483709207.262,41.992,13.672,-4.395,-6.348,-64.453,0
1483709207.266,53.711,5.371,6.836,5.859,-115.234,0
1483709207.270,44.434,-0.977,14.160,-3.418,-90.332,0
1483709207.274,44.922,21.484,-2.930,0.977,-80.078,0
1483709207.278,64.941,33.203,-39.062,8.789,-116.211,0
1483709207.282,59.570,25.879,17.578,-6.348,-147.461,0
1483709207.286,41.992,24.414,62.012,-23.926,-138.184,0
1483709207.290,73.242,37.598,-11.230,8.301,-135.742,0
1483709207.294,95.703,39.551,-40.527,52.734,-166.992,0
1483709207.297,77.148,33.691,-7.324,54.688,-176.758,0
1483709207.301,71.289,38.086,11.230,49.316,-174.316,0
1483709207.305,84.961,28.320,20.996,40.039,-150.391,0
1483709207.309,94.238,23.438,25.391,22.461,-144.043,0
1483709207.313,83.496,24.902,34.180,11.719,-145.996,0
1483709207.317,77.148,8.301,17.090,18.066,-123.535,0
1483709207.321,85.449,7.812,12.695,30.762,-140.625,0
1483709207.325,82.031,21.484,18.066,43.457,-116.211,0
1483709207.329,67.871,29.785,12.207,43.945,-110.840,0
1483709207.333,51.270,34.668,16.113,26.855,-150.391,0
1483709207.337,47.363,27.832,12.207,19.043,-117.188,0
1483709207.340,54.199,17.090,22.461,27.344,-84.961,0
1483709207.344,49.805,7.812,16.602,32.227,-72.266,0
1483709207.348,39.551,11.719,20.020,32.227,-76.172,0
1483709207.352,24.414,14.160,92.285,20.996,-80.566,0
1483709207.356,24.902,15.137,83.008,11.230,-30.273,0
1483709207.360,35.156,7.812,-32.227,24.414,33.691,0
1483709207.364,33.691,-14.160,-48.828,25.391,-16.602,0
1483709207.368,23.438,-4.395,-12.695,10.254,-45.898,0
1483709207.372,14.160,7.324,1.465,0.977,-29.297,0
1483709207.376,4.883,6.836,-9.277,8.789,12.207,0
1483709207.379,-9.277,-0.977,-14.160,16.602,-13.672,0
1483709207.383,-20.508,-9.766,17.578,21.973,1.953,0
1483709207.387,-23.438,1.953,6.348,38.086,24.902,0
1483709207.391,-12.207,14.160,-3.906,19.043,-2.930,0
1483709207.395,2.930,11.719,8.301,6.836,-21.484,0
1483709207.399,-5.371,13.672,22.949,28.809,-11.230,0
1483709207.403,-21.484,11.230,33.691,37.109,30.273,0
1483709207.407,-24.902,3.418,16.602,43.457,38.574,0
1483709207.411,-41.016,3.418,2.441,27.832,-15.137,0
1483709207.415,-37.109,4.883,15.625,37.598,-55.664,0
1483709207.419,-38.086,-4.395,44.922,46.875,-16.602,0
1483709207.422,-61.523,-6.836,52.246,50.293,1.465,0
1483709207.426,-55.664,6.348,57.617,41.992,51.270,0
1483709207.430,-33.203,18.066,31.250,17.090,50.293,0
1483709207.434,-28.320,-2.930,1.953,17.578,17.090,0
1483709207.438,-33.691,-17.578,3.906,20.996,40.039,0
