timestamps,X,Y,Z,Marker0
1483523502.408,-0.008,0.915,0.431,0
1483523502.428,-0.007,0.916,0.432,0
1483523502.448,-0.007,0.914,0.433,0
1483523502.467,-0.007,0.914,0.433,0
1483523502.487,-0.008,0.912,0.431,0
1483523502.507,-0.007,0.913,0.432,0
1483523502.526,-0.008,0.917,0.433,0
1483523502.546,-0.009,0.919,0.433,0
1483523502.566,-0.010,0.917,0.433,0
1483523502.586,-0.008,0.914,0.432,0
1483523502.605,-0.008,0.912,0.433,0
1483523502.625,-0.008,0.912,0.433,0
1483523502.645,-0.010,0.912,0.432,0
1483523502.664,-0.010,0.915,0.432,0
1483523502.684,-0.008,0.918,0.432,0
1483523502.704,-0.008,0.918,0.433,0
1483523502.724,-0.007,0.914,0.432,0
1483523502.743,-0.008,0.911,0.433,0
1483523502.763,-0.007,0.910,0.433,0
1483523502.783,-0.007,0.912,0.434,0
1483523502.802,-0.006,0.916,0.432,0
1483523502.822,-0.008,0.916,0.430,0
1483523502.842,-0.008,0.917,0.431,0
1483523502.862,-0.007,0.916,0.431,0
1483523502.881,-0.006,0.915,0.431,0
1483523502.901,-0.007,0.913,0.432,0
1483523502.921,-0.007,0.913,0.431,0
1483523502.940,-0.007,0.915,0.431,0
1483523502.960,-0.007,0.915,0.432,0
1483523502.980,-0.006,0.915,0.432,0
1483523503.000,-0.006,0.915,0.432,0
1483523503.019,-0.006,0.914,0.432,0
1483523503.039,-0.006,0.915,0.432,0
1483523503.059,-0.005,0.915,0.432,0
1483523503.078,-0.006,0.915,0.430,0
1483523503.098,-0.007,0.914,0.433,0
1483523503.118,-0.005,0.913,0.432,0
1483523503.138,-0.007,0.915,0.430,0
1483523503.157,-0.006,0.914,0.432,0
1483523503.177,-0.004,0.916,0.433,0
1483523503.197,-0.004,0.914,0.432,0
1483523503.216,-0.005,0.913,0.431,0
1483523503.236,-0.005,0.914,0.431,0
1483523503.256,-0.007,0.917,0.431,0
1483523503.275,-0.006,0.918,0.432,0
1483523503.295,-0.008,0.918,0.432,0
1483523503.315,-0.008,0.917,0.430,0
1483523503.335,-0.007,0.915,0.431,0
1483523503.354,-0.006,0.913,0.432,0
1483523503.374,-0.008,0.913,0.433,0
