timestamps,X,Y,Z,Marker0
1483444854.003,-0.934,0.350,0.014,0
1483444854.022,-0.927,0.346,0.010,0
1483444854.042,-0.924,0.344,0.008,0
1483444854.062,-0.930,0.343,0.008,0
1483444854.081,-0.931,0.339,0.016,0
1483444854.101,-0.933,0.336,0.020,0
1483444854.121,-0.939,0.335,0.018,0
1483444854.140,-0.940,0.335,0.012,0
1483444854.160,-0.932,0.331,0.014,0
1483444854.180,-0.930,0.335,0.017,0
1483444854.199,-0.932,0.337,0.014,0
1483444854.219,-0.933,0.338,0.015,0
1483444854.239,-0.933,0.340,0.013,0
1483444854.258,-0.934,0.342,0.011,0
1483444854.278,-0.936,0.340,0.011,0
1483444854.298,-0.930,0.338,0.018,0
1483444854.317,-0.933,0.340,0.021,0
1483444854.337,-0.932,0.344,0.019,0
1483444854.357,-0.928,0.343,0.012,0
1483444854.376,-0.924,0.347,0.010,0
1483444854.396,-0.927,0.351,0.010,0
1483444854.416,-0.932,0.352,0.016,0
1483444854.435,-0.937,0.353,0.020,0
1483444854.455,-0.931,0.353,0.017,0
1483444854.475,-0.933,0.351,0.015,0
1483444854.494,-0.933,0.354,0.013,0
1483444854.514,-0.931,0.355,0.013,0
1483444854.533,-0.934,0.356,0.009,0
1483444854.553,-0.932,0.351,0.011,0
1483444854.573,-0.929,0.355,0.020,0
1483444854.592,-0.926,0.358,0.020,0
1483444854.612,-0.928,0.356,0.020,0
1483444854.632,-0.931,0.354,0.018,0
1483444854.651,-0.929,0.355,0.017,0
1483444854.671,-0.931,0.357,0.013,0
1483444854.691,-0.924,0.355,0.014,1
1483444854.710,-0.922,0.354,0.013,0
1483444854.730,-0.923,0.354,0.016,0
1483444854.750,-0.928,0.353,0.018,0
1483444854.769,-0.927,0.354,0.023,0
1483444854.789,-0.929,0.357,0.021,0
1483444854.809,-0.932,0.354,0.019,0
1483444854.828,-0.932,0.351,0.019,0
1483444854.848,-0.932,0.353,0.018,0
1483444854.868,-0.933,0.351,0.018,0
1483444854.887,-0.928,0.348,0.019,0
1483444854.907,-0.919,0.351,0.022,0
1483444854.927,-0.922,0.354,0.018,0
1483444854.946,-0.922,0.353,0.020,0
1483444854.966,-0.925,0.353,0.020,0
1483444854.986,-0.928,0.358,0.016,0
1483444855.005,-0.930,0.360,0.020,0
1483444855.025,-0.934,0.359,0.023,0
1483444855.045,-0.936,0.359,0.028,0
1483444855.064,-0.932,0.363,0.021,0
1483444855.084,-0.926,0.360,0.020,0
1483444855.104,-0.919,0.359,0.018,0
1483444855.123,-0.919,0.358,0.025,0
1483444855.143,-0.916,0.360,0.032,0
1483444855.163,-0.913,0.360,0.030,0
1483444855.182,-0.922,0.359,0.032,0
1483444855.202,-0.930,0.361,0.029,0
1483444855.222,-0.933,0.362,0.022,0
1483444855.241,-0.932,0.360,0.027,0
1483444855.261,-0.926,0.363,0.030,0
1483444855.281,-0.925,0.367,0.028,0
