timestamps,X,Y,Z,Marker0
1483444854.237,0.284,0.254,-3.903,0
1483444854.256,0.531,0.284,-4.052,0
1483444854.276,0.568,0.314,-4.000,0
1483444854.296,0.359,0.060,-4.052,0
1483444854.315,0.538,0.007,-4.322,0
1483444854.335,1.241,-0.164,-4.710,0
1483444854.355,1.660,-0.322,-4.733,0
1483444854.374,1.555,-0.538,-4.808,0
1483444854.394,0.994,-0.636,-5.189,0
1483444854.413,0.082,-0.314,-5.428,0
1483444854.433,-0.097,-0.479,-5.466,0
1483444854.453,0.456,-0.598,-5.084,0
1483444854.472,0.927,-0.172,-4.598,0
1483444854.492,1.032,-0.045,-4.404,0
1483444854.512,0.905,-0.127,-4.299,0
1483444854.531,0.845,0.135,-3.776,0
1483444854.551,0.314,0.613,-3.021,0
1483444854.571,0.007,0.441,-2.789,0
1483444854.590,0.224,0.299,-3.170,0
1483444854.610,0.471,0.486,-3.155,0
1483444854.630,0.972,0.426,-3.110,0
1483444854.649,1.630,-0.037,-2.983,0
1483444854.669,1.951,0.067,-2.744,0
1483444854.689,1.622,0.351,-2.251,1
1483444854.708,1.166,0.650,-1.854,0
1483444854.728,0.262,1.204,-1.675,0
1483444854.748,-0.456,1.391,-1.742,0
1483444854.767,-0.583,1.039,-2.176,0
1483444854.787,-0.037,0.523,-2.467,0
1483444854.807,0.307,0.501,-2.325,0
1483444854.826,0.426,0.920,-2.213,0
1483444854.846,0.733,1.159,-2.460,0
1483444854.866,0.875,1.249,-2.677,0
1483444854.885,0.905,1.017,-2.849,0
1483444854.905,0.837,0.710,-3.447,0
1483444854.925,0.636,0.591,-3.910,0
1483444854.944,0.000,0.755,-3.993,0
1483444854.964,-0.449,0.867,-3.708,0
1483444854.984,-0.815,1.062,-3.731,0
1483444855.003,-1.017,0.763,-3.581,0
1483444855.023,-0.837,0.217,-3.492,0
1483444855.043,-0.449,0.441,-3.634,0
1483444855.062,0.284,1.122,-3.791,0
1483444855.082,0.434,1.637,-3.559,0
1483444855.102,0.082,1.735,-3.380,0
1483444855.121,-0.763,1.727,-3.477,0
1483444855.141,-1.450,1.241,-3.851,0
1483444855.161,-1.503,0.471,-4.015,0
1483444855.180,-1.346,0.142,-3.910,0
1483444855.200,-1.009,0.202,-4.030,0
1483444855.220,-0.718,0.733,-4.157,0
1483444855.239,-0.688,0.680,-4.284,0
1483444855.259,0.202,-0.583,-4.748,0
1483444855.279,1.017,-0.695,-5.114,0
1483444855.298,1.264,-0.351,-5.002,0
1483444855.318,1.249,-0.351,-4.666,0
1483444855.338,1.114,-0.247,-4.172,0
1483444855.357,0.778,-0.239,-3.783,0
1483444855.377,0.419,-0.680,-3.634,0
1483444855.397,0.187,-0.464,-3.634,0
1483444855.416,0.052,0.127,-3.694,0
1483444855.436,-0.224,0.658,-3.851,0
1483444855.456,-0.471,0.419,-4.112,0
1483444855.475,-0.882,0.396,-4.673,0
1483444855.495,-1.256,0.688,-5.451,0
1483444855.515,-1.450,0.598,-6.236,0
1483444855.534,-1.391,0.456,-6.535,0
