timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1483444854.505,-25.391,36.133,42.480,39.062,249.512,0
1483444854.509,-24.414,36.621,-11.230,44.434,225.098,0
1483444854.513,-36.621,24.414,-2.930,30.762,233.887,0
1483444854.517,-42.480,21.973,35.156,25.391,219.238,0
1483444854.521,-33.203,31.250,42.969,23.438,188.965,0
1483444854.525,-21.973,33.691,5.859,33.691,208.984,0
1483444854.529,-23.438,36.621,26.367,55.664,236.328,0
1483444854.533,-32.715,33.691,93.262,50.293,227.539,0
1483444854.536,-31.738,30.762,72.754,37.109,162.109,0
1483444854.540,-31.250,30.273,-2.930,36.621,186.523,0
1483444854.544,-34.180,24.414,0.000,26.367,245.605,0
1483444854.548,-30.762,26.367,23.926,24.414,221.680,0
1483444854.552,-24.902,35.645,-26.367,43.945,208.984,0
1483444854.556,-38.086,28.809,-6.348,33.203,224.121,0
1483444854.560,-45.898,20.508,25.391,21.484,232.422,0
1483444854.564,-30.762,29.785,2.930,34.180,242.676,0
1483444854.568,-30.762,25.879,65.918,20.508,242.676,0
1483444854.572,-40.039,23.438,91.797,7.812,229.004,0
1483444854.576,-24.902,41.504,44.922,36.133,221.191,0
1483444854.579,-24.414,43.457,44.434,50.781,216.309,0
1483444854.583,-32.715,34.180,29.785,48.340,228.027,0
1483444854.587,-33.203,34.180,-34.180,44.922,264.160,0
1483444854.591,-28.809,40.039,-58.594,43.457,280.273,0
1483444854.595,-20.996,42.480,10.742,47.852,248.535,0
1483444854.599,-37.598,27.344,112.305,34.668,241.699,0
1483444854.603,-52.246,15.625,97.168,13.672,220.215,0
1483444854.607,-42.480,18.066,65.430,21.484,184.082,0
1483444854.611,-33.691,30.273,34.668,43.457,187.988,0
1483444854.615,-30.762,38.086,-29.297,47.363,190.918,0
1483444854.619,-30.273,34.668,-49.805,48.340,180.664,0
1483444854.622,-41.504,24.414,35.645,28.320,155.273,0
1483444854.626,-45.898,21.484,62.500,17.578,128.906,0
1483444854.630,-37.598,20.508,-42.969,22.461,148.926,0
1483444854.634,-25.391,20.508,-41.992,41.504,187.012,0
1483444854.638,-27.344,27.344,51.270,50.781,156.250,0
1483444854.642,-36.133,21.484,85.938,33.691,99.609,0
1483444854.646,-50.293,9.766,61.523,17.090,125.000,0
1483444854.650,-43.945,20.020,74.707,12.695,153.320,0
1483444854.654,-20.996,37.598,9.277,42.480,143.555,0
1483444854.658,-20.508,41.504,-72.754,60.547,164.062,0
1483444854.661,-35.156,32.227,36.133,36.621,153.320,0
1483444854.665,-40.039,22.461,60.547,21.484,159.668,0
1483444854.669,-34.180,29.297,76.172,30.273,145.020,0
1483444854.673,-28.320,26.855,91.797,22.461,87.402,0
1483444854.677,-29.785,19.531,21.973,17.578,94.727,0
1483444854.681,-32.715,26.367,27.344,29.785,118.652,0
1483444854.685,-38.086,30.273,17.090,24.414,130.859,0
1483444854.689,-37.598,29.785,-2.441,24.414,127.441,1
1483444854.693,-37.598,20.508,23.438,31.250,105.957,0
1483444854.697,-29.785,19.531,16.113,40.039,94.727,0
1483444854.701,-21.973,35.156,20.508,55.664,87.891,0
1483444854.704,-20.020,45.898,37.109,46.875,102.051,0
1483444854.708,-16.602,41.504,41.504,39.551,114.746,0
1483444854.712,-25.391,32.715,67.383,37.109,84.473,0
1483444854.716,-29.785,32.715,60.059,34.180,50.781,0
1483444854.720,-31.738,34.180,17.578,30.762,86.426,0
1483444854.724,-40.039,34.668,28.809,22.461,110.840,0
1483444854.728,-32.227,40.039,31.738,33.691,89.355,0
1483444854.732,-37.598,34.180,38.574,27.832,89.844,0
1483444854.736,-46.875,27.344,28.809,18.066,85.938,0
1483444854.740,-41.992,32.715,31.738,14.648,75.195,0
1483444854.744,-32.227,40.039,13.184,33.691,84.473,0
1483444854.747,-41.992,33.203,-5.371,37.598,113.770,0
1483444854.751,-51.758,29.297,29.297,29.297,115.234,0
1483444854.755,-30.762,40.527,0.977,42.969,70.801,0
1483444854.759,-18.066,38.574,-26.855,47.852,33.203,0
1483444854.763,-25.391,28.809,-21.484,46.387,30.273,0
1483444854.767,-42.480,31.250,78.125,22.949,55.664,0
1483444854.771,-53.711,28.809,116.699,7.812,59.570,0
1483444854.775,-45.410,27.832,79.590,12.695,19.531,0
1483444854.779,-45.898,27.832,49.316,6.836,45.410,0
1483444854.783,-57.617,23.438,27.344,10.742,64.453,0
1483444854.786,-45.898,31.250,-3.906,28.320,24.414,0
1483444854.790,-31.738,40.527,-24.414,35.156,17.578,0
1483444854.794,-27.832,37.109,9.277,37.109,10.742,0
1483444854.798,-29.297,30.273,-47.363,39.062,35.156,0
1483444854.802,-27.832,31.738,-36.621,40.527,43.457,0
1483444854.806,-30.762,31.250,45.898,36.133,-12.695,0
1483444854.810,-51.270,11.719,70.801,15.625,-29.785,0
1483444854.814,-67.871,1.465,98.145,-1.465,-0.977,0
1483444854.818,-41.992,9.766,5.859,17.090,-5.371,0
1483444854.822,-10.254,27.344,-94.238,44.434,-45.410,0
1483444854.826,-17.578,50.781,-18.066,45.898,-42.969,0
1483444854.829,-37.109,41.992,72.266,36.133,3.906,0
1483444854.833,-50.781,8.301,104.492,22.949,2.930,0
1483444854.837,-43.457,8.301,104.492,23.438,-9.277,0
1483444854.841,-34.668,29.297,55.664,34.180,13.672,0
1483444854.845,-41.992,24.902,36.133,33.691,25.391,0
1483444854.849,-40.039,26.367,-38.574,40.039,25.879,0
1483444854.853,-29.297,42.969,-94.727,52.734,24.902,0
1483444854.857,-38.086,28.320,-0.488,32.227,30.762,0
1483444854.861,-47.852,12.695,91.309,16.602,15.137,0
1483444854.865,-44.922,23.438,27.832,25.391,20.508,0
1483444854.869,-43.945,25.391,31.738,24.414,32.715,0
1483444854.872,-47.363,20.996,81.543,21.973,52.734,0
1483444854.876,-36.133,23.438,-109.863,34.180,69.336,0
1483444854.880,-46.875,11.719,-69.336,22.949,65.918,0
1483444854.884,-62.988,8.789,139.160,2.930,63.477,0
1483444854.888,-48.340,14.160,112.305,13.184,75.195,0
1483444854.892,-48.340,13.672,26.855,26.367,65.918,0
1483444854.896,-36.621,34.180,-99.121,38.086,64.453,0
1483444854.900,-36.133,35.645,-29.297,26.855,75.684,0
1483444854.904,-70.312,5.371,118.164,-6.836,76.660,0
1483444854.908,-49.316,12.695,22.949,13.672,86.914,0
1483444854.911,-33.691,22.949,19.531,39.551,77.637,0
1483444854.915,-67.383,4.395,109.863,6.348,104.980,0
1483444854.919,-72.266,7.812,62.012,-9.766,125.000,0
1483444854.923,-51.758,20.996,26.367,16.113,90.820,0
1483444854.927,-35.645,28.320,-9.766,40.039,102.539,0
1483444854.931,-25.879,37.109,-96.680,47.852,120.117,0
1483444854.935,-40.527,23.438,-64.453,33.691,113.770,0
1483444854.939,-59.082,0.488,66.406,13.184,102.539,0
1483444854.943,-53.711,3.906,121.582,6.836,71.777,0
1483444854.947,-51.758,19.531,118.652,11.719,89.844,0
1483444854.951,-47.363,22.949,70.312,17.578,102.539,0
1483444854.954,-15.625,44.434,23.926,46.875,64.453,0
1483444854.958,-6.836,54.199,-41.016,56.641,53.223,0
1483444854.962,-38.086,25.879,-28.809,30.762,104.980,0
1483444854.966,-46.875,7.324,112.305,18.555,107.422,0
1483444854.970,-43.457,10.254,55.176,13.672,71.289,0
1483444854.974,-39.062,23.438,-81.055,25.879,85.449,0
1483444854.978,-38.086,23.438,22.949,29.785,90.332,0
1483444854.982,-33.691,22.461,132.324,25.879,87.402,0
1483444854.986,-26.855,27.344,83.008,30.762,103.516,0
1483444854.990,-18.555,36.621,-28.809,46.387,83.008,0
