timestamps,X,Y,Z,Marker0
1505860749.622,-0.312,0.123,0.940,0
1505860749.641,-0.317,0.125,0.937,0
1505860749.661,-0.319,0.126,0.927,0
1505860749.681,-0.322,0.126,0.925,0
1505860749.700,-0.327,0.123,0.922,0
1505860749.720,-0.335,0.122,0.919,0
1505860749.740,-0.339,0.122,0.917,0
1505860749.760,-0.341,0.122,0.917,0
1505860749.779,-0.346,0.121,0.917,0
1505860749.799,-0.351,0.122,0.917,0
1505860749.819,-0.358,0.123,0.916,0
1505860749.838,-0.363,0.123,0.911,0
1505860749.858,-0.367,0.125,0.912,0
1505860749.878,-0.369,0.125,0.909,0
1505860749.898,-0.370,0.125,0.909,0
1505860749.917,-0.368,0.125,0.908,0
1505860749.937,-0.365,0.126,0.909,0
1505860749.957,-0.364,0.125,0.909,0
1505860749.976,-0.366,0.124,0.910,0
1505860749.996,-0.367,0.124,0.913,0
1505860750.016,-0.366,0.124,0.911,0
1505860750.035,-0.367,0.125,0.908,0
1505860750.055,-0.370,0.125,0.906,0
1505860750.075,-0.370,0.124,0.907,0
1505860750.095,-0.371,0.122,0.907,0
1505860750.114,-0.373,0.122,0.909,0
1505860750.134,-0.372,0.124,0.908,0
1505860750.154,-0.372,0.123,0.908,0
1505860750.173,-0.376,0.117,0.914,0
1505860750.193,-0.379,0.118,0.911,0
1505860750.213,-0.376,0.122,0.903,0
1505860750.233,-0.372,0.120,0.896,0
1505860750.252,-0.371,0.121,0.898,0
1505860750.272,-0.366,0.122,0.903,0
1505860750.292,-0.365,0.122,0.910,0
1505860750.311,-0.369,0.120,0.915,0
1505860750.331,-0.370,0.122,0.912,0
1505860750.351,-0.371,0.122,0.910,0
1505860750.371,-0.374,0.121,0.906,0
1505860750.390,-0.378,0.122,0.902,0
1505860750.410,-0.375,0.123,0.902,0
1505860750.430,-0.372,0.123,0.905,0
1505860750.449,-0.369,0.124,0.909,0
1505860750.469,-0.363,0.124,0.915,0
1505860750.489,-0.363,0.126,0.915,0
1505860750.508,-0.363,0.127,0.913,0
1505860750.528,-0.363,0.128,0.910,0
1505860750.548,-0.360,0.128,0.910,0
1505860750.568,-0.359,0.129,0.910,0
1505860750.587,-0.358,0.128,0.912,0
1505860750.607,-0.361,0.128,0.914,0
1505860750.627,-0.361,0.128,0.913,0
1505860750.646,-0.361,0.127,0.912,0
1505860750.666,-0.361,0.127,0.911,0
1505860750.686,-0.359,0.127,0.911,0
1505860750.706,-0.358,0.126,0.913,0
1505860750.725,-0.358,0.126,0.915,0
1505860750.745,-0.355,0.126,0.916,0
1505860750.765,-0.354,0.126,0.912,0
1505860750.784,-0.355,0.123,0.913,0
1505860750.804,-0.356,0.122,0.913,0
1505860750.824,-0.354,0.123,0.912,0
1505860750.843,-0.354,0.121,0.915,0
1505860750.863,-0.353,0.122,0.915,0
1505860750.883,-0.350,0.123,0.915,0
1505860750.903,-0.349,0.122,0.916,0
1505860750.922,-0.347,0.124,0.917,0
1505860750.942,-0.347,0.123,0.920,0
1505860750.962,-0.348,0.121,0.917,0
1505860750.981,-0.348,0.120,0.917,0
1505860751.001,-0.352,0.119,0.916,0
1505860751.021,-0.352,0.117,0.917,0
1505860751.041,-0.354,0.117,0.919,0
1505860751.060,-0.355,0.118,0.916,0
1505860751.080,-0.351,0.119,0.912,0
1505860751.100,-0.345,0.118,0.912,0
1505860751.119,-0.338,0.119,0.918,0
1505860751.139,-0.337,0.120,0.922,0
1505860751.159,-0.340,0.119,0.924,0
1505860751.178,-0.343,0.118,0.921,0
1505860751.198,-0.345,0.119,0.918,0
1505860751.218,-0.348,0.117,0.916,0
1505860751.238,-0.349,0.116,0.915,0
1505860751.257,-0.347,0.117,0.915,0
1505860751.277,-0.345,0.117,0.918,0
1505860751.297,-0.341,0.118,0.919,0
1505860751.316,-0.339,0.119,0.922,0
1505860751.336,-0.342,0.117,0.924,0
1505860751.356,-0.348,0.118,0.920,0
1505860751.376,-0.351,0.117,0.914,0
1505860751.395,-0.352,0.115,0.911,0
1505860751.415,-0.350,0.115,0.915,0
1505860751.435,-0.347,0.116,0.918,0
1505860751.454,-0.346,0.117,0.919,0
1505860751.474,-0.346,0.117,0.919,0
1505860751.494,-0.345,0.119,0.919,0
1505860751.513,-0.344,0.119,0.920,0
1505860751.533,-0.344,0.118,0.919,0
1505860751.553,-0.343,0.118,0.921,0
1505860751.573,-0.344,0.118,0.920,0
1505860751.592,-0.344,0.119,0.918,0
1505860751.612,-0.345,0.116,0.919,0
1505860751.632,-0.345,0.116,0.920,0
1505860751.651,-0.346,0.115,0.919,0
1505860751.671,-0.344,0.118,0.918,0
1505860751.691,-0.342,0.118,0.918,0
1505860751.711,-0.342,0.118,0.922,0
1505860751.730,-0.340,0.118,0.921,0
1505860751.750,-0.339,0.120,0.919,0
1505860751.770,-0.338,0.118,0.923,0
1505860751.789,-0.339,0.118,0.920,0
1505860751.809,-0.339,0.117,0.923,0
1505860751.829,-0.339,0.117,0.921,0
1505860751.849,-0.344,0.116,0.920,0
1505860751.868,-0.344,0.117,0.918,0
1505860751.888,-0.345,0.114,0.919,0
1505860751.908,-0.345,0.114,0.924,0
1505860751.927,-0.347,0.116,0.919,0
1505860751.947,-0.338,0.118,0.914,0
1505860751.967,-0.336,0.115,0.920,0
1505860751.986,-0.334,0.115,0.925,0
1505860752.006,-0.333,0.117,0.923,0
1505860752.026,-0.336,0.117,0.919,0
1505860752.046,-0.343,0.115,0.918,0
1505860752.065,-0.348,0.116,0.917,0
1505860752.085,-0.349,0.114,0.916,0
1505860752.105,-0.350,0.114,0.917,0
1505860752.124,-0.345,0.116,0.916,0
1505860752.144,-0.340,0.119,0.919,0
1505860752.164,-0.339,0.119,0.924,0
1505860752.184,-0.338,0.120,0.922,0
1505860752.203,-0.344,0.119,0.924,0
1505860752.223,-0.350,0.120,0.919,0
1505860752.243,-0.351,0.119,0.914,0
1505860752.262,-0.347,0.118,0.913,0
1505860752.282,-0.347,0.119,0.919,0
1505860752.302,-0.345,0.118,0.919,0
1505860752.321,-0.342,0.119,0.921,0
1505860752.341,-0.340,0.121,0.921,0
1505860752.361,-0.339,0.120,0.921,0
1505860752.381,-0.339,0.120,0.921,0
1505860752.400,-0.340,0.120,0.922,0
1505860752.420,-0.338,0.119,0.920,0
1505860752.440,-0.339,0.118,0.920,0
1505860752.459,-0.341,0.118,0.922,0
1505860752.479,-0.341,0.117,0.921,0
1505860752.499,-0.339,0.117,0.918,0
1505860752.519,-0.341,0.116,0.920,0
1505860752.538,-0.341,0.116,0.917,0
1505860752.558,-0.340,0.117,0.918,0
1505860752.578,-0.340,0.118,0.922,0
1505860752.597,-0.342,0.118,0.923,0
1505860752.617,-0.342,0.118,0.921,0
1505860752.637,-0.341,0.118,0.920,0
1505860752.656,-0.340,0.117,0.919,0
1505860752.676,-0.342,0.117,0.921,0
1505860752.696,-0.343,0.117,0.921,0
1505860752.716,-0.344,0.117,0.917,0
1505860752.735,-0.344,0.116,0.919,0
1505860752.755,-0.347,0.114,0.921,0
1505860752.775,-0.348,0.113,0.922,0
1505860752.794,-0.347,0.115,0.916,0
1505860752.814,-0.344,0.116,0.915,0
1505860752.834,-0.338,0.117,0.919,0
1505860752.854,-0.333,0.118,0.924,0
1505860752.873,-0.333,0.118,0.923,0
1505860752.893,-0.337,0.116,0.924,0
1505860752.913,-0.340,0.116,0.921,0
1505860752.932,-0.346,0.116,0.918,0
1505860752.952,-0.353,0.112,0.916,0
1505860752.972,-0.364,0.112,0.912,0
1505860752.991,-0.376,0.109,0.909,0
1505860753.011,-0.395,0.104,0.904,0
1505860753.031,-0.411,0.102,0.897,1
1505860753.051,-0.416,0.108,0.894,0
1505860753.070,-0.404,0.114,0.900,0
1505860753.090,-0.398,0.117,0.909,0
1505860753.110,-0.398,0.119,0.908,0
1505860753.129,-0.392,0.123,0.914,0
1505860753.149,-0.383,0.126,0.916,0
1505860753.169,-0.370,0.135,0.914,0
1505860753.189,-0.348,0.141,0.921,0
1505860753.208,-0.332,0.144,0.933,0
1505860753.228,-0.320,0.142,0.945,0
1505860753.248,-0.310,0.139,0.942,0
1505860753.267,-0.305,0.129,0.938,0
1505860753.287,-0.300,0.123,0.932,0
1505860753.307,-0.288,0.117,0.929,0
1505860753.327,-0.286,0.103,0.931,0
1505860753.346,-0.277,0.095,0.937,0
1505860753.366,-0.269,0.084,0.941,0
1505860753.386,-0.261,0.073,0.945,0
1505860753.405,-0.264,0.062,0.949,0
1505860753.425,-0.265,0.054,0.951,0
1505860753.445,-0.266,0.049,0.946,0
1505860753.464,-0.264,0.044,0.945,0
1505860753.484,-0.264,0.038,0.946,0
1505860753.504,-0.263,0.035,0.945,0
1505860753.524,-0.271,0.030,0.940,0
1505860753.543,-0.278,0.025,0.938,0
1505860753.563,-0.285,0.019,0.939,0
1505860753.583,-0.296,0.017,0.935,0
1505860753.602,-0.299,0.021,0.929,0
1505860753.622,-0.293,0.020,0.938,0
1505860753.642,-0.294,0.020,0.946,0
1505860753.662,-0.299,0.024,0.937,0
1505860753.681,-0.301,0.024,0.930,0
1505860753.701,-0.297,0.026,0.930,0
1505860753.721,-0.294,0.030,0.935,0
1505860753.740,-0.295,0.033,0.938,0
1505860753.760,-0.298,0.037,0.940,0
1505860753.780,-0.302,0.040,0.939,0
1505860753.799,-0.310,0.041,0.938,0
1505860753.819,-0.315,0.043,0.932,0
1505860753.839,-0.315,0.047,0.930,0
1505860753.859,-0.315,0.050,0.932,0
1505860753.878,-0.310,0.053,0.933,0
1505860753.898,-0.309,0.057,0.934,0
1505860753.918,-0.309,0.058,0.936,0
1505860753.937,-0.316,0.057,0.946,0
1505860753.957,-0.323,0.057,0.940,0
1505860753.977,-0.325,0.061,0.933,0
1505860753.997,-0.321,0.063,0.929,0
1505860754.016,-0.319,0.064,0.932,0
1505860754.036,-0.323,0.064,0.929,0
1505860754.056,-0.327,0.062,0.925,0
1505860754.075,-0.331,0.061,0.923,0
1505860754.095,-0.330,0.063,0.919,0
1505860754.115,-0.333,0.060,0.918,0
1505860754.134,-0.330,0.062,0.917,0
1505860754.154,-0.324,0.066,0.919,0
1505860754.174,-0.316,0.071,0.925,0
1505860754.194,-0.300,0.076,0.939,0
1505860754.213,-0.302,0.085,0.942,0
1505860754.233,-0.286,0.089,0.945,0
1505860754.253,-0.278,0.092,0.947,0
1505860754.272,-0.273,0.095,0.950,0
1505860754.292,-0.271,0.100,0.943,2
1505860754.312,-0.275,0.101,0.942,0
1505860754.332,-0.269,0.106,0.944,0
1505860754.351,-0.266,0.109,0.945,0
1505860754.371,-0.267,0.118,0.941,0
1505860754.391,-0.272,0.125,0.942,0
1505860754.410,-0.282,0.128,0.943,0
1505860754.430,-0.291,0.131,0.948,0
1505860754.450,-0.286,0.134,0.957,0
1505860754.469,-0.280,0.138,0.956,0
1505860754.489,-0.289,0.138,0.952,0
1505860754.509,-0.284,0.138,0.949,0
1505860754.529,-0.289,0.139,0.935,0
1505860754.548,-0.286,0.138,0.929,0
1505860754.568,-0.283,0.135,0.934,0
1505860754.588,-0.285,0.132,0.937,0
1505860754.607,-0.280,0.131,0.942,0
1505860754.627,-0.282,0.127,0.937,0
1505860754.647,-0.291,0.124,0.937,0
1505860754.667,-0.296,0.121,0.933,0
1505860754.686,-0.297,0.118,0.934,0
1505860754.706,-0.296,0.117,0.932,0
1505860754.726,-0.287,0.118,0.937,0
1505860754.745,-0.276,0.120,0.942,0
1505860754.765,-0.268,0.123,0.945,0
1505860754.785,-0.263,0.122,0.952,0
1505860754.805,-0.270,0.123,0.948,3
1505860754.824,-0.272,0.124,0.945,0
1505860754.844,-0.272,0.124,0.941,0
1505860754.864,-0.269,0.126,0.938,0
1505860754.883,-0.266,0.125,0.943,0
1505860754.903,-0.271,0.125,0.941,0
1505860754.923,-0.273,0.123,0.942,0
1505860754.942,-0.278,0.124,0.941,0
1505860754.962,-0.279,0.125,0.942,0
1505860754.982,-0.275,0.123,0.943,0
1505860755.002,-0.277,0.123,0.941,0
1505860755.021,-0.273,0.124,0.940,0
1505860755.041,-0.266,0.125,0.943,0
1505860755.061,-0.263,0.125,0.947,0
1505860755.080,-0.262,0.124,0.946,0
1505860755.100,-0.260,0.127,0.944,0
1505860755.120,-0.260,0.128,0.944,0
1505860755.140,-0.261,0.129,0.944,0
1505860755.159,-0.259,0.131,0.946,0
1505860755.179,-0.260,0.132,0.949,0
1505860755.199,-0.260,0.132,0.946,0
1505860755.218,-0.255,0.132,0.948,0
1505860755.238,-0.256,0.131,0.950,0
1505860755.258,-0.258,0.129,0.949,0
1505860755.277,-0.260,0.126,0.949,0
1505860755.297,-0.264,0.126,0.944,4
1505860755.317,-0.266,0.123,0.946,0
1505860755.337,-0.265,0.122,0.948,0
1505860755.356,-0.264,0.122,0.949,0
1505860755.376,-0.265,0.124,0.941,0
1505860755.396,-0.260,0.124,0.938,0
1505860755.415,-0.256,0.122,0.945,0
1505860755.435,-0.256,0.122,0.948,0
1505860755.455,-0.256,0.123,0.947,0
1505860755.475,-0.259,0.123,0.946,0
1505860755.494,-0.261,0.121,0.948,0
1505860755.514,-0.262,0.122,0.948,0
1505860755.534,-0.264,0.123,0.946,0
1505860755.553,-0.264,0.123,0.944,0
1505860755.573,-0.264,0.124,0.945,0
1505860755.593,-0.262,0.124,0.944,0
1505860755.612,-0.256,0.124,0.946,0
1505860755.632,-0.257,0.122,0.953,0
1505860755.652,-0.259,0.120,0.950,0
1505860755.672,-0.258,0.120,0.946,0
1505860755.691,-0.259,0.118,0.943,0
1505860755.711,-0.260,0.116,0.941,0
1505860755.731,-0.258,0.118,0.944,0
1505860755.750,-0.256,0.119,0.945,0
1505860755.770,-0.254,0.118,0.948,0
1505860755.790,-0.253,0.121,0.950,5
1505860755.810,-0.251,0.121,0.951,0
1505860755.829,-0.250,0.121,0.952,0
1505860755.849,-0.253,0.120,0.951,0
1505860755.869,-0.255,0.119,0.949,0
1505860755.888,-0.256,0.118,0.947,0
1505860755.908,-0.256,0.118,0.948,0
1505860755.928,-0.258,0.118,0.946,0
1505860755.947,-0.258,0.117,0.946,0
1505860755.967,-0.257,0.117,0.947,0
1505860755.987,-0.252,0.117,0.950,0
1505860756.007,-0.256,0.118,0.948,0
1505860756.026,-0.253,0.119,0.948,0
1505860756.046,-0.256,0.120,0.947,0
1505860756.066,-0.256,0.120,0.948,0
1505860756.085,-0.257,0.120,0.948,0
1505860756.105,-0.262,0.118,0.945,0
1505860756.125,-0.262,0.118,0.947,0
1505860756.145,-0.261,0.119,0.946,0
1505860756.164,-0.260,0.117,0.949,0
1505860756.184,-0.255,0.116,0.957,0
1505860756.204,-0.255,0.118,0.951,0
1505860756.223,-0.257,0.118,0.943,0
1505860756.243,-0.253,0.118,0.942,0
1505860756.263,-0.252,0.118,0.944,0
1505860756.282,-0.250,0.120,0.947,0
1505860756.302,-0.250,0.120,0.951,0
1505860756.322,-0.252,0.120,0.953,0
1505860756.342,-0.253,0.121,0.953,0
1505860756.361,-0.256,0.119,0.951,0
1505860756.381,-0.256,0.118,0.949,0
1505860756.401,-0.254,0.115,0.950,0
1505860756.420,-0.254,0.115,0.948,0
1505860756.440,-0.253,0.115,0.947,0
1505860756.460,-0.252,0.117,0.950,0
1505860756.480,-0.260,0.120,0.957,0
1505860756.499,-0.265,0.121,0.955,0
1505860756.519,-0.253,0.116,0.951,0
