timestamps,X,Y,Z,Marker0
1505860749.974,1.226,-4.135,-5.383,0
1505860749.994,1.712,-3.858,-6.363,0
1505860750.013,2.400,-3.477,-7.260,0
1505860750.033,3.028,-3.065,-8.217,0
1505860750.053,3.342,-2.579,-9.152,0
1505860750.073,3.477,-2.011,-9.869,0
1505860750.092,3.507,-1.383,-10.385,0
1505860750.112,3.596,-0.807,-10.595,0
1505860750.132,3.783,-0.179,-10.415,0
1505860750.151,4.023,0.135,-10.325,0
1505860750.171,4.217,0.449,-10.333,0
1505860750.191,4.651,0.770,-10.116,0
1505860750.211,4.688,1.144,-9.645,0
1505860750.230,3.880,1.151,-9.488,0
1505860750.250,2.849,0.987,-9.555,0
1505860750.270,2.064,0.957,-9.623,0
1505860750.289,1.652,1.136,-9.593,0
1505860750.309,1.608,1.555,-9.383,0
1505860750.329,1.959,1.936,-8.980,0
1505860750.348,2.153,2.168,-8.329,0
1505860750.368,2.019,2.123,-7.686,0
1505860750.388,1.518,1.936,-6.811,0
1505860750.408,0.822,1.480,-5.824,0
1505860750.427,0.082,1.062,-4.823,0
1505860750.447,-0.553,0.942,-3.970,0
1505860750.467,-0.830,1.151,-3.350,0
1505860750.486,-0.688,1.548,-3.103,0
1505860750.506,-0.329,1.974,-2.991,0
1505860750.526,-0.142,2.041,-2.871,0
1505860750.546,0.127,1.660,-2.923,0
1505860750.565,0.247,1.458,-3.170,0
1505860750.585,0.351,1.376,-3.439,0
1505860750.605,0.538,1.465,-3.566,0
1505860750.624,0.688,1.675,-3.372,0
1505860750.644,0.755,1.966,-3.080,0
1505860750.664,0.643,2.108,-2.639,0
1505860750.683,0.493,2.146,-2.318,0
1505860750.703,0.344,2.183,-2.161,0
1505860750.723,0.404,2.153,-2.049,0
1505860750.743,0.725,2.064,-2.011,0
1505860750.762,0.927,1.951,-2.034,0
1505860750.782,0.972,1.907,-2.228,0
1505860750.802,1.002,1.922,-2.265,0
1505860750.821,0.942,1.959,-2.079,0
1505860750.841,0.718,1.951,-1.966,0
1505860750.861,0.523,2.056,-1.832,0
1505860750.881,0.284,2.138,-1.712,0
1505860750.900,0.239,2.131,-1.697,0
1505860750.920,0.224,1.981,-1.839,0
1505860750.940,0.329,1.892,-2.079,0
1505860750.959,0.606,1.824,-2.243,0
1505860750.979,0.852,1.652,-2.183,0
1505860750.999,1.009,1.473,-2.019,0
1505860751.018,1.129,1.211,-1.652,0
1505860751.038,1.107,0.965,-1.323,0
1505860751.058,1.107,0.890,-1.009,0
1505860751.078,0.755,0.890,-0.650,0
1505860751.097,-0.075,0.890,-0.344,0
1505860751.117,-0.636,0.822,-0.621,0
1505860751.137,-0.650,1.122,-1.271,0
1505860751.156,-0.120,1.608,-1.996,0
1505860751.176,0.508,1.839,-2.280,0
1505860751.196,0.830,1.779,-2.363,0
1505860751.216,0.830,1.383,-2.408,0
1505860751.235,0.621,0.927,-2.176,0
1505860751.255,0.209,0.411,-1.869,0
1505860751.275,-0.179,0.030,-1.608,0
1505860751.294,-0.299,-0.105,-1.615,0
1505860751.314,-0.164,0.105,-1.869,0
1505860751.334,0.172,0.396,-2.400,0
1505860751.354,0.695,0.583,-2.938,0
1505860751.373,0.927,0.389,-3.208,0
1505860751.393,0.688,-0.007,-3.080,0
1505860751.413,0.292,-0.172,-2.796,0
1505860751.432,-0.067,0.060,-2.639,0
1505860751.452,-0.075,0.606,-2.572,0
1505860751.472,-0.075,1.174,-2.609,0
1505860751.491,0.037,1.585,-2.602,0
1505860751.511,0.254,1.720,-2.639,0
1505860751.531,0.351,1.600,-2.811,0
1505860751.551,0.434,1.413,-2.998,0
1505860751.570,0.628,1.122,-3.200,0
1505860751.590,0.703,0.875,-3.320,0
1505860751.610,0.553,0.763,-3.327,0
1505860751.629,0.419,0.778,-3.073,0
1505860751.649,0.262,0.987,-2.587,0
1505860751.669,0.179,1.159,-2.206,0
1505860751.689,0.105,1.099,-1.907,0
1505860751.708,-0.022,0.979,-1.929,0
1505860751.728,0.030,0.890,-2.086,0
1505860751.748,0.135,0.725,-2.318,0
1505860751.767,0.060,0.658,-2.565,0
1505860751.787,0.127,0.658,-2.856,0
1505860751.807,0.239,0.793,-2.894,0
1505860751.826,0.426,0.770,-2.931,0
1505860751.846,0.695,0.710,-2.938,0
