timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1505860749.654,62.500,67.871,28.809,40.039,-7.812,0
1505860749.658,56.152,63.477,17.578,32.715,-4.395,0
1505860749.662,45.898,50.293,5.371,29.785,21.973,0
1505860749.666,46.875,45.898,-0.488,33.691,15.625,0
1505860749.670,51.270,43.457,-1.953,33.691,46.875,0
1505860749.674,51.270,49.805,-0.977,30.273,55.176,0
1505860749.678,38.086,55.176,0.488,21.973,43.945,0
1505860749.682,30.273,51.270,4.395,13.672,39.062,0
1505860749.686,31.738,52.734,9.766,16.113,-5.371,0
1505860749.690,30.762,49.805,14.648,21.484,-1.953,0
1505860749.693,29.785,40.039,20.508,23.926,49.316,0
1505860749.697,27.344,32.227,18.555,20.508,23.438,0
1505860749.701,25.879,45.898,10.254,14.648,11.719,0
1505860749.705,18.066,53.223,-3.906,12.695,35.645,0
1505860749.709,19.531,36.621,-20.996,14.648,44.434,0
1505860749.713,32.715,32.715,-9.277,20.508,48.828,0
1505860749.717,22.461,40.039,8.301,17.090,20.020,0
1505860749.721,10.742,48.828,0.488,10.742,60.547,0
1505860749.725,14.648,59.082,-6.836,14.648,76.172,0
1505860749.729,17.090,80.566,-1.953,17.090,36.133,0
1505860749.733,21.484,93.750,4.883,9.277,20.508,0
1505860749.736,28.809,102.051,11.719,14.160,31.250,0
1505860749.740,23.438,116.211,19.531,12.207,40.527,0
1505860749.744,23.926,109.375,22.461,7.812,34.180,0
1505860749.748,43.457,107.910,30.273,19.531,42.480,0
1505860749.752,49.805,110.840,40.039,31.738,68.359,0
1505860749.756,48.340,110.840,42.969,36.133,58.594,0
1505860749.760,46.875,104.004,36.621,28.320,22.461,0
1505860749.764,35.156,93.262,31.250,20.508,7.812,0
1505860749.768,29.785,95.703,31.250,25.391,56.641,0
1505860749.772,23.926,89.355,12.207,17.578,99.121,0
1505860749.775,24.414,84.961,21.973,12.695,45.410,0
1505860749.779,31.250,92.773,50.781,21.484,23.926,0
1505860749.783,34.180,103.027,50.781,26.855,56.152,0
1505860749.787,35.156,101.562,44.434,25.879,37.598,0
1505860749.791,39.062,86.426,39.062,28.320,37.109,0
1505860749.795,43.945,78.125,30.273,26.855,45.898,0
1505860749.799,35.156,76.172,26.367,22.461,59.570,0
1505860749.803,42.969,90.820,41.504,38.574,55.664,0
1505860749.807,51.270,100.586,50.781,45.898,19.531,0
1505860749.811,39.062,83.008,40.039,31.738,42.969,0
1505860749.815,34.668,75.195,40.527,29.785,76.172,0
1505860749.818,37.109,78.613,42.969,42.480,71.777,0
1505860749.822,37.598,73.242,32.715,37.109,48.340,0
1505860749.826,28.809,63.477,24.414,22.949,52.734,0
1505860749.830,26.367,63.477,24.414,25.391,59.570,0
