timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1505772170.781,75.195,61.035,24.902,70.312,128.418,0
1505772170.785,75.195,70.801,20.020,63.965,122.070,0
1505772170.789,79.102,67.383,13.184,63.965,140.137,0
1505772170.793,84.961,64.453,10.254,69.336,135.742,0
1505772170.797,88.379,64.453,11.230,72.754,135.254,0
1505772170.801,88.867,63.477,11.230,73.242,136.230,0
1505772170.805,91.797,68.359,5.371,75.195,153.809,0
1505772170.809,95.703,70.312,4.883,78.613,151.367,0
1505772170.813,107.910,66.406,11.230,87.891,98.145,0
1505772170.817,103.027,68.848,3.906,78.613,109.375,0
1505772170.821,94.238,72.266,2.441,70.312,133.301,0
1505772170.824,97.656,74.707,12.695,79.102,121.582,0
1505772170.828,84.961,65.918,8.301,72.266,95.215,0
1505772170.832,64.941,56.152,-1.953,57.617,104.004,0
1505772170.836,66.406,61.035,5.371,56.641,113.770,0
1505772170.840,69.824,62.988,20.020,63.477,108.398,0
1505772170.844,67.383,63.477,26.367,62.012,114.746,0
1505772170.848,60.547,60.547,26.855,58.594,141.113,0
1505772170.852,48.828,52.734,23.438,54.688,176.270,0
1505772170.856,63.965,71.289,34.668,62.500,151.367,0
1505772170.860,62.012,63.965,40.527,65.918,132.324,0
1505772170.864,42.480,44.434,29.785,57.129,110.352,0
1505772170.867,37.109,49.805,25.879,53.711,120.117,0
1505772170.871,45.410,59.570,32.227,57.129,130.371,0
1505772170.875,36.621,56.641,29.297,54.688,123.535,0
1505772170.879,20.020,45.898,21.484,48.340,137.695,0
1505772170.883,32.227,54.688,29.785,52.246,117.676,0
1505772170.887,29.785,49.805,34.180,50.293,139.648,0
1505772170.891,24.902,43.457,31.250,47.852,154.297,0
1505772170.895,29.785,43.457,33.203,49.316,164.062,0
1505772170.899,32.227,44.434,35.645,52.246,166.016,0
1505772170.903,30.273,45.410,41.504,60.059,117.676,0
1505772170.906,18.066,31.738,39.062,53.223,106.445,0
1505772170.910,10.254,24.414,33.203,40.527,122.559,0
1505772170.914,20.508,38.574,38.086,52.734,138.672,0
1505772170.918,25.879,46.875,39.551,61.035,157.715,0
1505772170.922,26.855,41.992,36.621,54.688,143.555,0
1505772170.926,38.086,41.992,40.039,66.895,115.723,0
1505772170.930,43.945,49.316,43.945,74.219,124.023,0
1505772170.934,44.434,46.875,38.086,66.895,136.719,0
1505772170.938,47.363,43.945,32.227,61.523,121.094,0
1505772170.942,57.617,49.805,33.203,63.965,150.391,0
1505772170.946,62.012,48.340,30.273,62.012,150.879,0
1505772170.949,60.547,45.410,30.273,59.082,127.441,0
1505772170.953,63.477,43.457,32.715,66.406,130.859,0
1505772170.957,61.035,40.039,31.738,71.289,138.672,0
1505772170.961,68.848,55.176,38.574,83.496,110.352,0
1505772170.965,66.406,60.547,37.109,87.402,108.887,0
1505772170.969,41.016,32.715,25.391,75.684,139.648,0
1505772170.973,41.016,31.738,33.203,83.008,146.973,0
1505772170.977,38.086,43.945,40.039,84.961,159.180,0
1505772170.981,35.645,42.969,39.551,78.613,155.762,0
1505772170.985,41.992,43.945,44.434,83.008,136.230,0
1505772170.989,42.969,38.574,53.711,88.867,142.090,0
1505772170.992,40.039,35.645,59.082,90.332,140.625,0
1505772170.996,33.203,32.227,57.129,85.938,128.906,0
1505772171.000,40.039,29.297,51.758,82.031,147.461,0
1505772171.004,45.410,31.738,61.523,84.473,105.469,0
1505772171.008,32.227,32.227,60.547,79.102,95.215,0
1505772171.012,27.344,24.414,44.434,63.477,110.352,0
1505772171.016,25.391,19.043,41.992,55.664,134.766,0
1505772171.020,23.926,25.879,45.410,59.570,140.137,0
1505772171.024,18.066,20.508,39.551,49.805,138.672,0
1505772171.028,11.719,13.184,37.109,40.527,143.066,0
1505772171.031,11.230,15.625,37.598,45.898,136.719,0
1505772171.035,17.578,32.227,39.062,44.434,147.461,0
1505772171.039,11.719,35.645,35.156,35.156,136.719,0
1505772171.043,4.395,23.438,31.738,27.832,143.555,0
1505772171.047,15.625,30.762,38.086,37.109,131.348,0
1505772171.051,22.949,33.691,42.480,42.480,112.793,0
1505772171.055,22.461,34.180,35.645,39.062,104.492,0
1505772171.059,20.996,35.645,32.227,41.504,116.699,0
1505772171.063,27.344,42.969,35.645,49.316,136.230,0
1505772171.067,27.832,32.715,27.832,44.922,110.352,0
1505772171.071,26.855,23.438,28.320,42.969,99.121,0
1505772171.074,37.109,41.016,31.738,53.223,136.230,0
1505772171.078,48.828,53.711,40.527,65.918,133.301,0
1505772171.082,51.758,55.664,44.434,79.590,117.676,0
1505772171.086,44.922,46.875,28.809,75.195,141.113,0
1505772171.090,45.410,45.410,29.297,72.266,136.719,0
1505772171.094,44.434,45.410,33.203,80.078,139.648,0
1505772171.098,39.062,43.945,29.785,81.055,118.652,0
1505772171.102,42.480,40.527,22.461,67.871,97.656,0
1505772171.106,41.016,36.133,17.090,53.711,118.164,0
1505772171.110,42.969,44.922,26.855,57.617,109.375,0
1505772171.114,50.293,49.805,29.297,60.059,98.145,0
1505772171.117,50.293,42.480,17.578,57.129,97.168,0
1505772171.121,52.734,41.504,14.160,53.711,119.141,0
1505772171.125,52.734,53.223,23.438,61.035,144.531,0
1505772171.129,50.293,54.688,29.297,65.430,134.277,0
1505772171.133,39.551,47.363,26.855,55.176,133.301,0
1505772171.137,20.996,41.504,18.555,37.109,116.211,0
1505772171.141,22.949,37.109,21.484,33.691,93.750,0
