timestamps,X,Y,Z,Marker0
1508216389.818,-0.734,0.655,0.218,0
1508216389.837,-0.733,0.654,0.220,0
1508216389.857,-0.732,0.653,0.220,0
1508216389.877,-0.732,0.652,0.220,0
1508216389.897,-0.733,0.653,0.220,0
1508216389.916,-0.732,0.652,0.220,0
1508216389.936,-0.733,0.652,0.220,0
1508216389.956,-0.733,0.653,0.219,0
1508216389.975,-0.734,0.654,0.219,0
1508216389.995,-0.733,0.653,0.221,0
1508216390.015,-0.732,0.652,0.218,0
1508216390.035,-0.731,0.652,0.221,0
1508216390.054,-0.731,0.653,0.219,0
1508216390.074,-0.730,0.651,0.221,0
1508216390.094,-0.733,0.653,0.219,0
1508216390.113,-0.734,0.653,0.220,0
1508216390.133,-0.733,0.653,0.219,0
1508216390.153,-0.733,0.653,0.220,0
1508216390.172,-0.733,0.653,0.220,0
1508216390.192,-0.732,0.653,0.219,0
1508216390.212,-0.732,0.652,0.220,0
1508216390.232,-0.732,0.654,0.220,1
1508216390.251,-0.731,0.653,0.220,0
1508216390.271,-0.732,0.653,0.220,0
1508216390.291,-0.731,0.654,0.219,0
1508216390.310,-0.733,0.654,0.219,0
1508216390.330,-0.735,0.656,0.218,0
1508216390.350,-0.733,0.655,0.219,0
1508216390.370,-0.733,0.653,0.219,0
1508216390.389,-0.734,0.651,0.221,0
1508216390.409,-0.732,0.653,0.220,0
1508216390.429,-0.732,0.653,0.219,0
1508216390.448,-0.733,0.654,0.218,0
1508216390.468,-0.732,0.654,0.219,0
1508216390.488,-0.733,0.653,0.219,0
1508216390.508,-0.732,0.654,0.219,0
1508216390.527,-0.732,0.652,0.220,0
1508216390.547,-0.733,0.652,0.220,0
1508216390.567,-0.732,0.652,0.220,0
1508216390.586,-0.732,0.652,0.220,0
1508216390.606,-0.732,0.651,0.220,0
1508216390.626,-0.733,0.652,0.219,0
1508216390.645,-0.735,0.652,0.220,0
1508216390.665,-0.733,0.652,0.219,0
1508216390.685,-0.734,0.652,0.220,0
1508216390.705,-0.734,0.652,0.219,0
1508216390.724,-0.732,0.652,0.220,0
1508216390.744,-0.732,0.654,0.219,0
1508216390.764,-0.733,0.654,0.217,0
1508216390.783,-0.731,0.653,0.218,0
1508216390.803,-0.731,0.654,0.218,0
1508216390.823,-0.732,0.653,0.217,0
1508216390.843,-0.732,0.654,0.219,0
1508216390.862,-0.732,0.654,0.217,0
1508216390.882,-0.732,0.655,0.220,0
1508216390.902,-0.732,0.656,0.218,0
1508216390.921,-0.732,0.655,0.220,0
1508216390.941,-0.732,0.655,0.218,0
1508216390.961,-0.730,0.655,0.220,0
1508216390.980,-0.730,0.654,0.220,0
1508216391.000,-0.727,0.652,0.222,0
1508216391.020,-0.730,0.652,0.221,0
1508216391.040,-0.732,0.655,0.219,0
1508216391.059,-0.733,0.658,0.217,0
1508216391.079,-0.734,0.659,0.217,0
1508216391.099,-0.734,0.657,0.217,0
1508216391.118,-0.728,0.653,0.221,0
1508216391.138,-0.727,0.652,0.219,0
1508216391.158,-0.727,0.654,0.221,0
1508216391.178,-0.729,0.657,0.220,0
1508216391.197,-0.733,0.657,0.220,0
1508216391.217,-0.733,0.656,0.219,0
1508216391.237,-0.732,0.655,0.220,0
1508216391.256,-0.731,0.654,0.220,0
1508216391.276,-0.727,0.650,0.222,0
1508216391.296,-0.727,0.651,0.223,0
1508216391.315,-0.731,0.653,0.222,0
1508216391.335,-0.731,0.655,0.221,0
1508216391.355,-0.732,0.656,0.220,0
1508216391.375,-0.732,0.656,0.220,0
1508216391.394,-0.730,0.655,0.221,0
1508216391.414,-0.730,0.654,0.221,0
1508216391.434,-0.730,0.655,0.220,0
1508216391.453,-0.731,0.654,0.219,0
1508216391.473,-0.731,0.655,0.219,0
1508216391.493,-0.732,0.654,0.221,0
1508216391.513,-0.730,0.654,0.221,2
1508216391.532,-0.733,0.655,0.221,0
1508216391.552,-0.732,0.655,0.220,0
1508216391.572,-0.730,0.654,0.221,0
1508216391.591,-0.729,0.653,0.223,0
1508216391.611,-0.729,0.654,0.222,0
1508216391.631,-0.729,0.656,0.221,0
1508216391.650,-0.732,0.656,0.221,0
1508216391.670,-0.731,0.656,0.220,0
1508216391.690,-0.729,0.655,0.221,0
1508216391.710,-0.729,0.655,0.221,0
1508216391.729,-0.729,0.655,0.222,0
1508216391.749,-0.730,0.655,0.220,0
1508216391.769,-0.731,0.655,0.221,0
1508216391.788,-0.730,0.655,0.219,0
1508216391.808,-0.730,0.654,0.220,0
1508216391.828,-0.730,0.654,0.221,0
1508216391.848,-0.729,0.655,0.221,0
1508216391.867,-0.731,0.654,0.220,0
1508216391.887,-0.731,0.656,0.221,0
1508216391.907,-0.730,0.655,0.220,0
