timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1492686006.766,33.203,38.086,51.758,57.129,37.598,0
1492686006.770,12.695,30.273,29.297,39.062,33.691,0
1492686006.774,44.922,46.875,100.586,58.594,61.035,0
1492686006.778,29.297,38.086,153.320,52.246,51.758,0
1492686006.782,39.551,49.805,146.973,62.988,36.133,0
1492686006.786,73.242,71.777,134.277,81.543,37.109,0
1492686006.790,49.805,53.223,117.676,66.406,13.672,0
1492686006.794,12.207,22.949,69.336,26.367,45.898,0
1492686006.798,14.648,9.277,42.969,24.414,53.223,0
1492686006.801,17.578,10.742,20.996,33.203,9.277,0
1492686006.805,22.461,18.555,-26.855,56.641,17.578,0
1492686006.809,56.152,34.180,0.977,63.477,70.312,0
1492686006.813,103.027,40.527,59.082,83.984,64.453,0
1492686006.817,101.562,41.504,110.352,104.492,39.062,0
1492686006.821,58.594,34.668,121.582,58.105,30.273,0
1492686006.825,34.180,22.461,133.301,51.270,47.852,0
1492686006.829,20.020,27.344,127.441,78.125,21.973,0
1492686006.833,35.156,30.762,99.121,63.477,-9.766,0
1492686006.837,72.754,28.809,84.961,22.461,-3.906,0
1492686006.840,59.570,17.090,52.734,42.969,-33.691,0
1492686006.844,28.809,23.926,1.465,88.867,-29.785,0
1492686006.848,50.293,42.480,-32.715,74.219,-21.973,0
1492686006.852,38.574,23.926,-10.742,28.320,-13.672,0
1492686006.856,38.086,18.066,79.102,50.293,-6.836,0
1492686006.860,73.242,18.555,122.070,59.570,-26.855,0
1492686006.864,62.500,3.906,116.699,34.180,-38.574,0
1492686006.868,17.090,1.953,110.352,37.109,-4.883,0
1492686006.872,49.805,20.996,99.121,43.945,-12.695,0
1492686006.876,114.258,40.527,71.777,53.711,-40.039,0
1492686006.880,120.605,44.434,31.250,78.125,-19.043,0
1492686006.883,97.168,30.762,-0.488,95.215,-1.953,0
1492686006.887,69.336,25.391,-33.691,69.336,4.395,0
1492686006.891,40.527,14.160,-26.367,32.715,-22.461,0
1492686006.895,77.637,7.324,36.133,21.973,-12.695,0
1492686006.899,115.234,8.301,53.223,20.996,18.066,0
1492686006.903,88.379,8.301,39.062,49.805,-4.395,0
1492686006.907,84.473,9.766,33.203,60.059,10.742,0
1492686006.911,70.312,-10.742,29.785,42.480,37.109,0
1492686006.915,23.438,-29.297,52.246,18.066,54.688,0
1492686006.919,57.129,3.906,63.477,47.363,25.391,0
1492686006.923,128.418,34.180,61.035,83.008,8.301,0
1492686006.926,141.602,11.719,85.449,62.500,19.531,0
1492686006.930,61.035,-8.789,45.410,21.484,14.648,0
1492686006.934,51.758,6.836,-35.645,18.555,19.531,0
1492686006.938,81.055,0.488,6.836,30.273,38.086,0
1492686006.942,56.152,-8.301,33.691,11.719,39.062,0
1492686006.946,88.867,6.348,2.441,8.301,28.320,0
1492686006.950,93.750,5.371,1.465,21.484,-8.301,0
1492686006.954,96.191,22.461,8.789,62.012,-19.531,0
1492686006.958,116.211,19.531,54.688,51.758,6.836,0
1492686006.962,78.613,-1.953,83.496,41.016,6.836,0
