timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1492696061.764,86.426,32.715,35.645,59.570,33.691,0
1492696061.768,61.035,2.930,28.809,36.621,29.297,0
1492696061.772,24.414,-20.020,18.066,36.621,-3.906,0
1492696061.776,36.621,-7.812,8.789,39.551,21.973,0
1492696061.780,34.668,5.371,35.156,35.645,43.457,0
1492696061.784,41.016,9.766,64.941,46.387,40.039,0
1492696061.787,73.730,2.930,57.129,62.988,-8.301,0
1492696061.791,25.391,-26.855,37.598,23.438,-34.180,0
1492696061.795,1.465,-33.203,40.527,-0.977,15.137,0
1492696061.799,27.832,-10.254,48.340,38.086,15.137,0
1492696061.803,51.270,-2.930,56.152,51.758,-4.395,0
1492696061.807,41.016,-14.648,18.555,35.156,13.184,0
1492696061.811,30.273,-10.742,-20.508,31.250,23.438,0
1492696061.815,62.500,16.113,4.883,50.781,28.809,0
1492696061.819,66.895,6.836,49.805,54.688,-1.953,0
1492696061.823,47.852,-23.926,62.988,40.527,9.277,0
1492696061.827,37.109,-17.090,72.266,45.410,55.176,0
1492696061.830,30.762,-20.020,46.387,21.973,38.574,0
1492696061.834,37.598,-8.301,14.160,24.902,5.859,0
1492696061.838,50.781,13.184,41.504,71.289,14.648,0
1492696061.842,42.480,-6.348,61.523,42.969,71.777,0
1492696061.846,50.293,-3.418,38.086,28.320,55.664,0
1492696061.850,53.223,14.648,-0.977,42.480,18.555,0
1492696061.854,23.926,-1.465,-0.977,39.062,24.414,0
1492696061.858,32.715,-21.973,9.277,54.688,27.344,0
1492696061.862,60.547,-19.531,34.180,52.246,27.832,0
1492696061.866,53.223,-28.320,67.383,26.367,41.992,0
1492696061.869,61.523,-11.230,58.105,35.156,47.852,0
1492696061.873,67.383,16.113,62.988,40.527,27.344,0
1492696061.877,41.504,-7.812,38.086,31.738,13.672,0
1492696061.881,32.227,-15.625,4.395,35.645,-5.859,0
1492696061.885,38.574,-2.930,31.250,32.227,9.277,0
1492696061.889,40.039,-1.953,17.578,26.855,21.973,0
1492696061.893,29.785,-9.766,-7.812,29.297,21.484,0
1492696061.897,7.812,-32.715,13.672,0.000,39.062,0
1492696061.901,31.738,-18.066,53.223,-0.488,45.410,0
1492696061.905,47.852,-3.906,67.871,34.668,38.086,0
1492696061.909,14.648,-28.809,18.555,23.438,40.527,0
1492696061.912,35.156,-9.766,27.832,42.969,44.922,0
1492696061.916,62.988,26.367,61.035,61.523,60.059,0
1492696061.920,67.871,20.996,67.871,65.918,44.434,0
1492696061.924,50.293,-4.883,44.434,37.109,1.953,0
1492696061.928,45.410,-14.160,9.277,19.043,-12.695,0
1492696061.932,38.574,-8.789,0.488,41.016,21.484,0
1492696061.936,37.598,4.395,-13.184,37.598,15.137,0
1492696061.940,63.477,24.414,5.859,37.598,3.906,0
1492696061.944,53.223,11.230,41.992,35.156,32.715,0
1492696061.948,18.555,-15.625,44.434,23.438,37.598,0
1492696061.952,22.949,-25.879,58.105,30.273,26.855,0
1492696061.955,28.809,-33.203,46.387,11.719,11.230,0
1492696061.959,14.160,-22.461,1.465,-1.953,46.387,0
1492696061.963,43.457,4.395,21.484,56.641,58.594,0
1492696061.967,80.566,33.203,65.430,87.891,44.922,0
1492696061.971,75.195,-43.457,46.875,74.219,29.785,0
1492696061.975,43.945,-150.391,31.250,48.828,13.672,0
1492696061.979,33.203,-153.809,6.836,40.039,35.156,0
1492696061.983,46.387,-131.348,-11.230,30.273,28.809,0
1492696061.987,48.828,-98.145,44.922,32.715,-6.836,0
1492696061.991,22.461,-102.051,57.617,38.086,29.297,0
1492696061.994,18.066,-114.746,35.645,19.043,37.598,0
1492696061.998,52.734,-86.426,19.043,40.039,-5.859,1
1492696062.002,44.922,-77.637,25.391,43.457,0.488,0
1492696062.006,21.973,-91.309,30.273,21.973,32.227,0
1492696062.010,65.430,-67.871,32.715,35.156,44.922,0
1492696062.014,91.309,-30.273,57.617,57.129,22.461,0
1492696062.018,52.734,-42.480,21.973,42.969,25.879,0
1492696062.022,32.227,-72.266,-8.301,9.766,15.625,0
1492696062.026,52.246,-60.059,18.066,15.137,1.465,0
1492696062.030,47.852,-41.016,38.574,20.996,-4.883,0
1492696062.034,42.480,-38.574,48.340,36.133,4.883,0
1492696062.037,30.762,-35.645,32.715,37.109,47.852,0
1492696062.041,27.832,-13.184,27.832,41.504,31.250,0
1492696062.045,63.965,-2.441,15.625,60.547,-6.836,0
1492696062.049,81.055,-3.906,8.789,58.594,34.180,0
1492696062.053,53.223,-0.488,39.062,42.480,66.406,0
1492696062.057,30.762,27.832,58.594,52.246,25.391,0
1492696062.061,37.109,33.203,34.668,49.805,-4.883,0
1492696062.065,43.945,11.230,28.320,42.480,5.371,0
1492696062.069,36.621,23.926,59.082,43.945,20.508,0
1492696062.073,29.785,38.574,43.945,22.461,12.695,0
1492696062.077,27.344,14.648,19.043,26.855,8.789,0
1492696062.080,23.438,9.766,24.414,22.461,63.965,0
