timestamps,X,Y,Z,Marker0
1492775889.050,-0.090,0.269,-2.751,0
1492775889.070,-0.082,0.269,-2.707,0
1492775889.089,-0.052,0.307,-2.579,0
1492775889.109,0.052,0.434,-2.467,0
1492775889.129,0.030,0.464,-2.333,0
1492775889.148,0.022,0.351,-2.206,0
1492775889.168,-0.045,0.322,-2.026,0
1492775889.188,-0.082,0.284,-2.011,0
1492775889.208,-0.045,0.262,-2.004,0
1492775889.227,-0.022,0.329,-2.123,0
1492775889.247,-0.015,0.359,-2.258,0
1492775889.267,0.007,0.366,-2.400,0
1492775889.286,0.015,0.322,-2.408,0
1492775889.306,0.052,0.336,-2.355,0
1492775889.326,0.022,0.389,-2.363,0
1492775889.345,0.030,0.381,-2.422,0
1492775889.365,0.022,0.359,-2.415,0
1492775889.385,0.142,0.351,-2.445,0
1492775889.405,0.187,0.449,-2.400,0
1492775889.424,0.217,0.621,-2.325,0
1492775889.444,0.292,0.636,-2.258,0
1492775889.464,0.329,0.650,-2.146,0
1492775889.483,0.366,0.658,-1.966,1
1492775889.503,0.419,0.628,-1.705,0
1492775889.523,0.396,0.643,-1.697,0
1492775889.543,0.209,0.621,-2.026,0
1492775889.562,0.075,0.576,-2.475,0
1492775889.582,0.060,0.523,-2.318,0
1492775889.602,0.209,0.598,-2.079,0
1492775889.621,0.179,0.665,-2.161,0
1492775889.641,0.142,0.479,-2.236,0
1492775889.661,0.217,0.441,-2.064,0
1492775889.680,0.374,0.561,-1.809,0
1492775889.700,0.449,0.837,-1.907,0
1492775889.720,0.449,0.822,-2.026,0
1492775889.740,0.426,0.875,-2.168,0
1492775889.759,0.314,0.718,-2.370,0
1492775889.779,0.135,0.546,-2.557,0
1492775889.799,0.127,0.486,-2.572,0
1492775889.818,0.209,0.583,-2.639,0
1492775889.838,0.232,0.710,-2.744,0
1492775889.858,0.247,0.628,-2.557,0
1492775889.878,0.224,0.568,-2.273,0
1492775889.897,0.247,0.568,-2.116,0
1492775889.917,0.194,0.501,-2.221,0
1492775889.937,0.127,0.449,-2.198,0
1492775889.956,0.127,0.434,-2.161,0
1492775889.976,0.105,0.426,-2.288,0
1492775889.996,0.090,0.486,-2.288,0
1492775890.016,0.120,0.471,-2.295,0
1492775890.035,0.187,0.456,-2.168,0
1492775890.055,0.202,0.456,-2.086,0
1492775890.075,0.277,0.508,-1.981,0
1492775890.094,0.314,0.464,-2.049,0
1492775890.114,0.247,0.449,-1.966,0
1492775890.134,0.277,0.471,-1.974,0
1492775890.153,0.247,0.411,-2.041,0
1492775890.173,0.239,0.404,-2.071,0
1492775890.193,0.172,0.366,-2.079,0
1492775890.213,0.060,0.396,-2.288,0
1492775890.232,0.090,0.381,-2.385,0
1492775890.252,0.224,0.441,-2.355,0
1492775890.272,0.247,0.471,-2.310,0
1492775890.291,0.269,0.434,-2.094,0
1492775890.311,0.202,0.456,-2.056,0
1492775890.331,0.052,0.419,-2.019,0
1492775890.351,-0.075,0.322,-2.116,0
1492775890.370,-0.090,0.269,-2.183,0
1492775890.390,0.015,0.247,-2.116,0
1492775890.410,0.060,0.262,-1.892,0
1492775890.429,0.067,0.351,-1.757,0
1492775890.449,0.000,0.292,-1.794,0
1492775890.469,-0.150,0.247,-1.989,0
1492775890.488,-0.194,0.157,-2.116,0
1492775890.508,-0.150,0.142,-2.191,0
1492775890.528,-0.202,0.157,-2.318,0
1492775890.548,-0.157,0.164,-2.482,0
