timestamps,X,Y,Z,Marker0
1514104741.685,-0.015,-0.022,-2.639,0
1514104741.704,-0.082,-0.112,-2.617,0
1514104741.724,-0.120,-0.157,-2.579,0
1514104741.744,-0.150,-0.202,-2.639,0
1514104741.763,-0.224,-0.179,-2.744,0
1514104741.783,-0.060,-0.172,-2.707,0
1514104741.803,0.045,-0.179,-2.639,0
1514104741.823,-0.045,-0.254,-2.647,0
1514104741.842,-0.060,-0.202,-2.766,0
1514104741.862,-0.075,-0.150,-2.789,0
1514104741.882,-0.075,-0.179,-2.759,0
1514104741.901,-0.037,-0.135,-2.692,0
1514104741.921,-0.052,-0.164,-2.677,0
1514104741.941,-0.097,-0.247,-2.714,0
1514104741.961,-0.082,-0.344,-2.841,0
1514104741.980,-0.157,-0.419,-2.998,0
1514104742.000,-0.179,-0.434,-3.051,0
1514104742.020,-0.120,-0.292,-3.058,0
1514104742.039,-0.090,-0.209,-2.976,0
1514104742.059,-0.075,-0.232,-2.789,0
1514104742.079,-0.097,-0.202,-2.557,0
1514104742.098,-0.037,-0.172,-2.445,0
1514104742.118,-0.030,-0.202,-2.422,0
1514104742.138,-0.022,-0.217,-2.475,0
1514104742.158,0.000,-0.224,-2.475,1
1514104742.177,-0.052,-0.269,-2.527,0
1514104742.197,-0.022,-0.224,-2.505,0
1514104742.217,-0.015,-0.164,-2.430,0
1514104742.236,-0.075,-0.157,-2.393,0
1514104742.256,0.015,-0.142,-2.340,0
1514104742.276,0.000,-0.127,-2.378,0
1514104742.296,-0.075,-0.157,-2.355,0
1514104742.315,-0.015,-0.150,-2.363,0
1514104742.335,-0.090,-0.224,-2.400,0
1514104742.355,-0.082,-0.217,-2.460,0
1514104742.374,-0.022,-0.172,-2.557,0
1514104742.394,-0.030,-0.187,-2.692,0
1514104742.414,0.015,-0.179,-2.692,0
1514104742.433,0.015,-0.157,-2.550,0
1514104742.453,0.022,-0.157,-2.393,0
1514104742.473,0.022,-0.105,-2.243,0
1514104742.493,-0.060,-0.097,-2.146,0
1514104742.512,-0.120,-0.157,-2.213,0
1514104742.532,-0.097,-0.217,-2.236,0
1514104742.552,-0.045,-0.194,-2.393,0
1514104742.571,-0.030,-0.269,-2.579,0
1514104742.591,-0.030,-0.299,-2.722,0
1514104742.611,-0.112,-0.239,-2.722,0
1514104742.631,-0.105,-0.269,-2.602,0
1514104742.650,-0.075,-0.247,-2.460,0
1514104742.670,-0.060,-0.194,-2.355,0
1514104742.690,-0.105,-0.157,-2.168,0
1514104742.709,-0.082,-0.172,-2.101,0
1514104742.729,-0.045,-0.202,-2.086,0
1514104742.749,0.022,-0.142,-2.273,0
1514104742.768,-0.030,-0.217,-2.482,0
1514104742.788,-0.097,-0.239,-2.669,0
1514104742.808,-0.082,-0.239,-2.744,0
1514104742.828,-0.060,-0.254,-2.729,0
1514104742.847,-0.082,-0.202,-2.572,0
1514104742.867,-0.090,-0.112,-2.550,0
1514104742.887,-0.022,-0.172,-2.475,0
1514104742.906,-0.075,-0.187,-2.422,0
1514104742.926,-0.150,-0.262,-2.430,0
1514104742.946,-0.112,-0.277,-2.557,0
1514104742.965,-0.067,-0.209,-2.542,0
1514104742.985,-0.030,-0.127,-2.408,0
1514104743.005,-0.052,-0.150,-2.363,0
1514104743.025,-0.067,-0.082,-2.295,0
1514104743.044,-0.037,-0.112,-2.288,0
1514104743.064,0.000,-0.232,-2.280,0
1514104743.084,-0.022,-0.307,-2.236,0
1514104743.103,-0.127,-0.359,-2.303,0
1514104743.123,-0.112,-0.359,-2.363,0
1514104743.143,-0.135,-0.359,-2.460,0
1514104743.163,-0.105,-0.299,-2.594,0
1514104743.182,-0.112,-0.284,-2.624,0
1514104743.202,-0.045,-0.299,-2.587,0
1514104743.222,-0.037,-0.284,-2.505,0
1514104743.241,-0.052,-0.277,-2.400,0
1514104743.261,-0.090,-0.224,-2.280,0
1514104743.281,-0.067,-0.164,-2.228,0
1514104743.300,-0.052,-0.082,-2.243,0
1514104743.320,0.060,-0.082,-2.213,0
1514104743.340,0.022,-0.097,-2.213,0
1514104743.360,0.037,-0.075,-2.295,0
1514104743.379,0.015,-0.164,-2.400,0
1514104743.399,-0.022,-0.224,-2.594,0
1514104743.419,-0.112,-0.262,-2.654,2
1514104743.438,-0.127,-0.277,-2.662,0
1514104743.458,-0.030,-0.217,-2.587,0
1514104743.478,-0.097,-0.209,-2.505,0
1514104743.498,-0.060,-0.254,-2.385,0
1514104743.517,-0.120,-0.284,-2.191,0
1514104743.537,-0.157,-0.396,-2.138,0
1514104743.557,-0.075,-0.351,-2.228,0
1514104743.576,0.000,-0.217,-2.378,0
1514104743.596,0.045,-0.194,-2.452,0
1514104743.616,0.015,-0.254,-2.445,0
1514104743.635,-0.090,-0.262,-2.467,0
1514104743.655,-0.120,-0.247,-2.430,0
1514104743.675,-0.090,-0.202,-2.422,0
1514104743.695,-0.045,-0.105,-2.325,0
1514104743.714,-0.045,-0.090,-2.363,0
1514104743.734,-0.037,-0.157,-2.408,0
1514104743.754,0.007,-0.172,-2.445,0
1514104743.773,-0.022,-0.150,-2.422,0
1514104743.793,-0.052,-0.179,-2.467,0
1514104743.813,-0.067,-0.232,-2.460,0
1514104743.833,-0.052,-0.172,-2.460,0
1514104743.852,-0.030,-0.232,-2.310,0
1514104743.872,-0.067,-0.217,-2.295,0
1514104743.892,-0.037,-0.217,-2.303,0
1514104743.911,0.015,-0.202,-2.228,3
1514104743.931,-0.045,-0.277,-2.318,0
1514104743.951,-0.045,-0.269,-2.310,0
1514104743.970,-0.142,-0.359,-2.318,0
1514104743.990,-0.150,-0.336,-2.370,0
1514104744.010,-0.075,-0.224,-2.408,0
1514104744.030,0.000,-0.224,-2.385,0
1514104744.049,0.000,-0.142,-2.333,0
1514104744.069,-0.067,-0.209,-2.355,0
1514104744.089,-0.052,-0.292,-2.475,0
1514104744.108,-0.052,-0.269,-2.482,0
1514104744.128,-0.097,-0.307,-2.370,0
1514104744.148,-0.082,-0.224,-2.295,0
1514104744.168,-0.037,-0.135,-2.265,0
1514104744.187,-0.052,-0.127,-2.251,0
1514104744.207,-0.082,-0.135,-2.288,0
1514104744.227,-0.037,-0.284,-2.378,0
1514104744.246,-0.142,-0.336,-2.535,0
1514104744.266,-0.067,-0.299,-2.475,0
1514104744.286,-0.060,-0.202,-2.310,0
1514104744.305,-0.082,-0.120,-2.168,0
1514104744.325,-0.082,-0.179,-1.944,0
1514104744.345,-0.090,-0.254,-1.794,0
1514104744.365,-0.082,-0.232,-1.862,0
1514104744.384,0.030,-0.187,-1.922,0
1514104744.404,0.060,-0.269,-2.131,0
1514104744.424,0.015,-0.381,-2.191,4
1514104744.443,-0.007,-0.486,-2.183,0
1514104744.463,-0.015,-0.336,-2.131,0
1514104744.483,0.112,-0.135,-2.026,0
1514104744.503,0.127,-0.007,-1.809,0
1514104744.522,0.157,-0.090,-1.839,0
1514104744.542,0.105,-0.135,-1.966,0
1514104744.562,-0.045,-0.097,-2.303,0
1514104744.581,-0.045,-0.045,-2.445,0
1514104744.601,-0.082,0.007,-2.467,0
1514104744.621,-0.030,0.075,-2.176,0
1514104744.640,-0.097,0.120,-1.690,0
1514104744.660,-0.112,0.075,-1.495,0
1514104744.680,-0.067,0.097,-1.428,0
1514104744.700,0.052,0.105,-1.525,0
1514104744.719,0.045,0.015,-1.742,0
1514104744.739,-0.075,-0.164,-2.101,0
1514104744.759,-0.172,-0.299,-2.370,0
1514104744.778,-0.179,-0.299,-2.505,0
1514104744.798,-0.202,-0.307,-2.602,0
1514104744.818,-0.157,-0.389,-2.632,0
1514104744.838,-0.135,-0.441,-2.699,0
1514104744.857,-0.224,-0.508,-2.722,0
1514104744.877,-0.187,-0.396,-2.819,0
1514104744.897,-0.105,-0.329,-2.916,0
1514104744.916,-0.112,-0.254,-2.931,5
1514104744.936,-0.135,-0.097,-3.006,0
1514104744.956,-0.157,-0.067,-2.931,0
1514104744.975,-0.142,-0.067,-3.021,0
1514104744.995,-0.150,-0.045,-3.036,0
1514104745.015,-0.202,-0.269,-3.065,0
1514104745.035,-0.277,-0.299,-3.058,0
1514104745.054,-0.232,-0.194,-3.065,0
1514104745.074,-0.157,-0.157,-3.065,0
1514104745.094,-0.157,-0.336,-3.110,0
1514104745.113,-0.187,-0.441,-3.230,0
1514104745.133,-0.232,-0.501,-3.372,0
1514104745.153,-0.277,-0.508,-3.522,0
1514104745.173,-0.344,-0.441,-3.649,0
1514104745.192,-0.179,-0.396,-3.649,0
1514104745.212,-0.105,-0.628,-3.454,0
1514104745.232,-0.135,-0.621,-3.432,0
1514104745.251,-0.202,-0.486,-3.469,0
1514104745.271,-0.239,-0.531,-3.604,0
1514104745.291,-0.239,-0.351,-3.671,0
1514104745.310,-0.150,-0.239,-3.641,0
1514104745.330,-0.157,-0.449,-3.507,0
1514104745.350,-0.112,-0.426,-3.514,0
1514104745.370,-0.060,-0.209,-3.245,0
1514104745.389,-0.015,-0.187,-2.714,0
1514104745.409,0.037,-0.202,-2.408,0
1514104745.429,0.090,-0.112,-2.355,0
1514104745.448,0.112,-0.037,-2.594,0
1514104745.468,0.112,-0.172,-2.938,0
1514104745.488,0.150,-0.120,-3.417,0
1514104745.508,0.224,0.022,-3.821,0
1514104745.527,0.120,0.037,-3.940,0
