timestamps,X,Y,Z,Marker0
1514093293.854,0.456,0.000,-2.108,0
1514093293.874,0.366,0.164,-2.101,0
1514093293.893,0.419,0.142,-2.116,0
1514093293.913,0.449,0.082,-2.019,0
1514093293.933,0.523,0.015,-1.951,0
1514093293.953,0.598,-0.067,-2.011,0
1514093293.972,0.628,-0.209,-2.086,0
1514093293.992,0.606,-0.322,-2.056,0
1514093294.012,0.546,-0.224,-2.108,0
1514093294.031,0.598,-0.194,-2.138,0
1514093294.051,0.935,-0.247,-2.034,0
1514093294.071,0.830,-0.344,-2.019,0
1514093294.091,0.359,-0.464,-1.922,0
1514093294.110,0.419,-0.464,-1.817,0
1514093294.130,1.024,-0.336,-1.712,0
1514093294.150,1.226,-0.217,-1.727,0
1514093294.169,0.897,-0.082,-1.742,0
1514093294.189,0.695,0.007,-1.839,0
1514093294.209,0.822,0.075,-1.929,0
1514093294.228,0.822,0.142,-2.049,0
1514093294.248,0.665,-0.052,-2.094,0
1514093294.268,0.636,-0.217,-2.034,0
1514093294.288,0.733,-0.157,-2.011,0
1514093294.307,0.845,-0.105,-2.026,0
1514093294.327,0.665,0.120,-2.034,0
1514093294.347,0.493,0.209,-1.951,0
1514093294.366,0.830,0.112,-1.907,0
1514093294.386,1.047,-0.164,-1.765,0
1514093294.406,0.897,-0.262,-1.899,0
1514093294.426,0.658,-0.194,-1.981,0
1514093294.445,0.725,-0.254,-2.153,0
1514093294.465,0.860,-0.396,-2.251,0
1514093294.485,0.710,-0.486,-2.101,0
1514093294.504,0.531,-0.434,-2.034,0
1514093294.524,0.606,-0.262,-2.086,0
1514093294.544,0.606,-0.075,-2.056,0
1514093294.564,0.546,-0.037,-1.944,0
1514093294.583,0.493,-0.082,-1.922,0
1514093294.603,0.411,-0.082,-1.944,0
1514093294.623,0.508,-0.060,-1.966,0
1514093294.642,0.650,-0.067,-2.041,0
1514093294.662,0.591,-0.060,-2.049,0
1514093294.682,0.486,-0.090,-2.049,0
1514093294.701,0.553,-0.007,-2.041,0
1514093294.721,0.613,0.045,-2.086,0
1514093294.741,0.665,0.052,-2.108,0
1514093294.761,0.501,-0.015,-2.183,0
1514093294.780,0.643,-0.075,-2.153,0
1514093294.800,0.807,-0.172,-2.026,0
1514093294.820,0.725,-0.329,-1.989,0
1514093294.839,0.621,-0.299,-1.989,0
1514093294.859,0.583,-0.224,-1.929,0
1514093294.879,0.979,-0.322,-2.034,0
1514093294.899,1.024,-0.516,-2.228,0
1514093294.918,0.561,-0.344,-2.310,0
1514093294.938,0.613,-0.307,-2.123,0
1514093294.958,0.935,-0.307,-1.884,0
1514093294.977,1.181,-0.239,-1.794,1
1514093294.997,0.935,-0.082,-1.705,0
1514093295.017,0.733,0.105,-1.630,0
1514093295.036,0.935,0.172,-1.600,0
1514093295.056,1.174,0.000,-1.936,0
1514093295.076,1.002,-0.209,-2.168,0
1514093295.096,0.636,-0.187,-2.213,0
1514093295.115,0.456,-0.120,-2.153,0
1514093295.135,0.583,0.127,-2.011,0
1514093295.155,0.927,0.254,-1.757,0
1514093295.174,1.249,0.336,-1.600,0
1514093295.194,1.525,0.179,-1.421,0
1514093295.214,1.608,-0.164,-1.421,0
1514093295.234,1.443,-0.224,-1.593,0
1514093295.253,1.256,-0.105,-1.720,0
1514093295.273,1.211,-0.202,-1.667,0
1514093295.293,1.428,-0.419,-1.652,0
1514093295.312,1.308,-0.479,-1.787,0
1514093295.332,1.129,-0.277,-1.899,0
1514093295.352,0.852,0.037,-1.974,0
1514093295.372,0.740,0.209,-1.779,0
1514093295.391,1.450,0.179,-1.697,0
1514093295.411,1.712,0.090,-1.660,0
1514093295.431,1.413,-0.037,-1.413,0
1514093295.450,1.219,-0.232,-1.383,0
1514093295.470,1.196,-0.396,-1.555,0
1514093295.490,1.151,-0.292,-1.765,0
1514093295.509,0.905,0.067,-1.929,0
1514093295.529,0.733,0.277,-1.936,0
1514093295.549,0.867,0.247,-1.809,0
1514093295.569,0.815,0.187,-1.765,0
1514093295.588,0.882,0.135,-1.585,0
1514093295.608,1.047,0.000,-1.608,0
1514093295.628,1.054,-0.254,-1.869,0
1514093295.647,0.770,-0.314,-2.056,0
1514093295.667,0.411,-0.254,-2.146,0
1514093295.687,0.486,-0.209,-2.265,0
1514093295.707,0.703,-0.269,-2.370,0
1514093295.726,0.374,-0.329,-2.415,0
1514093295.746,0.194,-0.187,-2.348,0
1514093295.766,0.508,-0.082,-2.026,0
1514093295.785,0.822,-0.142,-1.750,0
1514093295.805,0.755,-0.232,-1.809,0
1514093295.825,0.486,-0.075,-1.922,0
1514093295.844,0.479,0.097,-2.071,0
1514093295.864,0.591,0.112,-2.138,0
1514093295.884,0.598,0.075,-2.228,0
1514093295.904,0.531,-0.022,-2.355,0
1514093295.923,0.389,-0.022,-2.437,0
1514093295.943,0.307,0.097,-2.393,0
1514093295.963,0.254,0.142,-2.310,0
1514093295.982,0.224,0.157,-2.094,0
1514093296.002,0.546,0.120,-1.899,0
1514093296.022,0.785,-0.022,-1.839,0
1514093296.042,0.703,-0.112,-1.892,0
1514093296.061,0.546,-0.045,-2.034,0
1514093296.081,0.456,-0.090,-2.161,0
1514093296.101,0.501,-0.292,-2.318,0
1514093296.120,0.479,-0.404,-2.355,0
1514093296.140,0.441,-0.411,-2.385,0
1514093296.160,0.374,-0.284,-2.437,0
1514093296.180,0.307,-0.067,-2.437,0
1514093296.199,0.217,0.097,-2.385,0
1514093296.219,0.172,0.142,-2.228,0
1514093296.239,0.374,0.060,-2.079,0
1514093296.258,0.501,0.015,-2.116,2
1514093296.278,0.419,-0.067,-2.213,0
1514093296.298,0.374,-0.060,-2.437,0
1514093296.317,0.299,0.007,-2.550,0
1514093296.337,0.441,0.090,-2.490,0
1514093296.357,0.456,0.075,-2.415,0
1514093296.377,0.449,0.194,-2.221,0
1514093296.396,0.523,0.179,-2.198,0
1514093296.416,0.546,0.052,-2.101,0
1514093296.436,0.576,-0.112,-1.989,0
1514093296.455,0.486,-0.247,-1.951,0
1514093296.475,0.434,-0.105,-1.966,0
1514093296.495,0.658,-0.105,-1.959,0
1514093296.515,0.860,-0.247,-2.108,0
1514093296.534,0.441,-0.419,-2.370,0
1514093296.554,0.254,-0.224,-2.378,0
1514093296.574,0.486,-0.082,-2.041,0
1514093296.593,0.785,-0.164,-1.757,0
1514093296.613,0.875,-0.254,-1.503,0
1514093296.633,0.710,-0.247,-1.578,0
1514093296.652,0.643,0.030,-1.981,0
1514093296.672,0.673,0.209,-2.378,0
1514093296.692,0.508,0.232,-2.542,0
1514093296.712,0.351,0.120,-2.542,0
