timestamps,X,Y,Z,Marker0
1514104741.334,-0.954,0.256,0.069,0
1514104741.353,-0.954,0.255,0.068,0
1514104741.373,-0.954,0.256,0.068,0
1514104741.393,-0.955,0.255,0.068,0
1514104741.413,-0.954,0.256,0.069,0
1514104741.432,-0.954,0.255,0.070,0
1514104741.452,-0.955,0.256,0.069,0
1514104741.472,-0.953,0.257,0.069,0
1514104741.491,-0.955,0.257,0.069,0
1514104741.511,-0.954,0.256,0.068,0
1514104741.531,-0.954,0.256,0.069,0
1514104741.550,-0.954,0.257,0.069,0
1514104741.570,-0.953,0.257,0.068,0
1514104741.590,-0.954,0.257,0.069,0
1514104741.610,-0.955,0.257,0.068,0
1514104741.629,-0.956,0.257,0.067,0
1514104741.649,-0.955,0.256,0.067,0
1514104741.669,-0.956,0.258,0.068,0
1514104741.688,-0.954,0.258,0.068,0
1514104741.708,-0.954,0.257,0.070,0
1514104741.728,-0.953,0.257,0.069,0
1514104741.748,-0.954,0.259,0.069,0
1514104741.767,-0.951,0.258,0.069,0
1514104741.787,-0.953,0.256,0.070,0
1514104741.807,-0.953,0.257,0.070,0
1514104741.826,-0.953,0.257,0.069,0
1514104741.846,-0.954,0.258,0.068,0
1514104741.866,-0.957,0.258,0.069,0
1514104741.885,-0.956,0.258,0.068,0
1514104741.905,-0.954,0.258,0.069,0
1514104741.925,-0.953,0.259,0.069,0
1514104741.945,-0.952,0.258,0.069,0
1514104741.964,-0.952,0.258,0.070,0
1514104741.984,-0.953,0.259,0.068,0
1514104742.004,-0.955,0.259,0.068,0
1514104742.023,-0.954,0.260,0.068,0
1514104742.043,-0.956,0.259,0.068,0
1514104742.063,-0.956,0.260,0.068,0
1514104742.083,-0.955,0.261,0.069,0
1514104742.102,-0.952,0.261,0.069,0
1514104742.122,-0.951,0.260,0.070,0
1514104742.142,-0.952,0.260,0.069,0
1514104742.161,-0.953,0.261,0.069,1
1514104742.181,-0.955,0.261,0.068,0
1514104742.201,-0.955,0.260,0.069,0
1514104742.220,-0.955,0.260,0.068,0
1514104742.240,-0.955,0.259,0.069,0
1514104742.260,-0.953,0.259,0.068,0
1514104742.280,-0.953,0.260,0.067,0
1514104742.299,-0.954,0.259,0.068,0
1514104742.319,-0.954,0.259,0.068,0
1514104742.339,-0.954,0.260,0.069,0
1514104742.358,-0.953,0.260,0.069,0
1514104742.378,-0.953,0.260,0.069,0
1514104742.398,-0.954,0.263,0.069,0
1514104742.418,-0.954,0.261,0.069,0
1514104742.437,-0.955,0.260,0.068,0
1514104742.457,-0.953,0.261,0.070,0
1514104742.477,-0.953,0.259,0.069,0
1514104742.496,-0.952,0.259,0.069,0
1514104742.516,-0.953,0.260,0.070,0
1514104742.536,-0.953,0.259,0.069,0
1514104742.555,-0.954,0.260,0.068,0
1514104742.575,-0.953,0.260,0.069,0
1514104742.595,-0.954,0.260,0.068,0
1514104742.615,-0.955,0.262,0.070,0
1514104742.634,-0.954,0.261,0.069,0
1514104742.654,-0.952,0.261,0.068,0
1514104742.674,-0.953,0.259,0.069,0
1514104742.693,-0.955,0.261,0.070,0
1514104742.713,-0.953,0.261,0.069,0
1514104742.733,-0.953,0.259,0.070,0
1514104742.753,-0.952,0.258,0.069,0
1514104742.772,-0.952,0.258,0.068,0
1514104742.792,-0.954,0.260,0.067,0
1514104742.812,-0.956,0.261,0.068,0
1514104742.831,-0.955,0.260,0.068,0
1514104742.851,-0.955,0.260,0.068,0
1514104742.871,-0.953,0.260,0.068,0
1514104742.890,-0.952,0.260,0.069,0
1514104742.910,-0.952,0.260,0.069,0
1514104742.930,-0.954,0.260,0.069,0
1514104742.950,-0.954,0.261,0.069,0
1514104742.969,-0.954,0.260,0.068,0
1514104742.989,-0.956,0.260,0.068,0
1514104743.009,-0.955,0.260,0.070,0
1514104743.028,-0.954,0.260,0.070,0
1514104743.048,-0.952,0.259,0.070,0
1514104743.068,-0.950,0.259,0.069,0
1514104743.088,-0.950,0.259,0.070,0
1514104743.107,-0.953,0.259,0.069,0
1514104743.127,-0.955,0.260,0.070,0
1514104743.147,-0.956,0.260,0.068,0
1514104743.166,-0.955,0.260,0.068,0
1514104743.186,-0.954,0.260,0.068,0
1514104743.206,-0.954,0.260,0.067,0
1514104743.225,-0.953,0.261,0.068,0
1514104743.245,-0.953,0.260,0.067,0
1514104743.265,-0.954,0.260,0.067,0
1514104743.285,-0.956,0.260,0.066,0
1514104743.304,-0.955,0.261,0.069,0
1514104743.324,-0.953,0.260,0.068,0
1514104743.344,-0.953,0.259,0.069,0
1514104743.363,-0.953,0.258,0.070,0
1514104743.383,-0.953,0.258,0.070,0
1514104743.403,-0.954,0.259,0.070,0
1514104743.423,-0.955,0.260,0.069,2
1514104743.442,-0.955,0.261,0.069,0
1514104743.462,-0.954,0.262,0.070,0
1514104743.482,-0.952,0.261,0.070,0
1514104743.501,-0.952,0.259,0.069,0
1514104743.521,-0.953,0.260,0.068,0
1514104743.541,-0.953,0.260,0.069,0
1514104743.560,-0.953,0.260,0.069,0
1514104743.580,-0.952,0.258,0.069,0
1514104743.600,-0.952,0.259,0.068,0
1514104743.620,-0.953,0.259,0.067,0
1514104743.639,-0.955,0.259,0.067,0
1514104743.659,-0.956,0.261,0.068,0
1514104743.679,-0.956,0.260,0.066,0
1514104743.698,-0.953,0.260,0.069,0
1514104743.718,-0.951,0.260,0.069,0
1514104743.738,-0.952,0.260,0.070,0
1514104743.757,-0.951,0.260,0.070,0
1514104743.777,-0.954,0.260,0.070,0
1514104743.797,-0.953,0.259,0.070,0
1514104743.817,-0.953,0.259,0.070,0
1514104743.836,-0.956,0.260,0.068,0
1514104743.856,-0.955,0.260,0.070,0
1514104743.876,-0.954,0.259,0.069,0
1514104743.895,-0.953,0.259,0.069,0
1514104743.915,-0.951,0.259,0.069,3
1514104743.935,-0.952,0.259,0.068,0
1514104743.955,-0.953,0.259,0.070,0
1514104743.974,-0.954,0.259,0.069,0
1514104743.994,-0.956,0.259,0.067,0
1514104744.014,-0.956,0.260,0.068,0
1514104744.033,-0.955,0.259,0.068,0
1514104744.053,-0.954,0.259,0.068,0
1514104744.073,-0.953,0.259,0.069,0
1514104744.092,-0.953,0.260,0.068,0
1514104744.112,-0.953,0.259,0.068,0
1514104744.132,-0.954,0.259,0.068,0
1514104744.152,-0.954,0.260,0.070,0
1514104744.171,-0.954,0.259,0.069,0
1514104744.191,-0.954,0.258,0.069,0
1514104744.211,-0.954,0.258,0.070,0
1514104744.230,-0.954,0.260,0.069,0
1514104744.250,-0.954,0.260,0.068,0
1514104744.270,-0.954,0.260,0.070,0
1514104744.290,-0.952,0.259,0.068,0
1514104744.309,-0.954,0.260,0.068,0
1514104744.329,-0.954,0.260,0.069,0
1514104744.349,-0.952,0.258,0.069,0
1514104744.368,-0.953,0.256,0.069,0
1514104744.388,-0.953,0.255,0.069,0
1514104744.408,-0.953,0.256,0.068,0
1514104744.427,-0.955,0.257,0.066,4
1514104744.447,-0.957,0.258,0.067,0
1514104744.467,-0.957,0.258,0.067,0
1514104744.487,-0.956,0.257,0.067,0
1514104744.506,-0.955,0.255,0.067,0
1514104744.526,-0.953,0.257,0.069,0
1514104744.546,-0.952,0.256,0.068,0
1514104744.565,-0.953,0.257,0.068,0
1514104744.585,-0.954,0.257,0.069,0
1514104744.605,-0.956,0.258,0.068,0
1514104744.625,-0.956,0.258,0.068,0
1514104744.644,-0.957,0.258,0.068,0
1514104744.664,-0.957,0.258,0.069,0
1514104744.684,-0.955,0.256,0.072,0
1514104744.703,-0.952,0.254,0.072,0
1514104744.723,-0.950,0.252,0.071,0
1514104744.743,-0.951,0.253,0.072,0
1514104744.762,-0.953,0.253,0.072,0
1514104744.782,-0.956,0.253,0.070,0
1514104744.802,-0.957,0.253,0.068,0
1514104744.822,-0.956,0.254,0.069,0
1514104744.841,-0.955,0.254,0.068,0
1514104744.861,-0.955,0.255,0.068,0
1514104744.881,-0.954,0.254,0.068,0
1514104744.900,-0.954,0.255,0.068,0
1514104744.920,-0.954,0.256,0.070,5
1514104744.940,-0.956,0.256,0.069,0
1514104744.960,-0.954,0.255,0.067,0
1514104744.979,-0.954,0.257,0.070,0
1514104744.999,-0.955,0.258,0.070,0
1514104745.019,-0.953,0.256,0.069,0
1514104745.038,-0.955,0.257,0.070,0
1514104745.058,-0.956,0.258,0.069,0
1514104745.078,-0.955,0.259,0.070,0
1514104745.097,-0.952,0.258,0.069,0
1514104745.117,-0.952,0.257,0.068,0
1514104745.137,-0.954,0.258,0.068,0
1514104745.157,-0.952,0.259,0.068,0
1514104745.176,-0.953,0.260,0.069,0
1514104745.196,-0.954,0.259,0.070,0
1514104745.216,-0.951,0.259,0.068,0
1514104745.235,-0.954,0.260,0.067,0
1514104745.255,-0.953,0.261,0.067,0
1514104745.275,-0.953,0.263,0.066,0
1514104745.295,-0.955,0.264,0.066,0
1514104745.314,-0.956,0.266,0.067,0
1514104745.334,-0.952,0.265,0.067,0
1514104745.354,-0.952,0.262,0.066,0
1514104745.373,-0.954,0.262,0.067,0
1514104745.393,-0.954,0.265,0.067,0
1514104745.413,-0.953,0.263,0.066,0
1514104745.432,-0.952,0.262,0.068,0
1514104745.452,-0.952,0.263,0.068,0
1514104745.472,-0.951,0.262,0.067,0
1514104745.492,-0.953,0.264,0.069,0
1514104745.511,-0.950,0.266,0.069,0
1514104745.531,-0.952,0.267,0.069,0
1514104745.551,-0.952,0.267,0.069,0
1514104745.570,-0.954,0.268,0.069,0
1514104745.590,-0.954,0.269,0.069,0
1514104745.610,-0.953,0.268,0.068,0
1514104745.630,-0.952,0.266,0.068,0
1514104745.649,-0.951,0.264,0.068,0
1514104745.669,-0.950,0.263,0.069,0
1514104745.689,-0.950,0.265,0.069,0
1514104745.708,-0.950,0.265,0.068,0
1514104745.728,-0.952,0.265,0.069,0
1514104745.748,-0.953,0.266,0.068,0
1514104745.767,-0.954,0.269,0.068,0
1514104745.787,-0.954,0.269,0.069,0
1514104745.807,-0.950,0.269,0.068,0
1514104745.827,-0.949,0.268,0.070,0
1514104745.846,-0.949,0.269,0.069,0
1514104745.866,-0.953,0.271,0.071,0
1514104745.886,-0.954,0.271,0.071,0
1514104745.905,-0.953,0.271,0.070,0
1514104745.925,-0.952,0.267,0.069,0
1514104745.945,-0.952,0.267,0.070,0
1514104745.965,-0.951,0.268,0.071,0
1514104745.984,-0.950,0.268,0.071,0
1514104746.004,-0.952,0.265,0.070,0
1514104746.024,-0.950,0.266,0.071,0
1514104746.043,-0.948,0.266,0.070,0
1514104746.063,-0.950,0.267,0.070,0
1514104746.083,-0.951,0.265,0.070,0
1514104746.102,-0.952,0.268,0.069,0
1514104746.122,-0.952,0.270,0.068,0
1514104746.142,-0.953,0.269,0.068,0
1514104746.162,-0.951,0.269,0.068,0
1514104746.181,-0.950,0.270,0.068,0
1514104746.201,-0.951,0.269,0.068,0
1514104746.221,-0.952,0.270,0.069,0
1514104746.240,-0.949,0.269,0.070,0
1514104746.260,-0.954,0.271,0.070,0
1514104746.280,-0.953,0.271,0.073,0
1514104746.300,-0.952,0.270,0.072,0
1514104746.319,-0.950,0.270,0.070,0
1514104746.339,-0.949,0.270,0.070,0
1514104746.359,-0.948,0.269,0.071,0
1514104746.378,-0.948,0.269,0.067,0
1514104746.398,-0.952,0.268,0.068,0
1514104746.418,-0.953,0.266,0.068,0
1514104746.437,-0.953,0.264,0.069,0
1514104746.457,-0.952,0.266,0.068,0
1514104746.477,-0.952,0.269,0.069,0
1514104746.497,-0.951,0.271,0.071,0
1514104746.516,-0.949,0.272,0.070,0
1514104746.536,-0.951,0.275,0.069,0
1514104746.556,-0.952,0.276,0.067,0
1514104746.575,-0.952,0.277,0.067,0
1514104746.595,-0.951,0.276,0.065,0
1514104746.615,-0.950,0.275,0.066,0
1514104746.635,-0.949,0.273,0.066,0
1514104746.654,-0.948,0.273,0.066,0
1514104746.674,-0.950,0.272,0.068,0
1514104746.694,-0.950,0.273,0.068,0
1514104746.713,-0.951,0.273,0.071,0
1514104746.733,-0.950,0.272,0.072,0
1514104746.753,-0.950,0.275,0.071,0
1514104746.772,-0.953,0.274,0.073,0
1514104746.792,-0.951,0.273,0.075,0
1514104746.812,-0.950,0.269,0.076,0
1514104746.832,-0.946,0.269,0.073,0
1514104746.851,-0.948,0.272,0.074,0
1514104746.871,-0.947,0.273,0.073,0
1514104746.891,-0.946,0.275,0.070,0
1514104746.910,-0.948,0.278,0.070,0
1514104746.930,-0.949,0.279,0.069,0
1514104746.950,-0.951,0.277,0.067,0
1514104746.969,-0.953,0.277,0.064,0
1514104746.989,-0.956,0.277,0.063,0
1514104747.009,-0.958,0.276,0.061,0
1514104747.029,-0.956,0.275,0.066,0
1514104747.048,-0.949,0.272,0.072,0
1514104747.068,-0.941,0.270,0.083,0
1514104747.088,-0.936,0.271,0.083,0
1514104747.107,-0.936,0.272,0.084,0
1514104747.127,-0.941,0.274,0.081,0
1514104747.147,-0.956,0.278,0.070,0
1514104747.167,-0.959,0.278,0.071,0
1514104747.186,-0.965,0.280,0.071,0
1514104747.206,-0.966,0.281,0.060,0
1514104747.226,-0.950,0.278,0.069,0
1514104747.245,-0.947,0.279,0.068,0
1514104747.265,-0.947,0.279,0.067,0
1514104747.285,-0.947,0.275,0.068,0
1514104747.304,-0.945,0.273,0.070,0
1514104747.324,-0.942,0.274,0.079,0
1514104747.344,-0.950,0.276,0.082,0
1514104747.364,-0.955,0.274,0.063,0
1514104747.383,-0.950,0.275,0.068,0
1514104747.403,-0.952,0.277,0.068,0
1514104747.423,-0.950,0.274,0.064,0
1514104747.442,-0.948,0.272,0.065,0
1514104747.462,-0.945,0.273,0.069,0
1514104747.482,-0.944,0.277,0.075,0
1514104747.502,-0.947,0.282,0.071,0
1514104747.521,-0.954,0.282,0.067,0
1514104747.541,-0.954,0.280,0.066,0
1514104747.561,-0.952,0.280,0.078,0
1514104747.580,-0.951,0.281,0.076,0
1514104747.600,-0.949,0.281,0.071,0
1514104747.620,-0.946,0.281,0.077,0
1514104747.639,-0.938,0.281,0.085,0
1514104747.659,-0.938,0.283,0.082,0
1514104747.679,-0.942,0.284,0.075,0
1514104747.699,-0.944,0.285,0.083,0
1514104747.718,-0.953,0.286,0.078,0
1514104747.738,-0.953,0.285,0.074,0
1514104747.758,-0.953,0.281,0.071,0
1514104747.777,-0.955,0.278,0.073,0
