timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1514104741.536,12.207,43.457,39.551,35.156,28.320,0
1514104741.540,8.789,34.668,37.109,29.297,22.949,0
1514104741.544,20.020,41.016,38.086,21.973,47.852,0
1514104741.548,16.113,48.340,33.203,-2.441,28.809,0
1514104741.552,20.508,42.480,40.039,17.578,-7.324,0
1514104741.556,28.320,36.133,49.316,39.062,5.859,0
1514104741.560,20.020,32.227,42.969,22.461,6.348,0
1514104741.564,21.973,41.992,41.992,16.113,-6.836,0
1514104741.568,25.391,48.828,49.805,26.855,-24.902,0
1514104741.571,21.484,44.434,46.387,26.855,-2.441,0
1514104741.575,24.902,47.363,41.016,12.207,13.672,0
1514104741.579,26.367,50.293,42.969,8.789,2.441,0
1514104741.583,27.832,46.875,39.062,9.277,24.902,0
1514104741.587,35.156,51.758,41.992,26.367,32.227,0
1514104741.591,34.668,49.805,42.480,43.457,91.797,0
1514104741.595,32.715,43.945,41.504,38.086,63.477,0
1514104741.599,38.574,42.969,48.340,36.133,22.461,0
1514104741.603,35.156,42.480,46.387,35.645,35.645,0
1514104741.607,21.484,44.922,40.527,25.879,44.922,0
1514104741.611,12.207,43.457,32.715,23.438,70.312,0
1514104741.614,16.113,38.574,33.691,31.250,7.812,0
1514104741.618,27.832,43.945,38.086,35.156,-14.160,0
1514104741.622,24.414,48.340,32.227,31.738,13.672,0
1514104741.626,25.391,36.621,34.180,27.832,39.062,0
1514104741.630,35.156,31.738,41.504,23.438,56.641,0
1514104741.634,30.273,34.180,40.039,17.090,30.762,0
1514104741.638,18.066,29.785,32.227,19.531,24.902,0
1514104741.642,23.438,34.180,33.691,34.180,25.879,0
1514104741.646,33.691,45.898,40.039,41.016,22.461,0
1514104741.650,34.668,46.387,40.039,29.785,11.230,0
1514104741.654,25.879,34.668,36.621,16.113,42.480,0
1514104741.657,23.926,33.203,36.133,11.719,23.926,0
1514104741.661,22.461,35.156,33.203,13.184,17.578,0
1514104741.665,24.414,36.133,29.297,19.531,26.855,0
1514104741.669,19.043,30.273,32.715,28.809,14.160,0
1514104741.673,6.836,24.414,34.180,31.738,65.918,0
1514104741.677,13.184,30.762,35.645,34.668,69.336,0
1514104741.681,19.531,34.180,34.668,25.391,30.762,0
1514104741.685,24.414,34.180,28.809,15.137,22.949,0
1514104741.689,25.879,32.715,32.227,22.949,54.688,0
1514104741.693,26.855,35.156,39.551,32.715,61.523,0
1514104741.696,33.691,41.504,40.527,29.297,51.270,0
1514104741.700,30.273,39.062,39.551,21.973,39.551,0
1514104741.704,24.902,28.809,34.668,10.254,37.598,0
1514104741.708,31.738,26.855,34.180,3.906,74.219,0
1514104741.712,26.855,27.832,34.180,12.207,65.918,0
1514104741.716,21.484,36.133,31.250,11.719,11.230,0
1514104741.720,23.926,40.527,28.809,8.789,17.090,0
1514104741.724,16.113,29.297,29.297,13.672,53.711,0
1514104741.728,25.879,33.203,32.227,20.996,53.711,0
1514104741.732,46.875,44.434,46.875,33.691,27.832,0
1514104741.736,40.039,42.480,51.758,33.203,55.176,0
1514104741.739,35.156,35.156,41.016,20.508,57.129,0
1514104741.743,25.391,30.762,25.879,6.348,45.410,0
1514104741.747,11.719,25.879,17.578,5.859,15.137,0
