timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1508750678.700,35.156,35.156,58.594,22.949,40.527,0
1508750678.704,45.410,37.598,60.059,34.668,36.133,0
1508750678.708,49.805,38.086,65.430,35.645,14.160,0
1508750678.712,43.457,29.297,79.590,31.738,12.207,0
1508750678.716,55.176,33.203,62.012,42.480,0.000,0
1508750678.720,44.434,33.203,60.059,29.297,0.977,0
1508750678.724,10.254,24.902,78.613,-1.465,13.184,0
1508750678.728,9.766,25.879,63.965,-7.324,-9.277,0
1508750678.732,25.879,29.785,59.570,7.812,-23.438,0
1508750678.735,43.457,43.945,91.309,32.227,-9.277,0
1508750678.739,34.180,31.250,91.309,20.996,20.020,0
1508750678.743,23.926,27.832,66.406,7.324,-7.812,0
1508750678.747,20.996,24.902,61.523,17.090,-29.785,0
1508750678.751,21.973,18.555,92.773,20.508,7.812,0
1508750678.755,17.578,27.832,89.844,11.719,7.324,0
1508750678.759,0.488,11.719,67.383,-9.766,-18.555,0
1508750678.763,20.020,26.855,78.125,1.953,-14.648,0
1508750678.767,32.715,27.832,83.008,7.324,-10.742,0
1508750678.771,43.457,29.297,62.500,22.461,-39.062,0
1508750678.774,44.434,50.781,82.031,34.668,-81.543,0
1508750678.778,50.781,56.152,124.512,35.156,-72.266,0
1508750678.782,59.082,47.363,116.699,40.527,-30.762,0
1508750678.786,32.715,14.648,81.055,14.648,-8.789,0
1508750678.790,19.531,-15.137,79.590,-1.465,-20.020,0
1508750678.794,13.672,-19.043,101.074,-7.812,-41.992,0
1508750678.798,49.316,35.156,80.078,22.949,-23.438,0
1508750678.802,68.848,53.223,66.895,43.945,-33.203,0
1508750678.806,66.895,46.875,80.078,49.316,-36.621,0
1508750678.810,70.801,40.039,95.215,55.664,-17.578,0
1508750678.814,49.316,27.832,90.820,32.227,-33.691,0
1508750678.817,27.832,25.391,80.566,8.301,-47.852,0
1508750678.821,18.066,9.277,83.984,1.953,-50.293,0
1508750678.825,33.691,8.301,81.055,15.625,-63.965,0
1508750678.829,54.199,21.484,77.637,35.156,-51.270,0
1508750678.833,54.688,44.434,87.891,38.086,-41.992,0
1508750678.837,40.039,44.922,85.938,18.066,-89.355,0
1508750678.841,48.828,35.156,104.004,25.391,-76.660,0
1508750678.845,44.434,20.508,117.188,20.508,-31.738,0
1508750678.849,36.621,19.043,89.844,11.719,-49.316,0
1508750678.853,40.039,23.926,91.797,19.043,-62.500,0
1508750678.857,46.875,32.227,80.566,28.809,-31.738,0
1508750678.860,55.664,40.527,53.223,34.180,-42.480,0
1508750678.864,48.340,26.367,58.105,25.391,-55.176,0
1508750678.868,38.574,12.695,72.266,15.137,-33.203,0
1508750678.872,44.922,20.996,89.355,23.926,-37.598,0
1508750678.876,55.176,34.668,74.707,37.109,-45.898,0
1508750678.880,53.711,31.738,51.758,30.762,-78.613,0
1508750678.884,52.246,30.762,91.309,23.438,-68.848,0
1508750678.888,52.246,35.156,90.820,23.438,-33.691,0
1508750678.892,47.852,29.297,48.340,20.020,-56.152,0
1508750678.896,45.898,26.855,43.945,14.160,-67.871,0
1508750678.899,54.688,35.645,71.777,23.438,-38.574,0
1508750678.903,62.012,37.598,80.566,41.016,-10.742,0
1508750678.907,61.035,41.504,22.461,42.969,-11.719,0
1508750678.911,43.945,32.227,41.992,21.973,-64.453,0
1508750678.915,15.625,6.836,104.004,-4.883,-41.504,0
1508750678.919,17.578,11.230,69.824,-9.277,-4.395,0
1508750678.923,36.621,28.809,37.109,7.324,-35.645,0
1508750678.927,41.016,32.227,42.969,13.184,-41.992,0
1508750678.931,60.547,45.410,71.777,27.832,-10.254,0
1508750678.935,67.383,42.969,61.035,38.086,31.738,0
1508750678.939,71.777,36.133,28.320,48.340,-5.859,0
1508750678.942,75.195,40.527,50.781,52.246,-17.090,0
1508750678.946,48.828,20.996,60.059,26.855,13.672,0
1508750678.950,20.996,-2.441,50.293,-1.953,19.043,0
1508750678.954,32.715,18.066,34.180,17.090,16.602,0
1508750678.958,52.734,42.480,45.898,43.457,-4.395,0
1508750678.962,47.852,46.387,43.457,38.086,16.602,0
1508750678.966,61.035,52.734,16.602,52.734,58.105,0
1508750678.970,32.227,11.230,51.270,22.949,51.758,0
1508750678.974,3.418,-5.859,77.637,-7.324,11.230,0
1508750678.978,27.344,20.020,48.828,16.602,22.949,0
1508750678.982,71.777,61.523,27.344,64.453,39.551,0
1508750678.985,56.641,60.059,30.762,50.781,16.602,0
1508750678.989,19.531,11.230,50.293,11.230,0.488,0
1508750678.993,26.855,8.301,39.551,17.578,26.367,0
1508750678.997,62.500,51.758,15.625,37.109,47.852,0
1508750679.001,58.594,42.480,26.367,26.855,34.668,0
1508750679.005,33.203,16.113,60.059,12.207,38.574,0
1508750679.009,37.598,24.902,73.242,16.113,50.293,0
1508750679.013,40.039,21.973,53.711,16.113,40.527,0
1508750679.017,40.527,18.066,32.227,18.066,29.297,0
1508750679.021,61.523,42.480,27.344,39.551,46.875,0
1508750679.024,87.402,65.430,34.180,62.988,72.266,0
1508750679.028,69.336,41.016,46.387,47.852,71.289,0
1508750679.032,40.527,11.719,43.457,20.508,65.430,0
