timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1508657919.084,36.133,23.438,16.602,38.086,41.504,0
1508657919.087,30.762,20.508,11.230,35.156,58.594,0
1508657919.091,30.762,21.484,1.465,37.598,36.133,0
1508657919.095,44.922,30.273,5.859,39.062,18.066,0
1508657919.099,54.688,34.180,12.207,44.434,12.695,0
1508657919.103,53.711,38.574,0.488,44.434,34.180,0
1508657919.107,51.758,41.504,0.977,40.527,31.250,0
1508657919.111,46.875,36.133,15.137,36.621,3.418,0
1508657919.115,40.039,31.738,24.902,28.320,4.883,0
1508657919.119,43.945,33.691,30.762,33.691,20.508,0
1508657919.123,52.246,39.551,30.762,41.992,41.992,0
1508657919.127,48.828,37.109,26.855,39.551,40.527,0
1508657919.130,48.828,36.133,30.273,39.551,30.273,0
1508657919.134,50.293,42.969,31.738,45.898,17.090,0
1508657919.138,49.805,42.480,28.320,50.293,36.621,0
1508657919.142,48.828,36.621,22.949,50.781,47.363,0
1508657919.146,48.828,34.180,7.324,42.969,35.645,0
1508657919.150,54.688,34.668,6.348,48.828,32.715,0
1508657919.154,49.805,30.762,10.254,45.410,21.484,0
1508657919.158,43.457,27.344,12.695,31.250,24.414,0
1508657919.162,44.434,26.367,22.949,36.621,34.180,0
1508657919.166,39.551,18.555,20.996,35.645,14.648,0
1508657919.170,38.574,13.672,10.742,35.156,-11.230,0
1508657919.173,33.691,8.301,-0.977,33.691,9.766,0
1508657919.177,26.367,4.883,-3.906,31.250,30.273,0
1508657919.181,26.855,7.812,2.930,31.738,25.879,0
1508657919.185,32.715,12.207,-4.395,33.203,29.297,0
1508657919.189,36.621,14.160,4.883,38.086,42.480,0
1508657919.193,35.645,15.625,15.625,31.250,40.527,0
1508657919.197,39.551,19.531,15.137,31.738,27.344,0
1508657919.201,42.480,23.438,12.207,35.645,30.273,0
1508657919.205,43.457,23.438,6.348,40.039,19.043,0
1508657919.209,43.457,22.949,12.207,45.410,11.230,0
1508657919.212,36.133,16.602,11.719,25.879,-20.020,0
1508657919.216,32.227,15.137,9.277,13.672,3.418,0
1508657919.220,39.062,21.484,10.742,24.414,20.996,0
1508657919.224,36.621,19.043,1.465,29.297,-20.508,0
1508657919.228,30.273,15.625,-6.348,24.902,-5.371,0
1508657919.232,30.273,16.602,4.883,23.438,33.203,0
1508657919.236,31.738,21.484,25.391,30.762,48.828,0
1508657919.240,37.598,29.297,37.109,37.598,34.180,0
1508657919.244,41.016,34.180,31.250,40.527,28.809,0
1508657919.248,44.922,33.691,20.508,40.039,34.180,0
1508657919.252,44.922,29.297,25.879,34.668,30.273,0
1508657919.255,42.480,36.621,40.039,41.504,12.695,0
1508657919.259,49.316,45.898,35.156,50.293,-1.953,0
1508657919.263,52.734,43.457,33.691,51.270,39.062,0
1508657919.267,43.457,37.598,38.574,42.969,62.988,0
1508657919.271,37.109,36.621,38.086,41.016,32.715,0
1508657919.275,37.598,38.574,39.551,44.434,27.832,0
1508657919.279,39.062,39.062,26.367,41.992,45.898,0
1508657919.283,35.645,38.574,14.648,38.086,40.039,0
1508657919.287,35.645,41.016,33.203,37.598,24.414,0
1508657919.291,41.504,44.434,52.734,45.898,18.555,0
1508657919.295,42.969,46.875,54.688,49.805,16.113,0
1508657919.298,41.016,41.016,44.922,49.805,25.879,0
1508657919.302,34.668,33.691,35.645,49.316,20.508,0
1508657919.306,33.691,35.645,38.574,47.852,39.551,0
1508657919.310,34.180,33.691,34.180,45.410,57.129,0
1508657919.314,33.691,26.855,27.832,42.969,18.066,0
1508657919.318,34.668,21.484,31.250,42.969,35.645,0
1508657919.322,39.551,26.855,44.434,51.758,64.941,0
1508657919.326,45.410,35.156,53.223,54.199,41.016,0
1508657919.330,46.387,37.109,46.387,44.434,10.742,0
1508657919.334,45.410,35.645,40.527,47.852,9.277,0
1508657919.337,44.434,35.645,38.574,52.734,12.207,0
1508657919.341,48.828,38.086,40.039,45.898,4.883,0
1508657919.345,52.246,42.480,45.898,47.852,-12.695,0
1508657919.349,46.387,39.062,44.434,47.363,-54.688,0
1508657919.353,42.480,34.180,38.574,42.969,-4.395,0
1508657919.357,44.434,39.551,44.922,45.410,35.156,0
1508657919.361,48.340,43.457,48.828,46.875,16.602,0
1508657919.365,55.176,49.316,39.551,54.199,51.270,0
1508657919.369,57.129,51.270,26.855,52.734,74.707,0
1508657919.373,52.734,47.852,26.367,43.945,77.637,0
1508657919.377,52.246,44.434,46.387,41.504,62.988,0
1508657919.380,51.758,39.551,54.199,41.504,26.855,0
1508657919.384,52.734,37.109,50.781,39.551,26.855,0
1508657919.388,58.105,41.504,50.293,41.504,20.996,0
1508657919.392,61.523,50.293,50.293,46.875,-17.090,0
1508657919.396,57.617,48.828,50.293,44.434,-3.906,0
