timestamps,X,Y,Z,Marker0
1492402144.391,-0.723,0.350,0.578,0
1492402144.411,-0.724,0.345,0.577,0
1492402144.431,-0.731,0.346,0.578,0
1492402144.450,-0.732,0.347,0.579,0
1492402144.470,-0.732,0.348,0.580,0
1492402144.490,-0.731,0.349,0.578,0
1492402144.510,-0.726,0.346,0.583,0
1492402144.529,-0.728,0.345,0.583,0
1492402144.549,-0.724,0.344,0.582,0
1492402144.569,-0.721,0.345,0.585,0
1492402144.588,-0.727,0.345,0.583,0
1492402144.608,-0.726,0.346,0.584,0
1492402144.628,-0.724,0.346,0.584,0
1492402144.648,-0.725,0.344,0.582,0
1492402144.667,-0.726,0.346,0.580,0
1492402144.687,-0.720,0.349,0.583,0
1492402144.707,-0.725,0.347,0.585,0
1492402144.726,-0.727,0.349,0.580,0
1492402144.746,-0.727,0.352,0.579,0
1492402144.766,-0.726,0.348,0.581,0
1492402144.785,-0.726,0.351,0.583,0
1492402144.805,-0.729,0.351,0.580,0
1492402144.825,-0.729,0.350,0.580,0
1492402144.845,-0.725,0.351,0.581,0
1492402144.864,-0.725,0.348,0.583,0
1492402144.884,-0.730,0.346,0.581,0
1492402144.904,-0.725,0.348,0.584,0
1492402144.923,-0.726,0.343,0.586,0
1492402144.943,-0.726,0.348,0.581,0
1492402144.963,-0.722,0.345,0.587,0
1492402144.983,-0.722,0.344,0.585,0
1492402145.002,-0.724,0.345,0.580,0
1492402145.022,-0.724,0.347,0.580,0
1492402145.042,-0.728,0.341,0.586,0
1492402145.061,-0.728,0.345,0.583,1
1492402145.081,-0.726,0.346,0.583,0
1492402145.101,-0.727,0.342,0.587,0
1492402145.120,-0.729,0.342,0.580,0
1492402145.140,-0.727,0.347,0.574,0
1492402145.160,-0.723,0.347,0.586,0
1492402145.180,-0.721,0.349,0.584,0
1492402145.199,-0.724,0.347,0.584,0
1492402145.219,-0.726,0.346,0.580,0
1492402145.239,-0.732,0.347,0.579,0
1492402145.258,-0.727,0.348,0.585,0
1492402145.278,-0.730,0.349,0.583,0
1492402145.298,-0.725,0.347,0.581,0
1492402145.318,-0.720,0.349,0.587,0
1492402145.337,-0.726,0.346,0.585,0
1492402145.357,-0.727,0.349,0.581,0
1492402145.377,-0.725,0.341,0.587,0
1492402145.396,-0.723,0.342,0.581,0
1492402145.416,-0.724,0.347,0.578,0
1492402145.436,-0.724,0.350,0.583,0
1492402145.455,-0.726,0.352,0.583,0
1492402145.475,-0.730,0.352,0.581,0
1492402145.495,-0.734,0.348,0.577,0
1492402145.515,-0.727,0.353,0.581,0
1492402145.534,-0.725,0.353,0.578,0
1492402145.554,-0.724,0.353,0.581,0
1492402145.574,-0.721,0.352,0.586,0
1492402145.593,-0.726,0.347,0.583,0
1492402145.613,-0.724,0.345,0.582,0
1492402145.633,-0.727,0.345,0.580,0
1492402145.653,-0.733,0.349,0.575,0
1492402145.672,-0.735,0.351,0.582,0
1492402145.692,-0.729,0.353,0.585,0
1492402145.712,-0.733,0.358,0.571,0
1492402145.731,-0.739,0.358,0.555,0
1492402145.751,-0.741,0.364,0.561,0
1492402145.771,-0.729,0.358,0.577,0
1492402145.790,-0.704,0.342,0.590,0
1492402145.810,-0.717,0.348,0.590,0
1492402145.830,-0.730,0.347,0.572,0
1492402145.850,-0.742,0.350,0.571,0
1492402145.869,-0.739,0.347,0.564,0
1492402145.889,-0.737,0.355,0.563,0
1492402145.909,-0.734,0.355,0.566,0
1492402145.928,-0.733,0.356,0.570,0
1492402145.948,-0.734,0.351,0.574,0
1492402145.968,-0.736,0.347,0.576,0
1492402145.988,-0.739,0.347,0.566,0
1492402146.007,-0.740,0.350,0.564,0
1492402146.027,-0.738,0.350,0.564,0
1492402146.047,-0.734,0.347,0.570,0
1492402146.066,-0.728,0.343,0.567,0
1492402146.086,-0.730,0.342,0.575,0
1492402146.106,-0.731,0.342,0.576,0
1492402146.125,-0.732,0.338,0.574,0
1492402146.145,-0.732,0.341,0.573,0
1492402146.165,-0.735,0.344,0.569,0
1492402146.185,-0.730,0.346,0.573,0
1492402146.204,-0.733,0.340,0.580,0
1492402146.224,-0.737,0.340,0.576,0
1492402146.244,-0.737,0.338,0.575,0
1492402146.263,-0.734,0.342,0.574,0
1492402146.283,-0.730,0.341,0.577,0
1492402146.303,-0.739,0.343,0.575,0
1492402146.323,-0.732,0.342,0.579,0
1492402146.342,-0.733,0.338,0.574,2
1492402146.362,-0.737,0.338,0.576,0
1492402146.382,-0.736,0.338,0.576,0
1492402146.401,-0.736,0.334,0.575,0
1492402146.421,-0.728,0.341,0.573,0
1492402146.441,-0.727,0.340,0.581,0
1492402146.460,-0.728,0.344,0.582,0
1492402146.480,-0.729,0.347,0.577,0
1492402146.500,-0.733,0.345,0.578,0
1492402146.520,-0.732,0.341,0.582,0
1492402146.539,-0.731,0.338,0.577,0
1492402146.559,-0.739,0.346,0.573,0
1492402146.579,-0.730,0.344,0.580,0
1492402146.598,-0.727,0.338,0.583,0
1492402146.618,-0.734,0.339,0.575,0
1492402146.638,-0.733,0.341,0.577,0
1492402146.658,-0.729,0.343,0.578,0
1492402146.677,-0.731,0.341,0.578,0
1492402146.697,-0.734,0.344,0.579,0
1492402146.717,-0.731,0.346,0.577,0
1492402146.736,-0.727,0.343,0.582,0
1492402146.756,-0.727,0.347,0.576,0
1492402146.776,-0.721,0.345,0.583,0
1492402146.795,-0.724,0.348,0.579,0
1492402146.815,-0.727,0.350,0.580,0
1492402146.835,-0.730,0.350,0.583,3
1492402146.855,-0.732,0.345,0.579,0
1492402146.874,-0.730,0.344,0.581,0
1492402146.894,-0.730,0.351,0.576,0
1492402146.914,-0.725,0.351,0.575,0
1492402146.933,-0.730,0.347,0.586,0
1492402146.953,-0.730,0.346,0.582,0
1492402146.973,-0.725,0.347,0.580,0
1492402146.993,-0.723,0.347,0.576,0
1492402147.012,-0.733,0.348,0.581,0
1492402147.032,-0.729,0.348,0.580,0
1492402147.052,-0.726,0.348,0.582,0
1492402147.071,-0.726,0.349,0.577,0
1492402147.091,-0.723,0.349,0.584,0
1492402147.111,-0.727,0.348,0.577,0
1492402147.130,-0.727,0.349,0.578,0
1492402147.150,-0.727,0.350,0.578,0
1492402147.170,-0.727,0.355,0.579,0
1492402147.190,-0.730,0.351,0.587,0
1492402147.209,-0.735,0.353,0.577,0
1492402147.229,-0.728,0.351,0.583,0
1492402147.249,-0.729,0.346,0.577,0
1492402147.268,-0.726,0.348,0.577,0
1492402147.288,-0.723,0.347,0.584,0
1492402147.308,-0.716,0.347,0.578,0
1492402147.328,-0.721,0.348,0.580,4
1492402147.347,-0.725,0.351,0.585,0
1492402147.367,-0.731,0.353,0.577,0
1492402147.387,-0.729,0.351,0.574,0
1492402147.406,-0.728,0.353,0.576,0
1492402147.426,-0.717,0.353,0.583,0
1492402147.446,-0.720,0.355,0.581,0
1492402147.465,-0.719,0.350,0.583,0
1492402147.485,-0.729,0.347,0.585,0
1492402147.505,-0.727,0.352,0.579,0
1492402147.525,-0.731,0.356,0.578,0
1492402147.544,-0.730,0.355,0.579,0
1492402147.564,-0.731,0.353,0.578,0
1492402147.584,-0.729,0.355,0.571,0
1492402147.603,-0.728,0.354,0.568,0
1492402147.623,-0.722,0.349,0.582,0
1492402147.643,-0.733,0.347,0.581,0
1492402147.662,-0.730,0.350,0.576,0
1492402147.682,-0.722,0.354,0.581,0
1492402147.702,-0.722,0.354,0.578,0
1492402147.722,-0.721,0.356,0.581,0
1492402147.741,-0.721,0.356,0.578,0
1492402147.761,-0.724,0.356,0.578,0
1492402147.781,-0.726,0.360,0.577,0
1492402147.800,-0.729,0.356,0.579,0
1492402147.820,-0.728,0.355,0.582,0
1492402147.840,-0.728,0.358,0.572,5
1492402147.860,-0.733,0.360,0.574,0
1492402147.879,-0.731,0.360,0.573,0
1492402147.899,-0.729,0.353,0.573,0
1492402147.919,-0.728,0.352,0.573,0
1492402147.938,-0.729,0.351,0.575,0
1492402147.958,-0.727,0.353,0.575,0
1492402147.978,-0.726,0.354,0.576,0
1492402147.997,-0.724,0.352,0.575,0
1492402148.017,-0.728,0.353,0.574,0
1492402148.037,-0.729,0.356,0.576,0
1492402148.057,-0.728,0.354,0.580,0
1492402148.076,-0.728,0.355,0.576,0
1492402148.096,-0.729,0.354,0.574,0
1492402148.116,-0.723,0.356,0.578,0
1492402148.135,-0.726,0.358,0.576,0
1492402148.155,-0.731,0.356,0.575,0
1492402148.175,-0.730,0.353,0.579,0
1492402148.195,-0.731,0.357,0.573,0
1492402148.214,-0.730,0.354,0.573,0
1492402148.234,-0.725,0.353,0.580,0
1492402148.254,-0.729,0.350,0.573,0
1492402148.273,-0.731,0.354,0.568,0
1492402148.293,-0.721,0.359,0.578,0
1492402148.313,-0.725,0.363,0.574,0
1492402148.332,-0.731,0.358,0.582,0
1492402148.352,-0.728,0.359,0.578,0
1492402148.372,-0.726,0.355,0.574,0
1492402148.392,-0.721,0.355,0.575,0
1492402148.411,-0.725,0.358,0.574,0
1492402148.431,-0.728,0.356,0.578,0
1492402148.451,-0.728,0.354,0.579,0
1492402148.470,-0.730,0.357,0.573,0
1492402148.490,-0.726,0.356,0.577,0
1492402148.510,-0.725,0.355,0.580,0
1492402148.530,-0.731,0.355,0.570,0
1492402148.549,-0.729,0.352,0.573,0
1492402148.569,-0.727,0.356,0.572,0
1492402148.589,-0.724,0.357,0.573,0
1492402148.608,-0.724,0.358,0.580,0
1492402148.628,-0.725,0.360,0.575,0
1492402148.648,-0.726,0.360,0.580,0
1492402148.667,-0.729,0.362,0.576,0
1492402148.687,-0.727,0.361,0.578,0
1492402148.707,-0.726,0.358,0.580,0
1492402148.727,-0.728,0.360,0.573,0
1492402148.746,-0.726,0.357,0.576,0
1492402148.766,-0.724,0.355,0.578,0
1492402148.786,-0.726,0.355,0.577,0
1492402148.805,-0.723,0.356,0.578,0
1492402148.825,-0.721,0.356,0.577,0
1492402148.845,-0.728,0.356,0.574,0
1492402148.865,-0.729,0.354,0.578,0
1492402148.884,-0.733,0.353,0.572,0
1492402148.904,-0.728,0.357,0.571,0
1492402148.924,-0.722,0.358,0.578,0
1492402148.943,-0.721,0.363,0.576,0
1492402148.963,-0.723,0.360,0.581,0
1492402148.983,-0.725,0.358,0.576,0
1492402149.002,-0.724,0.359,0.575,0
1492402149.022,-0.729,0.362,0.576,0
1492402149.042,-0.727,0.358,0.580,0
1492402149.062,-0.729,0.356,0.577,0
1492402149.081,-0.726,0.355,0.577,0
1492402149.101,-0.722,0.355,0.577,0
1492402149.121,-0.726,0.354,0.575,0
1492402149.140,-0.725,0.356,0.577,0
1492402149.160,-0.728,0.356,0.576,0
1492402149.180,-0.726,0.358,0.574,0
1492402149.200,-0.726,0.358,0.581,0
1492402149.219,-0.727,0.360,0.575,0
1492402149.239,-0.726,0.359,0.577,0
1492402149.259,-0.725,0.360,0.580,0
1492402149.278,-0.725,0.363,0.574,0
1492402149.298,-0.721,0.358,0.583,0
1492402149.318,-0.725,0.360,0.576,0
1492402149.337,-0.722,0.358,0.577,0
1492402149.357,-0.727,0.357,0.578,0
1492402149.377,-0.723,0.362,0.575,0
1492402149.397,-0.724,0.360,0.579,0
1492402149.416,-0.725,0.357,0.577,0
1492402149.436,-0.727,0.359,0.578,0
1492402149.456,-0.729,0.357,0.574,0
1492402149.475,-0.725,0.356,0.576,0
1492402149.495,-0.733,0.355,0.576,0
1492402149.515,-0.729,0.355,0.575,0
1492402149.535,-0.723,0.356,0.578,0
1492402149.554,-0.722,0.359,0.576,0
1492402149.574,-0.721,0.362,0.575,0
1492402149.594,-0.720,0.361,0.581,0
1492402149.613,-0.725,0.360,0.579,0
