timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1492488181.700,36.133,71.289,29.297,-4.395,22.949,0
1492488181.704,35.645,41.504,29.785,1.465,30.762,0
1492488181.707,32.715,56.152,26.367,-1.953,1.465,0
1492488181.711,34.668,82.031,27.344,6.348,3.418,0
1492488181.715,31.738,42.969,21.973,16.602,14.648,0
1492488181.719,30.273,53.711,11.719,13.184,-37.109,0
1492488181.723,29.785,64.941,10.254,4.883,-19.531,0
1492488181.727,32.715,16.113,7.324,11.719,36.621,0
1492488181.731,33.691,30.762,17.090,14.648,13.672,0
1492488181.735,40.039,55.176,22.949,9.766,-1.465,0
1492488181.739,40.527,41.016,25.879,8.301,17.090,0
1492488181.743,29.785,29.785,25.391,16.113,48.828,0
1492488181.746,35.645,42.969,22.461,30.273,42.969,0
1492488181.750,38.574,64.453,20.020,20.020,4.395,0
1492488181.754,31.250,62.012,16.113,13.184,12.695,0
1492488181.758,33.691,61.523,15.625,21.973,30.762,0
1492488181.762,41.992,46.875,23.438,22.461,-0.977,0
1492488181.766,32.227,21.973,23.926,16.602,-11.719,0
1492488181.770,28.809,34.668,19.043,14.160,-14.648,0
1492488181.774,34.668,41.992,29.785,9.766,-17.090,0
1492488181.778,32.715,29.785,33.691,5.859,5.371,0
1492488181.782,38.086,31.738,34.180,8.789,-0.488,0
1492488181.786,43.457,30.762,38.086,12.695,21.973,0
1492488181.789,41.504,29.785,38.086,21.484,47.363,0
1492488181.793,36.133,63.965,36.621,22.461,13.672,0
1492488181.797,37.598,82.520,26.367,14.160,18.066,0
1492488181.801,47.363,66.895,30.762,18.555,50.293,0
1492488181.805,58.105,59.570,40.039,38.574,41.016,0
1492488181.809,63.965,29.785,53.223,39.062,31.250,0
1492488181.813,63.477,48.828,67.871,27.832,22.949,0
1492488181.817,67.383,111.816,66.895,23.926,26.855,0
1492488181.821,72.266,103.516,74.707,29.297,45.410,0
1492488181.825,65.430,87.891,78.125,37.598,15.625,0
1492488181.829,60.059,96.191,64.453,30.762,5.371,0
1492488181.832,64.941,62.988,53.223,27.344,49.805,0
1492488181.836,72.754,38.574,58.594,36.133,41.992,0
1492488181.840,70.312,37.598,56.641,28.809,31.250,0
1492488181.844,69.336,18.555,59.082,26.367,40.527,0
1492488181.848,71.289,8.301,56.641,29.785,57.617,0
1492488181.852,66.895,32.227,52.246,22.949,38.086,0
1492488181.856,46.875,62.500,44.434,12.207,25.879,0
1492488181.860,51.758,82.031,42.480,17.090,56.641,0
1492488181.864,60.547,89.844,51.758,20.508,55.664,0
1492488181.868,55.176,86.426,57.617,20.020,36.621,0
1492488181.871,55.176,64.941,56.641,28.809,8.301,0
1492488181.875,57.129,70.801,49.316,35.645,22.949,0
1492488181.879,52.246,60.547,49.805,26.367,27.832,0
1492488181.883,48.340,41.504,47.852,16.602,20.020,0
1492488181.887,60.547,61.523,41.016,24.902,35.156,0
1492488181.891,66.406,58.594,36.621,34.668,38.086,0
1492488181.895,62.500,51.758,48.828,36.621,21.484,0
1492488181.899,58.594,45.410,53.711,22.461,37.109,0
1492488181.903,53.711,56.152,36.621,14.160,58.594,0
1492488181.907,58.594,66.406,30.762,26.855,52.246,0
1492488181.911,69.336,58.594,36.621,38.086,50.781,0
1492488181.914,66.406,53.223,50.781,39.062,5.859,0
1492488181.918,45.410,52.246,43.945,27.344,-8.789,0
1492488181.922,39.062,47.852,29.297,27.344,38.574,0
1492488181.926,53.711,28.320,37.598,24.414,35.156,0
1492488181.930,56.641,13.672,40.039,11.719,30.273,0
1492488181.934,62.500,31.250,32.227,17.578,30.762,0
1492488181.938,62.500,29.297,34.668,17.578,38.086,0
1492488181.942,49.805,27.832,32.227,8.789,49.805,0
1492488181.946,33.691,90.332,27.344,3.906,21.973,0
1492488181.950,23.438,116.699,29.785,-2.930,48.828,0
1492488181.954,25.391,98.145,24.414,-5.859,48.340,0
1492488181.957,29.785,81.543,15.137,-13.184,0.488,0
1492488181.961,42.480,56.641,15.625,-18.066,13.672,0
1492488181.965,58.105,29.785,15.625,-9.277,41.504,0
1492488181.969,51.758,25.391,26.367,-4.395,46.387,0
1492488181.973,46.387,17.578,32.227,-10.742,30.273,0
1492488181.977,49.316,36.621,14.648,-18.555,12.207,0
1492488181.981,46.875,62.988,8.301,-16.602,31.738,0
1492488181.985,50.781,63.477,25.879,-2.930,37.598,0
1492488181.989,42.480,61.523,35.645,11.719,43.457,0
1492488181.993,28.320,32.227,27.344,20.996,52.734,0
1492488181.996,23.438,29.785,21.973,24.902,52.734,0
1492488182.000,25.391,31.250,24.902,32.715,29.785,0
1492488182.004,34.180,24.902,30.273,45.410,9.277,0
1492488182.008,36.621,9.766,36.621,47.363,18.066,0
1492488182.012,25.391,34.180,27.344,25.879,40.527,0
1492488182.016,30.762,68.359,19.043,5.859,17.090,0
1492488182.020,45.410,41.504,27.344,7.812,24.902,0
1492488182.024,41.992,29.785,27.344,9.766,52.246,0
1492488182.028,41.016,39.062,20.020,5.859,33.691,0
1492488182.032,54.199,47.852,32.715,15.625,34.180,0
1492488182.036,62.988,31.250,48.828,30.273,38.574,0
1492488182.039,66.895,-13.672,51.758,37.109,20.508,0
1492488182.043,61.035,-16.602,41.016,29.297,33.691,0
1492488182.047,45.898,-11.230,29.297,22.461,19.531,0
1492488182.051,34.180,-3.906,20.020,12.207,-20.508,0
1492488182.055,40.039,31.738,27.344,7.812,19.531,0
1492488182.059,47.852,28.320,27.832,13.672,51.758,0
1492488182.063,51.270,7.812,22.461,8.301,25.879,0
1492488182.067,58.105,6.348,28.809,8.301,19.531,0
1492488182.071,56.641,-10.742,37.598,19.043,46.387,0
1492488182.075,48.340,-19.531,37.109,27.344,57.129,0
1492488182.079,47.852,-21.973,30.273,22.461,43.945,0
1492488182.082,64.941,-32.715,34.180,32.227,31.250,0
1492488182.086,63.965,-39.062,30.273,40.039,27.344,0
1492488182.090,55.176,-42.969,28.809,42.480,56.152,0
1492488182.094,61.035,-49.316,44.434,38.574,52.734,0
1492488182.098,44.434,-38.086,32.715,20.020,24.902,0
1492488182.102,41.016,-6.836,19.043,15.625,31.250,0
1492488182.106,46.387,9.277,31.250,24.414,31.250,0
1492488182.110,49.805,26.367,35.645,24.902,-5.371,0
1492488182.114,65.918,-20.020,33.203,29.785,0.000,0
1492488182.118,63.965,-42.969,31.738,32.227,17.090,0
1492488182.121,44.922,20.020,25.879,27.832,33.203,0
1492488182.125,43.457,49.805,23.926,23.438,43.457,0
1492488182.129,51.758,43.945,26.855,21.484,41.016,0
1492488182.133,51.758,28.809,30.273,22.461,62.500,0
