timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1486894961.093,11.230,1.465,19.531,16.602,9.766,0
1486894961.097,28.320,0.977,27.832,24.414,21.973,0
1486894961.101,42.480,16.602,9.766,37.109,46.875,0
1486894961.104,37.109,27.344,9.766,29.297,41.992,0
1486894961.108,36.621,17.090,17.578,13.184,8.789,0
1486894961.112,51.270,21.973,26.367,20.996,1.465,0
1486894961.116,65.430,38.086,41.504,35.156,0.488,0
1486894961.120,71.289,46.387,53.223,41.504,-9.766,0
1486894961.124,73.242,42.480,60.059,41.992,6.348,0
1486894961.128,66.895,36.133,45.410,31.250,12.695,0
1486894961.132,58.594,35.156,37.109,23.438,10.742,0
1486894961.136,60.547,42.480,40.527,30.273,20.020,0
1486894961.140,63.965,46.387,39.062,35.156,35.645,0
1486894961.144,57.129,36.133,30.273,24.414,8.789,0
1486894961.147,51.758,28.320,24.414,19.531,-6.836,0
1486894961.151,51.270,32.227,21.484,28.320,18.555,0
1486894961.155,50.293,29.785,9.766,31.738,16.602,0
1486894961.159,49.316,26.367,5.859,28.809,13.672,0
1486894961.163,46.387,19.531,6.836,14.648,11.230,0
1486894961.167,48.828,20.996,23.438,18.066,-0.977,0
1486894961.171,56.641,37.109,46.387,35.645,0.000,0
1486894961.175,51.270,33.203,34.180,29.785,-4.395,0
1486894961.179,33.203,17.578,4.883,13.184,35.645,0
1486894961.183,30.762,24.414,-0.488,9.766,41.992,0
1486894961.187,26.367,35.645,6.348,9.766,19.531,0
1486894961.190,10.742,21.484,9.277,1.953,17.090,0
1486894961.194,11.230,13.184,18.066,-4.883,21.973,0
1486894961.198,23.438,31.738,26.855,0.977,42.480,0
1486894961.202,26.855,39.551,30.762,5.859,81.543,0
1486894961.206,28.809,34.180,32.715,9.766,65.430,0
1486894961.210,35.156,33.203,43.457,21.484,11.719,0
1486894961.214,35.645,30.273,48.828,20.508,-7.812,0
1486894961.218,31.738,30.273,36.133,13.672,30.762,0
1486894961.222,35.156,34.180,23.926,21.973,23.438,0
1486894961.226,40.039,36.133,26.367,29.785,31.250,0
1486894961.229,38.574,28.809,30.273,24.902,83.984,0
1486894961.233,37.598,30.273,32.715,24.414,44.922,0
1486894961.237,35.156,28.809,14.160,20.020,21.973,0
1486894961.241,33.203,21.973,8.301,18.066,58.105,0
1486894961.245,37.598,22.949,37.598,23.926,55.176,0
1486894961.249,34.180,22.949,41.504,16.113,19.531,0
1486894961.253,24.902,26.367,36.621,15.625,27.832,0
1486894961.257,27.344,13.184,50.293,17.578,9.277,0
1486894961.261,28.809,2.930,47.852,13.184,18.066,0
1486894961.265,35.645,13.672,38.086,21.973,22.949,0
1486894961.269,47.852,22.461,41.504,30.762,16.113,0
1486894961.272,47.363,26.367,45.410,33.203,54.688,0
1486894961.276,46.387,31.738,39.062,34.668,49.805,0
1486894961.280,58.105,34.180,34.180,46.875,41.504,0
1486894961.284,65.430,26.367,40.527,52.734,80.566,0
1486894961.288,46.875,21.484,31.250,35.156,60.547,0
1486894961.292,34.668,21.973,7.324,22.949,23.926,0
1486894961.296,35.156,12.695,8.789,21.484,20.508,0
1486894961.300,41.992,1.465,18.555,30.762,40.039,0
1486894961.304,49.316,16.113,30.273,37.109,52.246,0
1486894961.308,42.480,9.277,44.922,34.180,36.133,0
1486894961.312,45.898,16.602,46.387,38.574,21.973,0
1486894961.315,53.223,38.574,43.457,37.598,32.227,0
1486894961.319,51.758,29.785,48.828,32.715,47.852,0
1486894961.323,51.270,36.133,60.059,32.715,14.160,0
1486894961.327,60.059,40.039,65.918,38.086,-4.883,0
1486894961.331,67.871,33.691,63.965,44.922,31.250,0
1486894961.335,67.383,35.156,48.340,56.641,58.105,0
1486894961.339,66.895,32.227,30.273,62.500,25.879,0
1486894961.343,66.406,26.367,19.531,49.316,31.738,0
1486894961.347,63.965,26.367,22.949,38.086,37.598,0
1486894961.351,76.172,33.691,26.367,45.410,35.645,0
1486894961.354,86.426,47.363,12.207,62.012,49.805,0
1486894961.358,84.473,44.922,14.648,64.453,33.203,0
1486894961.362,78.125,19.043,35.645,48.340,36.133,0
1486894961.366,68.359,13.184,39.062,38.086,41.016,0
1486894961.370,62.988,20.996,24.414,40.527,81.055,0
1486894961.374,61.523,14.648,21.973,41.504,76.172,0
1486894961.378,58.594,2.930,25.391,41.992,33.203,0
1486894961.382,63.477,4.395,29.785,48.340,51.758,0
1486894961.386,58.105,13.672,25.879,48.828,42.969,0
1486894961.390,55.664,24.414,18.555,48.340,28.809,0
1486894961.394,61.523,23.926,14.648,45.898,30.762,0
1486894961.397,50.293,8.301,11.719,35.645,28.809,0
1486894961.401,38.574,3.418,15.625,31.738,-6.836,0
1486894961.405,45.898,7.324,13.672,31.738,12.207,0
1486894961.409,61.035,12.695,10.742,40.039,66.406,0
1486894961.413,63.477,16.602,11.719,44.922,19.043,0
1486894961.417,69.824,11.719,16.113,44.922,24.902,0
1486894961.421,65.430,-4.395,30.273,48.340,59.082,0
1486894961.425,42.969,8.301,35.645,55.664,24.414,0
1486894961.429,29.297,21.484,25.879,64.453,38.086,0
1486894961.433,26.855,16.602,23.438,69.336,39.062,0
1486894961.437,27.344,18.555,20.996,70.312,13.184,0
1486894961.440,22.949,11.230,12.207,68.848,12.207,0
1486894961.444,23.438,-0.977,14.160,68.359,-2.930,0
1486894961.448,34.180,-8.789,28.320,71.289,-39.551,0
1486894961.452,48.828,4.883,36.621,81.055,-28.809,0
1486894961.456,61.523,24.414,30.762,88.379,44.434,0
1486894961.460,65.430,19.531,36.133,83.496,27.344,0
1486894961.464,65.918,15.137,39.062,76.660,-25.879,0
1486894961.468,62.500,12.207,29.297,82.031,19.531,0
1486894961.472,58.594,5.371,28.320,87.891,64.453,0
1486894961.476,70.312,16.113,31.250,90.332,24.414,0
1486894961.479,70.312,17.090,24.414,79.590,33.203,0
1486894961.483,57.129,6.836,13.672,73.730,54.199,0
1486894961.487,59.570,10.742,15.137,81.543,22.461,0
1486894961.491,54.199,3.418,7.324,67.871,-11.719,0
1486894961.495,48.340,1.953,-1.465,59.082,15.625,0
1486894961.499,49.316,7.812,3.418,57.617,49.805,0
1486894961.503,48.828,4.883,17.090,56.152,45.898,0
1486894961.507,41.016,6.348,6.836,58.594,36.621,0
1486894961.511,33.203,-3.418,-11.230,45.410,0.000,0
1486894961.515,33.203,-18.066,4.883,37.109,27.832,0
1486894961.519,40.039,-2.441,8.301,40.527,66.406,0
1486894961.522,45.898,17.090,9.277,42.969,86.426,0
1486894961.526,50.293,10.742,22.461,46.387,75.195,0
1486894961.530,62.988,13.184,38.574,56.641,28.320,0
1486894961.534,65.918,18.066,40.527,63.477,33.203,0
1486894961.538,61.035,19.043,28.320,61.035,54.688,0
1486894961.542,57.617,20.996,34.180,54.688,41.504,0
1486894961.546,58.105,24.902,28.320,52.246,13.672,0
1486894961.550,64.941,28.809,27.832,60.059,-1.953,0
1486894961.554,70.312,35.645,41.016,69.824,3.418,0
1486894961.558,76.172,32.715,41.504,73.242,34.668,0
1486894961.562,81.055,34.668,58.105,75.195,45.898,0
1486894961.565,83.496,37.598,59.570,67.871,48.340,0
1486894961.569,86.914,35.156,39.551,62.988,60.547,0
1486894961.573,90.332,45.410,46.387,69.824,59.082,0
1486894961.577,95.215,54.688,65.918,70.801,15.137,0
1486894961.581,102.051,42.480,67.871,70.801,-17.578,0
1486894961.585,102.051,40.527,46.875,70.801,-14.160,0
1486894961.589,104.492,58.105,36.133,73.242,22.461,0
1486894961.593,109.863,52.246,43.457,72.754,37.598,0
1486894961.597,109.863,47.852,50.293,72.266,-20.508,0
1486894961.601,102.539,46.387,35.645,61.035,-26.855,0
1486894961.604,94.238,39.062,28.809,59.570,41.016,0
1486894961.608,97.656,44.922,52.734,71.289,41.016,0
1486894961.612,99.121,43.457,51.270,71.777,10.742,0
1486894961.616,93.750,38.086,34.180,62.500,23.438,1
1486894961.620,88.867,33.691,40.039,65.430,66.406,0
1486894961.624,85.938,26.367,46.387,72.754,28.809,0
1486894961.628,80.078,25.391,44.922,64.941,-22.461,0
1486894961.632,77.637,35.156,41.504,59.570,18.066,0
1486894961.636,76.660,35.645,29.785,60.059,27.832,0
1486894961.640,70.801,19.531,33.691,60.547,21.484,0
1486894961.644,67.871,6.836,51.270,54.199,33.203,0
1486894961.647,70.801,9.766,51.270,51.270,24.414,0
1486894961.651,80.078,20.996,34.668,67.383,-0.488,0
1486894961.655,85.449,22.461,40.039,83.984,3.418,0
1486894961.659,85.938,12.207,57.129,84.473,15.137,0
1486894961.663,82.031,8.301,42.969,75.195,33.203,0
1486894961.667,79.590,16.602,47.852,78.613,41.504,0
1486894961.671,81.543,30.762,64.941,85.938,17.578,0
1486894961.675,86.426,35.645,78.125,87.402,25.879,0
1486894961.679,73.242,23.438,71.289,74.707,22.949,0
1486894961.683,62.500,8.301,31.250,62.500,27.344,0
1486894961.687,64.453,3.906,11.230,58.105,56.641,0
1486894961.690,70.801,17.090,22.461,57.129,29.297,0
1486894961.694,73.242,25.391,39.551,55.664,0.000,0
1486894961.698,70.801,29.297,60.547,53.711,-3.418,0
1486894961.702,76.660,35.645,63.965,59.082,9.277,0
1486894961.706,81.543,32.715,35.645,64.453,45.898,0
1486894961.710,73.242,20.020,15.625,53.223,50.293,0
1486894961.714,60.547,17.578,34.180,43.457,30.762,0
1486894961.718,60.547,20.996,66.895,54.688,15.137,0
1486894961.722,59.082,16.113,64.453,57.617,36.621,0
1486894961.726,50.781,19.043,50.293,44.922,41.992,0
1486894961.729,47.363,13.184,45.898,35.645,20.020,0
1486894961.733,47.363,10.742,46.387,37.598,24.414,0
1486894961.737,48.828,28.320,46.387,44.434,27.344,0
1486894961.741,46.387,27.832,43.945,46.875,19.531,0
1486894961.745,48.828,14.160,35.156,51.270,21.484,0
1486894961.749,45.898,8.301,34.668,43.457,8.789,0
1486894961.753,38.086,15.137,49.316,40.039,48.828,0
1486894961.757,38.574,20.996,40.039,40.039,56.641,0
1486894961.761,31.738,14.160,13.184,25.391,22.461,0
1486894961.765,32.715,12.207,28.320,23.438,57.129,0
1486894961.769,35.645,8.301,43.457,29.785,62.500,0
1486894961.772,24.414,2.930,27.344,25.879,44.434,0
1486894961.776,25.391,7.324,26.367,28.809,11.719,0
1486894961.780,24.414,1.465,14.160,18.555,-15.137,0
1486894961.784,15.137,-2.441,7.324,11.230,33.203,0
1486894961.788,12.695,0.977,12.695,16.113,80.078,0
1486894961.792,16.602,-14.160,6.348,13.672,67.871,0
1486894961.796,19.043,-14.648,1.465,10.254,39.551,0
1486894961.800,19.531,4.883,2.930,9.277,22.949,0
1486894961.804,26.367,11.719,6.348,19.043,60.059,0
1486894961.808,26.367,5.859,10.254,18.066,41.504,0
1486894961.812,21.973,-4.883,1.465,10.742,-21.973,0
1486894961.815,30.273,-6.836,-9.277,18.555,6.348,0
1486894961.819,42.480,2.441,15.137,30.762,53.711,0
1486894961.823,45.898,10.254,39.062,30.273,37.109,0
1486894961.827,41.504,7.812,39.062,21.484,9.766,0
1486894961.831,42.480,-3.906,30.273,23.438,20.996,0
1486894961.835,46.387,7.812,22.461,34.668,35.156,0
