timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1486823380.146,34.180,51.758,16.602,41.992,34.668,0
1486823380.150,30.762,41.016,31.250,35.645,44.434,0
1486823380.154,20.020,28.320,22.949,25.391,8.301,0
1486823380.158,17.578,22.461,10.254,27.344,-53.711,0
1486823380.161,27.344,22.949,18.066,24.414,-4.883,0
1486823380.165,37.109,24.414,48.828,37.109,54.688,0
1486823380.169,33.691,25.879,61.035,40.039,36.621,0
1486823380.173,25.391,20.508,27.832,22.949,1.465,0
1486823380.177,34.180,33.203,10.254,27.832,27.832,0
1486823380.181,40.527,48.828,31.738,40.527,46.875,0
1486823380.185,32.715,35.645,45.898,34.668,11.719,0
1486823380.189,30.273,36.133,41.016,41.504,-8.301,0
1486823380.193,25.391,44.922,33.203,42.480,18.555,0
1486823380.197,14.160,38.574,28.809,27.344,46.387,0
1486823380.200,25.391,45.898,29.785,39.062,36.133,0
1486823380.204,43.457,60.547,38.574,59.570,33.691,0
1486823380.208,37.598,51.270,25.391,56.152,28.320,0
1486823380.212,30.762,51.270,16.602,43.457,28.809,0
1486823380.216,19.531,52.246,34.180,30.762,13.184,0
1486823380.220,15.625,54.688,59.082,35.156,-17.578,0
1486823380.224,20.020,50.293,54.199,42.480,5.371,0
1486823380.228,30.273,41.992,44.922,51.758,-6.836,0
1486823380.232,30.762,47.852,41.504,55.664,-34.668,0
1486823380.236,29.297,39.062,34.180,45.410,-5.371,0
1486823380.240,43.945,32.715,31.250,43.457,23.438,0
1486823380.243,53.223,48.340,21.484,51.270,25.879,0
1486823380.247,48.828,62.012,23.926,47.852,44.434,0
1486823380.251,66.895,83.496,33.203,55.176,33.691,0
1486823380.255,80.078,90.820,42.480,59.082,-4.883,0
1486823380.259,54.199,61.523,50.781,30.762,-3.418,0
1486823380.263,23.438,50.293,44.434,-2.930,37.598,0
1486823380.267,16.602,63.965,45.898,8.789,39.551,0
1486823380.271,22.461,69.824,37.109,42.969,2.930,0
1486823380.275,13.672,57.129,24.414,46.387,9.766,0
1486823380.279,11.719,43.945,36.621,51.270,13.672,0
1486823380.283,11.230,51.758,26.367,51.270,17.578,0
1486823380.286,8.301,58.594,30.762,54.199,33.203,0
1486823380.290,12.695,48.828,48.828,64.941,44.434,0
1486823380.294,19.531,43.945,30.762,59.570,12.207,0
1486823380.298,25.391,61.035,49.805,61.035,16.113,0
1486823380.302,30.273,77.148,77.148,68.359,64.453,0
1486823380.306,18.555,78.613,62.500,60.547,18.066,0
1486823380.310,21.973,91.309,50.781,64.941,-18.066,0
1486823380.314,37.598,96.191,41.016,68.359,18.555,0
1486823380.318,25.879,85.938,40.039,60.547,26.855,0
1486823380.322,24.902,86.914,46.875,66.895,-1.465,0
1486823380.325,36.133,90.332,37.598,74.219,-3.906,0
1486823380.329,25.879,79.102,31.250,62.012,34.180,0
1486823380.333,8.301,69.336,37.598,49.316,17.090,0
1486823380.337,10.254,68.848,58.105,52.734,0.000,0
1486823380.341,14.648,65.430,62.988,51.270,19.531,0
1486823380.345,25.879,76.172,61.035,58.594,34.668,0
1486823380.349,36.621,85.449,62.500,67.871,47.852,0
1486823380.353,24.414,82.520,31.738,52.734,6.836,0
1486823380.357,5.371,71.289,-1.953,32.227,-20.996,0
1486823380.361,17.578,74.707,32.227,48.340,7.324,0
1486823380.365,43.457,95.703,83.008,71.777,15.137,0
1486823380.368,35.156,91.309,54.199,57.129,-16.602,0
1486823380.372,18.555,68.848,40.039,34.668,-14.648,0
1486823380.376,18.555,58.105,66.406,39.551,20.508,0
1486823380.380,17.578,36.133,59.082,43.457,26.855,0
1486823380.384,11.719,23.926,58.105,40.039,13.184,0
1486823380.388,29.785,35.645,62.012,60.547,20.020,0
1486823380.392,41.016,43.945,48.340,71.289,41.016,0
1486823380.396,34.180,44.922,31.250,64.941,30.273,0
1486823380.400,42.480,46.387,51.270,65.918,18.066,0
1486823380.404,56.152,53.223,60.547,71.777,-12.207,0
1486823380.408,49.316,58.594,69.336,70.312,-3.418,0
1486823380.411,25.879,49.316,77.637,45.898,-7.812,0
1486823380.415,9.766,37.598,56.641,28.320,-11.230,0
1486823380.419,2.441,19.043,30.762,27.832,31.738,0
1486823380.423,10.742,26.855,18.555,37.109,19.043,0
1486823380.427,22.461,28.320,33.691,38.086,-9.277,0
1486823380.431,22.461,31.250,46.387,35.156,30.762,0
1486823380.435,19.531,47.852,48.828,34.668,59.570,0
1486823380.439,23.926,53.223,49.805,41.504,1.953,0
1486823380.443,26.367,59.082,44.434,43.457,5.371,0
1486823380.447,48.340,91.309,52.734,64.453,33.203,0
1486823380.450,72.266,115.723,90.332,92.773,12.207,0
1486823380.454,46.875,84.473,62.500,79.590,-23.926,0
1486823380.458,12.695,59.082,25.391,49.805,-54.199,0
1486823380.462,-0.488,52.734,51.270,32.715,-12.207,0
1486823380.466,-3.906,55.664,51.758,22.949,55.176,0
1486823380.470,13.672,82.520,21.484,31.250,28.320,0
1486823380.474,24.414,92.285,27.832,42.969,-16.113,0
1486823380.478,21.484,76.660,67.383,48.828,23.438,0
1486823380.482,32.227,69.336,83.984,64.453,41.016,0
1486823380.486,21.973,49.805,58.105,52.246,-1.465,0
1486823380.490,-3.418,28.809,28.320,22.949,-1.465,0
1486823380.493,-4.395,30.273,29.297,25.879,32.227,0
1486823380.497,1.953,45.898,46.387,24.414,44.922,0
1486823380.501,12.207,51.270,42.480,23.438,24.414,1
1486823380.505,24.902,66.895,36.133,42.480,10.254,0
1486823380.509,19.531,64.941,11.719,36.133,20.508,0
1486823380.513,11.230,43.457,14.160,26.367,23.438,0
1486823380.517,23.438,41.016,56.641,43.457,33.691,0
1486823380.521,25.391,41.992,57.617,48.828,18.066,0
1486823380.525,12.207,30.273,43.457,20.996,12.207,0
1486823380.529,14.648,33.691,38.574,24.902,30.762,0
1486823380.533,39.551,56.152,47.363,51.758,1.465,0
1486823380.536,52.734,61.035,59.082,57.617,-11.230,0
1486823380.540,54.199,71.289,61.523,62.988,20.020,0
1486823380.544,66.406,80.566,42.480,82.031,7.812,0
1486823380.548,81.055,94.238,49.805,100.098,-25.391,0
1486823380.552,72.266,83.496,74.707,88.379,-23.438,0
1486823380.556,35.156,47.363,48.340,46.875,4.883,0
1486823380.560,5.859,35.156,25.391,25.391,-0.488,0
1486823380.564,8.789,51.270,32.227,32.715,1.465,0
1486823380.568,18.555,74.707,40.527,39.062,27.832,0
1486823380.572,20.996,78.613,29.785,50.781,20.996,0
1486823380.575,15.625,64.941,12.695,45.898,29.785,0
1486823380.579,15.137,51.270,14.160,33.203,45.898,0
1486823380.583,12.207,46.387,17.090,36.133,22.949,0
1486823380.587,20.508,61.035,54.199,61.523,0.488,0
