timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1488709412.271,33.203,42.480,-9.766,15.625,36.621,0
1488709412.275,19.043,61.523,-11.719,13.672,4.395,0
1488709412.279,3.418,53.223,26.855,7.812,12.207,0
1488709412.283,0.488,33.691,-51.270,19.043,24.902,0
1488709412.286,41.992,62.988,-20.996,49.316,13.672,0
1488709412.290,59.082,61.523,67.383,51.758,8.789,0
1488709412.294,28.320,-7.324,-9.766,49.805,-17.578,0
1488709412.298,9.766,33.203,-20.996,59.570,12.207,0
1488709412.302,-24.414,90.820,48.828,22.949,64.941,0
1488709412.306,4.883,77.148,52.734,24.902,28.320,0
1488709412.310,28.320,39.551,16.602,53.223,16.113,0
1488709412.314,22.461,55.664,33.203,54.199,51.270,0
1488709412.318,15.625,41.992,47.852,34.180,33.203,0
1488709412.322,14.160,18.555,13.672,29.785,26.855,0
1488709412.326,45.410,34.180,-10.254,48.340,52.246,0
1488709412.329,58.105,23.438,-58.105,48.340,71.777,0
1488709412.333,95.215,61.523,-104.492,92.285,50.781,0
1488709412.337,106.934,97.656,-19.043,104.004,26.367,0
1488709412.341,66.895,70.801,84.473,48.828,47.363,0
1488709412.345,49.316,55.176,77.637,14.160,38.574,0
1488709412.349,60.059,52.734,54.688,43.945,-2.930,0
1488709412.353,71.777,43.945,20.508,58.594,-29.297,0
1488709412.357,67.383,60.059,-1.465,44.922,-12.695,0
1488709412.361,74.707,79.102,-1.953,68.848,46.875,0
1488709412.365,64.453,59.082,-11.719,54.199,56.641,0
1488709412.369,22.949,21.484,-25.879,3.418,16.113,0
1488709412.372,43.945,45.898,-40.527,28.320,29.297,0
1488709412.376,100.098,98.633,-53.223,64.941,41.016,0
1488709412.380,98.145,67.871,-40.039,65.430,22.461,0
1488709412.384,81.543,35.156,20.020,78.613,35.156,0
1488709412.388,72.754,61.523,81.055,63.477,27.832,0
1488709412.392,76.660,112.305,93.750,42.480,29.297,0
1488709412.396,81.543,103.027,31.250,41.992,21.484,0
1488709412.400,40.039,36.133,10.742,20.996,34.180,0
1488709412.404,28.320,22.461,-28.320,11.719,29.297,0
1488709412.408,23.438,10.742,-137.695,7.324,30.273,0
1488709412.411,17.578,29.297,-45.410,9.766,23.438,0
1488709412.415,15.625,57.617,71.777,5.371,-18.066,0
1488709412.419,54.688,115.234,76.660,51.270,20.996,0
1488709412.423,64.941,122.559,61.035,45.898,31.250,0
1488709412.427,23.438,39.062,-24.414,7.812,29.785,0
1488709412.431,26.855,51.270,-72.754,54.199,31.250,0
1488709412.435,1.953,37.598,-62.012,34.180,8.789,0
1488709412.439,-27.344,-25.391,-27.832,-7.324,22.949,0
1488709412.443,-20.020,0.000,23.926,-4.883,40.527,0
1488709412.447,5.859,74.707,49.316,20.020,44.922,0
1488709412.451,6.348,25.391,3.418,21.484,41.504,0
1488709412.454,60.059,34.668,-17.578,58.594,16.113,0
1488709412.458,88.379,107.910,34.668,83.496,10.254,0
1488709412.462,6.348,43.945,-11.230,7.324,23.926,0
1488709412.466,-20.996,4.883,-62.012,1.465,11.719,0
1488709412.470,2.930,21.973,-10.742,34.668,3.418,0
1488709412.474,-11.719,14.160,11.719,-4.395,0.000,0
1488709412.478,-20.020,-1.465,-2.441,-19.043,19.531,0
1488709412.482,13.184,20.020,2.930,16.602,22.949,0
1488709412.486,36.133,31.738,0.000,43.945,3.906,0
1488709412.490,94.238,64.941,17.578,119.629,21.973,0
1488709412.494,102.051,59.082,-7.812,126.953,39.551,0
1488709412.497,30.762,-12.695,-53.223,41.992,40.527,0
