timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1488801565.330,-65.918,-162.109,-151.855,-92.285,16.113,0
1488801565.334,-72.266,-172.852,-172.363,-106.934,1.953,0
1488801565.338,-93.262,-181.641,-173.340,-112.305,-6.348,0
1488801565.341,-110.352,-176.758,-174.805,-107.910,10.742,0
1488801565.345,-113.281,-171.387,-179.688,-117.676,5.859,0
1488801565.349,-121.582,-184.570,-177.246,-139.648,27.344,0
1488801565.353,-135.254,-190.918,-184.082,-144.043,64.453,0
1488801565.357,-124.023,-159.668,-163.574,-126.465,41.992,0
1488801565.361,-101.562,-126.953,-128.418,-105.957,8.789,0
1488801565.365,-85.938,-122.559,-116.699,-100.098,3.906,0
1488801565.369,-61.523,-105.957,-96.680,-77.148,37.109,0
1488801565.373,-52.734,-81.543,-72.754,-46.387,26.855,0
1488801565.377,-65.918,-72.266,-49.316,-35.645,11.230,0
1488801565.380,-52.734,-68.359,-39.551,-25.879,55.176,0
1488801565.384,-24.902,-58.594,-32.715,-6.348,82.520,0
1488801565.388,-16.113,-48.828,-23.926,-0.488,52.734,0
1488801565.392,-4.883,-33.203,-15.137,6.348,25.879,0
1488801565.396,15.137,-11.719,3.418,21.973,44.434,0
1488801565.400,25.391,-1.953,7.812,39.062,35.645,0
1488801565.404,29.785,6.836,24.414,60.059,10.742,0
1488801565.408,39.062,21.973,52.246,70.312,6.836,0
1488801565.412,52.246,31.250,56.641,70.801,42.969,0
1488801565.416,80.078,45.898,58.594,83.984,35.645,0
1488801565.420,91.309,56.152,67.871,89.844,11.230,0
1488801565.423,73.730,45.898,62.012,75.684,28.809,0
1488801565.427,63.965,41.016,51.758,80.078,44.922,0
1488801565.431,62.988,41.992,40.039,75.684,57.617,0
1488801565.435,58.594,37.598,35.645,57.617,51.758,0
1488801565.439,70.801,34.668,49.805,61.035,34.180,0
1488801565.443,78.125,39.551,45.898,66.895,31.738,0
1488801565.447,66.895,40.527,39.551,67.871,22.949,0
1488801565.451,69.824,42.969,39.551,72.266,16.602,0
1488801565.455,69.824,34.180,30.762,65.430,25.879,0
1488801565.459,74.219,26.367,33.203,60.059,17.578,0
1488801565.463,86.914,37.109,44.922,71.289,4.883,0
1488801565.466,82.031,35.156,41.016,73.242,12.207,0
1488801565.470,72.266,26.855,30.762,69.336,31.738,0
1488801565.474,73.730,33.691,40.039,66.895,31.738,0
1488801565.478,62.012,30.273,41.504,50.293,31.250,0
1488801565.482,55.176,28.809,26.367,40.039,39.551,0
1488801565.486,56.152,32.715,23.438,45.898,17.578,0
1488801565.490,59.570,27.344,35.645,64.453,10.742,1
