timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1488724223.631,34.180,39.551,43.457,48.340,51.270,0
1488724223.635,29.297,36.133,38.086,28.320,77.637,0
1488724223.639,29.785,29.297,29.297,25.879,34.668,0
1488724223.643,48.340,46.875,52.246,58.105,27.832,0
1488724223.647,48.828,61.523,41.016,68.359,69.336,0
1488724223.651,1.465,37.109,-0.977,33.203,55.664,0
1488724223.654,-32.715,16.113,-0.488,-11.719,22.461,0
1488724223.658,-23.438,26.855,23.926,-12.207,27.344,0
1488724223.662,-17.090,19.531,8.789,-2.930,65.430,0
1488724223.666,-29.297,4.883,-26.855,-15.137,50.781,0
1488724223.670,-48.340,6.348,-35.645,-33.691,28.809,0
1488724223.674,-35.156,34.180,-2.441,-28.809,65.430,0
1488724223.678,5.371,73.730,54.199,13.184,74.219,0
1488724223.682,26.855,63.965,72.266,23.926,96.191,0
1488724223.686,11.230,25.879,38.086,-11.719,67.383,0
1488724223.690,-17.090,-0.977,3.418,-38.574,59.570,0
1488724223.693,-19.043,7.812,-16.602,-30.273,100.586,0
1488724223.697,7.812,7.812,-1.953,-15.137,85.938,0
1488724223.701,35.645,21.973,20.508,14.160,38.086,0
1488724223.705,32.227,41.016,9.766,31.738,51.758,0
1488724223.709,38.574,48.340,30.273,25.391,89.355,0
1488724223.713,35.156,55.664,38.086,32.227,45.410,0
1488724223.717,13.672,45.898,21.973,24.902,33.691,0
1488724223.721,32.227,32.227,24.414,42.969,53.711,0
1488724223.725,54.688,19.043,53.223,56.641,66.406,0
1488724223.729,54.199,20.508,47.852,42.480,26.367,0
1488724223.733,38.086,16.602,25.391,35.156,18.555,0
1488724223.736,32.715,15.625,40.039,34.668,64.453,0
1488724223.740,53.711,30.762,45.410,54.199,51.758,0
1488724223.744,86.914,59.570,65.430,90.332,18.066,0
1488724223.748,76.660,35.645,53.711,87.891,31.738,0
1488724223.752,62.500,20.996,32.715,70.801,56.152,0
1488724223.756,66.406,41.504,42.480,63.965,52.734,0
1488724223.760,29.785,10.742,30.273,44.922,25.879,0
1488724223.764,37.598,33.691,27.344,78.125,46.875,0
1488724223.768,40.527,36.621,-22.461,81.543,57.617,0
