timestamps,X,Y,Z,Marker0
1488709412.687,-0.344,0.135,-1.862,0
1488709412.707,-0.217,0.105,-2.064,0
1488709412.726,-0.187,0.067,-2.265,0
1488709412.746,-0.224,0.037,-2.393,0
1488709412.766,-0.179,0.052,-2.467,0
1488709412.786,-0.082,0.105,-2.378,1
1488709412.805,-0.030,0.097,-2.363,0
1488709412.825,-0.052,0.075,-2.460,0
1488709412.845,-0.052,0.015,-2.505,0
1488709412.864,-0.127,0.075,-2.385,0
1488709412.884,-0.112,0.135,-2.168,0
1488709412.904,-0.142,0.142,-2.041,0
1488709412.923,-0.142,0.090,-2.183,0
1488709412.943,-0.120,0.037,-2.243,0
1488709412.963,-0.142,0.067,-2.363,0
1488709412.983,-0.150,0.037,-2.497,0
1488709413.002,-0.187,0.037,-2.550,0
1488709413.022,-0.135,0.022,-2.722,0
1488709413.042,-0.037,-0.015,-2.624,0
1488709413.061,0.067,0.007,-2.594,0
1488709413.081,-0.030,0.000,-2.781,0
1488709413.101,-0.090,-0.090,-2.871,0
1488709413.121,0.030,-0.060,-2.916,0
1488709413.140,0.194,-0.037,-2.811,0
1488709413.160,0.120,0.022,-2.684,0
1488709413.180,-0.007,0.052,-2.587,0
1488709413.199,-0.082,0.000,-2.497,0
1488709413.219,-0.120,0.037,-2.452,0
1488709413.239,0.007,0.067,-2.527,0
1488709413.259,0.150,0.022,-2.684,0
1488709413.278,0.157,-0.037,-2.894,0
1488709413.298,0.097,-0.075,-2.976,0
1488709413.318,0.060,-0.015,-2.894,0
1488709413.337,0.007,0.015,-2.759,0
1488709413.357,0.075,0.052,-2.579,0
1488709413.377,0.105,0.060,-2.557,0
1488709413.396,0.090,0.037,-2.714,0
1488709413.416,0.075,-0.045,-2.968,0
1488709413.436,0.067,-0.075,-3.058,0
1488709413.456,0.105,-0.007,-2.916,0
1488709413.475,0.007,0.052,-2.609,0
1488709413.495,-0.015,0.150,-2.213,0
1488709413.515,-0.082,0.232,-1.989,0
1488709413.534,-0.030,0.202,-2.086,0
1488709413.554,0.030,0.202,-2.236,0
1488709413.574,0.030,0.262,-2.161,0
1488709413.594,0.007,0.209,-2.183,0
1488709413.613,0.030,0.164,-2.176,0
1488709413.633,0.120,0.299,-2.236,0
1488709413.653,0.202,0.284,-2.452,0
1488709413.672,0.194,0.164,-2.639,0
1488709413.692,0.179,0.179,-2.677,0
1488709413.712,0.150,0.194,-2.647,0
1488709413.732,0.150,0.209,-2.602,0
1488709413.751,0.142,0.209,-2.587,0
1488709413.771,0.052,0.232,-2.422,0
1488709413.791,0.015,0.194,-2.206,0
1488709413.810,-0.164,0.239,-2.071,0
1488709413.830,-0.217,0.269,-2.221,0
