timestamps,X,Y,Z,Marker0
1506385216.357,0.905,0.217,-1.727,0
1506385216.376,0.905,0.067,-2.236,0
1506385216.396,0.994,0.052,-2.662,0
1506385216.416,0.905,-0.060,-2.789,0
1506385216.436,0.800,0.090,-3.245,0
1506385216.455,0.882,0.583,-3.649,0
1506385216.475,1.256,1.159,-3.589,0
1506385216.495,1.450,1.697,-2.998,0
1506385216.514,1.608,1.742,-2.138,0
1506385216.534,1.436,1.368,-1.533,0
1506385216.554,1.114,0.621,-1.256,0
1506385216.574,0.837,0.112,-1.391,0
1506385216.593,0.763,0.015,-2.049,0
1506385216.613,1.002,0.366,-2.864,0
1506385216.633,1.316,0.695,-3.701,0
1506385216.652,1.189,0.546,-4.509,0
1506385216.672,1.181,0.456,-5.204,0
1506385216.692,1.122,0.381,-5.338,0
1506385216.712,0.912,0.217,-4.890,0
1506385216.731,0.942,0.277,-4.075,0
1506385216.751,1.136,0.561,-3.133,0
1506385216.771,1.264,0.725,-2.378,0
1506385216.790,1.503,1.122,-2.572,0
1506385216.810,1.622,1.525,-3.454,0
1506385216.830,1.877,2.049,-4.628,0
1506385216.849,2.079,2.415,-5.309,0
1506385216.869,2.026,2.393,-5.189,0
1506385216.889,1.907,2.094,-4.987,0
1506385216.909,1.779,1.622,-4.763,0
1506385216.928,1.615,1.398,-4.703,0
1506385216.948,1.682,1.817,-4.950,0
1506385216.968,1.473,2.437,-5.226,0
1506385216.987,0.987,2.123,-5.368,0
1506385217.007,0.247,0.957,-5.316,0
1506385217.027,-0.172,-0.179,-5.069,0
1506385217.047,-0.164,-0.531,-4.651,0
1506385217.066,-0.157,-0.277,-4.494,0
1506385217.086,-0.015,0.060,-4.359,0
1506385217.106,0.322,0.135,-3.955,1
1506385217.125,0.426,-0.202,-3.454,0
1506385217.145,0.449,-0.269,-2.834,0
1506385217.165,0.449,-0.045,-2.445,0
1506385217.185,0.568,0.434,-2.505,0
1506385217.204,0.673,0.643,-3.133,0
1506385217.224,0.987,0.613,-3.761,0
1506385217.244,0.905,0.209,-3.918,0
1506385217.263,0.464,-0.381,-3.551,0
1506385217.283,0.322,-0.591,-3.133,0
1506385217.303,0.419,-0.613,-2.437,0
1506385217.322,0.523,-0.329,-1.862,0
1506385217.342,0.598,-0.224,-1.959,0
1506385217.362,0.576,-0.329,-3.335,0
1506385217.382,0.553,-0.434,-5.219,0
1506385217.401,0.516,-0.531,-6.467,0
1506385217.421,0.404,-0.523,-6.490,0
1506385217.441,0.546,-0.045,-5.361,0
1506385217.460,0.965,0.673,-4.441,0
1506385217.480,0.957,0.680,-3.836,0
1506385217.500,0.479,0.060,-3.477,0
1506385217.520,0.075,-0.344,-3.611,0
1506385217.539,0.209,-0.389,-4.037,0
1506385217.559,0.493,0.037,-4.695,0
1506385217.579,1.114,0.688,-5.682,0
1506385217.598,0.972,0.927,-7.275,0
1506385217.618,0.232,0.890,-9.668,0
1506385217.638,-0.890,0.232,-10.998,0
1506385217.658,-1.151,-0.434,-10.288,0
1506385217.677,-0.643,-0.157,-7.843,0
1506385217.697,0.135,0.733,-5.301,0
1506385217.717,0.561,1.488,-3.305,0
1506385217.736,0.426,1.346,-1.989,0
1506385217.756,0.284,0.576,-1.279,0
1506385217.776,0.381,-0.037,-1.667,0
1506385217.796,0.695,-0.090,-3.110,0
1506385217.815,0.965,0.172,-4.718,0
1506385217.835,0.867,0.479,-5.780,0
1506385217.855,0.486,0.546,-5.907,0
1506385217.874,0.067,0.344,-5.286,0
1506385217.894,-0.097,0.090,-4.546,0
1506385217.914,0.090,-0.067,-3.581,0
1506385217.933,0.000,-0.366,-2.094,0
1506385217.953,0.194,-0.202,-0.583,0
1506385217.973,0.366,0.224,0.591,0
1506385217.993,0.538,0.606,1.264,0
1506385218.012,0.621,0.725,1.555,0
1506385218.032,0.538,0.665,1.301,0
1506385218.052,0.591,0.516,0.097,0
1506385218.071,0.479,0.172,-1.047,0
1506385218.091,0.336,-0.217,-1.503,0
1506385218.111,0.164,-0.307,-1.271,0
1506385218.131,0.037,-0.142,-0.426,0
1506385218.150,0.284,0.202,0.621,0
1506385218.170,0.673,0.628,1.750,0
1506385218.190,0.695,0.740,2.550,0
1506385218.209,0.852,0.852,2.123,0
1506385218.229,0.740,0.486,1.338,0
1506385218.249,0.464,0.060,0.718,0
1506385218.269,0.172,0.037,0.359,0
1506385218.288,0.127,0.374,0.449,0
1506385218.308,0.322,0.725,0.935,0
1506385218.328,0.501,1.099,1.084,0
1506385218.347,0.351,0.905,1.077,0
1506385218.367,0.179,0.247,1.308,0
1506385218.387,0.067,-0.351,1.570,2
1506385218.406,0.090,-0.650,1.765,0
1506385218.426,0.097,-0.710,2.041,0
1506385218.446,0.224,-0.374,2.363,0
1506385218.466,0.553,0.127,2.766,0
1506385218.485,0.815,0.598,3.148,0
1506385218.505,0.920,0.778,2.594,0
1506385218.525,0.920,0.591,1.660,0
1506385218.544,0.875,0.060,1.196,0
1506385218.564,0.538,-0.598,1.107,0
1506385218.584,0.336,-0.860,1.129,0
1506385218.604,0.135,-0.830,1.323,0
1506385218.623,0.037,-0.673,1.488,0
1506385218.643,-0.067,-0.553,1.697,0
1506385218.663,0.022,-0.292,1.578,0
1506385218.682,0.127,0.067,1.166,0
1506385218.702,0.441,0.239,0.441,0
1506385218.722,0.710,0.262,0.067,0
1506385218.742,0.763,0.157,-0.247,0
1506385218.761,0.710,0.299,-0.770,0
1506385218.781,0.658,0.284,-1.047,0
1506385218.801,0.650,0.187,-0.905,0
1506385218.820,0.658,0.239,-0.942,0
1506385218.840,0.800,0.628,-1.039,0
1506385218.860,0.837,0.845,-0.957,0
1506385218.879,0.665,0.546,-0.419,3
1506385218.899,0.643,0.142,0.135,0
1506385218.919,0.523,-0.112,0.351,0
1506385218.939,0.486,-0.082,-0.075,0
1506385218.958,0.688,0.322,-0.897,0
1506385218.978,0.643,0.374,-1.249,0
1506385218.998,0.568,0.187,-0.935,0
1506385219.017,0.471,0.022,-0.441,0
1506385219.037,0.396,-0.172,-0.030,0
1506385219.057,0.299,-0.022,0.224,0
