timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1506385215.974,65.430,35.645,44.434,57.617,23.926,0
1506385215.977,62.500,33.203,44.434,55.176,9.766,0
1506385215.981,64.941,32.227,37.109,57.129,5.371,0
1506385215.985,68.359,33.691,35.645,61.035,8.789,0
1506385215.989,61.523,30.273,36.133,59.570,27.832,0
1506385215.993,51.270,22.461,36.621,57.129,30.762,0
1506385215.997,51.270,25.391,35.645,56.641,50.781,0
1506385216.001,57.129,31.738,38.086,59.082,42.480,0
1506385216.005,54.688,24.902,39.551,64.453,32.227,0
1506385216.009,53.711,26.855,35.156,60.547,29.785,0
1506385216.013,54.199,30.762,34.668,51.758,23.438,0
1506385216.017,51.758,26.855,39.551,58.105,40.527,0
1506385216.020,59.570,30.762,44.922,59.570,59.082,0
1506385216.024,57.617,27.832,41.504,58.105,34.180,0
1506385216.028,44.922,24.902,37.109,55.176,28.809,0
1506385216.032,43.457,23.926,39.551,57.129,54.688,0
1506385216.036,52.734,25.879,41.016,56.152,44.922,0
1506385216.040,60.547,28.320,42.969,53.711,38.086,0
1506385216.044,56.641,30.762,39.551,52.246,41.504,0
1506385216.048,52.734,30.762,39.062,55.664,28.809,0
1506385216.052,45.410,28.809,46.387,63.477,43.457,0
1506385216.056,41.992,36.133,39.062,48.828,29.785,0
1506385216.060,49.805,36.621,30.273,40.039,46.875,0
1506385216.063,53.223,23.438,37.109,43.945,71.289,0
1506385216.067,47.852,26.855,41.992,48.340,17.090,0
1506385216.071,50.293,26.855,34.668,43.945,21.973,0
1506385216.075,51.270,23.438,33.203,40.039,24.902,0
1506385216.079,52.734,25.879,42.480,41.016,20.996,0
1506385216.083,58.105,31.250,43.945,52.734,33.691,0
1506385216.087,52.246,34.668,37.598,50.293,31.250,0
1506385216.091,50.781,28.809,36.133,40.527,32.715,0
1506385216.095,44.922,20.020,31.250,35.645,37.598,0
1506385216.099,43.457,18.555,30.762,35.156,37.109,0
1506385216.102,42.480,30.273,30.762,32.227,19.043,0
1506385216.106,33.691,27.832,21.973,32.227,20.020,0
1506385216.110,40.039,21.973,29.297,47.363,14.160,0
1506385216.114,44.434,22.949,38.086,53.223,20.020,0
