timestamps,X,Y,Z,Marker0
1506463351.445,1.338,0.636,0.187,0
1506463351.465,1.458,0.598,0.322,0
1506463351.485,1.256,0.381,0.127,0
1506463351.505,1.002,0.336,-0.419,0
1506463351.524,0.935,0.464,-0.793,0
1506463351.544,1.069,0.568,-0.665,0
1506463351.564,1.099,0.479,-0.538,0
1506463351.583,0.822,0.194,-0.464,0
1506463351.603,0.546,0.127,-0.561,0
1506463351.623,0.621,0.112,-0.763,0
1506463351.643,1.062,0.254,-1.069,0
1506463351.662,1.189,0.419,-1.249,0
1506463351.682,1.136,0.344,-1.480,0
1506463351.702,0.935,0.217,-1.660,0
1506463351.721,0.665,-0.015,-1.839,0
1506463351.741,0.501,-0.247,-2.251,0
1506463351.761,0.262,-0.359,-2.542,0
1506463351.781,0.284,-0.284,-2.766,0
1506463351.800,0.449,-0.164,-2.766,0
1506463351.820,0.464,-0.179,-2.759,0
1506463351.840,0.329,-0.157,-2.879,0
1506463351.859,0.314,-0.097,-2.894,0
1506463351.879,0.322,-0.112,-2.796,0
1506463351.899,0.374,-0.172,-2.587,0
1506463351.918,0.366,-0.232,-2.363,0
1506463351.938,0.299,-0.262,-2.168,0
1506463351.958,0.434,-0.179,-2.049,0
1506463351.978,0.680,-0.052,-1.824,0
1506463351.997,0.688,-0.262,-1.697,0
1506463352.017,0.232,-0.516,-2.123,0
1506463352.037,0.000,-0.501,-2.774,0
1506463352.056,0.112,-0.434,-3.095,0
1506463352.076,0.336,-0.441,-3.095,0
1506463352.096,0.127,-0.501,-3.065,0
1506463352.116,-0.060,-0.650,-3.036,0
1506463352.135,-0.120,-0.665,-3.043,0
1506463352.155,0.030,-0.516,-3.013,0
1506463352.175,0.262,-0.329,-2.856,0
1506463352.194,0.493,-0.187,-2.879,0
1506463352.214,0.516,-0.127,-2.856,0
1506463352.234,0.374,-0.284,-2.961,0
1506463352.253,0.150,-0.381,-3.200,0
1506463352.273,0.037,-0.441,-3.372,0
1506463352.293,0.187,-0.351,-3.342,0
1506463352.313,0.299,-0.187,-3.327,0
1506463352.332,0.389,-0.060,-3.163,0
1506463352.352,0.501,-0.007,-2.953,0
1506463352.372,0.486,0.022,-2.766,0
1506463352.391,0.516,0.007,-2.669,0
1506463352.411,0.366,-0.105,-2.617,0
1506463352.431,0.209,-0.209,-2.804,0
1506463352.451,0.142,-0.262,-2.908,0
1506463352.470,0.060,-0.269,-3.036,0
1506463352.490,0.120,-0.277,-3.110,0
1506463352.510,0.194,-0.224,-3.133,0
1506463352.529,0.247,-0.135,-3.110,0
1506463352.549,0.366,-0.097,-3.043,0
1506463352.569,0.508,0.007,-3.043,0
1506463352.588,0.583,0.060,-3.028,0
1506463352.608,0.583,0.097,-2.946,0
1506463352.628,0.516,0.090,-2.946,0
1506463352.648,0.336,0.105,-2.796,0
1506463352.667,0.307,0.075,-2.692,0
1506463352.687,0.322,0.060,-2.535,0
1506463352.707,0.366,0.007,-2.228,1
1506463352.726,0.493,0.067,-1.974,0
1506463352.746,0.553,0.135,-1.877,0
1506463352.766,0.531,0.052,-2.034,0
1506463352.786,0.471,-0.037,-2.400,0
1506463352.805,0.381,0.007,-2.579,0
1506463352.825,0.441,0.120,-2.490,0
1506463352.845,0.680,0.209,-2.221,0
1506463352.864,0.658,0.142,-2.161,0
1506463352.884,0.419,-0.007,-2.176,0
1506463352.904,0.254,-0.067,-2.348,0
1506463352.924,0.404,0.022,-2.393,0
