timestamps,X,Y,Z,Marker0
1504332332.449,-0.336,1.862,-1.645,0
1504332332.468,-0.209,2.071,-1.645,0
1504332332.488,-0.269,2.041,-1.727,0
1504332332.508,-0.351,1.959,-1.794,0
1504332332.527,-0.449,1.899,-1.794,0
1504332332.547,-0.277,1.951,-1.884,0
1504332332.567,-0.247,2.034,-2.056,0
1504332332.586,-0.329,2.108,-2.251,0
1504332332.606,-0.404,2.041,-2.445,0
1504332332.626,-0.464,2.034,-2.363,0
1504332332.646,-0.322,2.011,-2.071,0
1504332332.665,-0.247,2.071,-1.518,0
1504332332.685,-0.254,2.086,-1.017,0
1504332332.705,-0.239,2.056,-0.725,0
1504332332.724,-0.247,2.056,-0.538,0
1504332332.744,-0.232,2.123,-0.434,0
1504332332.764,-0.202,2.325,-0.456,0
1504332332.784,-0.037,2.333,-0.800,0
1504332332.803,-0.105,2.288,-1.226,0
1504332332.823,-0.239,2.236,-1.757,0
1504332332.843,-0.351,2.198,-2.123,0
1504332332.862,-0.254,2.265,-2.243,0
1504332332.882,-0.112,2.370,-2.206,0
1504332332.902,-0.179,2.363,-2.108,0
1504332332.922,-0.202,2.333,-2.064,0
1504332332.941,-0.202,2.333,-1.966,0
1504332332.961,-0.239,2.288,-1.929,0
1504332332.981,-0.254,2.280,-1.966,0
1504332333.000,-0.269,2.348,-1.862,0
1504332333.020,-0.164,2.333,-1.675,0
1504332333.040,0.045,2.422,-1.391,0
1504332333.059,-0.060,2.475,-1.563,0
1504332333.079,-0.269,2.408,-2.041,0
1504332333.099,-0.374,2.213,-2.183,0
1504332333.119,-0.426,1.944,-2.131,0
1504332333.138,-0.471,1.779,-2.101,0
1504332333.158,-0.479,1.899,-2.340,0
1504332333.178,-0.449,2.243,-2.557,0
1504332333.197,-0.344,2.370,-2.378,0
1504332333.217,-0.224,2.445,-1.929,0
1504332333.237,-0.164,2.265,-1.465,0
1504332333.257,-0.262,2.049,-1.151,0
1504332333.276,-0.314,2.041,-1.211,0
1504332333.296,-0.269,2.064,-1.353,0
1504332333.316,-0.187,2.153,-1.473,0
1504332333.335,-0.164,2.168,-1.518,0
1504332333.355,-0.224,2.146,-1.622,0
1504332333.375,-0.209,2.101,-1.742,0
1504332333.395,-0.232,2.213,-1.951,0
1504332333.414,-0.284,2.176,-2.265,0
1504332333.434,-0.411,2.041,-2.422,0
1504332333.454,-0.613,1.839,-2.632,0
1504332333.473,-0.673,1.742,-2.572,0
1504332333.493,-0.516,1.854,-2.243,0
1504332333.513,-0.359,1.959,-1.959,0
1504332333.532,-0.464,1.839,-1.794,0
1504332333.552,-0.561,1.839,-1.787,0
1504332333.572,-0.598,1.907,-1.720,0
1504332333.592,-0.636,1.772,-1.645,0
1504332333.611,-0.538,1.809,-1.421,0
1504332333.631,-0.292,2.034,-1.286,0
1504332333.651,-0.030,2.168,-1.151,0
1504332333.670,-0.135,2.131,-1.346,0
1504332333.690,-0.479,1.862,-1.720,0
1504332333.710,-0.650,1.495,-1.824,0
1504332333.730,-0.688,1.361,-1.735,0
1504332333.749,-0.538,1.593,-1.608,0
1504332333.769,-0.389,1.817,-1.600,0
1504332333.789,-0.269,2.161,-1.660,0
1504332333.808,-0.150,2.385,-1.690,0
1504332333.828,-0.082,2.318,-1.443,0
1504332333.848,-0.112,2.079,-1.174,0
1504332333.868,-0.374,1.847,-1.092,0
1504332333.887,-0.531,1.690,-1.107,0
1504332333.907,-0.486,1.690,-1.264,0
1504332333.927,-0.479,1.884,-1.428,0
1504332333.946,-0.441,1.936,-1.473,0
1504332333.966,-0.523,1.914,-1.346,0
1504332333.986,-0.411,1.735,-1.174,0
1504332334.005,-0.456,1.555,-1.323,0
1504332334.025,-0.501,1.495,-1.690,0
1504332334.045,-0.621,1.563,-2.393,0
1504332334.065,-0.785,1.608,-2.923,0
1504332334.084,-0.785,1.772,-3.088,0
1504332334.104,-0.523,2.004,-2.707,0
1504332334.124,-0.344,2.026,-1.966,0
1504332334.143,-0.164,2.034,-1.226,0
1504332334.163,-0.179,1.974,-0.875,0
1504332334.183,-0.187,1.966,-0.935,0
1504332334.203,-0.224,1.996,-1.211,0
1504332334.222,-0.344,2.041,-1.503,0
1504332334.242,-0.359,2.153,-1.847,0
1504332334.262,-0.307,2.176,-1.951,0
1504332334.281,-0.396,2.056,-1.854,0
1504332334.301,-0.531,1.839,-1.585,0
1504332334.321,-0.523,1.615,-1.151,0
1504332334.340,-0.449,1.503,-0.867,0
1504332334.360,-0.374,1.660,-0.815,0
1504332334.380,-0.419,2.011,-0.987,0
1504332334.400,-0.336,2.251,-1.069,0
1504332334.419,-0.209,2.273,-1.054,0
1504332334.439,-0.209,2.146,-1.107,0
1504332334.459,-0.292,1.966,-1.077,0
1504332334.478,-0.366,1.832,-1.181,0
1504332334.498,-0.434,1.802,-1.301,0
1504332334.518,-0.434,1.944,-1.391,0
1504332334.538,-0.359,2.101,-1.428,0
1504332334.557,-0.299,2.153,-1.555,0
1504332334.577,-0.404,2.183,-1.645,0
1504332334.597,-0.322,2.146,-1.555,0
1504332334.616,-0.254,2.094,-1.368,0
1504332334.636,-0.277,1.922,-1.189,0
1504332334.656,-0.299,1.922,-1.346,0
1504332334.676,-0.329,1.959,-1.720,0
1504332334.695,-0.381,1.966,-2.071,0
1504332334.715,-0.538,2.004,-2.475,0
1504332334.735,-0.479,2.019,-2.699,0
1504332334.754,-0.464,1.966,-2.684,0
1504332334.774,-0.523,2.026,-2.609,0
1504332334.794,-0.434,1.951,-2.206,0
1504332334.813,-0.486,1.936,-1.847,0
1504332334.833,-0.419,1.907,-1.548,0
1504332334.853,-0.314,1.892,-1.548,0
1504332334.873,-0.307,2.116,-1.622,0
1504332334.892,-0.389,2.101,-2.041,0
1504332334.912,-0.583,2.079,-2.363,0
1504332334.932,-0.553,1.862,-2.318,0
1504332334.951,-0.508,1.779,-2.191,0
1504332334.971,-0.374,1.907,-2.123,0
1504332334.991,-0.254,2.108,-2.258,0
1504332335.011,-0.269,2.243,-2.273,0
1504332335.030,-0.314,2.258,-2.265,0
1504332335.050,-0.336,2.168,-2.198,0
1504332335.070,-0.411,2.026,-2.041,0
1504332335.089,-0.464,1.974,-1.809,0
1504332335.109,-0.344,1.989,-1.645,0
1504332335.129,-0.299,2.019,-1.383,0
