timestamps,X,Y,Z,Marker0
1504326093.769,0.247,0.097,-0.979,0
1504326093.789,0.307,-0.052,-0.815,0
1504326093.809,0.471,-0.127,-0.897,0
1504326093.828,0.449,-0.030,-1.271,0
1504326093.848,0.307,0.172,-1.712,0
1504326093.868,0.247,0.179,-1.996,0
1504326093.888,0.449,0.150,-2.011,0
1504326093.907,0.725,0.022,-1.809,0
1504326093.927,0.733,0.120,-1.600,0
1504326093.947,0.546,0.307,-1.495,0
1504326093.966,0.307,0.546,-1.174,0
1504326093.986,0.164,0.815,-0.583,0
1504326094.006,-0.052,0.852,0.075,0
1504326094.025,-0.292,0.680,0.665,0
1504326094.045,-0.501,0.695,0.860,0
1504326094.065,-0.314,1.002,0.800,0
1504326094.085,0.082,0.935,0.486,0
1504326094.104,0.441,0.673,-0.135,0
1504326094.124,0.778,0.060,-1.032,0
1504326094.144,1.002,-0.366,-1.832,0
1504326094.163,1.092,-0.419,-2.841,0
1504326094.183,0.905,0.000,-3.439,0
1504326094.203,0.733,0.045,-3.439,0
1504326094.223,0.755,-0.224,-2.916,0
1504326094.242,0.695,-0.292,-2.168,0
1504326094.262,0.493,-0.082,-1.525,0
1504326094.282,0.187,0.202,-1.174,0
1504326094.301,0.082,0.374,-1.084,0
1504326094.321,-0.067,0.411,-1.211,0
1504326094.341,-0.090,0.307,-1.039,0
1504326094.360,0.067,0.277,-0.979,0
1504326094.380,0.374,0.636,-1.077,0
1504326094.400,0.680,0.845,-1.323,0
1504326094.420,0.920,0.905,-1.308,0
1504326094.439,1.234,0.793,-1.413,0
1504326094.459,1.465,0.807,-1.630,0
1504326094.479,1.742,0.770,-1.929,0
1504326094.498,2.026,0.710,-2.213,0
1504326094.518,2.086,0.890,-2.303,0
1504326094.538,2.041,1.450,-2.146,0
1504326094.558,1.787,1.794,-1.869,0
1504326094.577,1.652,1.779,-1.286,0
1504326094.597,1.645,1.204,-0.778,0
1504326094.617,1.533,0.748,-0.531,0
1504326094.636,1.540,0.576,-0.493,0
1504326094.656,1.779,0.793,-0.860,0
1504326094.676,1.742,0.770,-0.912,0
1504326094.695,1.398,0.695,-0.755,0
1504326094.715,1.211,0.209,-0.785,0
1504326094.735,0.972,0.067,-0.942,0
1504326094.755,0.942,0.284,-1.226,0
1504326094.774,0.740,0.523,-1.383,0
1504326094.794,0.359,0.568,-1.077,0
1504326094.814,0.194,0.538,-0.381,0
1504326094.833,0.299,0.404,0.411,0
1504326094.853,0.770,0.464,0.852,0
1504326094.873,0.725,0.583,0.837,0
1504326094.893,0.105,0.486,0.740,0
1504326094.912,-0.052,0.576,1.107,0
1504326094.932,-0.097,0.770,1.525,0
1504326094.952,0.194,0.979,1.712,0
1504326094.971,1.181,1.593,1.675,0
1504326094.991,1.151,1.892,1.705,0
1504326095.011,0.935,2.445,2.191,0
1504326095.031,0.650,2.333,2.363,0
1504326095.050,0.127,1.944,2.236,0
1504326095.070,0.067,1.600,1.817,0
1504326095.090,0.105,1.331,1.465,0
1504326095.109,-0.284,1.331,1.256,0
1504326095.129,-0.763,1.286,1.114,0
1504326095.149,-0.703,1.009,1.159,0
1504326095.168,-0.232,0.725,1.234,0
1504326095.188,-0.037,0.695,0.897,0
1504326095.208,-0.254,1.092,0.636,0
1504326095.228,-0.202,1.630,0.456,0
1504326095.247,-0.471,2.430,0.867,0
1504326095.267,-0.613,2.879,1.787,0
1504326095.287,-1.264,4.060,3.880,0
1504326095.306,-1.107,3.948,4.763,0
1504326095.326,-0.695,4.209,5.152,0
1504326095.346,0.060,3.454,4.531,0
1504326095.366,0.366,3.596,3.888,0
1504326095.385,0.307,2.983,2.864,0
1504326095.405,0.075,2.116,2.131,0
1504326095.425,-0.247,1.533,1.525,0
1504326095.444,-0.501,0.979,0.770,0
1504326095.464,-0.247,0.665,0.022,0
