timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1504332332.597,43.457,25.391,45.898,56.641,-15.137,0
1504332332.601,40.039,38.086,16.113,48.340,36.133,0
1504332332.605,58.594,50.293,30.762,64.453,52.246,0
1504332332.609,56.641,44.922,59.570,64.453,35.645,0
1504332332.613,74.707,49.805,61.035,59.570,-3.418,0
1504332332.617,95.703,67.871,69.336,71.289,18.066,0
1504332332.621,73.730,49.316,64.453,65.430,59.082,0
1504332332.624,74.707,36.133,53.223,57.617,35.645,0
1504332332.628,87.402,53.711,44.922,52.734,29.785,0
1504332332.632,64.941,44.922,24.414,35.156,48.828,0
1504332332.636,42.969,31.250,-18.066,26.855,59.082,0
1504332332.640,44.922,46.875,2.930,29.785,54.688,0
1504332332.644,29.785,51.758,59.082,32.227,20.996,0
1504332332.648,23.438,54.199,62.500,40.039,15.625,0
1504332332.652,33.691,64.941,71.777,35.156,26.367,0
1504332332.656,26.855,40.527,56.152,37.598,65.430,0
1504332332.660,29.785,38.086,49.805,32.715,46.875,0
1504332332.663,37.109,60.547,71.289,23.926,-3.418,0
1504332332.667,28.320,46.875,66.406,29.785,25.879,0
1504332332.671,27.832,26.367,69.336,28.320,28.809,0
1504332332.675,16.113,20.020,50.293,11.230,11.719,0
1504332332.679,-1.953,16.602,35.645,9.277,54.199,0
1504332332.683,14.648,18.066,37.109,19.531,76.660,0
1504332332.687,32.227,30.273,21.484,17.090,41.504,0
1504332332.691,27.344,56.152,41.504,39.062,62.012,0
1504332332.695,27.344,68.359,78.125,47.363,52.734,0
1504332332.699,20.020,55.664,83.008,25.391,52.734,0
1504332332.703,16.602,30.273,71.289,37.598,66.895,0
1504332332.706,28.320,10.742,40.039,42.969,61.035,0
1504332332.710,39.062,23.926,30.762,47.852,47.363,0
1504332332.714,37.598,30.762,55.176,49.316,39.062,0
1504332332.718,46.387,25.391,62.500,38.086,27.344,0
1504332332.722,34.180,32.715,52.246,38.574,57.617,0
1504332332.726,35.156,61.035,39.551,44.922,83.496,0
1504332332.730,37.109,50.293,6.348,49.805,40.039,0
1504332332.734,41.992,38.574,14.648,34.668,46.387,0
1504332332.738,44.434,53.223,59.082,44.922,106.445,0
1504332332.742,31.738,68.359,76.660,58.105,91.309,0
1504332332.746,48.340,61.035,62.500,36.621,45.410,0
1504332332.749,76.660,50.293,50.293,51.270,46.875,0
1504332332.753,68.359,46.387,41.016,60.547,77.637,0
1504332332.757,64.453,36.133,13.184,55.176,87.402,0
1504332332.761,73.242,66.895,41.016,77.637,28.809,0
1504332332.765,72.754,81.543,70.312,88.379,12.207,0
1504332332.769,81.543,48.340,40.527,59.082,40.527,0
1504332332.773,79.102,38.086,38.574,54.199,61.035,0
1504332332.777,63.965,44.922,51.758,60.547,47.363,0
1504332332.781,67.383,55.664,35.645,55.664,33.203,0
1504332332.785,68.359,64.941,17.090,47.852,44.922,0
1504332332.788,62.012,49.805,10.742,56.641,61.523,0
1504332332.792,45.898,32.227,32.715,46.875,44.434,0
1504332332.796,38.086,25.879,66.895,41.016,20.996,0
1504332332.800,43.457,24.414,57.129,30.762,33.203,0
1504332332.804,42.480,41.992,55.664,26.367,42.969,0
1504332332.808,57.129,44.434,65.918,51.270,19.043,0
1504332332.812,39.551,62.500,62.500,50.293,1.953,0
1504332332.816,32.227,74.707,70.801,53.711,11.230,0
1504332332.820,59.082,43.945,74.219,55.176,12.207,0
1504332332.824,62.500,14.160,63.477,53.223,5.859,0
