timestamps,X,Y,Z,Marker0
1504332332.569,-0.865,0.513,0.015,0
1504332332.589,-0.863,0.514,0.016,0
1504332332.608,-0.866,0.518,0.013,0
1504332332.628,-0.867,0.519,0.018,0
1504332332.648,-0.865,0.517,0.018,0
1504332332.668,-0.863,0.516,0.016,0
1504332332.687,-0.863,0.514,0.015,0
1504332332.707,-0.866,0.516,0.015,0
1504332332.727,-0.868,0.514,0.017,0
1504332332.746,-0.868,0.513,0.016,0
1504332332.766,-0.867,0.510,0.016,0
1504332332.786,-0.865,0.510,0.014,0
1504332332.805,-0.867,0.510,0.013,0
1504332332.825,-0.868,0.510,0.016,0
1504332332.845,-0.868,0.511,0.015,0
1504332332.865,-0.869,0.513,0.016,0
1504332332.884,-0.868,0.512,0.015,0
1504332332.904,-0.867,0.513,0.016,0
1504332332.924,-0.866,0.512,0.016,0
1504332332.943,-0.866,0.512,0.015,0
1504332332.963,-0.865,0.511,0.016,0
1504332332.983,-0.867,0.512,0.016,0
1504332333.003,-0.868,0.515,0.017,0
1504332333.022,-0.869,0.514,0.016,0
1504332333.042,-0.870,0.515,0.017,0
1504332333.062,-0.864,0.508,0.024,0
1504332333.081,-0.860,0.505,0.020,0
1504332333.101,-0.860,0.509,0.019,0
1504332333.121,-0.865,0.511,0.018,0
1504332333.141,-0.872,0.512,0.018,0
1504332333.160,-0.872,0.514,0.017,0
1504332333.180,-0.869,0.515,0.016,0
1504332333.200,-0.866,0.514,0.018,0
1504332333.219,-0.864,0.513,0.019,0
1504332333.239,-0.864,0.513,0.018,0
1504332333.259,-0.867,0.512,0.018,0
1504332333.278,-0.869,0.511,0.018,0
1504332333.298,-0.869,0.511,0.018,0
1504332333.318,-0.868,0.509,0.018,0
1504332333.338,-0.866,0.508,0.018,0
1504332333.357,-0.866,0.508,0.018,0
1504332333.377,-0.868,0.510,0.019,0
1504332333.397,-0.867,0.509,0.022,0
1504332333.416,-0.866,0.509,0.020,0
1504332333.436,-0.864,0.510,0.020,0
1504332333.456,-0.864,0.512,0.018,0
1504332333.476,-0.865,0.513,0.021,0
1504332333.495,-0.866,0.513,0.020,0
1504332333.515,-0.867,0.511,0.018,0
1504332333.535,-0.868,0.511,0.018,0
1504332333.554,-0.869,0.514,0.018,0
1504332333.574,-0.871,0.514,0.017,0
1504332333.594,-0.870,0.513,0.016,0
1504332333.614,-0.869,0.512,0.018,0
1504332333.633,-0.866,0.508,0.018,0
1504332333.653,-0.863,0.505,0.022,0
1504332333.673,-0.860,0.504,0.021,0
1504332333.692,-0.863,0.505,0.019,0
1504332333.712,-0.867,0.510,0.018,0
1504332333.732,-0.872,0.512,0.016,0
1504332333.751,-0.875,0.514,0.016,0
1504332333.771,-0.874,0.513,0.015,0
1504332333.791,-0.869,0.511,0.017,0
1504332333.811,-0.865,0.509,0.018,0
1504332333.830,-0.861,0.508,0.020,0
1504332333.850,-0.863,0.506,0.018,0
1504332333.870,-0.868,0.506,0.018,0
1504332333.889,-0.871,0.506,0.018,0
1504332333.909,-0.873,0.508,0.017,0
1504332333.929,-0.873,0.508,0.019,0
1504332333.949,-0.869,0.507,0.018,0
1504332333.968,-0.867,0.506,0.019,0
1504332333.988,-0.864,0.504,0.020,0
1504332334.008,-0.864,0.501,0.020,0
1504332334.027,-0.867,0.502,0.018,0
1504332334.047,-0.871,0.505,0.014,0
1504332334.067,-0.873,0.509,0.015,0
1504332334.086,-0.874,0.513,0.017,0
1504332334.106,-0.872,0.513,0.016,0
1504332334.126,-0.867,0.510,0.018,0
1504332334.146,-0.867,0.508,0.016,0
1504332334.165,-0.868,0.506,0.015,0
1504332334.185,-0.870,0.504,0.015,0
1504332334.205,-0.870,0.504,0.015,0
1504332334.224,-0.870,0.505,0.015,0
1504332334.244,-0.870,0.506,0.018,0
1504332334.264,-0.868,0.506,0.021,0
1504332334.284,-0.865,0.505,0.018,0
1504332334.303,-0.868,0.507,0.019,0
1504332334.323,-0.870,0.508,0.017,0
1504332334.343,-0.873,0.508,0.015,0
1504332334.362,-0.876,0.505,0.015,0
1504332334.382,-0.876,0.505,0.015,0
1504332334.402,-0.869,0.503,0.016,0
1504332334.422,-0.866,0.501,0.017,0
1504332334.441,-0.867,0.500,0.017,0
1504332334.461,-0.869,0.501,0.017,0
1504332334.481,-0.872,0.502,0.016,0
1504332334.500,-0.875,0.502,0.016,0
1504332334.520,-0.873,0.501,0.015,0
1504332334.540,-0.874,0.502,0.013,0
1504332334.559,-0.873,0.504,0.016,0
1504332334.579,-0.871,0.502,0.020,0
1504332334.599,-0.870,0.499,0.017,0
1504332334.619,-0.869,0.500,0.017,0
1504332334.638,-0.871,0.500,0.019,0
1504332334.658,-0.872,0.499,0.016,0
1504332334.678,-0.874,0.498,0.016,0
1504332334.697,-0.874,0.498,0.016,0
1504332334.717,-0.872,0.500,0.017,0
1504332334.737,-0.873,0.502,0.017,0
1504332334.757,-0.872,0.504,0.016,0
1504332334.776,-0.873,0.502,0.016,0
1504332334.796,-0.872,0.503,0.017,0
1504332334.816,-0.873,0.501,0.017,0
1504332334.835,-0.872,0.503,0.014,0
1504332334.855,-0.872,0.501,0.018,0
1504332334.875,-0.871,0.497,0.018,0
1504332334.895,-0.869,0.497,0.016,0
1504332334.914,-0.870,0.501,0.018,0
1504332334.934,-0.873,0.503,0.016,0
1504332334.954,-0.874,0.503,0.016,0
1504332334.973,-0.874,0.503,0.014,0
1504332334.993,-0.875,0.501,0.014,0
1504332335.013,-0.871,0.501,0.018,0
1504332335.032,-0.869,0.501,0.015,0
1504332335.052,-0.869,0.502,0.018,0
1504332335.072,-0.871,0.502,0.019,0
1504332335.092,-0.871,0.502,0.016,0
1504332335.111,-0.873,0.503,0.016,0
1504332335.131,-0.875,0.502,0.017,0
1504332335.151,-0.874,0.501,0.015,0
1504332335.170,-0.873,0.500,0.017,0
1504332335.190,-0.871,0.499,0.019,0
1504332335.210,-0.870,0.498,0.018,0
1504332335.230,-0.868,0.499,0.017,0
1504332335.249,-0.870,0.500,0.016,0
1504332335.269,-0.873,0.498,0.016,0
1504332335.289,-0.873,0.503,0.016,0
1504332335.308,-0.876,0.504,0.019,0
1504332335.328,-0.872,0.504,0.016,0
1504332335.348,-0.872,0.502,0.018,0
1504332335.368,-0.870,0.503,0.015,0
1504332335.387,-0.873,0.503,0.018,0
1504332335.407,-0.872,0.501,0.015,0
1504332335.427,-0.872,0.501,0.017,0
1504332335.446,-0.871,0.500,0.017,0
1504332335.466,-0.870,0.500,0.018,0
1504332335.486,-0.870,0.500,0.017,0
1504332335.505,-0.872,0.501,0.016,0
1504332335.525,-0.874,0.503,0.017,0
1504332335.545,-0.873,0.503,0.019,0
1504332335.565,-0.871,0.502,0.020,0
1504332335.584,-0.867,0.500,0.018,0
1504332335.604,-0.869,0.503,0.018,0
1504332335.624,-0.872,0.505,0.018,0
1504332335.643,-0.876,0.502,0.017,0
1504332335.663,-0.875,0.500,0.017,0
1504332335.683,-0.874,0.500,0.017,0
1504332335.703,-0.871,0.501,0.018,0
1504332335.722,-0.870,0.501,0.018,0
1504332335.742,-0.868,0.500,0.020,0
1504332335.762,-0.870,0.502,0.018,0
1504332335.781,-0.872,0.504,0.019,0
1504332335.801,-0.875,0.505,0.017,0
1504332335.821,-0.875,0.506,0.017,0
1504332335.841,-0.876,0.505,0.018,0
1504332335.860,-0.871,0.503,0.018,0
1504332335.880,-0.872,0.503,0.020,0
1504332335.900,-0.869,0.501,0.020,0
1504332335.919,-0.869,0.501,0.020,0
1504332335.939,-0.870,0.501,0.018,0
1504332335.959,-0.874,0.502,0.021,0
1504332335.978,-0.873,0.499,0.021,0
1504332335.998,-0.873,0.494,0.019,0
1504332336.018,-0.872,0.496,0.019,0
1504332336.038,-0.871,0.501,0.020,0
1504332336.057,-0.873,0.503,0.022,0
1504332336.077,-0.873,0.504,0.020,0
1504332336.097,-0.873,0.503,0.019,0
1504332336.116,-0.875,0.502,0.018,0
1504332336.136,-0.876,0.503,0.017,0
1504332336.156,-0.876,0.504,0.020,0
1504332336.176,-0.874,0.501,0.022,0
1504332336.195,-0.868,0.496,0.021,0
1504332336.215,-0.868,0.492,0.020,0
1504332336.235,-0.869,0.492,0.020,0
1504332336.254,-0.873,0.492,0.020,0
1504332336.274,-0.875,0.494,0.021,0
1504332336.294,-0.872,0.493,0.021,0
1504332336.314,-0.871,0.491,0.021,0
1504332336.333,-0.871,0.492,0.022,0
1504332336.353,-0.874,0.497,0.020,0
1504332336.373,-0.876,0.504,0.020,0
1504332336.392,-0.877,0.511,0.022,0
1504332336.412,-0.874,0.513,0.021,0
1504332336.432,-0.871,0.512,0.020,0
1504332336.451,-0.866,0.508,0.025,0
1504332336.471,-0.864,0.503,0.025,0
1504332336.491,-0.867,0.501,0.025,0
1504332336.511,-0.872,0.502,0.024,0
1504332336.530,-0.873,0.501,0.025,0
1504332336.550,-0.874,0.495,0.024,0
1504332336.570,-0.872,0.493,0.024,0
1504332336.589,-0.870,0.493,0.025,0
1504332336.609,-0.872,0.498,0.022,0
1504332336.629,-0.873,0.499,0.022,0
1504332336.649,-0.874,0.500,0.021,0
1504332336.668,-0.871,0.499,0.021,0
1504332336.688,-0.870,0.502,0.023,0
1504332336.708,-0.870,0.503,0.020,0
1504332336.727,-0.872,0.505,0.021,0
1504332336.747,-0.873,0.503,0.022,0
1504332336.767,-0.874,0.499,0.022,0
1504332336.787,-0.870,0.498,0.022,0
1504332336.806,-0.870,0.500,0.027,0
1504332336.826,-0.869,0.498,0.025,0
1504332336.846,-0.872,0.499,0.025,0
1504332336.865,-0.871,0.497,0.026,0
1504332336.885,-0.870,0.496,0.029,0
1504332336.905,-0.870,0.496,0.028,0
1504332336.924,-0.871,0.495,0.025,0
1504332336.944,-0.874,0.498,0.024,0
1504332336.964,-0.876,0.499,0.020,0
1504332336.984,-0.879,0.507,0.021,0
1504332337.003,-0.878,0.507,0.025,0
1504332337.023,-0.869,0.503,0.023,0
1504332337.043,-0.865,0.501,0.019,0
1504332337.062,-0.867,0.500,0.019,0
1504332337.082,-0.872,0.499,0.015,0
1504332337.102,-0.877,0.499,0.018,0
1504332337.122,-0.880,0.494,0.019,0
1504332337.141,-0.881,0.491,0.017,0
1504332337.161,-0.877,0.488,0.018,0
1504332337.181,-0.876,0.485,0.019,0
1504332337.200,-0.873,0.485,0.020,0
1504332337.220,-0.874,0.486,0.021,0
1504332337.240,-0.872,0.487,0.020,0
1504332337.260,-0.875,0.491,0.023,0
1504332337.279,-0.873,0.496,0.020,0
1504332337.299,-0.876,0.502,0.020,0
1504332337.319,-0.877,0.506,0.020,0
1504332337.338,-0.880,0.506,0.019,0
1504332337.358,-0.877,0.499,0.021,0
1504332337.378,-0.873,0.493,0.022,0
1504332337.397,-0.871,0.491,0.021,0
1504332337.417,-0.869,0.489,0.023,0
1504332337.437,-0.873,0.485,0.021,0
1504332337.457,-0.875,0.485,0.022,0
1504332337.476,-0.877,0.489,0.026,0
1504332337.496,-0.877,0.493,0.025,0
1504332337.516,-0.876,0.496,0.026,0
1504332337.535,-0.876,0.497,0.024,0
1504332337.555,-0.873,0.495,0.026,0
1504332337.575,-0.872,0.494,0.027,0
1504332337.595,-0.872,0.490,0.020,0
1504332337.614,-0.877,0.493,0.016,0
1504332337.634,-0.882,0.493,0.013,0
1504332337.654,-0.884,0.491,0.011,0
1504332337.673,-0.880,0.489,0.011,0
1504332337.693,-0.875,0.485,0.014,0
1504332337.713,-0.871,0.483,0.011,0
1504332337.733,-0.869,0.491,0.013,0
1504332337.752,-0.870,0.499,0.014,0
1504332337.772,-0.875,0.508,0.016,0
1504332337.792,-0.877,0.510,0.019,0
1504332337.811,-0.876,0.510,0.022,0
1504332337.831,-0.875,0.506,0.021,0
1504332337.851,-0.873,0.501,0.023,0
1504332337.870,-0.873,0.498,0.024,0
1504332337.890,-0.873,0.498,0.025,0
1504332337.910,-0.871,0.500,0.028,0
1504332337.930,-0.869,0.498,0.025,0
1504332337.949,-0.867,0.499,0.019,0
1504332337.969,-0.870,0.502,0.021,0
1504332337.989,-0.874,0.499,0.021,0
1504332338.008,-0.876,0.497,0.016,0
1504332338.028,-0.877,0.496,0.013,0
1504332338.048,-0.876,0.492,0.014,0
1504332338.068,-0.873,0.487,0.012,0
1504332338.087,-0.875,0.482,0.005,0
1504332338.107,-0.878,0.486,0.006,0
1504332338.127,-0.880,0.493,0.011,0
1504332338.146,-0.877,0.505,0.015,0
1504332338.166,-0.874,0.512,0.014,0
1504332338.186,-0.870,0.514,0.016,0
1504332338.206,-0.866,0.512,0.020,0
1504332338.225,-0.867,0.508,0.020,0
1504332338.245,-0.870,0.504,0.022,0
1504332338.265,-0.875,0.500,0.021,0
1504332338.284,-0.876,0.496,0.025,1
1504332338.304,-0.874,0.495,0.024,0
1504332338.324,-0.873,0.495,0.023,0
1504332338.343,-0.869,0.495,0.023,0
1504332338.363,-0.869,0.493,0.020,0
1504332338.383,-0.871,0.491,0.018,0
1504332338.403,-0.873,0.493,0.016,0
1504332338.422,-0.875,0.496,0.011,0
1504332338.442,-0.876,0.502,0.012,0
1504332338.462,-0.877,0.507,0.011,0
1504332338.481,-0.876,0.510,0.012,0
1504332338.501,-0.875,0.509,0.012,0
1504332338.521,-0.874,0.504,0.011,0
1504332338.541,-0.874,0.500,0.013,0
1504332338.560,-0.873,0.496,0.016,0
1504332338.580,-0.871,0.495,0.019,0
1504332338.600,-0.868,0.496,0.021,0
1504332338.619,-0.869,0.498,0.022,0
1504332338.639,-0.870,0.500,0.021,0
1504332338.659,-0.875,0.503,0.022,0
1504332338.679,-0.875,0.504,0.024,0
1504332338.698,-0.871,0.502,0.022,0
1504332338.718,-0.871,0.502,0.020,0
1504332338.738,-0.871,0.503,0.019,0
1504332338.757,-0.873,0.501,0.017,0
1504332338.777,-0.876,0.501,0.015,0
1504332338.797,-0.875,0.499,0.014,0
1504332338.816,-0.876,0.498,0.013,0
1504332338.836,-0.876,0.497,0.012,0
1504332338.856,-0.875,0.495,0.013,0
1504332338.876,-0.874,0.497,0.013,0
1504332338.895,-0.875,0.499,0.013,0
1504332338.915,-0.876,0.501,0.015,0
1504332338.935,-0.876,0.502,0.014,0
1504332338.954,-0.874,0.502,0.017,0
1504332338.974,-0.873,0.497,0.018,0
1504332338.994,-0.873,0.493,0.021,0
1504332339.014,-0.872,0.487,0.023,0
1504332339.033,-0.873,0.483,0.024,0
1504332339.053,-0.874,0.482,0.027,0
1504332339.073,-0.876,0.481,0.026,0
1504332339.092,-0.877,0.481,0.026,0
1504332339.112,-0.877,0.484,0.023,0
1504332339.132,-0.877,0.490,0.022,0
1504332339.151,-0.878,0.499,0.019,0
1504332339.171,-0.875,0.504,0.020,0
1504332339.191,-0.872,0.506,0.017,0
1504332339.211,-0.871,0.508,0.015,0
1504332339.230,-0.873,0.505,0.014,0
1504332339.250,-0.874,0.501,0.012,0
1504332339.270,-0.876,0.495,0.014,0
1504332339.289,-0.877,0.493,0.014,0
1504332339.309,-0.876,0.494,0.016,0
1504332339.329,-0.875,0.495,0.020,0
1504332339.349,-0.870,0.494,0.021,0
1504332339.368,-0.869,0.495,0.020,0
1504332339.388,-0.870,0.498,0.020,0
1504332339.408,-0.872,0.500,0.022,0
1504332339.427,-0.875,0.506,0.021,0
1504332339.447,-0.876,0.506,0.021,0
1504332339.467,-0.876,0.506,0.023,0
1504332339.487,-0.872,0.502,0.022,0
1504332339.506,-0.870,0.499,0.021,0
1504332339.526,-0.870,0.497,0.021,0
1504332339.546,-0.872,0.495,0.021,0
1504332339.565,-0.872,0.494,0.018,2
1504332339.585,-0.872,0.492,0.016,0
1504332339.605,-0.877,0.492,0.017,0
1504332339.624,-0.877,0.496,0.016,0
1504332339.644,-0.881,0.497,0.016,0
1504332339.664,-0.878,0.497,0.018,0
1504332339.684,-0.874,0.495,0.019,0
1504332339.703,-0.870,0.492,0.019,0
1504332339.723,-0.870,0.489,0.020,0
1504332339.743,-0.872,0.493,0.020,0
1504332339.762,-0.880,0.497,0.020,0
1504332339.782,-0.881,0.500,0.019,0
1504332339.802,-0.880,0.502,0.020,0
1504332339.822,-0.873,0.499,0.023,0
1504332339.841,-0.868,0.496,0.023,0
1504332339.861,-0.867,0.494,0.024,0
1504332339.881,-0.871,0.497,0.025,0
1504332339.900,-0.873,0.499,0.022,0
1504332339.920,-0.878,0.505,0.027,0
1504332339.940,-0.876,0.500,0.026,0
1504332339.960,-0.871,0.495,0.023,0
1504332339.979,-0.872,0.491,0.024,0
1504332339.999,-0.873,0.484,0.021,0
1504332340.019,-0.875,0.481,0.020,0
1504332340.038,-0.875,0.485,0.018,0
