timestamps,X,Y,Z,Marker0
1484995725.541,-0.884,0.455,-0.038,0
1484995725.561,-0.886,0.453,-0.035,0
1484995725.580,-0.883,0.453,-0.038,0
1484995725.600,-0.884,0.453,-0.038,0
1484995725.620,-0.886,0.453,-0.036,0
1484995725.640,-0.882,0.451,-0.037,0
1484995725.659,-0.885,0.456,-0.037,0
1484995725.679,-0.883,0.456,-0.033,0
1484995725.699,-0.882,0.454,-0.034,0
1484995725.718,-0.882,0.454,-0.034,0
1484995725.738,-0.882,0.455,-0.033,0
1484995725.758,-0.887,0.454,-0.036,0
1484995725.778,-0.889,0.456,-0.041,0
1484995725.797,-0.885,0.458,-0.042,0
1484995725.817,-0.881,0.455,-0.038,0
1484995725.837,-0.878,0.454,-0.036,0
1484995725.856,-0.880,0.452,-0.034,0
1484995725.876,-0.885,0.451,-0.036,0
1484995725.896,-0.889,0.457,-0.040,0
1484995725.916,-0.887,0.455,-0.039,0
1484995725.935,-0.884,0.452,-0.036,0
1484995725.955,-0.882,0.453,-0.034,0
1484995725.975,-0.880,0.453,-0.035,0
1484995725.994,-0.883,0.454,-0.034,0
1484995726.014,-0.884,0.456,-0.037,0
1484995726.034,-0.887,0.458,-0.038,0
1484995726.053,-0.883,0.454,-0.035,0
1484995726.073,-0.881,0.453,-0.037,0
1484995726.093,-0.883,0.453,-0.039,0
1484995726.113,-0.888,0.455,-0.039,0
1484995726.132,-0.887,0.456,-0.039,0
1484995726.152,-0.883,0.457,-0.039,0
1484995726.172,-0.881,0.453,-0.038,0
1484995726.191,-0.882,0.451,-0.037,0
1484995726.211,-0.883,0.454,-0.038,0
1484995726.231,-0.883,0.456,-0.039,0
1484995726.251,-0.884,0.456,-0.039,0
1484995726.270,-0.886,0.459,-0.040,0
1484995726.290,-0.886,0.458,-0.039,0
1484995726.310,-0.885,0.454,-0.037,0
1484995726.329,-0.883,0.454,-0.036,0
1484995726.349,-0.882,0.455,-0.037,0
1484995726.369,-0.886,0.456,-0.038,0
1484995726.389,-0.885,0.456,-0.038,0
1484995726.408,-0.882,0.454,-0.039,0
1484995726.428,-0.883,0.454,-0.037,1
1484995726.448,-0.886,0.455,-0.036,0
1484995726.467,-0.883,0.452,-0.037,0
1484995726.487,-0.886,0.454,-0.038,0
1484995726.507,-0.885,0.452,-0.038,0
1484995726.526,-0.883,0.451,-0.038,0
1484995726.546,-0.885,0.453,-0.039,0
1484995726.566,-0.884,0.453,-0.036,0
1484995726.586,-0.884,0.453,-0.037,0
1484995726.605,-0.887,0.455,-0.039,0
1484995726.625,-0.886,0.457,-0.038,0
1484995726.645,-0.885,0.454,-0.038,0
1484995726.664,-0.885,0.457,-0.039,0
1484995726.684,-0.883,0.455,-0.036,0
1484995726.704,-0.881,0.451,-0.033,0
1484995726.724,-0.884,0.450,-0.036,0
1484995726.743,-0.884,0.451,-0.034,0
1484995726.763,-0.886,0.452,-0.040,0
1484995726.783,-0.889,0.454,-0.039,0
1484995726.802,-0.886,0.453,-0.041,0
1484995726.822,-0.885,0.455,-0.039,0
1484995726.842,-0.882,0.454,-0.038,0
1484995726.862,-0.880,0.454,-0.037,0
1484995726.881,-0.886,0.457,-0.040,0
1484995726.901,-0.888,0.455,-0.039,0
1484995726.921,-0.886,0.453,-0.038,0
1484995726.940,-0.885,0.453,-0.038,0
1484995726.960,-0.884,0.452,-0.034,0
1484995726.980,-0.882,0.449,-0.032,0
1484995726.999,-0.883,0.451,-0.035,0
1484995727.019,-0.885,0.453,-0.035,0
1484995727.039,-0.886,0.454,-0.035,0
1484995727.059,-0.887,0.455,-0.036,0
1484995727.078,-0.885,0.452,-0.035,0
1484995727.098,-0.884,0.452,-0.035,0
1484995727.118,-0.885,0.454,-0.037,0
1484995727.137,-0.884,0.455,-0.036,0
1484995727.157,-0.885,0.456,-0.038,0
1484995727.177,-0.885,0.455,-0.037,0
1484995727.197,-0.886,0.453,-0.037,0
1484995727.216,-0.885,0.453,-0.036,0
1484995727.236,-0.883,0.452,-0.037,0
1484995727.256,-0.885,0.451,-0.035,0
1484995727.275,-0.884,0.451,-0.034,0
1484995727.295,-0.885,0.451,-0.036,0
1484995727.315,-0.885,0.452,-0.036,0
1484995727.334,-0.886,0.454,-0.034,0
1484995727.354,-0.884,0.457,-0.035,0
1484995727.374,-0.885,0.457,-0.036,0
1484995727.394,-0.885,0.456,-0.039,0
1484995727.413,-0.885,0.454,-0.036,0
1484995727.433,-0.893,0.453,-0.035,0
1484995727.453,-0.884,0.454,-0.032,0
1484995727.472,-0.875,0.451,-0.032,0
1484995727.492,-0.880,0.448,-0.034,0
1484995727.512,-0.884,0.449,-0.034,0
1484995727.532,-0.888,0.452,-0.040,0
1484995727.551,-0.889,0.458,-0.039,0
1484995727.571,-0.885,0.459,-0.041,0
1484995727.591,-0.884,0.453,-0.039,0
1484995727.610,-0.883,0.452,-0.035,0
1484995727.630,-0.884,0.454,-0.038,0
1484995727.650,-0.883,0.455,-0.034,0
1484995727.670,-0.882,0.453,-0.037,0
1484995727.689,-0.886,0.450,-0.039,2
1484995727.709,-0.887,0.455,-0.035,0
1484995727.729,-0.883,0.455,-0.032,0
1484995727.748,-0.883,0.452,-0.034,0
1484995727.768,-0.882,0.453,-0.035,0
1484995727.788,-0.884,0.454,-0.033,0
1484995727.807,-0.882,0.456,-0.034,0
1484995727.827,-0.884,0.455,-0.035,0
1484995727.847,-0.884,0.453,-0.037,0
1484995727.867,-0.887,0.454,-0.039,0
1484995727.886,-0.885,0.454,-0.034,0
1484995727.906,-0.882,0.453,-0.038,0
1484995727.926,-0.886,0.451,-0.039,0
1484995727.945,-0.887,0.457,-0.037,0
1484995727.965,-0.885,0.457,-0.037,0
1484995727.985,-0.883,0.454,-0.037,0
1484995728.005,-0.881,0.453,-0.033,0
1484995728.024,-0.881,0.450,-0.032,0
1484995728.044,-0.882,0.451,-0.035,0
1484995728.064,-0.885,0.455,-0.035,0
1484995728.083,-0.888,0.455,-0.035,0
1484995728.103,-0.886,0.456,-0.036,0
1484995728.123,-0.881,0.457,-0.039,0
1484995728.143,-0.881,0.458,-0.037,0
1484995728.162,-0.884,0.459,-0.036,0
1484995728.182,-0.885,0.456,-0.038,0
