timestamps,X,Y,Z,Marker0
1485087409.824,-0.867,0.473,0.144,0
1485087409.844,-0.866,0.479,0.139,0
1485087409.864,-0.870,0.480,0.140,0
1485087409.883,-0.871,0.482,0.144,0
1485087409.903,-0.872,0.481,0.146,0
1485087409.923,-0.867,0.482,0.148,0
1485087409.942,-0.862,0.483,0.147,0
1485087409.962,-0.860,0.483,0.145,0
1485087409.982,-0.864,0.484,0.146,0
1485087410.002,-0.866,0.482,0.148,0
1485087410.021,-0.867,0.483,0.149,0
1485087410.041,-0.870,0.482,0.147,0
1485087410.061,-0.869,0.482,0.137,0
1485087410.080,-0.872,0.484,0.133,0
1485087410.100,-0.874,0.479,0.139,0
1485087410.120,-0.871,0.473,0.145,0
1485087410.139,-0.860,0.474,0.142,0
1485087410.159,-0.858,0.476,0.145,0
1485087410.179,-0.857,0.473,0.147,0
1485087410.199,-0.865,0.476,0.147,0
1485087410.218,-0.869,0.480,0.149,1
1485087410.238,-0.870,0.484,0.147,0
1485087410.258,-0.864,0.485,0.150,0
1485087410.277,-0.861,0.486,0.151,0
1485087410.297,-0.862,0.485,0.149,0
1485087410.317,-0.861,0.483,0.152,0
1485087410.337,-0.857,0.484,0.154,0
1485087410.356,-0.856,0.488,0.155,0
1485087410.376,-0.858,0.493,0.149,0
1485087410.396,-0.861,0.497,0.140,0
1485087410.415,-0.869,0.497,0.135,0
1485087410.435,-0.874,0.494,0.138,0
1485087410.455,-0.868,0.494,0.137,0
1485087410.475,-0.859,0.494,0.139,0
1485087410.494,-0.855,0.492,0.144,0
1485087410.514,-0.856,0.491,0.146,0
1485087410.534,-0.861,0.492,0.147,0
1485087410.553,-0.867,0.496,0.142,0
1485087410.573,-0.868,0.496,0.142,0
1485087410.593,-0.864,0.499,0.149,0
1485087410.613,-0.854,0.491,0.159,0
1485087410.632,-0.846,0.486,0.158,0
1485087410.652,-0.847,0.488,0.157,0
1485087410.672,-0.855,0.494,0.150,0
1485087410.691,-0.864,0.498,0.150,0
1485087410.711,-0.864,0.500,0.148,0
1485087410.731,-0.858,0.501,0.147,0
1485087410.750,-0.853,0.504,0.148,0
1485087410.770,-0.851,0.507,0.146,0
1485087410.790,-0.856,0.508,0.147,0
1485087410.810,-0.857,0.505,0.146,0
1485087410.829,-0.859,0.503,0.142,0
1485087410.849,-0.863,0.505,0.138,0
1485087410.869,-0.863,0.503,0.144,0
